date,forward_pe_ratio
"March 19, 2020",10.50
"March 18, 2020",9.949
"March 17, 2020",11.63
"March 16, 2020",11.39
"March 13, 2020",13.21
"March 12, 2020",12.84
"March 11, 2020",13.47
"March 10, 2020",14.96
"March 9, 2020",14.45
"March 6, 2020",15.85
"March 5, 2020",15.84
"March 4, 2020",17.42
"March 3, 2020",16.61
"March 2, 2020",16.80
"Feb. 28, 2020",16.36
"Feb. 27, 2020",16.56
"Feb. 26, 2020",17.34
"Feb. 25, 2020",17.39
"Feb. 24, 2020",18.37
"Feb. 21, 2020",18.99
"Feb. 20, 2020",18.78
"Feb. 19, 2020",18.88
"Feb. 18, 2020",18.96
"Feb. 14, 2020",19.23
"Feb. 13, 2020",19.18
"Feb. 12, 2020",19.44
"Feb. 11, 2020",19.45
"Feb. 10, 2020",19.62
"Feb. 7, 2020",19.65
"Feb. 6, 2020",19.57
"Feb. 5, 2020",19.50
"Feb. 4, 2020",19.17
"Feb. 3, 2020",18.79
"Jan. 31, 2020",18.82
"Jan. 30, 2020",19.30
"Jan. 29, 2020",19.15
"Jan. 28, 2020",19.15
"Jan. 27, 2020",18.92
"Jan. 24, 2020",19.20
"Jan. 23, 2020",19.27
"Jan. 22, 2020",19.27
"Jan. 21, 2020",19.36
"Jan. 17, 2020",19.35
"Jan. 16, 2020",19.24
"Jan. 15, 2020",19.04
"Jan. 14, 2020",18.99
"Jan. 13, 2020",19.05
"Jan. 10, 2020",19.03
"Jan. 9, 2020",19.25
"Jan. 8, 2020",19.22
"Jan. 7, 2020",19.20
"Jan. 6, 2020",19.26
"Jan. 3, 2020",19.22
"Jan. 2, 2020",19.19
"Dec. 31, 2019",18.77
"Dec. 30, 2019",18.38
"Dec. 27, 2019",18.42
"Dec. 26, 2019",18.48
"Dec. 24, 2019",18.34
"Dec. 23, 2019",18.37
"Dec. 20, 2019",18.33
"Dec. 19, 2019",18.23
"Dec. 18, 2019",18.11
"Dec. 17, 2019",18.22
"Dec. 16, 2019",18.32
"Dec. 13, 2019",18.28
"Dec. 12, 2019",18.32
"Dec. 11, 2019",18.06
"Dec. 10, 2019",17.82
"Dec. 9, 2019",17.93
"Dec. 6, 2019",18.02
"Dec. 5, 2019",17.81
"Dec. 4, 2019",17.72
"Dec. 3, 2019",17.62
"Dec. 2, 2019",17.78
"Nov. 29, 2019",18.19
"Nov. 27, 2019",18.25
"Nov. 26, 2019",18.16
"Nov. 25, 2019",18.09
"Nov. 22, 2019",18.11
"Nov. 21, 2019",18.06
"Nov. 20, 2019",17.98
"Nov. 19, 2019",18.19
"Nov. 18, 2019",18.28
"Nov. 15, 2019",18.31
"Nov. 14, 2019",18.16
"Nov. 13, 2019",18.18
"Nov. 12, 2019",18.19
"Nov. 11, 2019",18.17
"Nov. 8, 2019",18.25
"Nov. 7, 2019",18.23
"Nov. 6, 2019",18.18
"Nov. 5, 2019",18.13
"Nov. 4, 2019",18.08
"Nov. 1, 2019",17.98
"Oct. 31, 2019",17.60
"Oct. 30, 2019",17.63
"Oct. 29, 2019",17.41
"Oct. 28, 2019",17.54
"Oct. 25, 2019",17.53
"Oct. 24, 2019",17.59
"Oct. 23, 2019",17.15
"Oct. 22, 2019",17.34
"Oct. 21, 2019",16.96
"Oct. 18, 2019",16.77
"Oct. 17, 2019",16.94
"Oct. 16, 2019",16.76
"Oct. 15, 2019",16.69
"Oct. 14, 2019",16.66
"Oct. 11, 2019",16.69
"Oct. 10, 2019",16.42
"Oct. 9, 2019",16.18
"Oct. 8, 2019",16.03
"Oct. 7, 2019",16.27
"Oct. 4, 2019",16.33
"Oct. 3, 2019",16.09
"Oct. 2, 2019",16.00
"Oct. 1, 2019",16.40
"Sept. 30, 2019",16.74
"Sept. 27, 2019",16.72
"Sept. 26, 2019",16.86
"Sept. 25, 2019",16.78
"Sept. 24, 2019",16.61
"Sept. 23, 2019",16.63
"Sept. 20, 2019",16.62
"Sept. 19, 2019",16.86
"Sept. 18, 2019",16.88
"Sept. 17, 2019",16.82
"Sept. 16, 2019",16.93
"Sept. 13, 2019",16.93
"Sept. 12, 2019",16.85
"Sept. 11, 2019",16.67
"Sept. 10, 2019",16.42
"Sept. 9, 2019",16.44
"Sept. 6, 2019",16.39
"Sept. 5, 2019",16.31
"Sept. 4, 2019",16.07
"Sept. 3, 2019",15.81
"Aug. 30, 2019",15.97
"Aug. 29, 2019",15.88
"Aug. 28, 2019",15.55
"Aug. 27, 2019",15.27
"Aug. 26, 2019",15.38
"Aug. 23, 2019",15.13
"Aug. 22, 2019",15.69
"Aug. 21, 2019",15.61
"Aug. 20, 2019",15.53
"Aug. 19, 2019",15.53
"Aug. 16, 2019",15.33
"Aug. 15, 2019",15.17
"Aug. 14, 2019",15.24
"Aug. 13, 2019",15.81
"Aug. 12, 2019",15.70
"Aug. 9, 2019",16.09
