date,forward_ps_ratio
"March 19, 2020",0.9379
"March 18, 2020",0.8891
"March 17, 2020",1.040
"March 16, 2020",1.018
"March 13, 2020",1.180
"March 12, 2020",1.148
"March 11, 2020",1.204
"March 10, 2020",1.337
"March 9, 2020",1.292
"March 6, 2020",1.416
"March 5, 2020",1.416
"March 4, 2020",1.557
"March 3, 2020",1.484
"March 2, 2020",1.500
"Feb. 28, 2020",1.461
"Feb. 27, 2020",1.479
"Feb. 26, 2020",1.548
"Feb. 25, 2020",1.553
"Feb. 24, 2020",1.640
"Feb. 21, 2020",1.695
"Feb. 20, 2020",1.677
"Feb. 19, 2020",1.686
"Feb. 18, 2020",1.692
"Feb. 14, 2020",1.717
"Feb. 13, 2020",1.712
"Feb. 12, 2020",1.736
"Feb. 11, 2020",1.737
"Feb. 10, 2020",1.751
"Feb. 7, 2020",1.754
"Feb. 6, 2020",1.747
"Feb. 5, 2020",1.741
"Feb. 4, 2020",1.712
"Feb. 3, 2020",1.677
"Jan. 31, 2020",1.680
"Jan. 30, 2020",1.721
"Jan. 29, 2020",1.708
"Jan. 28, 2020",1.708
"Jan. 27, 2020",1.688
"Jan. 24, 2020",1.712
"Jan. 23, 2020",1.719
"Jan. 22, 2020",1.718
"Jan. 21, 2020",1.726
"Jan. 17, 2020",1.725
"Jan. 16, 2020",1.716
"Jan. 15, 2020",1.698
"Jan. 14, 2020",1.693
"Jan. 13, 2020",1.699
"Jan. 10, 2020",1.697
"Jan. 9, 2020",1.717
"Jan. 8, 2020",1.714
"Jan. 7, 2020",1.712
"Jan. 6, 2020",1.717
"Jan. 3, 2020",1.714
"Jan. 2, 2020",1.711
"Dec. 31, 2019",1.673
"Dec. 30, 2019",1.685
"Dec. 27, 2019",1.689
"Dec. 26, 2019",1.694
"Dec. 24, 2019",1.681
"Dec. 23, 2019",1.684
"Dec. 20, 2019",1.680
"Dec. 19, 2019",1.672
"Dec. 18, 2019",1.660
"Dec. 17, 2019",1.671
"Dec. 16, 2019",1.680
"Dec. 13, 2019",1.676
"Dec. 12, 2019",1.680
"Dec. 11, 2019",1.656
"Dec. 10, 2019",1.634
"Dec. 9, 2019",1.644
"Dec. 6, 2019",1.652
"Dec. 5, 2019",1.633
"Dec. 4, 2019",1.625
"Dec. 3, 2019",1.616
"Dec. 2, 2019",1.630
"Nov. 29, 2019",1.668
"Nov. 27, 2019",1.673
"Nov. 26, 2019",1.665
"Nov. 25, 2019",1.658
"Nov. 22, 2019",1.660
"Nov. 21, 2019",1.656
"Nov. 20, 2019",1.648
"Nov. 19, 2019",1.668
"Nov. 18, 2019",1.676
"Nov. 15, 2019",1.679
"Nov. 14, 2019",1.665
"Nov. 13, 2019",1.667
"Nov. 12, 2019",1.668
"Nov. 11, 2019",1.666
"Nov. 8, 2019",1.674
"Nov. 7, 2019",1.672
"Nov. 6, 2019",1.667
"Nov. 5, 2019",1.662
"Nov. 4, 2019",1.658
"Nov. 1, 2019",1.649
"Oct. 31, 2019",1.614
"Oct. 30, 2019",1.617
"Oct. 29, 2019",1.596
"Oct. 28, 2019",1.608
"Oct. 25, 2019",1.607
"Oct. 24, 2019",1.612
"Oct. 23, 2019",1.573
"Oct. 22, 2019",1.590
"Oct. 21, 2019",1.555
"Oct. 18, 2019",1.538
"Oct. 17, 2019",1.553
"Oct. 16, 2019",1.537
"Oct. 15, 2019",1.530
"Oct. 14, 2019",1.528
"Oct. 11, 2019",1.530
"Oct. 10, 2019",1.505
"Oct. 9, 2019",1.483
"Oct. 8, 2019",1.470
"Oct. 7, 2019",1.492
"Oct. 4, 2019",1.497
"Oct. 3, 2019",1.475
"Oct. 2, 2019",1.467
"Oct. 1, 2019",1.504
"Sept. 30, 2019",1.535
"Sept. 27, 2019",1.533
"Sept. 26, 2019",1.546
"Sept. 25, 2019",1.538
"Sept. 24, 2019",1.523
"Sept. 23, 2019",1.525
"Sept. 20, 2019",1.524
