date,enterprise_value
"Jan. 29, 2019",143.07B
"Jan. 28, 2019",140.69B
"Jan. 25, 2019",141.32B
"Jan. 24, 2019",141.10B
"Jan. 23, 2019",142.38B
"Jan. 22, 2019",137.23B
"Jan. 18, 2019",139.67B
"Jan. 17, 2019",138.70B
"Jan. 16, 2019",137.06B
"Jan. 15, 2019",137.23B
"Jan. 14, 2019",137.04B
"Jan. 11, 2019",136.27B
"Jan. 10, 2019",136.67B
"Jan. 9, 2019",135.73B
"Jan. 8, 2019",135.36B
"Jan. 7, 2019",133.70B
"Jan. 4, 2019",133.74B
"Jan. 3, 2019",130.70B
"Jan. 2, 2019",134.85B
"Dec. 31, 2018",133.28B
"Dec. 28, 2018",119.24B
"Dec. 27, 2018",119.60B
"Dec. 26, 2018",119.82B
"Dec. 24, 2018",116.40B
"Dec. 21, 2018",119.96B
"Dec. 20, 2018",122.93B
"Dec. 19, 2018",126.54B
"Dec. 18, 2018",128.25B
"Dec. 17, 2018",127.84B
"Dec. 14, 2018",130.86B
"Dec. 13, 2018",131.25B
"Dec. 12, 2018",131.60B
"Dec. 11, 2018",130.97B
"Dec. 10, 2018",131.38B
"Dec. 7, 2018",131.42B
"Dec. 6, 2018",133.15B
"Dec. 4, 2018",132.65B
"Dec. 3, 2018",135.00B
"Nov. 30, 2018",133.48B
"Nov. 29, 2018",132.93B
"Nov. 28, 2018",134.25B
"Nov. 27, 2018",134.21B
"Nov. 26, 2018",138.78B
"Nov. 23, 2018",131.65B
"Nov. 21, 2018",128.98B
"Nov. 20, 2018",129.21B
"Nov. 19, 2018",130.69B
"Nov. 16, 2018",132.52B
"Nov. 15, 2018",132.20B
"Nov. 14, 2018",131.53B
"Nov. 13, 2018",131.71B
"Nov. 12, 2018",131.05B
"Nov. 9, 2018",132.98B
"Nov. 8, 2018",133.49B
"Nov. 7, 2018",132.86B
"Nov. 6, 2018",130.77B
"Nov. 5, 2018",130.21B
"Nov. 2, 2018",130.36B
"Nov. 1, 2018",130.48B
"Oct. 31, 2018",127.78B
"Oct. 30, 2018",126.50B
"Oct. 29, 2018",125.28B
"Oct. 26, 2018",126.99B
"Oct. 25, 2018",127.93B
"Oct. 24, 2018",126.06B
"Oct. 23, 2018",132.43B
"Oct. 22, 2018",129.53B
"Oct. 19, 2018",131.36B
"Oct. 18, 2018",131.57B
"Oct. 17, 2018",132.47B
"Oct. 16, 2018",134.43B
"Oct. 15, 2018",132.68B
"Oct. 12, 2018",132.12B
"Oct. 11, 2018",131.91B
"Oct. 10, 2018",133.31B
"Oct. 9, 2018",137.13B
"Oct. 8, 2018",140.10B
"Oct. 5, 2018",139.67B
"Oct. 4, 2018",140.74B
"Oct. 3, 2018",141.24B
"Oct. 2, 2018",141.59B
"Oct. 1, 2018",141.16B
"Sept. 30, 2018",140.27B
"Sept. 28, 2018",131.08B
"Sept. 27, 2018",130.98B
"Sept. 26, 2018",130.88B
"Sept. 25, 2018",131.00B
"Sept. 24, 2018",131.51B
"Sept. 21, 2018",132.90B
"Sept. 20, 2018",132.72B
"Sept. 19, 2018",131.64B
"Sept. 18, 2018",130.90B
"Sept. 17, 2018",129.44B
"Sept. 14, 2018",129.48B
"Sept. 13, 2018",127.65B
"Sept. 12, 2018",126.35B
"Sept. 11, 2018",126.12B
"Sept. 10, 2018",126.16B
"Sept. 7, 2018",124.84B
"Sept. 6, 2018",126.05B
"Sept. 5, 2018",125.46B
"Sept. 4, 2018",124.76B
"Aug. 31, 2018",124.60B
"Aug. 30, 2018",125.31B
"Aug. 29, 2018",126.13B
"Aug. 28, 2018",126.84B
"Aug. 27, 2018",127.52B
"Aug. 24, 2018",125.92B
"Aug. 23, 2018",125.33B
"Aug. 22, 2018",125.83B
"Aug. 21, 2018",128.02B
"Aug. 20, 2018",127.35B
"Aug. 17, 2018",126.79B
"Aug. 16, 2018",125.88B
"Aug. 15, 2018",124.64B
"Aug. 14, 2018",125.17B
"Aug. 13, 2018",124.98B
"Aug. 10, 2018",125.72B
"Aug. 9, 2018",126.63B
"Aug. 8, 2018",127.00B
"Aug. 7, 2018",126.83B
"Aug. 6, 2018",126.39B
"Aug. 3, 2018",126.35B
"Aug. 2, 2018",126.53B
"Aug. 1, 2018",127.16B
"July 31, 2018",127.83B
"July 30, 2018",125.72B
"July 27, 2018",126.86B
"July 26, 2018",127.91B
"July 25, 2018",127.04B
"July 24, 2018",126.63B
"July 23, 2018",122.73B
"July 20, 2018",123.44B
"July 19, 2018",123.52B
"July 18, 2018",124.59B
"July 17, 2018",123.80B
"July 16, 2018",122.42B
"July 13, 2018",122.84B
"July 12, 2018",121.11B
"July 11, 2018",119.14B
"July 10, 2018",120.88B
"July 9, 2018",120.58B
"July 6, 2018",119.55B
"July 5, 2018",119.19B
"July 3, 2018",119.17B
"July 2, 2018",119.26B
"June 30, 2018",119.26B
"June 29, 2018",121.67B
"June 28, 2018",121.33B
"June 27, 2018",121.13B
"June 26, 2018",122.16B
"June 25, 2018",121.33B
"June 22, 2018",121.54B
"June 21, 2018",120.43B
"June 20, 2018",121.93B
"June 19, 2018",121.69B
"June 18, 2018",123.64B
"June 15, 2018",123.17B
"June 14, 2018",123.20B
"June 13, 2018",123.20B
"June 12, 2018",123.93B
"June 11, 2018",124.18B
"June 8, 2018",123.73B
"June 7, 2018",123.71B
"June 6, 2018",123.10B
"June 5, 2018",122.41B
"June 4, 2018",122.68B
"June 1, 2018",122.29B
"May 31, 2018",121.50B
"May 30, 2018",122.61B
"May 29, 2018",121.73B
"May 25, 2018",123.27B
"May 24, 2018",123.57B
"May 23, 2018",123.71B
"May 22, 2018",123.94B
"May 21, 2018",124.09B
"May 18, 2018",121.80B
"May 17, 2018",121.33B
"May 16, 2018",121.47B
"May 15, 2018",121.29B
"May 14, 2018",121.63B
"May 11, 2018",121.23B
"May 10, 2018",120.93B
"May 9, 2018",120.13B
"May 8, 2018",119.08B
"May 7, 2018",118.36B
"May 4, 2018",117.25B
"May 3, 2018",115.81B
"May 2, 2018",116.45B
"May 1, 2018",116.81B
"April 30, 2018",117.77B
"April 27, 2018",119.61B
"April 26, 2018",119.90B
"April 25, 2018",118.81B
"April 24, 2018",119.33B
"April 23, 2018",120.41B
"April 20, 2018",120.11B
"April 19, 2018",120.73B
"April 18, 2018",121.49B
"April 17, 2018",121.27B
"April 16, 2018",120.69B
"April 13, 2018",119.81B
"April 12, 2018",120.25B
"April 11, 2018",119.61B
"April 10, 2018",120.01B
"April 9, 2018",119.42B
"April 6, 2018",119.85B
"April 5, 2018",122.25B
"April 4, 2018",122.26B
"April 3, 2018",121.57B
"April 2, 2018",120.43B
"March 31, 2018",122.30B
"March 29, 2018",120.98B
"March 28, 2018",119.88B
"March 27, 2018",120.55B
"March 26, 2018",121.63B
"March 23, 2018",118.17B
"March 22, 2018",119.58B
"March 21, 2018",121.92B
"March 20, 2018",122.05B
"March 19, 2018",122.08B
"March 16, 2018",122.99B
"March 15, 2018",123.72B
"March 14, 2018",123.99B
"March 13, 2018",124.44B
"March 12, 2018",125.52B
"March 9, 2018",127.58B
"March 8, 2018",125.33B
"March 7, 2018",125.07B
"March 6, 2018",125.61B
"March 5, 2018",125.69B
"March 2, 2018",124.27B
"March 1, 2018",124.52B
"Feb. 28, 2018",128.07B
"Feb. 27, 2018",127.41B
"Feb. 26, 2018",128.66B
"Feb. 23, 2018",126.80B
"Feb. 22, 2018",127.15B
"Feb. 21, 2018",123.69B
"Feb. 20, 2018",121.45B
"Feb. 16, 2018",123.69B
"Feb. 15, 2018",124.28B
"Feb. 14, 2018",121.64B
"Feb. 13, 2018",120.90B
"Feb. 12, 2018",122.19B
"Feb. 9, 2018",120.31B
"Feb. 8, 2018",122.27B
"Feb. 7, 2018",125.86B
"Feb. 6, 2018",124.13B
"Feb. 5, 2018",122.07B
"Feb. 2, 2018",127.97B
"Feb. 1, 2018",130.94B
"Jan. 31, 2018",130.69B
"Jan. 30, 2018",129.39B
"Jan. 29, 2018",129.53B
"Jan. 26, 2018",130.57B
"Jan. 25, 2018",130.39B
"Jan. 24, 2018",128.74B
"Jan. 23, 2018",129.02B
"Jan. 22, 2018",128.36B
"Jan. 19, 2018",128.91B
"Jan. 18, 2018",127.88B
"Jan. 17, 2018",127.73B
"Jan. 16, 2018",127.37B
"Jan. 12, 2018",129.46B
"Jan. 11, 2018",128.19B
"Jan. 10, 2018",128.11B
"Jan. 9, 2018",127.61B
"Jan. 8, 2018",126.45B
"Jan. 5, 2018",125.45B
"Jan. 4, 2018",124.56B
"Jan. 3, 2018",124.23B
"Jan. 2, 2018",122.73B
"Dec. 31, 2017",122.26B
"Dec. 29, 2017",122.42B
"Dec. 28, 2017",122.86B
"Dec. 27, 2017",122.43B
"Dec. 26, 2017",122.08B
"Dec. 22, 2017",122.15B
"Dec. 21, 2017",122.21B
"Dec. 20, 2017",121.97B
"Dec. 19, 2017",121.79B
"Dec. 18, 2017",121.73B
"Dec. 15, 2017",121.30B
"Dec. 14, 2017",119.38B
"Dec. 13, 2017",119.81B
"Dec. 12, 2017",119.15B
"Dec. 11, 2017",119.01B
"Dec. 8, 2017",118.62B
"Dec. 7, 2017",118.29B
"Dec. 6, 2017",117.33B
"Dec. 5, 2017",116.61B
"Dec. 4, 2017",116.41B
"Dec. 1, 2017",116.47B
"Nov. 30, 2017",117.53B
"Nov. 29, 2017",114.91B
"Nov. 28, 2017",114.55B
"Nov. 27, 2017",114.08B
"Nov. 24, 2017",113.91B
"Nov. 22, 2017",113.76B
"Nov. 21, 2017",114.01B
"Nov. 20, 2017",113.48B
"Nov. 17, 2017",113.60B
"Nov. 16, 2017",114.69B
"Nov. 15, 2017",114.43B
"Nov. 14, 2017",115.42B
"Nov. 13, 2017",114.04B
"Nov. 10, 2017",114.87B
"Nov. 9, 2017",115.07B
"Nov. 8, 2017",116.60B
"Nov. 7, 2017",116.97B
"Nov. 6, 2017",116.69B
"Nov. 3, 2017",117.23B
"Nov. 2, 2017",117.54B
"Nov. 1, 2017",116.47B
"Oct. 31, 2017",116.18B
"Oct. 30, 2017",116.24B
"Oct. 27, 2017",115.63B
"Oct. 26, 2017",116.32B
"Oct. 25, 2017",115.57B
"Oct. 24, 2017",116.17B
"Oct. 23, 2017",117.09B
"Oct. 20, 2017",117.12B
"Oct. 19, 2017",115.97B
"Oct. 18, 2017",115.72B
"Oct. 17, 2017",115.86B
"Oct. 16, 2017",115.58B
"Oct. 13, 2017",115.35B
"Oct. 12, 2017",115.43B
"Oct. 11, 2017",114.58B
"Oct. 10, 2017",114.87B
"Oct. 9, 2017",115.28B
"Oct. 6, 2017",114.96B
"Oct. 5, 2017",114.91B
"Oct. 4, 2017",114.48B
"Oct. 3, 2017",114.55B
"Oct. 2, 2017",114.44B
"Sept. 30, 2017",113.24B
"Sept. 29, 2017",111.69B
"Sept. 28, 2017",111.50B
"Sept. 27, 2017",112.57B
"Sept. 26, 2017",110.60B
"Sept. 25, 2017",110.26B
"Sept. 22, 2017",110.84B
"Sept. 21, 2017",110.43B
"Sept. 20, 2017",110.11B
"Sept. 19, 2017",109.75B
"Sept. 18, 2017",109.05B
"Sept. 15, 2017",109.29B
"Sept. 14, 2017",109.34B
"Sept. 13, 2017",107.06B
"Sept. 12, 2017",106.72B
"Sept. 11, 2017",106.55B
"Sept. 8, 2017",106.48B
"Sept. 7, 2017",106.82B
"Sept. 6, 2017",106.52B
"Sept. 5, 2017",107.80B
"Sept. 1, 2017",113.16B
"Aug. 31, 2017",114.60B
"Aug. 30, 2017",114.50B
"Aug. 29, 2017",113.81B
"Aug. 28, 2017",111.12B
"Aug. 25, 2017",110.91B
"Aug. 24, 2017",111.09B
"Aug. 23, 2017",112.47B
"Aug. 22, 2017",111.40B
"Aug. 21, 2017",111.08B
"Aug. 18, 2017",111.24B
"Aug. 17, 2017",111.73B
"Aug. 16, 2017",113.25B
"Aug. 15, 2017",111.62B
"Aug. 14, 2017",112.57B
"Aug. 11, 2017",112.36B
"Aug. 10, 2017",112.26B
"Aug. 9, 2017",112.61B
"Aug. 8, 2017",113.40B
"Aug. 7, 2017",113.66B
"Aug. 4, 2017",116.04B
"Aug. 3, 2017",115.73B
"Aug. 2, 2017",115.13B
"Aug. 1, 2017",113.95B
"July 31, 2017",113.70B
"July 28, 2017",113.94B
"July 27, 2017",113.80B
"July 26, 2017",114.48B
"July 25, 2017",115.18B
"July 24, 2017",117.35B
"July 21, 2017",117.63B
"July 20, 2017",116.80B
"July 19, 2017",117.31B
"July 18, 2017",116.95B
"July 17, 2017",117.33B
"July 14, 2017",117.57B
"July 13, 2017",117.30B
"July 12, 2017",117.81B
"July 11, 2017",117.67B
"July 10, 2017",117.29B
"July 7, 2017",116.93B
"July 6, 2017",116.36B
"July 5, 2017",117.08B
"July 3, 2017",116.51B
"June 30, 2017",116.53B
"June 29, 2017",116.57B
"June 28, 2017",117.25B
"June 27, 2017",116.53B
"June 26, 2017",116.75B
"June 23, 2017",117.03B
"June 22, 2017",116.99B
"June 21, 2017",116.65B
"June 20, 2017",116.46B
"June 19, 2017",116.73B
"June 16, 2017",115.60B
"June 15, 2017",115.85B
"June 14, 2017",115.26B
"June 13, 2017",115.30B
"June 12, 2017",115.16B
"June 9, 2017",115.76B
"June 8, 2017",115.20B
"June 7, 2017",115.08B
"June 6, 2017",115.35B
"June 5, 2017",116.04B
"June 2, 2017",116.95B
"June 1, 2017",116.69B
"May 31, 2017",116.28B
"May 30, 2017",116.27B
"May 26, 2017",116.73B
"May 25, 2017",117.05B
"May 24, 2017",116.92B
"May 23, 2017",116.91B
"May 22, 2017",116.58B
"May 19, 2017",116.18B
"May 18, 2017",114.75B
"May 17, 2017",114.91B
"May 16, 2017",116.37B
"May 15, 2017",115.99B
"May 12, 2017",115.92B
"May 11, 2017",116.28B
"May 10, 2017",116.07B
"May 9, 2017",116.42B
"May 8, 2017",116.12B
"May 5, 2017",116.33B
"May 4, 2017",116.05B
"May 3, 2017",115.49B
"May 2, 2017",114.71B
"May 1, 2017",114.39B
"April 28, 2017",114.44B
"April 27, 2017",114.27B
"April 26, 2017",113.81B
"April 25, 2017",112.74B
"April 24, 2017",112.30B
"April 21, 2017",111.24B
"April 20, 2017",110.40B
"April 19, 2017",109.58B
"April 18, 2017",110.09B
"April 17, 2017",109.86B
"April 13, 2017",108.91B
"April 12, 2017",109.03B
"April 11, 2017",109.75B
"April 10, 2017",109.55B
"April 7, 2017",109.63B
"April 6, 2017",109.17B
"April 5, 2017",109.24B
"April 4, 2017",109.63B
"April 3, 2017",108.79B
"March 31, 2017",109.01B
"March 30, 2017",108.48B
"March 29, 2017",108.17B
"March 28, 2017",108.72B
"March 27, 2017",107.99B
"March 24, 2017",107.96B
"March 23, 2017",107.99B
"March 22, 2017",108.07B
"March 21, 2017",108.25B
"March 20, 2017",109.33B
"March 17, 2017",109.29B
"March 16, 2017",108.40B
"March 15, 2017",108.99B
"March 14, 2017",107.99B
"March 13, 2017",108.37B
"March 10, 2017",108.24B
"March 9, 2017",108.07B
"March 8, 2017",107.92B
"March 7, 2017",108.35B
"March 6, 2017",107.85B
"March 3, 2017",108.40B
"March 2, 2017",108.68B
"March 1, 2017",109.47B
"Feb. 28, 2017",108.56B
"Feb. 27, 2017",109.24B
"Feb. 24, 2017",108.96B
"Feb. 23, 2017",108.66B
"Feb. 22, 2017",109.12B
"Feb. 21, 2017",108.99B
"Feb. 17, 2017",108.71B
"Feb. 16, 2017",108.65B
"Feb. 15, 2017",108.52B
"Feb. 14, 2017",108.24B
"Feb. 13, 2017",108.61B
"Feb. 10, 2017",107.82B
"Feb. 9, 2017",107.05B
"Feb. 8, 2017",107.30B
"Feb. 7, 2017",107.99B
"Feb. 6, 2017",107.53B
"Feb. 3, 2017",106.70B
"Feb. 2, 2017",105.66B
"Feb. 1, 2017",105.51B
"Jan. 31, 2017",106.71B
"Jan. 30, 2017",106.62B
"Jan. 27, 2017",107.05B
"Jan. 26, 2017",107.58B
"Jan. 25, 2017",108.07B
"Jan. 24, 2017",108.59B
"Jan. 23, 2017",107.57B
"Jan. 20, 2017",107.93B
"Jan. 19, 2017",107.88B
"Jan. 18, 2017",107.63B
"Jan. 17, 2017",107.27B
"Jan. 13, 2017",107.47B
"Jan. 12, 2017",107.95B
"Jan. 11, 2017",108.10B
"Jan. 10, 2017",108.31B
"Jan. 9, 2017",108.50B
"Jan. 6, 2017",109.35B
"Jan. 5, 2017",108.38B
"Jan. 4, 2017",108.02B
"Jan. 3, 2017",107.96B
"Dec. 31, 2016",106.98B
"Dec. 30, 2016",107.40B
"Dec. 29, 2016",108.16B
"Dec. 28, 2016",107.87B
"Dec. 27, 2016",108.52B
"Dec. 23, 2016",108.24B
"Dec. 22, 2016",108.09B
"Dec. 21, 2016",108.11B
"Dec. 20, 2016",108.24B
"Dec. 19, 2016",108.38B
"Dec. 16, 2016",106.49B
"Dec. 15, 2016",106.17B
"Dec. 14, 2016",107.11B
"Dec. 13, 2016",107.96B
"Dec. 12, 2016",108.03B
"Dec. 9, 2016",107.54B
"Dec. 8, 2016",106.42B
"Dec. 7, 2016",107.45B
"Dec. 6, 2016",105.59B
"Dec. 5, 2016",105.59B
"Dec. 2, 2016",106.24B
"Dec. 1, 2016",105.63B
"Nov. 30, 2016",105.83B
"Nov. 29, 2016",106.75B
"Nov. 28, 2016",106.43B
"Nov. 25, 2016",106.71B
"Nov. 23, 2016",106.15B
"Nov. 22, 2016",105.19B
"Nov. 21, 2016",105.12B
"Nov. 18, 2016",104.83B
"Nov. 17, 2016",104.99B
"Nov. 16, 2016",105.21B
"Nov. 15, 2016",105.80B
"Nov. 14, 2016",105.95B
"Nov. 11, 2016",106.77B
"Nov. 10, 2016",106.40B
"Nov. 9, 2016",103.44B
"Nov. 8, 2016",102.25B
"Nov. 7, 2016",101.99B
"Nov. 4, 2016",100.57B
"Nov. 3, 2016",100.34B
"Nov. 2, 2016",100.74B
"Nov. 1, 2016",101.13B
"Oct. 31, 2016",101.29B
"Oct. 28, 2016",100.99B
"Oct. 27, 2016",99.53B
"Oct. 26, 2016",100.31B
"Oct. 25, 2016",100.60B
"Oct. 24, 2016",99.08B
"Oct. 21, 2016",98.38B
"Oct. 20, 2016",98.89B
"Oct. 19, 2016",99.28B
"Oct. 18, 2016",99.47B
"Oct. 17, 2016",99.24B
"Oct. 14, 2016",99.61B
"Oct. 13, 2016",99.35B
"Oct. 12, 2016",98.59B
"Oct. 11, 2016",98.46B
"Oct. 10, 2016",99.46B
"Oct. 7, 2016",99.95B
"Oct. 6, 2016",101.19B
"Oct. 5, 2016",101.33B
"Oct. 4, 2016",100.65B
"Oct. 3, 2016",101.48B
"Sept. 30, 2016",100.79B
"Sept. 29, 2016",101.89B
