date,pe_10
"March 19, 2020",4.175
"March 18, 2020",4.060
"March 17, 2020",4.372
"March 16, 2020",4.634
"March 13, 2020",5.498
"March 12, 2020",4.584
"March 11, 2020",4.549
"March 10, 2020",5.529
"March 9, 2020",4.823
"March 6, 2020",10.36
"March 5, 2020",12.14
"March 4, 2020",12.70
"March 3, 2020",12.72
"March 2, 2020",12.70
"Feb. 28, 2020",12.62
"Feb. 27, 2020",12.26
"Feb. 26, 2020",13.19
"Feb. 25, 2020",13.95
"Feb. 24, 2020",15.22
"Feb. 21, 2020",16.24
"Feb. 20, 2020",16.57
"Feb. 19, 2020",16.39
"Feb. 18, 2020",16.02
"Feb. 14, 2020",16.04
"Feb. 13, 2020",16.21
"Feb. 12, 2020",16.38
"Feb. 11, 2020",15.87
"Feb. 10, 2020",15.61
"Feb. 7, 2020",16.15
"Feb. 6, 2020",16.24
"Feb. 5, 2020",16.24
"Feb. 4, 2020",15.61
"Feb. 3, 2020",15.45
"Jan. 31, 2020",15.31
"Jan. 30, 2020",15.65
"Jan. 29, 2020",15.60
"Jan. 28, 2020",15.88
"Jan. 27, 2020",15.90
"Jan. 24, 2020",16.28
"Jan. 23, 2020",16.39
"Jan. 22, 2020",16.69
"Jan. 21, 2020",17.09
"Jan. 17, 2020",17.67
"Jan. 16, 2020",17.99
"Jan. 15, 2020",18.22
"Jan. 14, 2020",18.21
"Jan. 13, 2020",17.95
"Jan. 10, 2020",17.70
"Jan. 9, 2020",17.49
"Jan. 8, 2020",17.34
"Jan. 7, 2020",17.45
"Jan. 6, 2020",17.37
"Jan. 3, 2020",16.81
"Jan. 2, 2020",16.42
"Dec. 31, 2019",15.89
"Dec. 30, 2019",15.04
"Dec. 27, 2019",14.84
"Dec. 26, 2019",14.84
"Dec. 24, 2019",14.74
"Dec. 23, 2019",14.68
"Dec. 20, 2019",14.42
"Dec. 19, 2019",14.30
"Dec. 18, 2019",14.29
"Dec. 17, 2019",14.16
"Dec. 16, 2019",14.16
"Dec. 13, 2019",13.94
"Dec. 12, 2019",14.14
"Dec. 11, 2019",13.87
"Dec. 10, 2019",13.89
"Dec. 9, 2019",13.80
"Dec. 6, 2019",14.42
"Dec. 5, 2019",14.04
"Dec. 4, 2019",14.21
"Dec. 3, 2019",14.05
"Dec. 2, 2019",14.30
"Nov. 29, 2019",14.25
"Nov. 27, 2019",14.32
"Nov. 26, 2019",14.25
"Nov. 25, 2019",14.76
"Nov. 22, 2019",14.63
"Nov. 21, 2019",14.46
"Nov. 20, 2019",14.22
"Nov. 19, 2019",14.10
"Nov. 18, 2019",14.52
"Nov. 15, 2019",14.40
"Nov. 14, 2019",13.96
"Nov. 13, 2019",14.09
"Nov. 12, 2019",14.21
"Nov. 11, 2019",14.37
"Nov. 8, 2019",14.82
"Nov. 7, 2019",14.42
"Nov. 6, 2019",14.64
"Nov. 5, 2019",15.49
"Nov. 4, 2019",16.35
"Nov. 1, 2019",15.63
"Oct. 31, 2019",14.97
"Oct. 30, 2019",15.29
"Oct. 29, 2019",15.64
"Oct. 28, 2019",15.63
"Oct. 25, 2019",15.72
"Oct. 24, 2019",15.63
"Oct. 23, 2019",15.86
"Oct. 22, 2019",15.60
"Oct. 21, 2019",15.09
"Oct. 18, 2019",14.95
"Oct. 17, 2019",14.91
"Oct. 16, 2019",14.91
"Oct. 15, 2019",15.08
"Oct. 14, 2019",14.97
"Oct. 11, 2019",15.20
"Oct. 10, 2019",15.16
"Oct. 9, 2019",15.09
"Oct. 8, 2019",15.09
"Oct. 7, 2019",15.59
"Oct. 4, 2019",15.92
"Oct. 3, 2019",15.97
"Oct. 2, 2019",15.87
"Oct. 1, 2019",16.18
"Sept. 30, 2019",16.44
"Sept. 27, 2019",16.46
"Sept. 26, 2019",16.54
"Sept. 25, 2019",16.53
"Sept. 24, 2019",16.58
"Sept. 23, 2019",16.59
"Sept. 20, 2019",16.67
"Sept. 19, 2019",16.70
"Sept. 18, 2019",16.27
"Sept. 17, 2019",16.47
"Sept. 16, 2019",17.43
"Sept. 13, 2019",16.44
"Sept. 12, 2019",16.56
"Sept. 11, 2019",16.88
"Sept. 10, 2019",16.93
"Sept. 9, 2019",16.40
"Sept. 6, 2019",16.58
"Sept. 5, 2019",16.44
"Sept. 4, 2019",15.89
"Sept. 3, 2019",15.57
"Aug. 30, 2019",15.86
"Aug. 29, 2019",15.82
"Aug. 28, 2019",15.72
"Aug. 27, 2019",15.44
"Aug. 26, 2019",15.36
"Aug. 23, 2019",15.45
"Aug. 22, 2019",16.30
"Aug. 21, 2019",16.43
"Aug. 20, 2019",16.51
"Aug. 19, 2019",16.62
"Aug. 16, 2019",16.25
"Aug. 15, 2019",16.03
"Aug. 14, 2019",15.94
"Aug. 13, 2019",16.32
"Aug. 12, 2019",16.41
"Aug. 9, 2019",17.19
"Aug. 8, 2019",17.19
"Aug. 7, 2019",16.78
"Aug. 6, 2019",17.35
"Aug. 5, 2019",18.02
"Aug. 2, 2019",18.67
"Aug. 1, 2019",19.39
"July 31, 2019",18.73
"July 30, 2019",19.14
"July 29, 2019",18.57
"July 26, 2019",18.81
"July 25, 2019",18.65
"July 24, 2019",18.98
"July 23, 2019",18.89
"July 22, 2019",19.15
"July 19, 2019",19.08
"July 18, 2019",18.60
"July 17, 2019",18.67
"July 16, 2019",18.64
"July 15, 2019",18.83
"July 12, 2019",18.86
"July 11, 2019",18.40
"July 10, 2019",18.32
"July 9, 2019",18.09
"July 8, 2019",17.98
"July 5, 2019",17.97
"July 3, 2019",17.93
"July 2, 2019",17.79
"July 1, 2019",18.15
"June 30, 2019",18.34
"June 28, 2019",18.41
"June 27, 2019",18.22
"June 26, 2019",18.46
"June 25, 2019",18.08
"June 24, 2019",18.27
"June 21, 2019",18.53
"June 20, 2019",18.78
"June 19, 2019",18.42
"June 18, 2019",18.43
"June 17, 2019",18.24
"June 14, 2019",18.05
"June 13, 2019",18.21
"June 12, 2019",17.86
"June 11, 2019",17.96
"June 10, 2019",17.54
"June 7, 2019",17.52
"June 6, 2019",17.96
"June 5, 2019",17.37
"June 4, 2019",18.19
"June 3, 2019",18.06
"May 31, 2019",18.22
"May 30, 2019",19.01
"May 29, 2019",19.04
"May 28, 2019",19.14
"May 24, 2019",19.58
"May 23, 2019",19.37
"May 22, 2019",19.32
"May 21, 2019",19.59
"May 20, 2019",19.57
"May 17, 2019",19.32
"May 16, 2019",19.68
"May 15, 2019",19.86
"May 14, 2019",19.97
"May 13, 2019",19.83
"May 10, 2019",20.13
"May 9, 2019",20.62
"May 8, 2019",22.04
"May 7, 2019",21.85
"May 6, 2019",21.52
"May 3, 2019",21.22
"May 2, 2019",21.00
"May 1, 2019",21.05
"April 30, 2019",21.56
"April 29, 2019",22.02
"April 26, 2019",22.45
"April 25, 2019",22.64
"April 24, 2019",22.70
"April 23, 2019",22.83
"April 22, 2019",23.08
"April 18, 2019",22.63
"April 17, 2019",22.94
"April 16, 2019",23.31
"April 15, 2019",23.20
"April 12, 2019",23.92
"April 11, 2019",24.60
"April 10, 2019",24.60
"April 9, 2019",24.63
"April 8, 2019",25.03
"April 5, 2019",24.91
"April 4, 2019",24.33
"April 3, 2019",24.19
"April 2, 2019",24.40
"April 1, 2019",24.60
"March 31, 2019",24.24
"March 29, 2019",23.96
"March 28, 2019",24.10
"March 27, 2019",24.02
"March 26, 2019",24.28
"March 25, 2019",23.58
"March 22, 2019",23.62
"March 21, 2019",24.34
"March 20, 2019",24.35
"March 19, 2019",23.95
"March 18, 2019",24.26
"March 15, 2019",23.70
"March 14, 2019",23.61
"March 13, 2019",23.55
"March 12, 2019",23.24
"March 11, 2019",23.12
"March 8, 2019",22.70
"March 7, 2019",23.80
"March 6, 2019",23.96
"March 5, 2019",24.45
"March 4, 2019",24.42
"March 1, 2019",24.45
"Feb. 28, 2019",23.95
"Feb. 27, 2019",24.13
"Feb. 26, 2019",23.91
"Feb. 25, 2019",23.97
"Feb. 22, 2019",23.87
"Feb. 21, 2019",24.11
"Feb. 20, 2019",24.71
"Feb. 19, 2019",24.48
"Feb. 15, 2019",24.32
"Feb. 14, 2019",24.10
"Feb. 13, 2019",23.84
"Feb. 12, 2019",23.80
"Feb. 11, 2019",23.47
"Feb. 8, 2019",23.51
"Feb. 7, 2019",23.50
"Feb. 6, 2019",24.12
"Feb. 5, 2019",24.36
"Feb. 4, 2019",24.52
"Feb. 1, 2019",24.63
"Jan. 31, 2019",24.17
"Jan. 30, 2019",24.24
"Jan. 29, 2019",24.07
"Jan. 28, 2019",23.92
"Jan. 25, 2019",24.08
"Jan. 24, 2019",23.52
"Jan. 23, 2019",23.37
"Jan. 22, 2019",23.57
"Jan. 18, 2019",24.26
"Jan. 17, 2019",23.83
"Jan. 16, 2019",23.58
"Jan. 15, 2019",23.72
"Jan. 14, 2019",23.74
"Jan. 11, 2019",23.97
"Jan. 10, 2019",23.96
"Jan. 9, 2019",23.81
"Jan. 8, 2019",23.53
"Jan. 7, 2019",23.34
"Jan. 4, 2019",22.88
"Jan. 3, 2019",22.17
"Jan. 2, 2019",22.44
"Dec. 31, 2018",22.22
"Dec. 28, 2018",21.32
"Dec. 27, 2018",21.42
"Dec. 26, 2018",21.37
"Dec. 24, 2018",20.14
"Dec. 21, 2018",21.15
"Dec. 20, 2018",21.38
"Dec. 19, 2018",21.95
"Dec. 18, 2018",22.26
"Dec. 17, 2018",22.61
"Dec. 14, 2018",22.95
"Dec. 13, 2018",23.51
"Dec. 12, 2018",23.06
"Dec. 11, 2018",22.81
"Dec. 10, 2018",22.72
"Dec. 7, 2018",23.46
"Dec. 6, 2018",23.81
"Dec. 4, 2018",24.57
"Dec. 3, 2018",25.15
"Nov. 30, 2018",24.78
"Nov. 29, 2018",25.00
"Nov. 28, 2018",24.93
"Nov. 27, 2018",24.46
"Nov. 26, 2018",24.91
"Nov. 23, 2018",24.62
"Nov. 21, 2018",25.42
"Nov. 20, 2018",24.79
"Nov. 19, 2018",25.87
"Nov. 16, 2018",25.87
"Nov. 15, 2018",25.60
"Nov. 14, 2018",25.02
"Nov. 13, 2018",24.96
"Nov. 12, 2018",25.44
"Nov. 9, 2018",25.93
"Nov. 8, 2018",25.61
"Nov. 7, 2018",25.99
"Nov. 6, 2018",25.86
"Nov. 5, 2018",24.66
"Nov. 2, 2018",24.09
"Nov. 1, 2018",24.10
"Oct. 31, 2018",23.65
"Oct. 30, 2018",23.82
"Oct. 29, 2018",23.43
"Oct. 26, 2018",23.95
"Oct. 25, 2018",24.21
"Oct. 24, 2018",24.06
"Oct. 23, 2018",24.91
"Oct. 22, 2018",25.49
"Oct. 19, 2018",25.45
"Oct. 18, 2018",25.35
"Oct. 17, 2018",25.71
"Oct. 16, 2018",25.78
"Oct. 15, 2018",25.47
"Oct. 12, 2018",27.14
"Oct. 11, 2018",26.99
"Oct. 10, 2018",27.48
"Oct. 9, 2018",29.00
"Oct. 8, 2018",28.83
"Oct. 5, 2018",28.70
"Oct. 4, 2018",28.98
"Oct. 3, 2018",29.07
"Oct. 2, 2018",29.22
"Oct. 1, 2018",29.31
"Sept. 30, 2018",28.97
