date,forward_ps_ratio
"Feb. 15, 2019",2.466
"Feb. 14, 2019",2.444
"Feb. 13, 2019",2.417
"Feb. 12, 2019",2.414
"Feb. 11, 2019",2.380
"Feb. 8, 2019",2.384
"Feb. 7, 2019",2.383
"Feb. 6, 2019",2.446
"Feb. 5, 2019",2.470
"Feb. 4, 2019",2.486
"Feb. 1, 2019",2.498
"Jan. 31, 2019",2.451
"Jan. 30, 2019",2.458
"Jan. 29, 2019",2.440
"Jan. 28, 2019",2.425
"Jan. 25, 2019",2.442
"Jan. 24, 2019",2.385
"Jan. 23, 2019",2.370
"Jan. 22, 2019",2.390
"Jan. 18, 2019",2.46
"Jan. 17, 2019",2.416
"Jan. 16, 2019",2.391
"Jan. 15, 2019",2.404
"Jan. 14, 2019",2.407
"Jan. 11, 2019",2.430
"Jan. 10, 2019",2.429
"Jan. 9, 2019",2.414
"Jan. 8, 2019",2.385
"Jan. 7, 2019",2.366
"Jan. 4, 2019",2.320
"Jan. 3, 2019",2.248
"Jan. 2, 2019",2.275
"Dec. 31, 2018",2.253
