date,eps_est_0q
"Nov. 7, 2018",1.485
"Nov. 6, 2018",1.490
"Nov. 5, 2018",1.605
"Oct. 23, 2018",1.632
"Oct. 22, 2018",1.618
"Oct. 20, 2018",1.620
"Oct. 19, 2018",1.615
"Oct. 18, 2018",1.620
"Oct. 17, 2018",1.625
"Oct. 16, 2018",1.600
"Oct. 15, 2018",1.558
"Oct. 14, 2018",1.577
"Oct. 13, 2018",1.576
"Oct. 12, 2018",1.583
"Oct. 11, 2018",1.554
"Oct. 9, 2018",1.554
"Oct. 8, 2018",1.543
"Sept. 30, 2018",1.529
"Sept. 27, 2018",1.518
"Sept. 26, 2018",1.496
"Sept. 24, 2018",1.541
"Sept. 19, 2018",1.518
"Sept. 11, 2018",1.522
"Sept. 10, 2018",1.523
"Aug. 28, 2018",1.523
"Aug. 24, 2018",1.524
"Aug. 22, 2018",1.525
"Aug. 21, 2018",1.532
"Aug. 17, 2018",1.538
"Aug. 16, 2018",1.536
"Aug. 15, 2018",1.531
"Aug. 14, 2018",1.542
"Aug. 13, 2018",1.543
"Aug. 10, 2018",1.538
"Aug. 9, 2018",1.516
"July 25, 2018",1.396
"July 20, 2018",1.388
"July 19, 2018",1.382
"July 18, 2018",1.375
"July 17, 2018",1.378
"July 16, 2018",1.380
"July 13, 2018",1.359
"July 12, 2018",1.360
"July 11, 2018",1.358
"July 10, 2018",1.363
"July 9, 2018",1.350
"July 5, 2018",1.318
"June 30, 2018",1.207
"June 28, 2018",1.226
"June 26, 2018",1.215
"June 11, 2018",1.202
"June 8, 2018",1.197
"June 5, 2018",1.187
"June 1, 2018",1.186
"May 30, 2018",1.157
"May 29, 2018",1.156
"May 26, 2018",1.150
"May 23, 2018",1.129
"May 21, 2018",1.129
"May 19, 2018",1.034
"May 18, 2018",1.041
"May 17, 2018",1.027
"May 11, 2018",1.009
"May 10, 2018",0.988
"May 9, 2018",0.974
"April 26, 2018",0.8597
"April 25, 2018",0.7988
"April 24, 2018",0.7913
"April 23, 2018",0.7838
"April 21, 2018",0.7665
"April 20, 2018",0.7584
"April 19, 2018",0.7397
"April 18, 2018",0.7197
"April 17, 2018",0.6953
"April 15, 2018",0.6965
"April 12, 2018",0.6809
"April 11, 2018",0.6837
"April 9, 2018",0.6821
"March 31, 2018",0.6997
"March 29, 2018",0.6568
"March 23, 2018",0.6513
"March 21, 2018",0.6508
"March 13, 2018",0.6496
"March 12, 2018",0.6333
"March 7, 2018",0.6252
"Feb. 27, 2018",0.6154
"Feb. 20, 2018",0.5904
"Feb. 16, 2018",0.5924
"Feb. 15, 2018",0.5992
"Feb. 14, 2018",0.5926
"Feb. 12, 2018",0.5373
"Feb. 6, 2018",0.5381
"Feb. 2, 2018",0.5602
"Feb. 1, 2018",0.5538
"Jan. 31, 2018",0.5542
"Jan. 30, 2018",0.5395
"Jan. 29, 2018",0.5539
"Jan. 26, 2018",0.5643
"Jan. 24, 2018",0.5496
"Jan. 23, 2018",0.5418
"Jan. 22, 2018",0.5543
"Jan. 19, 2018",0.5302
"Jan. 18, 2018",0.5154
"Jan. 16, 2018",0.492
"Jan. 11, 2018",0.467
"Jan. 10, 2018",0.4414
"Jan. 8, 2018",0.4228
"Jan. 4, 2018",0.4202
