date,eps_est_0y
"March 20, 2020",-2.618
"March 19, 2020",-2.551
"March 18, 2020",-2.408
"March 17, 2020",-2.448
"March 16, 2020",-2.332
"March 12, 2020",-1.104
"March 11, 2020",-1.103
"March 10, 2020",-0.5853
"March 9, 2020",-0.5592
"March 5, 2020",-0.0244
"March 4, 2020",-0.0276
"March 2, 2020",0.0867
"March 1, 2020",-0.1576
"Feb. 29, 2020",-0.1577
"Feb. 28, 2020",-0.6116
"Feb. 26, 2020",0.6731
"Feb. 25, 2020",0.7258
"Feb. 18, 2020",0.724
"Feb. 15, 2020",0.7245
"Feb. 14, 2020",0.7166
"Feb. 12, 2020",0.7768
"Feb. 11, 2020",1.057
"Jan. 28, 2020",1.180
"Jan. 27, 2020",1.189
"Jan. 24, 2020",1.181
"Jan. 23, 2020",1.083
"Jan. 22, 2020",1.133
"Jan. 21, 2020",1.155
"Jan. 16, 2020",1.163
"Jan. 15, 2020",1.118
"Jan. 14, 2020",1.119
"Jan. 13, 2020",1.003
"Jan. 10, 2020",0.9278
"Jan. 9, 2020",0.8845
"Jan. 7, 2020",0.9177
"Jan. 6, 2020",0.9172
"Jan. 3, 2020",0.9012
"Dec. 31, 2019",1.615
"Dec. 23, 2019",1.897
"Dec. 19, 2019",1.940
"Dec. 18, 2019",1.949
"Dec. 17, 2019",1.948
"Dec. 9, 2019",1.950
"Dec. 6, 2019",1.950
"Dec. 2, 2019",1.954
"Nov. 25, 2019",1.955
"Nov. 22, 2019",2.003
"Nov. 21, 2019",2.046
"Nov. 19, 2019",2.075
"Nov. 18, 2019",2.007
"Nov. 15, 2019",2.007
"Nov. 13, 2019",2.041
"Nov. 12, 2019",2.054
"Nov. 11, 2019",2.068
"Nov. 9, 2019",2.074
"Nov. 8, 2019",2.095
"Nov. 7, 2019",2.113
"Nov. 6, 2019",2.139
"Nov. 5, 2019",2.238
"Nov. 4, 2019",2.495
"Oct. 28, 2019",2.577
"Oct. 23, 2019",2.585
"Oct. 22, 2019",2.576
"Oct. 21, 2019",2.576
"Oct. 18, 2019",2.623
"Oct. 17, 2019",2.602
"Oct. 16, 2019",2.626
"Oct. 15, 2019",2.704
"Oct. 14, 2019",2.740
"Oct. 10, 2019",2.781
"Oct. 8, 2019",2.780
"Oct. 7, 2019",2.808
"Oct. 4, 2019",2.810
"Oct. 3, 2019",2.834
"Sept. 26, 2019",2.831
"Sept. 23, 2019",2.831
"Sept. 19, 2019",2.826
"Sept. 12, 2019",2.809
"Sept. 11, 2019",2.843
"Sept. 5, 2019",2.862
"Aug. 28, 2019",2.955
"Aug. 23, 2019",2.980
"Aug. 22, 2019",2.989
"Aug. 21, 2019",3.024
"Aug. 19, 2019",3.147
"Aug. 16, 2019",3.210
"Aug. 15, 2019",3.384
"Aug. 14, 2019",3.384
"Aug. 13, 2019",3.413
"Aug. 12, 2019",3.508
"Aug. 8, 2019",3.463
"Aug. 7, 2019",3.226
"Aug. 5, 2019",3.314
"Aug. 2, 2019",3.326
"Aug. 1, 2019",3.332
"July 29, 2019",3.485
"July 26, 2019",3.457
"July 25, 2019",3.47
"July 23, 2019",3.543
"July 22, 2019",3.552
"July 19, 2019",3.629
"July 17, 2019",3.665
"July 16, 2019",3.699
"July 15, 2019",3.766
"July 12, 2019",3.807
"July 10, 2019",3.784
"July 8, 2019",3.780
"June 27, 2019",3.815
"June 24, 2019",3.843
"June 20, 2019",3.815
"June 18, 2019",3.865
"June 17, 2019",3.852
"June 14, 2019",3.927
"June 6, 2019",3.893
"June 1, 2019",3.890
"May 28, 2019",3.888
"May 23, 2019",3.816
"May 22, 2019",3.832
"May 21, 2019",3.787
"May 17, 2019",3.788
"May 16, 2019",3.788
"May 15, 2019",3.708
"May 14, 2019",3.654
"May 13, 2019",3.658
"May 10, 2019",3.599
