date,market_beta_60_month
"Feb. 29, 2020",1.055
"Jan. 31, 2020",0.9084
"Dec. 31, 2019",0.886
"Nov. 30, 2019",0.8498
"Oct. 31, 2019",0.8374
"Sept. 30, 2019",0.8447
"Aug. 31, 2019",0.8524
"July 31, 2019",0.8256
"June 30, 2019",0.832
"May 31, 2019",0.8558
"April 30, 2019",0.7593
"March 31, 2019",0.8265
"Feb. 28, 2019",0.8258
"Jan. 31, 2019",0.8784
"Dec. 31, 2018",0.8794
"Nov. 30, 2018",0.8178
"Oct. 31, 2018",0.7967
"Sept. 30, 2018",0.5784
"Aug. 31, 2018",0.6065
"July 31, 2018",0.6279
"June 30, 2018",0.611
"May 31, 2018",0.618
"April 30, 2018",0.6015
"March 31, 2018",0.6522
"Feb. 28, 2018",0.6381
"Jan. 31, 2018",0.5308
"Dec. 31, 2017",0.6531
"Nov. 30, 2017",0.653
"Oct. 31, 2017",0.6283
"Sept. 30, 2017",0.673
"Aug. 31, 2017",0.6592
"July 31, 2017",0.6462
"June 30, 2017",0.6412
"May 31, 2017",0.6903
"April 30, 2017",0.8068
"March 31, 2017",0.8156
"Feb. 28, 2017",0.7718
"Jan. 31, 2017",0.8149
"Dec. 31, 2016",0.8461
"Nov. 30, 2016",0.8472
"Oct. 31, 2016",0.8491
"Sept. 30, 2016",1.201
"Aug. 31, 2016",1.289
"July 31, 2016",1.327
"June 30, 2016",1.351
"May 31, 2016",1.351
"April 30, 2016",1.363
"March 31, 2016",1.391
"Feb. 29, 2016",1.449
"Jan. 31, 2016",1.457
"Dec. 31, 2015",1.542
"Nov. 30, 2015",1.545
"Oct. 31, 2015",1.525
"Sept. 30, 2015",1.496
"Aug. 31, 2015",1.430
"July 31, 2015",1.568
"June 30, 2015",1.513
"May 31, 2015",1.504
"April 30, 2015",1.431
"March 31, 2015",1.436
"Feb. 28, 2015",1.425
"Jan. 31, 2015",1.474
"Dec. 31, 2014",1.482
"Nov. 30, 2014",1.497
"Oct. 31, 2014",1.517
"Sept. 30, 2014",1.522
"Aug. 31, 2014",1.520
"July 31, 2014",1.511
"June 30, 2014",1.492
"May 31, 2014",1.492
"April 30, 2014",1.545
"March 31, 2014",1.442
"Feb. 28, 2014",1.416
"Jan. 31, 2014",1.285
"Dec. 31, 2013",1.254
"Nov. 30, 2013",1.252
"Oct. 31, 2013",1.214
"Sept. 30, 2013",1.227
"Aug. 31, 2013",1.221
"July 31, 2013",1.227
"June 30, 2013",1.254
"May 31, 2013",1.207
"April 30, 2013",1.210
"March 31, 2013",1.220
"Feb. 28, 2013",1.238
"Jan. 31, 2013",1.204
"Dec. 31, 2012",1.199
"Nov. 30, 2012",1.192
"Oct. 31, 2012",1.180
"Sept. 30, 2012",1.176
"Aug. 31, 2012",1.195
"July 31, 2012",1.200
"June 30, 2012",1.199
"May 31, 2012",1.186
"April 30, 2012",1.167
"March 31, 2012",1.156
"Feb. 29, 2012",1.181
"Jan. 31, 2012",1.186
"Dec. 31, 2011",1.180
"Nov. 30, 2011",1.180
"Oct. 31, 2011",1.184
"Sept. 30, 2011",1.067
"Aug. 31, 2011",1.005
"July 31, 2011",0.9665
"June 30, 2011",0.9596
"May 31, 2011",0.9555
"April 30, 2011",0.9543
"March 31, 2011",0.951
"Feb. 28, 2011",0.9507
