date,eps_ttm
"Dec. 31, 2019",-0.90
"Sept. 30, 2019",1.53
"June 30, 2019",5.05
"March 31, 2019",5.31
"Dec. 31, 2018",5.39
"Sept. 30, 2018",5.11
"June 30, 2018",2.92
"March 31, 2018",2.48
"Dec. 31, 2017",1.71
"Sept. 30, 2017",0.70
"June 30, 2017",0.13
"March 31, 2017",-0.71
"Dec. 31, 2016",-0.76
"Sept. 30, 2016",-7.18
"June 30, 2016",-10.28
"March 31, 2016",-9.87
"Dec. 31, 2015",-10.25
"Sept. 30, 2015",-7.81
"June 30, 2015",-2.84
"March 31, 2015",-1.25
"Dec. 31, 2014",0.78
"Sept. 30, 2014",7.16
"June 30, 2014",7.57
"March 31, 2014",7.39
"Dec. 31, 2013",7.32
"Sept. 30, 2013",5.70
"June 30, 2013",5.43
"March 31, 2013",5.43
"Dec. 31, 2012",5.67
"Sept. 30, 2012",7.26
"June 30, 2012",7.74
"March 31, 2012",8.33
"Dec. 31, 2011",8.31
"Sept. 30, 2011",7.79
"June 30, 2011",7.08
"March 31, 2011",6.16
"Dec. 31, 2010",5.57
"Sept. 30, 2010",5.23
"June 30, 2010",4.91
"March 31, 2010",4.44
"Dec. 31, 2009",3.58
"Sept. 30, 2009",2.98
"June 30, 2009",4.62
"March 31, 2009",6.56
"Dec. 31, 2008",8.33
"Sept. 30, 2008",9.53
"June 30, 2008",8.33
"March 31, 2008",7.23
"Dec. 31, 2007",6.44
"Sept. 30, 2007",5.78
"June 30, 2007",5.56
"March 31, 2007",4.87
"Dec. 31, 2006",4.87
"Sept. 30, 2006",5.195
"June 30, 2006",5.955
"March 31, 2006",6.85
"Dec. 31, 2005",6.46
"Sept. 30, 2005",5.56
"June 30, 2005",4.38
"March 31, 2005",3.225
"Dec. 31, 2004",2.80
"Sept. 30, 2004",2.785
"June 30, 2004",2.415
"March 31, 2004",2.17
"Dec. 31, 2003",1.98
"Sept. 30, 2003",1.905
"June 30, 2003",1.865
"March 31, 2003",1.695
"Dec. 31, 2002",1.305
"Sept. 30, 2002",0.545
"June 30, 2002",0.605
"March 31, 2002",0.92
"Dec. 31, 2001",1.535
"Sept. 30, 2001",2.32
"June 30, 2001",2.275
"March 31, 2001",2.41
"Dec. 31, 2000",2.13
"Sept. 30, 2000",2.215
"June 30, 2000",1.845
"March 31, 2000",1.09
"Dec. 31, 1999",0.615
"Sept. 30, 1999",0.0196
"June 30, 1999",-0.1304
"March 31, 1999",0.1046
"Dec. 31, 1998",0.3321
"Sept. 30, 1998",-0.9675
"June 30, 1998",-0.8025
"March 31, 1998",-0.8525
"Dec. 31, 1997",-0.745
"Sept. 30, 1997",0.82
"June 30, 1997",0.84
"March 31, 1997",0.84
"Dec. 31, 1996",0.665
"Sept. 30, 1996",0.43
"June 30, 1996",0.40
"March 31, 1996",0.45
"Dec. 31, 1995",0.64
"Sept. 30, 1995",0.64
"June 30, 1995",0.465
"March 31, 1995",0.16
"Dec. 31, 1994",-0.18
"Sept. 30, 1994",-0.095
"June 30, 1994",0.00
"March 31, 1994",0.165
"Dec. 31, 1993",0.385
"Sept. 30, 1993",-1.035
"June 30, 1993",-1.035
"March 31, 1993",-1.015
"Dec. 31, 1992",-0.945
"Sept. 30, 1992",0.6375
"June 30, 1992",0.8175
"March 31, 1992",0.9375
"Dec. 31, 1991",0.8775
"Sept. 30, 1991",-2.73
"June 30, 1991",-2.825
"March 31, 1991",-2.955
"Dec. 31, 1990",-2.90
"Sept. 30, 1990",0.54
"June 30, 1990",0.475
"March 31, 1990",0.515
"Dec. 31, 1989",0.46
