date,forward_ps_ratio_1y
"March 19, 2020",0.4582
"March 18, 2020",0.4455
"March 17, 2020",0.4798
"March 16, 2020",0.5086
"March 13, 2020",0.6034
"March 12, 2020",0.5031
"March 11, 2020",0.4993
"March 10, 2020",0.6067
"March 9, 2020",0.5293
"March 6, 2020",1.136
"March 5, 2020",1.332
"March 4, 2020",1.393
"March 3, 2020",1.396
"March 2, 2020",1.394
"Feb. 28, 2020",1.385
"Feb. 27, 2020",1.346
"Feb. 26, 2020",1.448
"Feb. 25, 2020",1.531
"Feb. 24, 2020",1.670
"Feb. 21, 2020",1.782
"Feb. 20, 2020",1.818
"Feb. 19, 2020",1.799
"Feb. 18, 2020",1.758
"Feb. 14, 2020",1.760
"Feb. 13, 2020",1.779
"Feb. 12, 2020",1.798
"Feb. 11, 2020",1.742
"Feb. 10, 2020",1.714
"Feb. 7, 2020",1.772
"Feb. 6, 2020",1.782
"Feb. 5, 2020",1.782
"Feb. 4, 2020",1.714
"Feb. 3, 2020",1.696
"Jan. 31, 2020",1.681
"Jan. 30, 2020",1.715
"Jan. 29, 2020",1.710
"Jan. 28, 2020",1.741
"Jan. 27, 2020",1.743
"Jan. 24, 2020",1.784
"Jan. 23, 2020",1.797
"Jan. 22, 2020",1.829
"Jan. 21, 2020",1.873
"Jan. 17, 2020",1.937
"Jan. 16, 2020",1.972
"Jan. 15, 2020",1.997
"Jan. 14, 2020",1.996
"Jan. 13, 2020",1.968
"Jan. 10, 2020",1.940
"Jan. 9, 2020",1.917
"Jan. 8, 2020",1.901
"Jan. 7, 2020",1.913
"Jan. 6, 2020",1.904
"Jan. 3, 2020",1.843
"Jan. 2, 2020",1.799
"Dec. 31, 2019",1.742
"Dec. 30, 2019",1.68
"Dec. 27, 2019",1.658
"Dec. 26, 2019",1.657
"Dec. 24, 2019",1.646
"Dec. 23, 2019",1.639
"Dec. 20, 2019",1.610
"Dec. 19, 2019",1.597
"Dec. 18, 2019",1.596
"Dec. 17, 2019",1.582
"Dec. 16, 2019",1.582
"Dec. 13, 2019",1.557
"Dec. 12, 2019",1.579
"Dec. 11, 2019",1.550
"Dec. 10, 2019",1.551
"Dec. 9, 2019",1.541
"Dec. 6, 2019",1.610
"Dec. 5, 2019",1.568
"Dec. 4, 2019",1.587
"Dec. 3, 2019",1.569
"Dec. 2, 2019",1.597
"Nov. 29, 2019",1.592
"Nov. 27, 2019",1.600
"Nov. 26, 2019",1.592
"Nov. 25, 2019",1.648
"Nov. 22, 2019",1.634
"Nov. 21, 2019",1.615
"Nov. 20, 2019",1.588
"Nov. 19, 2019",1.574
"Nov. 18, 2019",1.622
"Nov. 15, 2019",1.608
"Nov. 14, 2019",1.559
"Nov. 13, 2019",1.574
"Nov. 12, 2019",1.587
"Nov. 11, 2019",1.605
"Nov. 8, 2019",1.655
"Nov. 7, 2019",1.611
"Nov. 6, 2019",1.635
"Nov. 5, 2019",1.730
"Nov. 4, 2019",1.826
"Nov. 1, 2019",1.746
"Oct. 31, 2019",1.672
"Oct. 30, 2019",1.707
"Oct. 29, 2019",1.747
"Oct. 28, 2019",1.745
"Oct. 25, 2019",1.756
"Oct. 24, 2019",1.746
"Oct. 23, 2019",1.772
"Oct. 22, 2019",1.743
"Oct. 21, 2019",1.685
"Oct. 18, 2019",1.670
"Oct. 17, 2019",1.665
"Oct. 16, 2019",1.665
"Oct. 15, 2019",1.684
"Oct. 14, 2019",1.672
"Oct. 11, 2019",1.697
"Oct. 10, 2019",1.694
"Oct. 9, 2019",1.686
"Oct. 8, 2019",1.685
"Oct. 7, 2019",1.741
"Oct. 4, 2019",1.778
"Oct. 3, 2019",1.783
"Oct. 2, 2019",1.772
"Oct. 1, 2019",1.807
"Sept. 30, 2019",1.836
"Sept. 27, 2019",1.866
"Sept. 26, 2019",1.874
"Sept. 25, 2019",1.874
"Sept. 24, 2019",1.879
"Sept. 23, 2019",1.880
"Sept. 20, 2019",1.889
"Sept. 19, 2019",1.892
"Sept. 18, 2019",1.844
"Sept. 17, 2019",1.866
"Sept. 16, 2019",1.976
"Sept. 13, 2019",1.864
"Sept. 12, 2019",1.876
"Sept. 11, 2019",1.913
"Sept. 10, 2019",1.919
"Sept. 9, 2019",1.859
"Sept. 6, 2019",1.879
"Sept. 5, 2019",1.864
"Sept. 4, 2019",1.801
"Sept. 3, 2019",1.764
"Aug. 30, 2019",1.797
"Aug. 29, 2019",1.792
"Aug. 28, 2019",1.782
"Aug. 27, 2019",1.750
"Aug. 26, 2019",1.741
"Aug. 23, 2019",1.751
"Aug. 22, 2019",1.848
"Aug. 21, 2019",1.862
"Aug. 20, 2019",1.871
"Aug. 19, 2019",1.884
"Aug. 16, 2019",1.842
"Aug. 15, 2019",1.817
"Aug. 14, 2019",1.806
"Aug. 13, 2019",1.85
"Aug. 12, 2019",1.860
"Aug. 9, 2019",1.948
"Aug. 8, 2019",1.948
"Aug. 7, 2019",1.591
"Aug. 6, 2019",1.645
"Aug. 5, 2019",1.709
"Aug. 2, 2019",1.770
"Aug. 1, 2019",1.838
"July 31, 2019",1.776
"July 30, 2019",1.814
"July 29, 2019",1.760
"July 26, 2019",1.784
"July 25, 2019",1.768
"July 24, 2019",1.800
"July 23, 2019",1.791
"July 22, 2019",1.816
"July 19, 2019",1.810
"July 18, 2019",1.764
"July 17, 2019",1.770
"July 16, 2019",1.767
"July 15, 2019",1.785
"July 12, 2019",1.788
"July 11, 2019",1.744
"July 10, 2019",1.737
"July 9, 2019",1.715
"July 8, 2019",1.705
"July 5, 2019",1.704
"July 3, 2019",1.700
"July 2, 2019",1.687
"July 1, 2019",1.721
"June 30, 2019",
"June 28, 2019",1.738
"June 27, 2019",1.720
"June 26, 2019",1.743
"June 25, 2019",1.707
"June 24, 2019",1.725
"June 21, 2019",1.750
"June 20, 2019",1.774
"June 19, 2019",1.739
"June 18, 2019",1.741
"June 17, 2019",1.722
"June 14, 2019",1.705
"June 13, 2019",1.719
"June 12, 2019",1.687
"June 11, 2019",1.696
"June 10, 2019",1.656
"June 7, 2019",1.654
"June 6, 2019",1.695
"June 5, 2019",1.640
"June 4, 2019",1.718
"June 3, 2019",1.705
"May 31, 2019",1.721
"May 30, 2019",1.794
"May 29, 2019",1.797
"May 28, 2019",1.807
"May 24, 2019",1.848
"May 23, 2019",1.829
"May 22, 2019",1.824
"May 21, 2019",1.850
"May 20, 2019",1.848
"May 17, 2019",1.824
"May 16, 2019",1.858
"May 15, 2019",1.875
"May 14, 2019",1.885
"May 13, 2019",1.872
"May 10, 2019",1.900
"May 9, 2019",1.947
"May 8, 2019",2.081
"May 7, 2019",2.063
"May 6, 2019",2.031
"May 3, 2019",2.003
"May 2, 2019",1.982
"May 1, 2019",1.987
"April 30, 2019",2.035
"April 29, 2019",2.078
"April 26, 2019",2.119
"April 25, 2019",2.137
"April 24, 2019",2.142
"April 23, 2019",2.155
"April 22, 2019",2.179
"April 18, 2019",2.136
"April 17, 2019",2.165
"April 16, 2019",2.200
"April 15, 2019",2.190
"April 12, 2019",2.258
"April 11, 2019",2.322
"April 10, 2019",2.322
"April 9, 2019",2.325
"April 8, 2019",2.363
"April 5, 2019",2.351
"April 4, 2019",2.296
"April 3, 2019",2.283
"April 2, 2019",2.302
"April 1, 2019",2.322
"March 31, 2019",
"March 29, 2019",2.288
"March 28, 2019",2.300
"March 27, 2019",2.293
"March 26, 2019",2.318
"March 25, 2019",2.251
"March 22, 2019",2.254
"March 21, 2019",2.324
"March 20, 2019",2.324
"March 19, 2019",2.287
"March 18, 2019",2.316
"March 15, 2019",2.262
"March 14, 2019",2.258
"March 13, 2019",2.253
"March 12, 2019",2.224
"March 11, 2019",2.212
"March 8, 2019",2.172
"March 7, 2019",2.277
"March 6, 2019",2.292
"March 5, 2019",2.339
"March 4, 2019",2.336
"March 1, 2019",2.340
"Feb. 28, 2019",2.291
"Feb. 27, 2019",2.308
"Feb. 26, 2019",2.287
"Feb. 25, 2019",2.294
"Feb. 22, 2019",2.283
"Feb. 21, 2019",2.307
"Feb. 20, 2019",2.364
"Feb. 19, 2019",2.342
"Feb. 15, 2019",2.327
"Feb. 14, 2019",2.306
"Feb. 13, 2019",2.281
"Feb. 12, 2019",2.277
"Feb. 11, 2019",2.246
"Feb. 8, 2019",2.250
"Feb. 7, 2019",2.248
"Feb. 6, 2019",2.308
"Feb. 5, 2019",2.331
"Feb. 4, 2019",2.346
"Feb. 1, 2019",2.356
"Jan. 31, 2019",2.313
"Jan. 30, 2019",2.319
"Jan. 29, 2019",2.302
"Jan. 28, 2019",2.288
"Jan. 25, 2019",2.304
"Jan. 24, 2019",2.25
"Jan. 23, 2019",2.236
"Jan. 22, 2019",2.255
"Jan. 18, 2019",2.321
"Jan. 17, 2019",2.280
"Jan. 16, 2019",2.256
"Jan. 15, 2019",2.269
"Jan. 14, 2019",2.271
"Jan. 11, 2019",2.293
"Jan. 10, 2019",2.292
"Jan. 9, 2019",2.278
"Jan. 8, 2019",2.250
"Jan. 7, 2019",2.233
"Jan. 4, 2019",2.189
"Jan. 3, 2019",2.120
"Jan. 2, 2019",2.147
"Dec. 31, 2018",2.125
