date,max_drawdown_all
"Jan. 31, 2010",58.90%
"Dec. 31, 2009",58.90%
"Nov. 30, 2009",58.90%
"Oct. 31, 2009",58.90%
"Sept. 30, 2009",58.90%
"Aug. 31, 2009",58.90%
"July 31, 2009",58.90%
"June 30, 2009",58.90%
"May 31, 2009",58.90%
"April 30, 2009",58.90%
"March 31, 2009",58.90%
"Feb. 28, 2009",58.90%
"Jan. 31, 2009",58.90%
"Dec. 31, 2008",58.90%
"Nov. 30, 2008",58.90%
"Oct. 31, 2008",58.90%
"Sept. 30, 2008",58.90%
"Aug. 31, 2008",58.90%
"July 31, 2008",58.90%
"June 30, 2008",58.90%
"May 31, 2008",58.90%
"April 30, 2008",58.90%
"March 31, 2008",58.90%
"Feb. 29, 2008",58.90%
"Jan. 31, 2008",58.90%
"Dec. 31, 2007",58.90%
"Nov. 30, 2007",58.90%
"Oct. 31, 2007",58.90%
"Sept. 30, 2007",58.90%
"Aug. 31, 2007",58.90%
"July 31, 2007",58.90%
"June 30, 2007",58.90%
"May 31, 2007",58.90%
"April 30, 2007",58.90%
"March 31, 2007",58.90%
"Feb. 28, 2007",58.90%
"Jan. 31, 2007",58.90%
"Dec. 31, 2006",58.90%
"Nov. 30, 2006",58.90%
"Oct. 31, 2006",58.90%
"Sept. 30, 2006",58.90%
"Aug. 31, 2006",58.90%
"July 31, 2006",58.90%
"June 30, 2006",58.90%
"May 31, 2006",58.90%
"April 30, 2006",58.90%
"March 31, 2006",58.90%
"Feb. 28, 2006",58.90%
"Jan. 31, 2006",58.90%
"Dec. 31, 2005",58.90%
"Nov. 30, 2005",58.90%
"Oct. 31, 2005",58.90%
"Sept. 30, 2005",58.90%
"Aug. 31, 2005",58.90%
"July 31, 2005",58.90%
"June 30, 2005",58.90%
"May 31, 2005",58.90%
"April 30, 2005",58.90%
"March 31, 2005",58.90%
"Feb. 28, 2005",58.90%
"Jan. 31, 2005",58.90%
"Dec. 31, 2004",58.90%
"Nov. 30, 2004",58.90%
"Oct. 31, 2004",58.90%
"Sept. 30, 2004",58.90%
"Aug. 31, 2004",58.90%
"July 31, 2004",58.90%
"June 30, 2004",58.90%
"May 31, 2004",58.90%
"April 30, 2004",58.90%
"March 31, 2004",58.90%
"Feb. 29, 2004",58.90%
"Jan. 31, 2004",58.90%
"Dec. 31, 2003",58.90%
"Nov. 30, 2003",58.90%
"Oct. 31, 2003",58.90%
"Sept. 30, 2003",58.90%
"Aug. 31, 2003",58.90%
"July 31, 2003",58.90%
"June 30, 2003",58.90%
"May 31, 2003",58.90%
"April 30, 2003",58.90%
"March 31, 2003",58.90%
"Feb. 28, 2003",58.90%
"Jan. 31, 2003",58.90%
"Dec. 31, 2002",58.90%
"Nov. 30, 2002",58.90%
"Oct. 31, 2002",58.90%
"Sept. 30, 2002",58.90%
"Aug. 31, 2002",58.90%
"July 31, 2002",58.90%
"June 30, 2002",58.90%
"May 31, 2002",58.90%
"April 30, 2002",58.90%
"March 31, 2002",58.90%
"Feb. 28, 2002",58.90%
"Jan. 31, 2002",58.90%
"Dec. 31, 2001",58.90%
"Nov. 30, 2001",58.90%
"Oct. 31, 2001",58.90%
"Sept. 30, 2001",58.90%
"Aug. 31, 2001",58.90%
"July 31, 2001",58.90%
"June 30, 2001",58.90%
"May 31, 2001",58.90%
"April 30, 2001",58.90%
"March 31, 2001",58.90%
"Feb. 28, 2001",58.90%
"Jan. 31, 2001",58.90%
"Dec. 31, 2000",58.90%
"Nov. 30, 2000",58.90%
"Oct. 31, 2000",58.90%
"Sept. 30, 2000",58.90%
"Aug. 31, 2000",58.90%
"July 31, 2000",58.90%
"June 30, 2000",58.90%
"May 31, 2000",58.90%
"April 30, 2000",58.90%
"March 31, 2000",58.90%
"Feb. 29, 2000",58.90%
"Jan. 31, 2000",58.90%
"Dec. 31, 1999",58.90%
"Nov. 30, 1999",58.90%
"Oct. 31, 1999",58.90%
"Sept. 30, 1999",58.90%
"Aug. 31, 1999",58.90%
"July 31, 1999",58.90%
"June 30, 1999",58.90%
"May 31, 1999",58.90%
"April 30, 1999",58.90%
"March 31, 1999",58.90%
"Feb. 28, 1999",58.90%
"Jan. 31, 1999",58.90%
"Dec. 31, 1998",58.90%
"Nov. 30, 1998",58.90%
"Oct. 31, 1998",58.90%
"Sept. 30, 1998",58.90%
"Aug. 31, 1998",58.90%
"July 31, 1998",58.90%
"June 30, 1998",58.90%
"May 31, 1998",58.90%
"April 30, 1998",58.90%
"March 31, 1998",58.90%
"Feb. 28, 1998",58.90%
"Jan. 31, 1998",58.90%
"Dec. 31, 1997",58.90%
"Nov. 30, 1997",58.90%
"Oct. 31, 1997",58.90%
"Sept. 30, 1997",58.90%
"Aug. 31, 1997",58.90%
"July 31, 1997",58.90%
"June 30, 1997",58.90%
"May 31, 1997",58.90%
"April 30, 1997",58.90%
"March 31, 1997",58.90%
"Feb. 28, 1997",58.90%
"Jan. 31, 1997",58.90%
"Dec. 31, 1996",58.90%
"Nov. 30, 1996",58.90%
"Oct. 31, 1996",58.90%
"Sept. 30, 1996",58.90%
"Aug. 31, 1996",58.90%
"July 31, 1996",58.90%
"June 30, 1996",58.90%
"May 31, 1996",58.90%
"April 30, 1996",58.90%
"March 31, 1996",58.90%
"Feb. 29, 1996",58.90%
"Jan. 31, 1996",58.90%
"Dec. 31, 1995",58.90%
"Nov. 30, 1995",58.90%
"Oct. 31, 1995",58.90%
"Sept. 30, 1995",58.90%
"Aug. 31, 1995",58.90%
"July 31, 1995",58.90%
"June 30, 1995",58.90%
"May 31, 1995",58.90%
"April 30, 1995",58.90%
"March 31, 1995",58.90%
"Feb. 28, 1995",58.90%
"Jan. 31, 1995",58.90%
"Dec. 31, 1994",58.90%
"Nov. 30, 1994",58.90%
"Oct. 31, 1994",58.90%
"Sept. 30, 1994",58.90%
"Aug. 31, 1994",58.90%
"July 31, 1994",58.90%
"June 30, 1994",58.90%
"May 31, 1994",58.90%
"April 30, 1994",58.90%
"March 31, 1994",58.90%
"Feb. 28, 1994",58.90%
"Jan. 31, 1994",58.90%
"Dec. 31, 1993",58.90%
"Nov. 30, 1993",58.90%
"Oct. 31, 1993",58.90%
"Sept. 30, 1993",58.90%
"Aug. 31, 1993",58.90%
"July 31, 1993",58.90%
"June 30, 1993",58.90%
"May 31, 1993",58.90%
"April 30, 1993",58.90%
"March 31, 1993",58.90%
"Feb. 28, 1993",58.90%
"Jan. 31, 1993",58.90%
"Dec. 31, 1992",58.90%
"Nov. 30, 1992",58.90%
"Oct. 31, 1992",58.90%
"Sept. 30, 1992",58.90%
"Aug. 31, 1992",58.90%
"July 31, 1992",58.90%
"June 30, 1992",58.90%
"May 31, 1992",58.90%
"April 30, 1992",58.90%
"March 31, 1992",58.90%
"Feb. 29, 1992",58.90%
"Jan. 31, 1992",58.90%
"Dec. 31, 1991",58.90%
"Nov. 30, 1991",58.90%
"Oct. 31, 1991",58.90%
"Sept. 30, 1991",58.90%
"Aug. 31, 1991",58.90%
"July 31, 1991",58.90%
"June 30, 1991",58.90%
"May 31, 1991",58.90%
"April 30, 1991",58.90%
"March 31, 1991",58.90%
"Feb. 28, 1991",58.90%
"Jan. 31, 1991",58.90%
"Dec. 31, 1990",58.90%
"Nov. 30, 1990",58.90%
"Oct. 31, 1990",58.90%
"Sept. 30, 1990",58.90%
"Aug. 31, 1990",58.90%
"July 31, 1990",58.90%
"June 30, 1990",58.90%
"May 31, 1990",58.90%
"April 30, 1990",58.90%
"March 31, 1990",58.90%
"Feb. 28, 1990",58.90%
"Jan. 31, 1990",58.90%
"Dec. 31, 1989",58.90%
"Nov. 30, 1989",58.90%
"Oct. 31, 1989",58.90%
"Sept. 30, 1989",58.90%
"Aug. 31, 1989",58.90%
"July 31, 1989",58.90%
"June 30, 1989",58.90%
"May 31, 1989",58.90%
"April 30, 1989",58.90%
"March 31, 1989",58.90%
"Feb. 28, 1989",58.90%
"Jan. 31, 1989",58.90%
"Dec. 31, 1988",58.90%
"Nov. 30, 1988",58.90%
"Oct. 31, 1988",58.90%
"Sept. 30, 1988",58.90%
"Aug. 31, 1988",58.90%
"July 31, 1988",58.90%
"June 30, 1988",58.90%
"May 31, 1988",58.90%
"April 30, 1988",58.90%
"March 31, 1988",58.90%
"Feb. 29, 1988",58.90%
"Jan. 31, 1988",58.90%
"Dec. 31, 1987",58.90%
"Nov. 30, 1987",58.90%
"Oct. 31, 1987",58.90%
"Sept. 30, 1987",58.90%
"Aug. 31, 1987",58.90%
"July 31, 1987",58.90%
"June 30, 1987",58.90%
"May 31, 1987",58.90%
"April 30, 1987",58.90%
"March 31, 1987",58.90%
"Feb. 28, 1987",58.90%
"Jan. 31, 1987",58.90%
"Dec. 31, 1986",58.90%
"Nov. 30, 1986",58.90%
"Oct. 31, 1986",58.90%
"Sept. 30, 1986",58.90%
"Aug. 31, 1986",58.90%
"July 31, 1986",58.90%
"June 30, 1986",58.90%
"May 31, 1986",58.90%
"April 30, 1986",58.90%
"March 31, 1986",58.90%
"Feb. 28, 1986",58.90%
"Jan. 31, 1986",58.90%
"Dec. 31, 1985",58.90%
"Nov. 30, 1985",58.90%
"Oct. 31, 1985",58.90%
"Sept. 30, 1985",58.90%
"Aug. 31, 1985",58.90%
"July 31, 1985",58.90%
"June 30, 1985",58.90%
"May 31, 1985",58.90%
"April 30, 1985",58.90%
"March 31, 1985",58.90%
"Feb. 28, 1985",58.90%
"Jan. 31, 1985",58.90%
"Dec. 31, 1984",58.90%
"Nov. 30, 1984",58.90%
"Oct. 31, 1984",58.90%
"Sept. 30, 1984",58.90%
"Aug. 31, 1984",58.90%
"July 31, 1984",58.90%
"June 30, 1984",58.90%
"May 31, 1984",58.90%
"April 30, 1984",58.90%
"March 31, 1984",58.90%
"Feb. 29, 1984",58.90%
"Jan. 31, 1984",58.90%
"Dec. 31, 1983",58.90%
"Nov. 30, 1983",58.90%
"Oct. 31, 1983",58.90%
"Sept. 30, 1983",58.90%
"Aug. 31, 1983",58.90%
"July 31, 1983",58.90%
"June 30, 1983",58.90%
"May 31, 1983",58.90%
"April 30, 1983",58.90%
"March 31, 1983",58.90%
"Feb. 28, 1983",58.90%
"Jan. 31, 1983",58.90%
"Dec. 31, 1982",58.90%
"Nov. 30, 1982",58.90%
"Oct. 31, 1982",58.90%
"Sept. 30, 1982",58.90%
"Aug. 31, 1982",58.90%
"July 31, 1982",58.90%
"June 30, 1982",58.90%
"May 31, 1982",58.90%
"April 30, 1982",58.90%
"March 31, 1982",58.90%
"Feb. 28, 1982",58.90%
"Jan. 31, 1982",58.90%
"Dec. 31, 1981",58.90%
"Nov. 30, 1981",58.90%
"Oct. 31, 1981",58.90%
"Sept. 30, 1981",58.90%
"Aug. 31, 1981",58.90%
"July 31, 1981",58.90%
"June 30, 1981",58.90%
"May 31, 1981",58.90%
"April 30, 1981",58.90%
"March 31, 1981",58.90%
"Feb. 28, 1981",58.90%
"Jan. 31, 1981",58.90%
"Dec. 31, 1980",58.90%
"Nov. 30, 1980",58.90%
"Oct. 31, 1980",58.90%
"Sept. 30, 1980",58.90%
"Aug. 31, 1980",58.90%
"July 31, 1980",58.90%
"June 30, 1980",58.90%
"May 31, 1980",58.90%
"April 30, 1980",58.90%
"March 31, 1980",58.90%
"Feb. 29, 1980",58.90%
"Jan. 31, 1980",58.90%
"Dec. 31, 1979",58.90%
"Nov. 30, 1979",58.90%
"Oct. 31, 1979",58.90%
"Sept. 30, 1979",58.90%
"Aug. 31, 1979",58.90%
"July 31, 1979",58.90%
"June 30, 1979",58.90%
"May 31, 1979",58.90%
"April 30, 1979",58.90%
"March 31, 1979",58.90%
"Feb. 28, 1979",58.90%
"Jan. 31, 1979",58.90%
"Dec. 31, 1978",58.90%
"Nov. 30, 1978",58.90%
"Oct. 31, 1978",58.90%
"Sept. 30, 1978",58.90%
"Aug. 31, 1978",58.90%
"July 31, 1978",58.90%
"June 30, 1978",58.90%
"May 31, 1978",58.90%
"April 30, 1978",58.90%
"March 31, 1978",58.90%
"Feb. 28, 1978",58.90%
"Jan. 31, 1978",58.90%
"Dec. 31, 1977",58.90%
"Nov. 30, 1977",58.90%
"Oct. 31, 1977",58.90%
"Sept. 30, 1977",58.90%
"Aug. 31, 1977",58.90%
"July 31, 1977",58.90%
"June 30, 1977",58.90%
"May 31, 1977",58.90%
"April 30, 1977",58.90%
"March 31, 1977",58.90%
"Feb. 28, 1977",58.90%
"Jan. 31, 1977",58.90%
"Dec. 31, 1976",58.90%
"Nov. 30, 1976",58.90%
"Oct. 31, 1976",58.90%
"Sept. 30, 1976",58.90%
"Aug. 31, 1976",58.90%
"July 31, 1976",58.90%
"June 30, 1976",58.90%
"May 31, 1976",58.90%
"April 30, 1976",58.90%
"March 31, 1976",58.90%
"Feb. 29, 1976",58.90%
"Jan. 31, 1976",58.90%
"Dec. 31, 1975",58.90%
"Nov. 30, 1975",58.90%
"Oct. 31, 1975",58.90%
"Sept. 30, 1975",58.90%
"Aug. 31, 1975",58.90%
"July 31, 1975",58.90%
"June 30, 1975",58.90%
"May 31, 1975",58.90%
"April 30, 1975",58.90%
"March 31, 1975",58.90%
"Feb. 28, 1975",58.90%
"Jan. 31, 1975",58.90%
"Dec. 31, 1974",58.90%
"Nov. 30, 1974",58.90%
"Oct. 31, 1974",58.90%
"Sept. 30, 1974",58.90%
"Aug. 31, 1974",56.85%
"July 31, 1974",55.48%
"June 30, 1974",55.48%
"May 31, 1974",55.48%
"April 30, 1974",55.48%
"March 31, 1974",55.48%
"Feb. 28, 1974",55.48%
"Jan. 31, 1974",55.48%
"Dec. 31, 1973",55.48%
"Nov. 30, 1973",54.79%
"Oct. 31, 1973",54.79%
"Sept. 30, 1973",54.79%
"Aug. 31, 1973",54.79%
"July 31, 1973",54.79%
"June 30, 1973",47.95%
"May 31, 1973",47.26%
"April 30, 1973",43.84%
"March 31, 1973",43.84%
"Feb. 28, 1973",39.04%
"Jan. 31, 1973",38.36%
"Dec. 31, 1972",38.36%
"Nov. 30, 1972",30.82%
"Oct. 31, 1972",28.08%
"Sept. 30, 1972",27.40%
"Aug. 31, 1972",27.40%
"July 31, 1972",22.60%
"June 30, 1972",15.62%
