date,ca_score
"Dec. 31, 2019",-0.9446
"Sept. 30, 2019",-0.945
"June 30, 2019",-0.9574
"March 31, 2019",-0.9725
"Dec. 31, 2018",-0.9465
"Sept. 30, 2018",-0.8891
"June 30, 2018",-0.8675
"March 31, 2018",-0.8022
"Dec. 31, 2017",-0.782
"Sept. 30, 2017",-0.8082
"June 30, 2017",-0.8391
"March 31, 2017",-0.8479
"Dec. 31, 2016",-0.8442
"Sept. 30, 2016",-0.8189
"June 30, 2016",-0.862
"March 31, 2016",-0.9185
"Dec. 31, 2015",-0.9829
"Sept. 30, 2015",-1.172
"June 30, 2015",-1.255
"March 31, 2015",-1.303
"Dec. 31, 2014",-1.322
"Sept. 30, 2014",-1.288
"June 30, 2014",-1.430
"March 31, 2014",-1.720
"Dec. 31, 2013",-1.989
"Sept. 30, 2013",-2.248
"June 30, 2013",-2.304
"March 31, 2013",-2.379
"Dec. 31, 2012",-2.347
"Sept. 30, 2012",-2.216
"June 30, 2012",-2.252
"March 31, 2012",-2.181
"Dec. 31, 2011",-2.203
"Sept. 30, 2011",-2.202
"June 30, 2011",-2.250
"March 31, 2011",-2.244
"Dec. 31, 2010",-2.245
"Sept. 30, 2010",-2.314
"June 30, 2010",-2.382
"March 31, 2010",-2.454
"Dec. 31, 2009",-2.489
"Sept. 30, 2009",-2.537
"June 30, 2009",-2.460
"March 31, 2009",-2.511
"Dec. 31, 2008",-3.060
"Sept. 30, 2008",-2.644
"June 30, 2008",-2.385
"March 31, 2008",-2.472
"Dec. 31, 2007",-2.018
"Sept. 30, 2007",-2.830
"June 30, 2007",-3.856
"March 31, 2007",-5.295
"Dec. 31, 2006",-5.252
"Sept. 30, 2006",-5.158
"June 30, 2006",-4.928
"March 31, 2006",-4.705
"Dec. 31, 2005",-4.528
"Sept. 30, 2005",-4.538
"June 30, 2005",-4.296
"March 31, 2005",-4.029
"Dec. 31, 2004",-3.657
"Sept. 30, 2004",-3.060
"June 30, 2004",-2.845
"March 31, 2004",-2.651
"Dec. 31, 2003",-2.612
"Sept. 30, 2003",-3.982
"June 30, 2003",-3.434
"March 31, 2003",-2.891
"Dec. 31, 2002",-2.241
"Sept. 30, 2002",-2.269
"June 30, 2002",-2.199
"March 31, 2002",-2.062
"Dec. 31, 2001",-1.858
"Sept. 30, 2001",0.7574
"June 30, 2001",1.075
"March 31, 2001",1.220
"Sept. 30, 2000",1.352
"June 30, 2000",1.521
"March 31, 2000",-0.6446
"Dec. 31, 1999",-0.6174
"Sept. 30, 1999",-0.5808
"June 30, 1999",-1.258
"March 31, 1999",-1.191
"Dec. 31, 1998",-1.211
"Sept. 30, 1998",-1.244
"June 30, 1998",-0.5695
"March 31, 1998",2.451
"Dec. 31, 1997",2.512
"Sept. 30, 1997",2.445
"June 30, 1997",2.452
"March 31, 1997",2.334
"Dec. 31, 1996",2.189
"Sept. 30, 1996",2.089
"June 30, 1996",2.000
"March 31, 1996",1.956
"Dec. 31, 1995",2.018
"Sept. 30, 1995",1.996
"June 30, 1995",1.978
"March 31, 1995",1.966
"Dec. 31, 1994",1.965
"Sept. 30, 1994",1.957
"June 30, 1994",1.078
"March 31, 1994",0.3286
"Dec. 31, 1993",-0.4878
"Sept. 30, 1993",-1.352
"June 30, 1993",-1.446
"March 31, 1993",-1.525
"Dec. 31, 1992",-1.541
"Sept. 30, 1992",-1.553
"June 30, 1992",-1.479
"March 31, 1992",-1.252
"Dec. 31, 1991",-1.152
"Sept. 30, 1991",-1.147
"June 30, 1991",-1.161
"March 31, 1991",-1.052
"Dec. 31, 1990",-0.7842
"Sept. 30, 1990",-0.4053
"June 30, 1990",-0.1366
"March 31, 1990",-3.584
"Dec. 31, 1989",-2.227
