date,ev_revenues
"March 19, 2020",0.469
"March 18, 2020",0.496
"March 17, 2020",0.6083
"March 16, 2020",0.6637
"March 13, 2020",0.6984
"March 12, 2020",0.6351
"March 11, 2020",0.7571
"March 10, 2020",0.7953
"March 9, 2020",0.7687
"March 6, 2020",0.801
"March 5, 2020",0.789
"March 4, 2020",0.8365
"March 3, 2020",0.8049
"March 2, 2020",0.8183
"Feb. 28, 2020",0.8043
"Feb. 27, 2020",0.8323
"Feb. 26, 2020",0.8514
"Feb. 25, 2020",0.8691
"Feb. 24, 2020",0.9146
"Feb. 21, 2020",0.9641
"Feb. 20, 2020",0.9711
"Feb. 19, 2020",0.9728
"Feb. 18, 2020",0.9757
"Feb. 14, 2020",0.9781
"Feb. 13, 2020",0.9813
"Feb. 12, 2020",0.9859
"Feb. 11, 2020",0.9749
"Feb. 10, 2020",0.9619
"Feb. 7, 2020",0.9648
"Feb. 6, 2020",0.9683
"Feb. 5, 2020",0.978
"Feb. 4, 2020",0.9649
"Feb. 3, 2020",0.9392
"Jan. 31, 2020",0.9351
"Jan. 30, 2020",0.9569
"Jan. 29, 2020",0.9507
"Jan. 28, 2020",0.9621
"Jan. 27, 2020",0.9532
"Jan. 24, 2020",0.9803
"Jan. 23, 2020",1.000
"Jan. 22, 2020",0.9916
"Jan. 21, 2020",1.001
"Jan. 17, 2020",1.024
"Jan. 16, 2020",1.022
"Jan. 15, 2020",1.019
"Jan. 14, 2020",1.016
"Jan. 13, 2020",0.9896
"Jan. 10, 2020",0.9861
"Jan. 9, 2020",0.9823
"Jan. 8, 2020",0.9808
"Jan. 7, 2020",0.9639
"Jan. 6, 2020",0.9645
"Jan. 3, 2020",0.97
"Jan. 2, 2020",0.9834
"Dec. 31, 2019",0.9758
"Dec. 30, 2019",0.9967
"Dec. 27, 2019",1.003
"Dec. 26, 2019",1.009
"Dec. 24, 2019",1.007
"Dec. 23, 2019",1.008
"Dec. 20, 2019",1.001
"Dec. 19, 2019",1.003
"Dec. 18, 2019",0.9956
"Dec. 17, 2019",0.9971
"Dec. 16, 2019",0.9934
"Dec. 13, 2019",0.9698
"Dec. 12, 2019",0.9692
"Dec. 11, 2019",0.9467
"Dec. 10, 2019",0.953
"Dec. 9, 2019",0.9568
"Dec. 6, 2019",0.9615
"Dec. 5, 2019",0.9579
"Dec. 4, 2019",0.9604
"Dec. 3, 2019",0.9543
"Dec. 2, 2019",0.97
"Nov. 29, 2019",0.9779
"Nov. 27, 2019",0.9745
"Nov. 26, 2019",0.98
"Nov. 25, 2019",0.9645
"Nov. 22, 2019",0.9611
"Nov. 21, 2019",0.9499
"Nov. 20, 2019",0.955
"Nov. 19, 2019",0.9745
"Nov. 18, 2019",0.9747
"Nov. 15, 2019",0.9714
"Nov. 14, 2019",0.9672
"Nov. 13, 2019",0.9666
"Nov. 12, 2019",0.9766
"Nov. 11, 2019",0.9765
"Nov. 8, 2019",0.9816
"Nov. 7, 2019",0.9828
"Nov. 6, 2019",0.9816
"Nov. 5, 2019",0.9807
"Nov. 4, 2019",0.9719
"Nov. 1, 2019",0.9598
"Oct. 31, 2019",0.9467
"Oct. 30, 2019",0.9501
"Oct. 29, 2019",0.9509
"Oct. 28, 2019",0.948
"Oct. 25, 2019",0.94
"Oct. 24, 2019",0.9287
"Oct. 23, 2019",0.929
"Oct. 22, 2019",0.9407
"Oct. 21, 2019",0.9397
"Oct. 18, 2019",0.9293
"Oct. 17, 2019",0.9228
"Oct. 16, 2019",0.92
"Oct. 15, 2019",0.9266
"Oct. 14, 2019",0.9175
"Oct. 11, 2019",0.917
"Oct. 10, 2019",0.9191
"Oct. 9, 2019",0.9305
"Oct. 8, 2019",0.9205
"Oct. 7, 2019",0.9227
"Oct. 4, 2019",0.929
"Oct. 3, 2019",0.9153
"Oct. 2, 2019",0.9365
"Oct. 1, 2019",0.9737
"Sept. 30, 2019",0.9819
"Sept. 27, 2019",1.004
"Sept. 26, 2019",1.011
"Sept. 25, 2019",1.004
"Sept. 24, 2019",0.9998
"Sept. 23, 2019",1.000
"Sept. 20, 2019",1.009
"Sept. 19, 2019",1.010
"Sept. 18, 2019",1.018
"Sept. 17, 2019",1.019
"Sept. 16, 2019",1.015
"Sept. 13, 2019",1.028
"Sept. 12, 2019",1.020
"Sept. 11, 2019",1.011
"Sept. 10, 2019",1.009
"Sept. 9, 2019",1.001
"Sept. 6, 2019",0.9995
"Sept. 5, 2019",1.002
"Sept. 4, 2019",0.9888
"Sept. 3, 2019",0.9897
"Aug. 30, 2019",0.9978
"Aug. 29, 2019",0.9981
"Aug. 28, 2019",0.981
"Aug. 27, 2019",0.9733
"Aug. 26, 2019",0.9753
"Aug. 23, 2019",0.9742
"Aug. 22, 2019",0.9992
"Aug. 21, 2019",0.9999
"Aug. 20, 2019",0.9952
"Aug. 19, 2019",1.002
"Aug. 16, 2019",1.000
"Aug. 15, 2019",0.9871
"Aug. 14, 2019",0.9888
"Aug. 13, 2019",1.012
"Aug. 12, 2019",1.009
"Aug. 9, 2019",1.022
"Aug. 8, 2019",1.029
"Aug. 7, 2019",1.017
"Aug. 6, 2019",1.011
"Aug. 5, 2019",0.9972
"Aug. 2, 2019",1.030
"Aug. 1, 2019",1.033
"July 31, 2019",1.043
"July 30, 2019",1.066
"July 29, 2019",1.063
"July 26, 2019",1.059
"July 25, 2019",1.06
"July 24, 2019",1.073
"July 23, 2019",1.072
"July 22, 2019",1.047
"July 19, 2019",1.041
"July 18, 2019",1.066
"July 17, 2019",1.060
"July 16, 2019",1.073
"July 15, 2019",1.052
"July 12, 2019",1.052
"July 11, 2019",1.030
"July 10, 2019",1.021
"July 9, 2019",1.014
"July 8, 2019",1.019
"July 5, 2019",1.010
"July 3, 2019",1.016
"July 2, 2019",1.008
"July 1, 2019",0.9968
"June 30, 2019",0.982
"June 28, 2019",1.024
"June 27, 2019",1.025
"June 26, 2019",1.018
"June 25, 2019",1.012
"June 24, 2019",1.014
"June 21, 2019",1.013
"June 20, 2019",1.012
"June 19, 2019",1.018
"June 18, 2019",1.013
"June 17, 2019",1.008
"June 14, 2019",1.013
"June 13, 2019",1.020
"June 12, 2019",1.005
"June 11, 2019",0.9964
"June 10, 2019",0.9943
"June 7, 2019",0.9992
"June 6, 2019",0.9937
"June 5, 2019",0.9973
"June 4, 2019",0.9881
"June 3, 2019",0.9559
"May 31, 2019",0.9472
"May 30, 2019",0.9695
"May 29, 2019",0.9721
"May 28, 2019",0.9819
"May 24, 2019",0.9854
"May 23, 2019",0.9836
"May 22, 2019",0.9845
"May 21, 2019",0.9957
"May 20, 2019",0.9877
"May 17, 2019",0.9966
"May 16, 2019",1.004
"May 15, 2019",0.9989
"May 14, 2019",1.002
"May 13, 2019",0.9953
"May 10, 2019",1.022
"May 9, 2019",1.021
"May 8, 2019",1.019
"May 7, 2019",1.030
"May 6, 2019",1.038
"May 3, 2019",1.039
"May 2, 2019",1.037
"May 1, 2019",1.030
"April 30, 2019",1.046
"April 29, 2019",1.038
"April 26, 2019",1.029
"April 25, 2019",1.023
"April 24, 2019",1.040
"April 23, 2019",1.045
"April 22, 2019",1.038
"April 18, 2019",1.044
"April 17, 2019",1.048
"April 16, 2019",1.044
"April 15, 2019",1.034
"April 12, 2019",1.043
"April 11, 2019",1.048
"April 10, 2019",1.040
"April 9, 2019",1.027
"April 8, 2019",1.038
"April 5, 2019",1.038
"April 4, 2019",1.031
"April 3, 2019",1.028
"April 2, 2019",1.003
"April 1, 2019",0.9575
"March 31, 2019",0.9498
"March 29, 2019",0.9738
"March 28, 2019",0.9535
"March 27, 2019",0.9481
"March 26, 2019",0.9347
"March 25, 2019",0.9338
"March 22, 2019",0.9449
"March 21, 2019",0.9532
"March 20, 2019",0.9466
"March 19, 2019",0.9633
"March 18, 2019",0.9599
"March 15, 2019",0.9668
"March 14, 2019",0.963
"March 13, 2019",0.9642
"March 12, 2019",0.9588
"March 11, 2019",0.9657
"March 8, 2019",0.9423
"March 7, 2019",0.9423
"March 6, 2019",0.9442
"March 5, 2019",0.9443
"March 4, 2019",0.9301
"March 1, 2019",0.9327
"Feb. 28, 2019",0.9422
"Feb. 27, 2019",0.9552
"Feb. 26, 2019",0.9657
"Feb. 25, 2019",0.9701
"Feb. 22, 2019",0.9718
"Feb. 21, 2019",0.9712
"Feb. 20, 2019",0.9675
"Feb. 19, 2019",0.9764
"Feb. 15, 2019",0.9651
"Feb. 14, 2019",0.9559
"Feb. 13, 2019",0.9549
"Feb. 12, 2019",0.9469
