date,eps_est_0q
"July 4, 2019",2.092
"July 3, 2019",2.088
"July 2, 2019",2.069
"June 30, 2019",2.284
"June 27, 2019",2.188
"June 24, 2019",2.186
"June 17, 2019",2.184
"May 19, 2019",2.178
"May 6, 2019",2.177
"April 30, 2019",2.176
"April 18, 2019",2.177
"April 17, 2019",2.177
"April 15, 2019",2.177
"April 12, 2019",2.178
"April 11, 2019",2.178
"April 10, 2019",2.171
"April 9, 2019",2.143
"April 8, 2019",2.162
"April 5, 2019",2.166
"April 4, 2019",2.156
"April 3, 2019",2.152
"April 2, 2019",2.155
"April 1, 2019",2.120
"March 31, 2019",0.9136
"March 29, 2019",0.8034
"March 28, 2019",0.8097
"March 11, 2019",0.8123
"March 10, 2019",0.8144
"March 8, 2019",0.816
"March 7, 2019",0.8149
"March 6, 2019",0.8167
"March 5, 2019",0.8163
"March 4, 2019",0.8173
"March 1, 2019",0.8231
"Feb. 27, 2019",0.8254
"Feb. 22, 2019",0.8307
"Jan. 28, 2019",0.8301
"Jan. 24, 2019",0.8323
"Jan. 18, 2019",0.8325
"Jan. 17, 2019",0.8343
"Jan. 16, 2019",0.8343
"Jan. 15, 2019",0.862
"Jan. 14, 2019",0.9416
"Jan. 12, 2019",0.9468
"Jan. 11, 2019",0.9472
"Jan. 10, 2019",0.9645
"Jan. 9, 2019",0.964
"Jan. 8, 2019",0.958
"Jan. 4, 2019",0.9514
"Jan. 3, 2019",0.9581
"Jan. 2, 2019",0.9598
"Dec. 31, 2018",1.264
"Dec. 21, 2018",1.288
"Dec. 19, 2018",1.287
"Dec. 17, 2018",1.287
"Dec. 14, 2018",1.288
"Dec. 13, 2018",1.289
"Dec. 12, 2018",1.288
"Dec. 10, 2018",1.288
"Dec. 8, 2018",1.301
"Dec. 7, 2018",1.307
"Dec. 6, 2018",1.310
"Dec. 5, 2018",1.321
"Dec. 4, 2018",1.271
"Nov. 30, 2018",1.246
"Nov. 28, 2018",1.237
"Nov. 27, 2018",1.231
"Nov. 19, 2018",1.232
"Nov. 15, 2018",1.233
"Nov. 12, 2018",1.230
"Oct. 30, 2018",1.232
"Oct. 15, 2018",1.225
"Oct. 12, 2018",1.226
"Oct. 11, 2018",1.222
"Oct. 10, 2018",1.245
"Oct. 9, 2018",1.262
"Oct. 8, 2018",1.263
"Oct. 5, 2018",1.268
"Oct. 4, 2018",1.270
"Oct. 3, 2018",1.282
"Oct. 2, 2018",1.291
"Oct. 1, 2018",1.304
"Sept. 30, 2018",1.744
"Sept. 27, 2018",1.780
"Sept. 26, 2018",1.778
"Sept. 24, 2018",1.775
"Sept. 10, 2018",1.775
"Sept. 7, 2018",1.774
"Sept. 6, 2018",1.768
"Sept. 4, 2018",1.765
"Aug. 1, 2018",1.761
"July 31, 2018",1.761
"July 30, 2018",1.755
"July 25, 2018",1.755
"July 17, 2018",1.764
"July 16, 2018",1.765
"July 13, 2018",1.755
"July 12, 2018",1.743
"July 11, 2018",1.835
"July 10, 2018",1.833
"July 6, 2018",1.860
"July 5, 2018",1.857
"July 4, 2018",1.857
"July 3, 2018",1.856
"June 30, 2018",1.719
"June 20, 2018",1.728
"June 15, 2018",1.753
"June 11, 2018",1.757
"June 8, 2018",1.760
"June 7, 2018",1.796
"June 6, 2018",1.807
"June 5, 2018",1.886
"June 4, 2018",1.886
"June 1, 2018",1.888
"May 21, 2018",1.891
"May 16, 2018",1.892
"May 14, 2018",1.90
"May 8, 2018",1.906
"May 4, 2018",1.906
"May 3, 2018",1.906
"May 2, 2018",1.905
"April 30, 2018",1.906
"April 24, 2018",1.912
"April 20, 2018",1.913
"April 19, 2018",1.91
"April 16, 2018",1.908
"April 13, 2018",1.907
"April 12, 2018",1.904
"April 11, 2018",1.915
"April 10, 2018",1.936
"April 9, 2018",1.941
"April 6, 2018",1.934
"April 5, 2018",1.943
"April 4, 2018",1.949
"April 3, 2018",1.973
"March 31, 2018",0.7258
"March 30, 2018",0.729
"March 29, 2018",0.7288
"March 28, 2018",0.7365
"March 23, 2018",0.7354
"March 21, 2018",0.7359
"March 19, 2018",0.7399
"March 15, 2018",0.7264
"March 14, 2018",0.7288
"March 13, 2018",0.7302
"March 12, 2018",0.7736
"March 9, 2018",0.7666
"Feb. 28, 2018",0.7658
"Feb. 16, 2018",0.7658
"Feb. 15, 2018",0.7516
"Jan. 30, 2018",0.7513
"Jan. 23, 2018",0.751
"Jan. 22, 2018",0.7465
"Jan. 16, 2018",0.7478
"Jan. 13, 2018",0.7547
"Jan. 12, 2018",0.7552
"Jan. 11, 2018",0.7678
"Jan. 10, 2018",0.8162
"Jan. 9, 2018",0.8226
"Jan. 8, 2018",0.8126
"Jan. 5, 2018",0.8001
"Jan. 4, 2018",0.8054
"Jan. 3, 2018",0.8154
"Jan. 2, 2018",0.8221
