date,kz_index
"Dec. 31, 2019",0.5374
"Dec. 31, 2018",0.3439
"Dec. 31, 2017",0.6453
"Dec. 31, 2016",
"Dec. 31, 2015",1.250
"Dec. 31, 2014",2.181
"Dec. 31, 2013",1.092
"Dec. 31, 2012",2.356
"Dec. 31, 2011",2.168
"Dec. 31, 2010",5.337
"Dec. 31, 2009",10.86
"Dec. 31, 2008",5.115
"Dec. 31, 2007",1.256
