date,historical_daily_var_1_all
"Feb. 29, 2020",9.41%
"Jan. 31, 2020",9.43%
"Dec. 31, 2019",9.45%
"Nov. 30, 2019",9.47%
"Oct. 31, 2019",9.50%
"Sept. 30, 2019",9.53%
"Aug. 31, 2019",9.56%
"July 31, 2019",9.59%
"June 30, 2019",9.59%
"May 31, 2019",9.60%
"April 30, 2019",9.60%
"March 31, 2019",9.61%
"Feb. 28, 2019",9.62%
"Jan. 31, 2019",9.62%
"Dec. 31, 2018",9.63%
"Nov. 30, 2018",9.64%
"Oct. 31, 2018",9.65%
"Sept. 30, 2018",9.66%
"Aug. 31, 2018",9.68%
"July 31, 2018",9.70%
"June 30, 2018",9.72%
"May 31, 2018",9.75%
"April 30, 2018",9.79%
"March 31, 2018",9.83%
"Feb. 28, 2018",9.87%
"Jan. 31, 2018",9.91%
"Dec. 31, 2017",9.94%
"Nov. 30, 2017",9.96%
"Oct. 31, 2017",9.98%
"Sept. 30, 2017",10.01%
"Aug. 31, 2017",10.03%
"July 31, 2017",10.04%
"June 30, 2017",10.05%
"May 31, 2017",10.06%
"April 30, 2017",10.07%
"March 31, 2017",10.12%
"Feb. 28, 2017",10.24%
"Jan. 31, 2017",10.34%
"Dec. 31, 2016",10.46%
"Nov. 30, 2016",10.57%
"Oct. 31, 2016",10.61%
"Sept. 30, 2016",10.63%
"Aug. 31, 2016",10.65%
"July 31, 2016",10.67%
"June 30, 2016",10.70%
"May 31, 2016",10.76%
"April 30, 2016",10.82%
"March 31, 2016",10.88%
"Feb. 29, 2016",10.95%
"Jan. 31, 2016",10.98%
"Dec. 31, 2015",11.00%
"Nov. 30, 2015",11.01%
"Oct. 31, 2015",11.02%
"Sept. 30, 2015",11.04%
"Aug. 31, 2015",11.07%
"July 31, 2015",11.09%
"June 30, 2015",11.12%
"May 31, 2015",11.15%
"April 30, 2015",11.18%
"March 31, 2015",11.22%
"Feb. 28, 2015",11.26%
"Jan. 31, 2015",11.29%
"Dec. 31, 2014",11.32%
"Nov. 30, 2014",11.34%
"Oct. 31, 2014",11.35%
"Sept. 30, 2014",11.36%
"Aug. 31, 2014",11.37%
"July 31, 2014",11.38%
"June 30, 2014",11.38%
"May 31, 2014",11.39%
"April 30, 2014",11.39%
"March 31, 2014",11.39%
"Feb. 28, 2014",11.41%
"Jan. 31, 2014",11.44%
"Dec. 31, 2013",11.47%
"Nov. 30, 2013",11.50%
"Oct. 31, 2013",11.53%
"Sept. 30, 2013",11.54%
"Aug. 31, 2013",11.54%
"July 31, 2013",11.55%
"June 30, 2013",11.55%
"May 31, 2013",11.56%
"April 30, 2013",11.57%
"March 31, 2013",11.58%
"Feb. 28, 2013",11.59%
"Jan. 31, 2013",11.60%
"Dec. 31, 2012",11.65%
"Nov. 30, 2012",11.71%
"Oct. 31, 2012",11.77%
"Sept. 30, 2012",11.84%
"Aug. 31, 2012",11.89%
"July 31, 2012",11.91%
"June 30, 2012",11.93%
"May 31, 2012",11.94%
"April 30, 2012",11.96%
"March 31, 2012",11.99%
"Feb. 29, 2012",12.02%
"Jan. 31, 2012",12.04%
"Dec. 31, 2011",12.07%
"Nov. 30, 2011",12.10%
"Oct. 31, 2011",12.15%
"Sept. 30, 2011",12.20%
"Aug. 31, 2011",12.25%
"July 31, 2011",12.31%
"June 30, 2011",12.36%
"May 31, 2011",12.42%
"April 30, 2011",12.47%
"March 31, 2011",12.53%
"Feb. 28, 2011",12.59%
"Jan. 31, 2011",12.83%
"Dec. 31, 2010",13.12%
"Nov. 30, 2010",13.43%
"Oct. 31, 2010",13.73%
"Sept. 30, 2010",13.98%
"Aug. 31, 2010",14.06%
"July 31, 2010",14.15%
"June 30, 2010",14.23%
"May 31, 2010",14.31%
"April 30, 2010",14.60%
"March 31, 2010",15.04%
"Feb. 28, 2010",15.51%
"Jan. 31, 2010",15.91%
"Dec. 31, 2009",16.33%
"Nov. 30, 2009",16.36%
"Oct. 31, 2009",16.36%
"Sept. 30, 2009",16.37%
"Aug. 31, 2009",16.37%
"July 31, 2009",16.40%
"June 30, 2009",16.46%
"May 31, 2009",16.51%
"April 30, 2009",16.56%
"March 31, 2009",16.62%
"Feb. 28, 2009",16.71%
"Jan. 31, 2009",16.80%
"Dec. 31, 2008",16.53%
"Nov. 30, 2008",16.59%
"Oct. 31, 2008",16.40%
"Sept. 30, 2008",16.36%
"Aug. 31, 2008",16.36%
"July 31, 2008",16.37%
"June 30, 2008",16.05%
"May 31, 2008",16.35%
"April 30, 2008",13.91%
"March 31, 2008",12.23%
"Feb. 29, 2008",8.61%
"Jan. 31, 2008",8.71%
"Dec. 31, 2007",8.35%
"Nov. 30, 2007",8.45%
"Oct. 31, 2007",8.55%
"Sept. 30, 2007",8.66%
"Aug. 31, 2007",8.33%
"July 31, 2007",8.69%
"June 30, 2007",10.69%
"May 31, 2007",11.65%
"April 30, 2007",14.12%
