date,ps_ratio
"March 19, 2020",0.2987
"March 18, 2020",0.3262
"March 17, 2020",0.4407
"March 16, 2020",0.4973
"March 13, 2020",0.5327
"March 12, 2020",0.4681
"March 11, 2020",0.5925
"March 10, 2020",0.6314
"March 9, 2020",0.6043
"March 6, 2020",0.6372
"March 5, 2020",0.625
"March 4, 2020",0.6735
"March 3, 2020",0.6413
"March 2, 2020",0.6549
"Feb. 28, 2020",0.6406
"Feb. 27, 2020",0.6692
"Feb. 26, 2020",0.6886
"Feb. 25, 2020",0.7067
"Feb. 24, 2020",0.753
"Feb. 21, 2020",0.8036
"Feb. 20, 2020",0.8107
"Feb. 19, 2020",0.8125
"Feb. 18, 2020",0.8154
"Feb. 14, 2020",0.8179
"Feb. 13, 2020",0.8211
"Feb. 12, 2020",0.8258
"Feb. 11, 2020",0.8146
"Feb. 10, 2020",0.8014
"Feb. 7, 2020",0.8043
"Feb. 6, 2020",0.8079
"Feb. 5, 2020",0.8178
"Feb. 4, 2020",0.8044
"Feb. 3, 2020",0.7782
"Jan. 31, 2020",0.774
"Jan. 30, 2020",0.7929
"Jan. 29, 2020",0.7867
"Jan. 28, 2020",0.7982
"Jan. 27, 2020",0.7892
"Jan. 24, 2020",0.8166
"Jan. 23, 2020",0.8369
"Jan. 22, 2020",0.8282
"Jan. 21, 2020",0.8379
"Jan. 17, 2020",0.8614
"Jan. 16, 2020",0.8593
"Jan. 15, 2020",0.8557
"Jan. 14, 2020",0.8533
"Jan. 13, 2020",0.8261
"Jan. 10, 2020",0.8226
"Jan. 9, 2020",0.8187
"Jan. 8, 2020",0.8172
"Jan. 7, 2020",0.80
"Jan. 6, 2020",0.8007
"Jan. 3, 2020",0.8062
"Jan. 2, 2020",0.8198
"Dec. 31, 2019",0.8121
"Dec. 30, 2019",0.8398
"Dec. 27, 2019",0.8458
"Dec. 26, 2019",0.8527
"Dec. 24, 2019",0.8503
"Dec. 23, 2019",0.851
"Dec. 20, 2019",0.8442
"Dec. 19, 2019",0.8467
"Dec. 18, 2019",0.8387
"Dec. 17, 2019",0.8402
"Dec. 16, 2019",0.8364
"Dec. 13, 2019",0.8122
"Dec. 12, 2019",0.8116
"Dec. 11, 2019",0.7886
"Dec. 10, 2019",0.795
"Dec. 9, 2019",0.7989
"Dec. 6, 2019",0.8037
"Dec. 5, 2019",0.80
"Dec. 4, 2019",0.8026
"Dec. 3, 2019",0.7963
"Dec. 2, 2019",0.8125
"Nov. 29, 2019",0.8205
"Nov. 27, 2019",0.817
"Nov. 26, 2019",0.8226
"Nov. 25, 2019",0.8067
"Nov. 22, 2019",0.8033
"Nov. 21, 2019",0.7918
"Nov. 20, 2019",0.797
"Nov. 19, 2019",0.817
"Nov. 18, 2019",0.8172
"Nov. 15, 2019",0.8139
"Nov. 14, 2019",0.8096
"Nov. 13, 2019",0.8089
"Nov. 12, 2019",0.8192
"Nov. 11, 2019",0.8191
"Nov. 8, 2019",0.8243
"Nov. 7, 2019",0.8255
"Nov. 6, 2019",0.8243
"Nov. 5, 2019",0.8233
"Nov. 4, 2019",0.8143
"Nov. 1, 2019",0.802
"Oct. 31, 2019",0.7886
"Oct. 30, 2019",0.792
"Oct. 29, 2019",0.7929
"Oct. 28, 2019",0.7898
"Oct. 25, 2019",0.7817
"Oct. 24, 2019",0.7701
"Oct. 23, 2019",0.7704
"Oct. 22, 2019",0.7824
"Oct. 21, 2019",0.7814
"Oct. 18, 2019",0.7707
"Oct. 17, 2019",0.7641
"Oct. 16, 2019",0.7612
"Oct. 15, 2019",0.7679
"Oct. 14, 2019",0.7586
"Oct. 11, 2019",0.7581
"Oct. 10, 2019",0.7602
"Oct. 9, 2019",0.7719
"Oct. 8, 2019",0.7616
"Oct. 7, 2019",0.7639
"Oct. 4, 2019",0.7704
"Oct. 3, 2019",0.7563
"Oct. 2, 2019",0.7781
"Oct. 1, 2019",0.8162
"Sept. 30, 2019",0.8246
"Sept. 27, 2019",0.8582
"Sept. 26, 2019",0.8656
"Sept. 25, 2019",0.8586
"Sept. 24, 2019",0.8541
"Sept. 23, 2019",0.8544
"Sept. 20, 2019",0.8634
"Sept. 19, 2019",0.8642
"Sept. 18, 2019",0.8734
"Sept. 17, 2019",0.8743
"Sept. 16, 2019",0.8698
"Sept. 13, 2019",0.8837
"Sept. 12, 2019",0.8753
"Sept. 11, 2019",0.8656
"Sept. 10, 2019",0.8635
"Sept. 9, 2019",0.8557
"Sept. 6, 2019",0.8538
"Sept. 5, 2019",0.8569
"Sept. 4, 2019",0.8427
"Sept. 3, 2019",0.8436
"Aug. 30, 2019",0.852
"Aug. 29, 2019",0.8523
"Aug. 28, 2019",0.8346
"Aug. 27, 2019",0.8267
"Aug. 26, 2019",0.8288
"Aug. 23, 2019",0.8276
"Aug. 22, 2019",0.8535
"Aug. 21, 2019",0.8542
"Aug. 20, 2019",0.8494
"Aug. 19, 2019",0.8569
"Aug. 16, 2019",0.8547
"Aug. 15, 2019",0.841
"Aug. 14, 2019",0.8427
"Aug. 13, 2019",0.8664
"Aug. 12, 2019",0.8638
"Aug. 9, 2019",0.8766
"Aug. 8, 2019",0.884
"Aug. 7, 2019",0.8723
"Aug. 6, 2019",0.8657
"Aug. 5, 2019",0.8514
"Aug. 2, 2019",0.8854
"Aug. 1, 2019",0.8882
"July 31, 2019",0.8988
"July 30, 2019",0.9223
"July 29, 2019",0.9198
"July 26, 2019",0.9153
"July 25, 2019",0.9164
"July 24, 2019",0.9301
"July 23, 2019",0.929
"July 22, 2019",0.9025
"July 19, 2019",0.8969
"July 18, 2019",0.9227
"July 17, 2019",0.9167
"July 16, 2019",0.9301
"July 15, 2019",0.9086
"July 12, 2019",0.9078
"July 11, 2019",0.8859
"July 10, 2019",0.8757
"July 9, 2019",0.8682
"July 8, 2019",0.8743
"July 5, 2019",0.8644
"July 3, 2019",0.871
"July 2, 2019",0.862
"July 1, 2019",0.851
"June 30, 2019",0.8357
"June 28, 2019",0.864
"June 27, 2019",0.8651
"June 26, 2019",0.8584
"June 25, 2019",0.8514
"June 24, 2019",0.8537
"June 21, 2019",0.8525
"June 20, 2019",0.8522
"June 19, 2019",0.8581
"June 18, 2019",0.8531
"June 17, 2019",0.8476
"June 14, 2019",0.8525
"June 13, 2019",0.8605
"June 12, 2019",0.8442
"June 11, 2019",0.8356
"June 10, 2019",0.8333
"June 7, 2019",0.8385
"June 6, 2019",0.8327
"June 5, 2019",0.8365
"June 4, 2019",0.8269
"June 3, 2019",0.7932
"May 31, 2019",0.7841
"May 30, 2019",0.8074
"May 29, 2019",0.8101
"May 28, 2019",0.8203
"May 24, 2019",0.824
"May 23, 2019",0.8222
"May 22, 2019",0.8231
"May 21, 2019",0.8348
"May 20, 2019",0.8264
"May 17, 2019",0.8357
"May 16, 2019",0.8432
"May 15, 2019",0.8381
"May 14, 2019",0.8412
"May 13, 2019",0.8343
"May 10, 2019",0.862
"May 9, 2019",0.8616
"May 8, 2019",0.8595
"May 7, 2019",0.8704
"May 6, 2019",0.879
"May 3, 2019",0.88
"May 2, 2019",0.8779
"May 1, 2019",0.8706
"April 30, 2019",0.8875
"April 29, 2019",0.879
"April 26, 2019",0.8695
"April 25, 2019",0.8634
"April 24, 2019",0.8808
"April 23, 2019",0.8867
"April 22, 2019",0.8793
"April 18, 2019",0.8856
"April 17, 2019",0.8896
"April 16, 2019",0.8847
"April 15, 2019",0.8747
"April 12, 2019",0.8838
"April 11, 2019",0.889
"April 10, 2019",0.8809
"April 9, 2019",0.8671
"April 8, 2019",0.8786
"April 5, 2019",0.879
"April 4, 2019",0.8712
"April 3, 2019",0.8678
"April 2, 2019",0.8424
"April 1, 2019",0.7944
"March 31, 2019",0.7864
"March 29, 2019",0.8066
"March 28, 2019",0.7859
"March 27, 2019",0.7804
"March 26, 2019",0.7667
"March 25, 2019",0.7657
"March 22, 2019",0.7771
"March 21, 2019",0.7855
"March 20, 2019",0.7788
"March 19, 2019",0.7959
"March 18, 2019",0.7924
"March 15, 2019",0.7994
"March 14, 2019",0.7955
"March 13, 2019",0.7968
"March 12, 2019",0.7913
"March 11, 2019",0.7984
"March 8, 2019",0.7745
"March 7, 2019",0.7745
"March 6, 2019",0.7763
"March 5, 2019",0.7765
"March 4, 2019",0.762
"March 1, 2019",0.7646
"Feb. 28, 2019",0.7743
"Feb. 27, 2019",0.7876
"Feb. 26, 2019",0.7984
"Feb. 25, 2019",0.8029
"Feb. 22, 2019",0.8046
"Feb. 21, 2019",0.804
"Feb. 20, 2019",0.8002
"Feb. 19, 2019",0.8093
"Feb. 15, 2019",0.7977
"Feb. 14, 2019",0.7884
"Feb. 13, 2019",0.7873
"Feb. 12, 2019",0.7791
"Feb. 11, 2019",0.7904
"Feb. 8, 2019",0.7882
"Feb. 7, 2019",0.7873
"Feb. 6, 2019",0.789
"Feb. 5, 2019",0.7893
"Feb. 4, 2019",0.7862
"Feb. 1, 2019",0.7796
"Jan. 31, 2019",0.772
"Jan. 30, 2019",0.7851
"Jan. 29, 2019",0.7531
"Jan. 28, 2019",0.7498
"Jan. 25, 2019",0.7448
"Jan. 24, 2019",0.7421
"Jan. 23, 2019",0.7387
"Jan. 22, 2019",0.7356
"Jan. 18, 2019",0.7513
"Jan. 17, 2019",0.7531
"Jan. 16, 2019",0.7418
"Jan. 15, 2019",0.747
"Jan. 14, 2019",0.7457
"Jan. 11, 2019",0.7584
"Jan. 10, 2019",0.761
"Jan. 9, 2019",0.757
"Jan. 8, 2019",0.7414
"Jan. 7, 2019",0.7473
"Jan. 4, 2019",0.7463
"Jan. 3, 2019",0.7123
"Jan. 2, 2019",0.7823
"Dec. 31, 2018",0.7793
"Dec. 28, 2018",0.8003
"Dec. 27, 2018",0.8054
"Dec. 26, 2018",0.8039
"Dec. 24, 2018",0.7649
"Dec. 21, 2018",0.7886
"Dec. 20, 2018",0.8119
"Dec. 19, 2018",0.8282
"Dec. 18, 2018",0.8444
"Dec. 17, 2018",0.8355
"Dec. 14, 2018",0.8534
"Dec. 13, 2018",0.854
"Dec. 12, 2018",0.8974
"Dec. 11, 2018",0.8913
"Dec. 10, 2018",0.8982
"Dec. 7, 2018",0.8942
"Dec. 6, 2018",0.9263
"Dec. 4, 2018",0.9081
"Dec. 3, 2018",0.9588
"Nov. 30, 2018",0.9682
"Nov. 29, 2018",0.9387
"Nov. 28, 2018",0.9389
"Nov. 27, 2018",0.9299
"Nov. 26, 2018",0.9044
"Nov. 23, 2018",0.9116
"Nov. 21, 2018",0.8926
"Nov. 20, 2018",0.8837
"Nov. 19, 2018",0.8961
"Nov. 16, 2018",0.8915
"Nov. 15, 2018",0.8947
"Nov. 14, 2018",0.8999
"Nov. 13, 2018",0.9062
"Nov. 12, 2018",0.9043
"Nov. 9, 2018",0.9035
"Nov. 8, 2018",0.9047
"Nov. 7, 2018",0.9057
"Nov. 6, 2018",0.8846
"Nov. 5, 2018",0.8939
"Nov. 2, 2018",0.895
"Nov. 1, 2018",0.8937
"Oct. 31, 2018",0.8728
"Oct. 30, 2018",0.8791
"Oct. 29, 2018",0.8519
"Oct. 26, 2018",0.8497
"Oct. 25, 2018",0.8566
"Oct. 24, 2018",0.8215
"Oct. 23, 2018",0.8524
"Oct. 22, 2018",0.865
"Oct. 19, 2018",0.8515
"Oct. 18, 2018",0.8473
"Oct. 17, 2018",0.866
"Oct. 16, 2018",0.847
"Oct. 15, 2018",0.8267
"Oct. 12, 2018",0.8301
"Oct. 11, 2018",0.821
"Oct. 10, 2018",0.7928
"Oct. 9, 2018",0.8111
"Oct. 8, 2018",0.8315
"Oct. 5, 2018",0.8405
"Oct. 4, 2018",0.8542
"Oct. 3, 2018",0.8663
"Oct. 2, 2018",0.8722
"Oct. 1, 2018",0.9027
"Sept. 30, 2018",0.9223
"Sept. 28, 2018",0.9518
"Sept. 27, 2018",0.9546
"Sept. 26, 2018",0.9465
"Sept. 25, 2018",0.9398
"Sept. 24, 2018",0.9449
"Sept. 21, 2018",0.9811
"Sept. 20, 2018",0.9567
"Sept. 19, 2018",0.953
"Sept. 18, 2018",0.9518
"Sept. 17, 2018",0.9539
"Sept. 14, 2018",0.9535
"Sept. 13, 2018",0.9516
"Sept. 12, 2018",0.9446
"Sept. 11, 2018",0.959
"Sept. 10, 2018",0.9474
"Sept. 7, 2018",0.9358
"Sept. 6, 2018",0.9289
"Sept. 5, 2018",0.9416
"Sept. 4, 2018",0.9691
"Aug. 31, 2018",0.9625
"Aug. 30, 2018",0.9618
"Aug. 29, 2018",0.9632
"Aug. 28, 2018",0.9676
"Aug. 27, 2018",0.9505
"Aug. 24, 2018",0.9411
"Aug. 23, 2018",0.9372
"Aug. 22, 2018",0.9367
"Aug. 21, 2018",0.948
"Aug. 20, 2018",0.9451
"Aug. 17, 2018",0.9159
"Aug. 16, 2018",0.9126
"Aug. 15, 2018",0.909
"Aug. 14, 2018",0.9013
"Aug. 13, 2018",0.8924
"Aug. 10, 2018",0.9005
"Aug. 9, 2018",0.9108
"Aug. 8, 2018",0.909
"Aug. 7, 2018",0.9003
"Aug. 6, 2018",0.8957
"Aug. 3, 2018",0.893
"Aug. 2, 2018",0.8873
"Aug. 1, 2018",0.882
"July 31, 2018",0.8957
"July 30, 2018",0.8853
"July 27, 2018",0.8963
"July 26, 2018",0.8884
"July 25, 2018",0.8503
"July 24, 2018",0.8506
"July 23, 2018",0.8598
"July 20, 2018",0.8557
"July 19, 2018",0.8723
"July 18, 2018",0.869
"July 17, 2018",0.8417
"July 16, 2018",0.834
"July 13, 2018",0.8356
"July 12, 2018",0.8349
"July 11, 2018",0.8203
"July 10, 2018",0.8328
"July 9, 2018",0.8313
"July 6, 2018",0.816
"July 5, 2018",0.8108
"July 3, 2018",0.8029
"July 2, 2018",0.8216
"June 30, 2018",0.8154
"June 29, 2018",0.8453
"June 28, 2018",0.8498
"June 27, 2018",0.8513
"June 26, 2018",0.8715
"June 25, 2018",0.8755
"June 22, 2018",0.8996
"June 21, 2018",0.9168
"June 20, 2018",0.9187
"June 19, 2018",0.9177
"June 18, 2018",0.9351
"June 15, 2018",0.9416
"June 14, 2018",0.9368
"June 13, 2018",0.9325
"June 12, 2018",0.9308
"June 11, 2018",0.9366
"June 8, 2018",0.923
"June 7, 2018",0.9122
"June 6, 2018",0.9243
"June 5, 2018",0.9329
"June 4, 2018",0.9418
"June 1, 2018",0.9286
"May 31, 2018",0.9223
"May 30, 2018",0.9267
"May 29, 2018",0.9254
"May 25, 2018",0.9534
"May 24, 2018",0.9283
"May 23, 2018",0.9112
"May 22, 2018",0.9133
"May 21, 2018",0.9211
"May 18, 2018",0.9035
"May 17, 2018",0.9061
"May 16, 2018",0.9126
"May 15, 2018",0.8936
"May 14, 2018",0.8889
"May 11, 2018",0.9027
"May 10, 2018",0.8883
"May 9, 2018",0.8808
"May 8, 2018",0.8936
"May 7, 2018",0.8856
"May 4, 2018",0.8931
"May 3, 2018",0.8837
"May 2, 2018",0.8935
"May 1, 2018",0.8999
"April 30, 2018",0.8911
"April 27, 2018",0.9129
"April 26, 2018",0.9066
"April 25, 2018",0.9325
"April 24, 2018",0.9182
"April 23, 2018",0.9319
"April 20, 2018",0.9453
"April 19, 2018",0.9397
"April 18, 2018",0.9421
"April 17, 2018",0.9308
"April 16, 2018",0.9266
"April 13, 2018",0.903
"April 12, 2018",0.904
"April 11, 2018",0.8783
"April 10, 2018",0.8935
"April 9, 2018",0.8969
"April 6, 2018",0.9052
"April 5, 2018",0.925
"April 4, 2018",0.9191
"April 3, 2018",0.9167
"April 2, 2018",0.8865
"March 31, 2018",0.9353
"March 29, 2018",0.9633
"March 28, 2018",0.9478
"March 27, 2018",0.9536
"March 26, 2018",0.9677
"March 23, 2018",0.9473
"March 22, 2018",0.9608
"March 21, 2018",0.9833
"March 20, 2018",0.993
"March 19, 2018",0.9835
"March 16, 2018",0.9964
"March 15, 2018",0.9902
"March 14, 2018",0.9869
"March 13, 2018",0.9946
"March 12, 2018",0.987
"March 9, 2018",0.9858
"March 8, 2018",0.9603
"March 7, 2018",0.9408
"March 6, 2018",0.9463
"March 5, 2018",0.9454
"March 2, 2018",0.9361
"March 1, 2018",0.9376
"Feb. 28, 2018",0.9473
"Feb. 27, 2018",0.9424
"Feb. 26, 2018",0.9612
"Feb. 23, 2018",0.9396
"Feb. 22, 2018",0.9236
"Feb. 21, 2018",0.9343
"Feb. 20, 2018",0.9222
"Feb. 16, 2018",0.9289
"Feb. 15, 2018",0.9306
"Feb. 14, 2018",0.9174
"Feb. 13, 2018",0.9169
"Feb. 12, 2018",0.9148
"Feb. 9, 2018",0.8869
"Feb. 8, 2018",0.9004
"Feb. 7, 2018",0.9464
"Feb. 6, 2018",0.9333
"Feb. 5, 2018",0.9231
"Feb. 2, 2018",0.96
"Feb. 1, 2018",0.9916
"Jan. 31, 2018",0.9978
"Jan. 30, 2018",0.9863
"Jan. 29, 2018",0.98
"Jan. 26, 2018",0.9712
"Jan. 25, 2018",0.9633
"Jan. 24, 2018",0.9983
"Jan. 23, 2018",1.053
"Jan. 22, 2018",1.057
"Jan. 19, 2018",1.055
"Jan. 18, 2018",1.045
"Jan. 17, 2018",1.050
"Jan. 16, 2018",1.043
"Jan. 12, 2018",1.052
"Jan. 11, 2018",1.028
"Jan. 10, 2018",0.9818
"Jan. 9, 2018",0.9521
"Jan. 8, 2018",0.961
"Jan. 5, 2018",0.9837
"Jan. 4, 2018",0.9788
"Jan. 3, 2018",0.9788
"Jan. 2, 2018",0.9972
"Dec. 31, 2017",0.9842
"Dec. 29, 2017",1.016
"Dec. 28, 2017",1.022
"Dec. 27, 2017",1.018
"Dec. 26, 2017",1.024
"Dec. 22, 2017",1.016
"Dec. 21, 2017",1.016
"Dec. 20, 2017",1.020
"Dec. 19, 2017",1.011
"Dec. 18, 2017",1.017
"Dec. 15, 2017",1.018
"Dec. 14, 2017",1.002
"Dec. 13, 2017",0.9727
"Dec. 12, 2017",0.9726
"Dec. 11, 2017",0.9862
"Dec. 8, 2017",0.9697
"Dec. 7, 2017",0.9688
"Dec. 6, 2017",0.9486
"Dec. 5, 2017",0.9503
"Dec. 4, 2017",0.9597
"Dec. 1, 2017",0.9443
"Nov. 30, 2017",0.9599
"Nov. 29, 2017",0.945
"Nov. 28, 2017",0.9174
"Nov. 27, 2017",0.8995
"Nov. 24, 2017",0.9089
"Nov. 22, 2017",0.9143
"Nov. 21, 2017",0.9191
"Nov. 20, 2017",0.9031
"Nov. 17, 2017",0.9036
"Nov. 16, 2017",0.9151
"Nov. 15, 2017",0.8947
"Nov. 14, 2017",0.887
"Nov. 13, 2017",0.8862
"Nov. 10, 2017",0.8868
"Nov. 9, 2017",0.8922
"Nov. 8, 2017",0.908
"Nov. 7, 2017",0.9053
"Nov. 6, 2017",0.9172
"Nov. 3, 2017",0.9142
"Nov. 2, 2017",0.9131
"Nov. 1, 2017",0.9132
"Oct. 31, 2017",0.9074
"Oct. 30, 2017",0.9129
"Oct. 27, 2017",0.9171
"Oct. 26, 2017",0.9238
"Oct. 25, 2017",0.9475
"Oct. 24, 2017",0.9646
"Oct. 23, 2017",0.9483
"Oct. 20, 2017",0.9662
"Oct. 19, 2017",0.9481
"Oct. 18, 2017",0.9588
"Oct. 17, 2017",0.957
"Oct. 16, 2017",0.9726
"Oct. 13, 2017",0.9787
"Oct. 12, 2017",0.9633
"Oct. 11, 2017",0.9626
"Oct. 10, 2017",0.9559
"Oct. 9, 2017",0.9385
"Oct. 6, 2017",0.9434
"Oct. 5, 2017",0.9374
"Oct. 4, 2017",0.9352
"Oct. 3, 2017",0.9296
"Oct. 2, 2017",0.8719
"Sept. 30, 2017",0.8746
"Sept. 29, 2017",0.895
"Sept. 28, 2017",0.8967
"Sept. 27, 2017",0.8857
"Sept. 26, 2017",0.9002
"Sept. 25, 2017",0.8968
"Sept. 22, 2017",0.8996
"Sept. 21, 2017",0.8939
"Sept. 20, 2017",0.8917
"Sept. 19, 2017",0.8891
"Sept. 18, 2017",0.8902
"Sept. 15, 2017",0.8955
"Sept. 14, 2017",0.8959
"Sept. 13, 2017",0.9091
"Sept. 12, 2017",0.9102
"Sept. 11, 2017",0.9061
"Sept. 8, 2017",0.8807
"Sept. 7, 2017",0.8746
"Sept. 6, 2017",0.8796
"Sept. 5, 2017",0.8508
"Sept. 1, 2017",0.882
"Aug. 31, 2017",0.8759
"Aug. 30, 2017",0.8692
"Aug. 29, 2017",0.8653
"Aug. 28, 2017",0.8714
"Aug. 25, 2017",0.8664
"Aug. 24, 2017",0.8391
"Aug. 23, 2017",0.8571
"Aug. 22, 2017",0.8751
"Aug. 21, 2017",0.8874
"Aug. 18, 2017",0.8822
"Aug. 17, 2017",0.8822
"Aug. 16, 2017",0.9304
"Aug. 15, 2017",0.9265
"Aug. 14, 2017",0.9293
"Aug. 11, 2017",0.9184
"Aug. 10, 2017",0.9102
"Aug. 9, 2017",0.9219
"Aug. 8, 2017",0.9338
"Aug. 7, 2017",0.942
"Aug. 4, 2017",0.9394
"Aug. 3, 2017",0.9386
"Aug. 2, 2017",0.9282
"Aug. 1, 2017",0.9293
"July 31, 2017",0.9162
"July 28, 2017",0.9342
"July 27, 2017",0.9295
"July 26, 2017",0.949
"July 25, 2017",0.9492
"July 24, 2017",0.9564
"July 21, 2017",0.97
"July 20, 2017",0.9806
"July 19, 2017",0.9984
"July 18, 2017",1.002
"July 17, 2017",1.014
"July 14, 2017",1.023
"July 13, 2017",1.012
"July 12, 2017",1.030
"July 11, 2017",1.008
"July 10, 2017",1.017
"July 7, 2017",1.029
"July 6, 2017",1.009
"July 5, 2017",1.008
"July 3, 2017",1.003
"June 30, 2017",0.9974
"June 29, 2017",1.018
"June 28, 2017",1.018
"June 27, 2017",0.999
"June 26, 2017",0.9996
"June 23, 2017",1.000
"June 22, 2017",0.9984
"June 21, 2017",0.9882
"June 20, 2017",0.9786
"June 19, 2017",0.9927
"June 16, 2017",0.9831
"June 15, 2017",0.9748
"June 14, 2017",0.9814
"June 13, 2017",0.9806
"June 12, 2017",0.9878
"June 9, 2017",1.002
"June 8, 2017",0.999
"June 7, 2017",0.9882
"June 6, 2017",0.9685
"June 5, 2017",0.9716
"June 2, 2017",0.9678
"June 1, 2017",0.9425
"May 31, 2017",0.9288
"May 30, 2017",0.9275
"May 26, 2017",0.9604
"May 25, 2017",0.9529
"May 24, 2017",0.9239
"May 23, 2017",0.9186
"May 22, 2017",0.9167
"May 19, 2017",0.9113
"May 18, 2017",0.9011
"May 17, 2017",0.9026
"May 16, 2017",0.936
"May 15, 2017",0.936
"May 12, 2017",0.9262
"May 11, 2017",0.9394
"May 10, 2017",0.9447
"May 9, 2017",0.937
"May 8, 2017",0.9173
"May 5, 2017",0.9207
"May 4, 2017",0.9196
"May 3, 2017",0.9133
"May 2, 2017",0.9043
"May 1, 2017",0.8583
"April 28, 2017",0.8591
"April 27, 2017",0.8648
"April 26, 2017",0.8767
"April 25, 2017",0.8835
"April 24, 2017",0.885
"April 21, 2017",0.8608
"April 20, 2017",0.8683
"April 19, 2017",0.8523
"April 18, 2017",0.8396
"April 17, 2017",0.8385
"April 13, 2017",0.8324
"April 12, 2017",0.8517
"April 11, 2017",0.8562
"April 10, 2017",0.8502
"April 7, 2017",0.854
"April 6, 2017",0.8557
"April 5, 2017",0.8523
"April 4, 2017",0.8528
"April 3, 2017",0.8757
"March 31, 2017",0.8689
"March 30, 2017",0.8858
"March 29, 2017",0.8797
"March 28, 2017",0.8908
"March 27, 2017",0.8826
"March 24, 2017",0.8806
"March 23, 2017",0.8791
"March 22, 2017",0.8757
"March 21, 2017",0.8715
"March 20, 2017",0.8969
"March 17, 2017",0.8904
"March 16, 2017",0.9076
"March 15, 2017",0.9034
"March 14, 2017",0.886
"March 13, 2017",0.9065
"March 10, 2017",0.9172
"March 9, 2017",0.9046
"March 8, 2017",0.9126
"March 7, 2017",0.912
"March 6, 2017",0.9352
"March 3, 2017",0.9597
"March 2, 2017",0.9565
"March 1, 2017",0.9769
"Feb. 28, 2017",0.9559
"Feb. 27, 2017",0.9656
"Feb. 24, 2017",0.966
"Feb. 23, 2017",0.9664
"Feb. 22, 2017",0.975
"Feb. 21, 2017",0.9804
