date,six_month_return
"Nov. 26, 2019",6.17%
"Nov. 25, 2019",4.12%
"Nov. 22, 2019",3.79%
"Nov. 21, 2019",0.88%
"Nov. 20, 2019",2.56%
"Nov. 19, 2019",3.97%
"Nov. 18, 2019",3.99%
"Nov. 15, 2019",3.27%
"Nov. 14, 2019",2.35%
"Nov. 13, 2019",3.10%
"Nov. 12, 2019",1.06%
"Nov. 11, 2019",1.04%
"Nov. 8, 2019",2.00%
"Nov. 7, 2019",0.86%
"Nov. 6, 2019",-0.26%
"Nov. 5, 2019",-0.50%
"Nov. 4, 2019",-1.59%
"Nov. 1, 2019",-2.03%
"Oct. 31, 2019",-5.51%
"Oct. 30, 2019",-5.10%
"Oct. 29, 2019",-4.07%
"Oct. 28, 2019",-3.40%
"Oct. 25, 2019",-3.72%
"Oct. 24, 2019",-7.02%
"Oct. 23, 2019",-7.61%
"Oct. 22, 2019",-5.37%
"Oct. 21, 2019",-6.17%
"Oct. 18, 2019",-7.46%
"Oct. 17, 2019",-8.66%
"Oct. 16, 2019",-8.50%
"Oct. 15, 2019",-6.63%
"Oct. 14, 2019",-8.72%
"Oct. 11, 2019",-9.32%
"Oct. 10, 2019",-8.23%
"Oct. 9, 2019",-5.32%
"Oct. 8, 2019",-7.81%
"Oct. 7, 2019",-7.57%
"Oct. 4, 2019",-5.96%
"Oct. 3, 2019",-7.32%
"Oct. 2, 2019",-1.77%
"Oct. 1, 2019",9.26%
"Sept. 30, 2019",11.52%
"Sept. 27, 2019",16.63%
"Sept. 26, 2019",19.74%
"Sept. 25, 2019",18.93%
"Sept. 24, 2019",16.56%
"Sept. 23, 2019",16.60%
"Sept. 20, 2019",17.57%
"Sept. 19, 2019",15.17%
"Sept. 18, 2019",16.89%
"Sept. 17, 2019",15.98%
"Sept. 16, 2019",15.39%
"Sept. 13, 2019",17.62%
"Sept. 12, 2019",17.31%
"Sept. 11, 2019",14.98%
"Sept. 10, 2019",18.25%
"Sept. 9, 2019",17.18%
"Sept. 6, 2019",16.64%
"Sept. 5, 2019",17.04%
"Sept. 4, 2019",17.30%
"Sept. 3, 2019",17.01%
"Aug. 30, 2019",16.70%
"Aug. 29, 2019",16.74%
"Aug. 28, 2019",14.32%
"Aug. 27, 2019",11.32%
"Aug. 26, 2019",10.09%
"Aug. 23, 2019",9.08%
"Aug. 22, 2019",12.50%
"Aug. 21, 2019",12.68%
"Aug. 20, 2019",12.57%
"Aug. 19, 2019",12.29%
"Aug. 16, 2019",13.63%
"Aug. 15, 2019",11.80%
"Aug. 14, 2019",13.37%
"Aug. 13, 2019",16.72%
"Aug. 12, 2019",17.58%
"Aug. 9, 2019",17.95%
"Aug. 8, 2019",18.94%
"Aug. 7, 2019",17.52%
"Aug. 6, 2019",16.37%
"Aug. 5, 2019",14.40%
"Aug. 2, 2019",20.45%
"Aug. 1, 2019",20.83%
"July 31, 2019",23.49%
"July 30, 2019",24.59%
"July 29, 2019",29.53%
"July 26, 2019",30.34%
"July 25, 2019",30.49%
"July 24, 2019",32.91%
"July 23, 2019",33.38%
"July 22, 2019",30.13%
"July 19, 2019",26.61%
"July 18, 2019",30.24%
"July 17, 2019",29.10%
"July 16, 2019",32.97%
"July 15, 2019",29.00%
"July 12, 2019",26.96%
"July 11, 2019",23.89%
"July 10, 2019",22.04%
"July 9, 2019",21.64%
"July 8, 2019",25.07%
"July 5, 2019",22.83%
"July 3, 2019",29.69%
"July 2, 2019",16.87%
"July 1, 2019",15.81%
"June 28, 2019",13.09%
"June 27, 2019",12.51%
"June 26, 2019",11.84%
"June 25, 2019",16.60%
"June 24, 2019",16.91%
"June 21, 2019",13.23%
"June 20, 2019",9.94%
"June 19, 2019",8.53%
"June 18, 2019",5.82%
"June 17, 2019",6.26%
"June 14, 2019",4.63%
"June 13, 2019",5.55%
"June 12, 2019",-1.46%
"June 11, 2019",-1.81%
"June 10, 2019",-2.82%
"June 7, 2019",-1.78%
"June 6, 2019",-5.84%
"June 5, 2019",-3.51%
"June 4, 2019",-4.62%
"June 3, 2019",-13.34%
"May 31, 2019",-15.17%
"May 30, 2019",-12.65%
"May 29, 2019",-9.60%
"May 28, 2019",-8.48%
"May 24, 2019",-5.32%
"May 23, 2019",-5.53%
"May 22, 2019",-3.41%
"May 21, 2019",-2.04%
"May 20, 2019",-2.04%
"May 17, 2019",-1.81%
"May 16, 2019",-0.93%
"May 15, 2019",-1.87%
"May 14, 2019",-2.09%
"May 13, 2019",-3.56%
"May 10, 2019",-0.05%
"May 9, 2019",-0.11%
"May 8, 2019",-0.49%
"May 7, 2019",0.67%
"May 6, 2019",4.07%
"May 3, 2019",2.99%
"May 2, 2019",2.74%
"May 1, 2019",2.03%
"April 30, 2019",5.75%
"April 29, 2019",8.07%
"April 26, 2019",7.19%
"April 25, 2019",5.59%
"April 24, 2019",12.31%
"April 23, 2019",8.96%
"April 22, 2019",6.47%
"April 18, 2019",9.49%
"April 17, 2019",7.61%
"April 16, 2019",9.41%
"April 15, 2019",10.82%
"April 12, 2019",11.53%
"April 11, 2019",13.42%
"April 10, 2019",16.40%
"April 9, 2019",11.97%
"April 8, 2019",10.68%
"April 5, 2019",9.54%
"April 4, 2019",6.83%
"April 3, 2019",4.93%
"April 2, 2019",1.17%
"April 1, 2019",-7.81%
"March 29, 2019",-10.69%
"March 28, 2019",-12.99%
"March 27, 2019",-13.84%
"March 26, 2019",-14.64%
"March 25, 2019",-14.13%
"March 22, 2019",-16.52%
"March 21, 2019",-15.62%
"March 20, 2019",-14.21%
"March 19, 2019",-11.99%
"March 18, 2019",-12.26%
"March 15, 2019",-11.63%
"March 14, 2019",-12.07%
"March 13, 2019",-11.76%
"March 12, 2019",-11.71%
"March 11, 2019",-12.27%
"March 8, 2019",-12.79%
"March 7, 2019",-12.79%
"March 6, 2019",-11.92%
"March 5, 2019",-13.09%
"March 4, 2019",-17.14%
"March 1, 2019",-16.28%
"Feb. 28, 2019",-15.67%
"Feb. 27, 2019",-12.68%
"Feb. 26, 2019",-10.60%
"Feb. 25, 2019",-10.09%
"Feb. 22, 2019",-9.47%
"Feb. 21, 2019",-10.62%
"Feb. 20, 2019",-10.76%
"Feb. 19, 2019",-6.88%
"Feb. 15, 2019",-7.51%
"Feb. 14, 2019",-7.82%
"Feb. 13, 2019",-7.03%
"Feb. 12, 2019",-8.81%
"Feb. 11, 2019",-7.49%
"Feb. 8, 2019",-8.62%
"Feb. 7, 2019",-7.84%
"Feb. 6, 2019",-7.17%
"Feb. 5, 2019",-6.86%
"Feb. 4, 2019",-7.22%
"Feb. 1, 2019",-6.85%
"Jan. 31, 2019",-9.17%
"Jan. 30, 2019",-6.54%
"Jan. 29, 2019",-11.46%
"Jan. 28, 2019",-11.84%
"Jan. 25, 2019",-7.68%
"Jan. 24, 2019",-8.05%
"Jan. 23, 2019",-9.46%
"Jan. 22, 2019",-9.41%
"Jan. 18, 2019",-8.88%
"Jan. 17, 2019",-5.71%
"Jan. 16, 2019",-6.26%
"Jan. 15, 2019",-5.79%
"Jan. 14, 2019",-5.95%
"Jan. 11, 2019",-2.57%
"Jan. 10, 2019",-3.70%
"Jan. 9, 2019",-4.04%
"Jan. 8, 2019",-4.26%
"Jan. 7, 2019",-3.49%
"Jan. 4, 2019",-2.03%
"Jan. 3, 2019",-6.50%
"Jan. 2, 2019",0.34%
"Dec. 31, 2018",0.73%
"Dec. 28, 2018",0.76%
"Dec. 27, 2018",1.22%
"Dec. 26, 2018",-1.29%
"Dec. 24, 2018",-9.03%
"Dec. 21, 2018",-7.97%
"Dec. 20, 2018",-5.44%
"Dec. 19, 2018",-3.44%
"Dec. 18, 2018",-3.38%
"Dec. 17, 2018",-5.06%
"Dec. 14, 2018",-2.53%
"Dec. 13, 2018",-2.01%
"Dec. 12, 2018",3.15%
"Dec. 11, 2018",1.82%
"Dec. 10, 2018",4.12%
"Dec. 7, 2018",4.88%
"Dec. 6, 2018",7.22%
"Dec. 4, 2018",3.17%
"Dec. 3, 2018",10.47%
"Nov. 30, 2018",11.78%
"Nov. 29, 2018",8.54%
"Nov. 28, 2018",5.37%
"Nov. 27, 2018",4.37%
"Nov. 26, 2018",1.50%
"Nov. 23, 2018",7.04%
"Nov. 21, 2018",3.69%
"Nov. 20, 2018",4.65%
"Nov. 19, 2018",6.12%
"Nov. 16, 2018",4.53%
"Nov. 15, 2018",7.12%
"Nov. 14, 2018",8.33%
"Nov. 13, 2018",7.41%
"Nov. 12, 2018",7.18%
"Nov. 9, 2018",9.74%
"Nov. 8, 2018",8.33%
"Nov. 7, 2018",9.42%
"Nov. 6, 2018",5.98%
"Nov. 5, 2018",7.09%
"Nov. 2, 2018",7.18%
"Nov. 1, 2018",6.26%
"Oct. 31, 2018",4.81%
"Oct. 30, 2018",5.55%
"Oct. 29, 2018",-0.15%
"Oct. 26, 2018",0.28%
"Oct. 25, 2018",-1.72%
"Oct. 24, 2018",-4.27%
"Oct. 23, 2018",-2.12%
"Oct. 22, 2018",-2.09%
"Oct. 19, 2018",-3.05%
"Oct. 18, 2018",-3.77%
"Oct. 17, 2018",-0.46%
"Oct. 16, 2018",-2.19%
"Oct. 15, 2018",-2.04%
"Oct. 12, 2018",-1.76%
"Oct. 11, 2018",0.02%
"Oct. 10, 2018",-5.06%
"Oct. 9, 2018",-3.23%
"Oct. 8, 2018",-1.72%
"Oct. 5, 2018",-2.79%
"Oct. 4, 2018",-0.56%
"Oct. 3, 2018",1.12%
"Oct. 2, 2018",5.27%
"Oct. 1, 2018",3.27%
"Sept. 28, 2018",7.23%
"Sept. 27, 2018",6.89%
"Sept. 26, 2018",4.45%
"Sept. 25, 2018",5.94%
"Sept. 24, 2018",6.51%
"Sept. 21, 2018",6.54%
"Sept. 20, 2018",2.88%
"Sept. 19, 2018",3.47%
"Sept. 18, 2018",2.01%
"Sept. 17, 2018",2.24%
"Sept. 14, 2018",3.17%
"Sept. 13, 2018",2.17%
"Sept. 12, 2018",2.19%
"Sept. 11, 2018",3.89%
"Sept. 10, 2018",2.62%
"Sept. 7, 2018",6.22%
"Sept. 6, 2018",4.83%
"Sept. 5, 2018",6.36%
"Sept. 4, 2018",10.55%
"Aug. 31, 2018",8.50%
"Aug. 30, 2018",8.42%
"Aug. 29, 2018",8.57%
"Aug. 28, 2018",9.07%
"Aug. 27, 2018",7.70%
"Aug. 24, 2018",6.96%
"Aug. 23, 2018",6.51%
"Aug. 22, 2018",8.30%
"Aug. 21, 2018",8.35%
"Aug. 20, 2018",9.43%
"Aug. 17, 2018",5.30%
"Aug. 16, 2018",4.92%
"Aug. 15, 2018",4.31%
"Aug. 14, 2018",4.90%
"Aug. 13, 2018",3.93%
"Aug. 10, 2018",8.42%
"Aug. 9, 2018",9.67%
"Aug. 8, 2018",7.81%
"Aug. 7, 2018",1.58%
"Aug. 6, 2018",2.49%
"Aug. 3, 2018",-0.66%
"Aug. 2, 2018",-1.30%
"Aug. 1, 2018",-5.02%
"July 31, 2018",-4.14%
"July 30, 2018",-4.15%
"July 27, 2018",-1.45%
"July 26, 2018",-2.32%
"July 25, 2018",-5.75%
"July 24, 2018",-9.01%
"July 23, 2018",-12.83%
"July 20, 2018",-13.36%
"July 19, 2018",-11.68%
"July 18, 2018",-11.19%
"July 17, 2018",-14.37%
"July 16, 2018",-14.63%
"July 13, 2018",-15.14%
"July 12, 2018",-15.21%
"July 11, 2018",-14.83%
"July 10, 2018",-9.42%
"July 9, 2018",-6.76%
"July 6, 2018",-11.42%
"July 5, 2018",-11.99%
"July 3, 2018",-12.41%
"July 2, 2018",-12.02%
"June 29, 2018",-11.54%
"June 28, 2018",-11.62%
"June 27, 2018",-11.10%
"June 26, 2018",-9.50%
"June 25, 2018",-8.42%
"June 22, 2018",-5.91%
"June 21, 2018",-4.10%
"June 20, 2018",-4.23%
"June 19, 2018",-3.53%
"June 18, 2018",-2.26%
"June 15, 2018",-1.64%
"June 14, 2018",-0.63%
"June 13, 2018",1.90%
"June 12, 2018",1.73%
"June 11, 2018",0.96%
"June 8, 2018",1.18%
"June 7, 2018",0.09%
"June 6, 2018",3.58%
"June 5, 2018",4.35%
"June 4, 2018",4.31%
"June 1, 2018",4.53%
"May 31, 2018",2.14%
"May 30, 2018",2.63%
"May 29, 2018",4.09%
"May 25, 2018",11.49%
"May 24, 2018",8.56%
"May 23, 2018",5.93%
"May 22, 2018",6.17%
"May 21, 2018",6.53%
"May 18, 2018",6.28%
"May 17, 2018",6.58%
"May 16, 2018",6.01%
"May 15, 2018",6.16%
"May 14, 2018",6.52%
"May 11, 2018",8.20%
"May 10, 2018",6.48%
"May 9, 2018",4.94%
"May 8, 2018",4.61%
"May 7, 2018",3.99%
"May 4, 2018",3.85%
"May 3, 2018",2.76%
"May 2, 2018",4.01%
"May 1, 2018",4.75%
"April 30, 2018",3.76%
"April 27, 2018",5.81%
"April 26, 2018",4.32%
"April 25, 2018",4.61%
"April 24, 2018",1.18%
"April 23, 2018",4.46%
"April 20, 2018",4.00%
"April 19, 2018",5.36%
"April 18, 2018",4.45%
"April 17, 2018",3.39%
"April 16, 2018",1.27%
"April 13, 2018",-1.93%
"April 12, 2018",-0.24%
"April 11, 2018",-3.01%
"April 10, 2018",-0.65%
"April 9, 2018",1.58%
"April 6, 2018",2.00%
"April 5, 2018",4.90%
"April 4, 2018",4.46%
"April 3, 2018",4.82%
"April 2, 2018",8.07%
"March 29, 2018",13.67%
"March 28, 2018",11.63%
"March 27, 2018",13.70%
"March 26, 2018",13.53%
"March 23, 2018",11.20%
"March 22, 2018",12.79%
"March 21, 2018",16.18%
"March 20, 2018",17.61%
"March 19, 2018",16.83%
"March 16, 2018",17.49%
"March 15, 2018",16.77%
"March 14, 2018",16.32%
"March 13, 2018",15.54%
"March 12, 2018",14.52%
"March 9, 2018",18.21%
"March 8, 2018",15.15%
"March 7, 2018",13.60%
"March 6, 2018",13.61%
"March 5, 2018",17.34%
"March 2, 2018",12.08%
"March 1, 2018",12.27%
"Feb. 28, 2018",14.80%
"Feb. 27, 2018",14.87%
"Feb. 26, 2018",17.16%
"Feb. 23, 2018",15.76%
"Feb. 22, 2018",11.45%
"Feb. 21, 2018",11.19%
"Feb. 20, 2018",10.39%
"Feb. 16, 2018",5.43%
"Feb. 15, 2018",6.07%
"Feb. 14, 2018",4.25%
"Feb. 13, 2018",5.44%
"Feb. 12, 2018",5.19%
"Feb. 9, 2018",1.59%
"Feb. 8, 2018",1.83%
"Feb. 7, 2018",6.11%
"Feb. 6, 2018",4.92%
"Feb. 5, 2018",3.77%
"Feb. 2, 2018",9.22%
"Feb. 1, 2018",12.68%
"Jan. 31, 2018",15.01%
"Jan. 30, 2018",11.50%
"Jan. 29, 2018",10.79%
"Jan. 26, 2018",8.08%
"Jan. 25, 2018",7.18%
"Jan. 24, 2018",10.23%
"Jan. 23, 2018",14.68%
"Jan. 22, 2018",15.06%
"Jan. 19, 2018",11.56%
"Jan. 18, 2018",10.17%
"Jan. 17, 2018",9.30%
"Jan. 16, 2018",7.65%
"Jan. 12, 2018",7.84%
"Jan. 11, 2018",7.81%
"Jan. 10, 2018",1.92%
"Jan. 9, 2018",-2.33%
"Jan. 8, 2018",-1.41%
"Jan. 5, 2018",3.02%
"Jan. 4, 2018",3.02%
"Jan. 3, 2018",3.02%
"Jan. 2, 2018",5.58%
"Dec. 29, 2017",3.95%
"Dec. 28, 2017",4.66%
"Dec. 27, 2017",6.21%
"Dec. 26, 2017",6.73%
"Dec. 22, 2017",6.10%
"Dec. 21, 2017",7.19%
"Dec. 20, 2017",8.62%
"Dec. 19, 2017",6.17%
"Dec. 18, 2017",7.83%
"Dec. 15, 2017",8.81%
"Dec. 14, 2017",6.43%
"Dec. 13, 2017",3.39%
"Dec. 12, 2017",2.62%
"Dec. 11, 2017",2.57%
"Dec. 8, 2017",1.17%
"Dec. 7, 2017",2.18%
"Dec. 6, 2017",2.09%
"Dec. 5, 2017",1.95%
"Dec. 4, 2017",3.36%
"Dec. 1, 2017",4.43%
"Nov. 30, 2017",7.87%
"Nov. 29, 2017",2.56%
"Nov. 28, 2017",-0.43%
"Nov. 27, 2017",-2.38%
"Nov. 24, 2017",2.54%
"Nov. 22, 2017",3.96%
"Nov. 21, 2017",5.12%
"Nov. 20, 2017",3.30%
"Nov. 17, 2017",4.36%
"Nov. 16, 2017",1.90%
"Nov. 15, 2017",-0.36%
"Nov. 14, 2017",-0.18%
"Nov. 13, 2017",-0.27%
"Nov. 10, 2017",-2.16%
"Nov. 9, 2017",-0.75%
"Nov. 8, 2017",3.17%
"Nov. 7, 2017",2.48%
"Nov. 6, 2017",3.84%
"Nov. 3, 2017",4.33%
"Nov. 2, 2017",5.25%
"Nov. 1, 2017",10.90%
"Oct. 31, 2017",10.10%
"Oct. 30, 2017",10.76%
"Oct. 27, 2017",10.54%
"Oct. 26, 2017",9.83%
"Oct. 25, 2017",11.79%
"Oct. 24, 2017",13.61%
"Oct. 23, 2017",14.83%
"Oct. 20, 2017",15.98%
"Oct. 19, 2017",15.95%
"Oct. 18, 2017",19.03%
"Oct. 17, 2017",18.96%
"Oct. 16, 2017",21.78%
"Oct. 13, 2017",22.55%
"Oct. 12, 2017",17.89%
"Oct. 11, 2017",17.18%
"Oct. 10, 2017",17.19%
"Oct. 9, 2017",14.55%
"Oct. 6, 2017",14.91%
"Oct. 5, 2017",14.64%
"Oct. 4, 2017",14.30%
"Oct. 3, 2017",10.64%
"Oct. 2, 2017",4.59%
"Sept. 29, 2017",4.94%
"Sept. 28, 2017",3.83%
"Sept. 27, 2017",3.51%
"Sept. 26, 2017",5.43%
"Sept. 25, 2017",5.04%
"Sept. 22, 2017",5.97%
"Sept. 21, 2017",5.80%
"Sept. 20, 2017",2.54%
"Sept. 19, 2017",2.99%
"Sept. 18, 2017",3.12%
"Sept. 15, 2017",2.25%
"Sept. 14, 2017",4.30%
"Sept. 13, 2017",3.44%
"Sept. 12, 2017",2.36%
"Sept. 11, 2017",1.90%
"Sept. 8, 2017",-0.46%
"Sept. 7, 2017",-1.09%
"Sept. 6, 2017",-2.99%
"Sept. 5, 2017",-8.56%
"Sept. 1, 2017",-6.88%
"Aug. 31, 2017",-5.49%
"Aug. 30, 2017",-6.21%
"Aug. 29, 2017",-6.63%
"Aug. 28, 2017",-5.97%
"Aug. 25, 2017",-7.49%
"Aug. 24, 2017",-10.40%
"Aug. 23, 2017",-8.52%
"Aug. 22, 2017",-7.42%
"Aug. 21, 2017",-6.64%
"Aug. 18, 2017",-7.22%
"Aug. 17, 2017",-7.22%
"Aug. 16, 2017",-1.38%
"Aug. 15, 2017",-2.44%
"Aug. 14, 2017",0.42%
"Aug. 11, 2017",0.45%
"Aug. 10, 2017",-0.45%
"Aug. 9, 2017",0.69%
"Aug. 8, 2017",4.59%
"Aug. 7, 2017",5.40%
"Aug. 4, 2017",5.86%
"Aug. 3, 2017",5.77%
"Aug. 2, 2017",5.55%
"Aug. 1, 2017",5.95%
"July 31, 2017",4.49%
"July 28, 2017",1.27%
"July 27, 2017",0.76%
"July 26, 2017",0.45%
"July 25, 2017",1.89%
"July 24, 2017",4.23%
"July 21, 2017",3.49%
"July 20, 2017",4.61%
"July 19, 2017",8.23%
"July 18, 2017",7.28%
"July 17, 2017",8.56%
"July 14, 2017",7.61%
"July 13, 2017",6.38%
"July 12, 2017",9.02%
"July 11, 2017",5.52%
"July 10, 2017",7.62%
"July 7, 2017",11.63%
"July 6, 2017",9.44%
"July 5, 2017",9.25%
"July 3, 2017",9.26%
"June 30, 2017",9.25%
"June 29, 2017",9.25%
"June 28, 2017",8.75%
"June 27, 2017",4.92%
"June 26, 2017",5.97%
"June 23, 2017",6.07%
"June 22, 2017",6.04%
"June 21, 2017",2.65%
"June 20, 2017",1.97%
"June 19, 2017",4.15%
"June 16, 2017",3.67%
"June 15, 2017",2.10%
"June 14, 2017",4.20%
"June 13, 2017",4.45%
"June 12, 2017",4.56%
"June 9, 2017",2.38%
"June 8, 2017",2.90%
"June 7, 2017",2.29%
"June 6, 2017",3.64%
"June 5, 2017",7.47%
"June 2, 2017",5.96%
"June 1, 2017",4.35%
"May 31, 2017",1.97%
"May 30, 2017",1.83%
"May 26, 2017",3.17%
"May 25, 2017",2.36%
"May 24, 2017",-0.69%
"May 23, 2017",-1.26%
"May 22, 2017",-0.84%
"May 19, 2017",-1.43%
"May 18, 2017",-2.54%
"May 17, 2017",-1.59%
"May 16, 2017",4.50%
"May 15, 2017",3.90%
"May 12, 2017",5.63%
"May 11, 2017",7.14%
"May 10, 2017",8.75%
"May 9, 2017",9.52%
"May 8, 2017",8.96%
"May 5, 2017",13.57%
"May 4, 2017",13.43%
"May 3, 2017",15.24%
"May 2, 2017",14.07%
"May 1, 2017",8.40%
"April 28, 2017",9.92%
"April 27, 2017",10.30%
"April 26, 2017",12.00%
"April 25, 2017",13.39%
"April 24, 2017",13.15%
"April 21, 2017",10.59%
"April 20, 2017",10.78%
"April 19, 2017",10.22%
"April 18, 2017",12.54%
"April 17, 2017",12.71%
"April 13, 2017",10.05%
"April 12, 2017",14.72%
"April 11, 2017",16.31%
"April 10, 2017",13.08%
"April 7, 2017",15.97%
"April 6, 2017",13.32%
"April 5, 2017",11.81%
"April 4, 2017",12.35%
"April 3, 2017",15.86%
"March 31, 2017",16.77%
"March 30, 2017",17.56%
"March 29, 2017",17.73%
"March 28, 2017",18.61%
"March 27, 2017",17.57%
"March 24, 2017",18.62%
"March 23, 2017",18.41%
"March 22, 2017",18.81%
"March 21, 2017",19.63%
"March 20, 2017",24.50%
"March 17, 2017",26.49%
"March 16, 2017",28.94%
"March 15, 2017",26.55%
"March 14, 2017",24.68%
"March 13, 2017",26.17%
"March 10, 2017",26.91%
"March 9, 2017",25.17%
"March 8, 2017",21.33%
"March 7, 2017",22.47%
"March 6, 2017",32.67%
"March 3, 2017",34.87%
"March 2, 2017",34.41%
"March 1, 2017",38.59%
"Feb. 28, 2017",38.35%
"Feb. 27, 2017",39.76%
"Feb. 24, 2017",37.23%
"Feb. 23, 2017",37.59%
"Feb. 22, 2017",39.12%
"Feb. 21, 2017",39.27%
"Feb. 17, 2017",36.58%
"Feb. 16, 2017",37.60%
"Feb. 15, 2017",38.60%
"Feb. 14, 2017",37.17%
"Feb. 13, 2017",37.72%
"Feb. 10, 2017",35.03%
"Feb. 9, 2017",32.79%
"Feb. 8, 2017",28.47%
"Feb. 7, 2017",27.82%
"Feb. 6, 2017",28.11%
"Feb. 3, 2017",31.06%
"Feb. 2, 2017",30.20%
"Feb. 1, 2017",19.71%
"Jan. 31, 2017",21.91%
"Jan. 30, 2017",23.02%
"Jan. 27, 2017",28.96%
"Jan. 26, 2017",30.41%
"Jan. 25, 2017",28.82%
"Jan. 24, 2017",26.90%
"Jan. 23, 2017",25.18%
"Jan. 20, 2017",25.59%
"Jan. 19, 2017",22.63%
"Jan. 18, 2017",25.44%
"Jan. 17, 2017",25.89%
"Jan. 13, 2017",29.50%
"Jan. 12, 2017",26.56%
"Jan. 11, 2017",34.94%
"Jan. 10, 2017",36.29%
"Jan. 9, 2017",32.97%
"Jan. 6, 2017",39.63%
"Jan. 5, 2017",39.61%
"Jan. 4, 2017",37.88%
"Jan. 3, 2017",34.57%
"Dec. 30, 2016",35.03%
"Dec. 29, 2016",36.07%
"Dec. 28, 2016",42.80%
"Dec. 27, 2016",50.96%
"Dec. 23, 2016",30.23%
"Dec. 22, 2016",29.18%
"Dec. 21, 2016",31.68%
"Dec. 20, 2016",33.26%
"Dec. 19, 2016",32.65%
"Dec. 16, 2016",31.93%
"Dec. 15, 2016",29.85%
"Dec. 14, 2016",27.38%
"Dec. 13, 2016",22.41%
"Dec. 12, 2016",18.86%
"Dec. 9, 2016",22.12%
"Dec. 8, 2016",22.70%
"Dec. 7, 2016",21.38%
"Dec. 6, 2016",19.74%
"Dec. 5, 2016",15.03%
"Dec. 2, 2016",13.80%
"Dec. 1, 2016",9.79%
"Nov. 30, 2016",11.73%
"Nov. 29, 2016",12.69%
"Nov. 28, 2016",12.45%
"Nov. 25, 2016",13.20%
"Nov. 23, 2016",14.58%
"Nov. 22, 2016",13.46%
"Nov. 21, 2016",12.78%
"Nov. 18, 2016",11.49%
"Nov. 17, 2016",11.08%
"Nov. 16, 2016",10.19%
"Nov. 15, 2016",14.54%
"Nov. 14, 2016",14.11%
"Nov. 11, 2016",9.65%
"Nov. 10, 2016",6.98%
"Nov. 9, 2016",6.72%
"Nov. 8, 2016",5.92%
"Nov. 7, 2016",5.16%
"Nov. 4, 2016",3.50%
"Nov. 3, 2016",-2.33%
"Nov. 2, 2016",-0.57%
"Nov. 1, 2016",0.50%
"Oct. 31, 2016",0.24%
"Oct. 28, 2016",-3.55%
"Oct. 27, 2016",-5.08%
"Oct. 26, 2016",-5.02%
"Oct. 25, 2016",-6.19%
"Oct. 24, 2016",-7.28%
"Oct. 21, 2016",-8.45%
"Oct. 20, 2016",-11.03%
"Oct. 19, 2016",-12.74%
"Oct. 18, 2016",-15.23%
"Oct. 17, 2016",-17.16%
"Oct. 14, 2016",-17.43%
"Oct. 13, 2016",-16.72%
"Oct. 12, 2016",-15.78%
"Oct. 11, 2016",-16.35%
