date,market_beta_60_month
"Feb. 29, 2020",1.275
"Jan. 31, 2020",1.113
"Dec. 31, 2019",1.107
"Nov. 30, 2019",1.099
"Oct. 31, 2019",1.133
"Sept. 30, 2019",1.162
"Aug. 31, 2019",1.189
"July 31, 2019",1.182
"June 30, 2019",1.183
"May 31, 2019",1.156
"April 30, 2019",1.126
"March 31, 2019",1.082
"Feb. 28, 2019",1.079
"Jan. 31, 2019",1.110
"Dec. 31, 2018",1.127
"Nov. 30, 2018",0.9327
"Oct. 31, 2018",0.9403
"Sept. 30, 2018",0.9984
"Aug. 31, 2018",1.063
"July 31, 2018",1.089
"June 30, 2018",1.118
"May 31, 2018",1.086
"April 30, 2018",1.088
"March 31, 2018",1.08
"Feb. 28, 2018",1.162
"Jan. 31, 2018",1.145
"Dec. 31, 2017",1.296
"Nov. 30, 2017",1.285
"Oct. 31, 2017",1.279
"Sept. 30, 2017",1.242
"Aug. 31, 2017",1.250
"July 31, 2017",1.202
"June 30, 2017",1.219
"May 31, 2017",1.127
"April 30, 2017",0.9027
"March 31, 2017",0.8712
"Feb. 28, 2017",0.8349
"Jan. 31, 2017",0.7529
"Dec. 31, 2016",0.9182
"Nov. 30, 2016",0.9226
"Oct. 31, 2016",0.8904
"Sept. 30, 2016",0.9461
"Aug. 31, 2016",0.9035
"July 31, 2016",0.9099
"June 30, 2016",0.9671
"May 31, 2016",0.9826
"April 30, 2016",0.9922
"March 31, 2016",0.9817
"Feb. 29, 2016",1.066
"Jan. 31, 2016",1.044
"Dec. 31, 2015",0.9397
"Nov. 30, 2015",0.8483
"Oct. 31, 2015",0.8404
"Sept. 30, 2015",0.8488
"Aug. 31, 2015",0.8849
"July 31, 2015",0.997
"June 30, 2015",0.9352
"May 31, 2015",1.006
"April 30, 2015",0.7916
"March 31, 2015",0.7815
"Feb. 28, 2015",0.8217
"Jan. 31, 2015",0.8899
"Dec. 31, 2014",0.8225
"Nov. 30, 2014",0.856
"Oct. 31, 2014",0.877
"Sept. 30, 2014",0.9451
"Aug. 31, 2014",0.9672
"July 31, 2014",0.9637
"June 30, 2014",1.02
"May 31, 2014",1.029
"April 30, 2014",0.9628
"March 31, 2014",0.9511
"Feb. 28, 2014",0.9624
"Jan. 31, 2014",1.158
"Dec. 31, 2013",1.468
"Nov. 30, 2013",1.467
"Oct. 31, 2013",1.526
"Sept. 30, 2013",0.7171
"Aug. 31, 2013",0.7212
"July 31, 2013",0.708
"June 30, 2013",0.6598
"May 31, 2013",0.6852
"April 30, 2013",0.6714
"March 31, 2013",0.6557
"Feb. 28, 2013",0.6561
"Jan. 31, 2013",0.6973
"Dec. 31, 2012",0.6051
"Nov. 30, 2012",0.6123
"Oct. 31, 2012",0.618
"Sept. 30, 2012",0.6363
"Aug. 31, 2012",0.6383
"July 31, 2012",0.6472
"June 30, 2012",0.6701
"May 31, 2012",0.6946
"April 30, 2012",0.7252
