date,eps_est_0y
"July 12, 2019",7.072
"July 11, 2019",7.018
"July 10, 2019",6.982
"July 9, 2019",6.929
"July 8, 2019",6.902
"July 4, 2019",6.855
"July 3, 2019",6.844
"July 2, 2019",6.803
"June 27, 2019",6.720
"June 24, 2019",6.718
"June 19, 2019",6.716
"June 17, 2019",6.716
"May 19, 2019",6.699
"May 6, 2019",6.695
"April 30, 2019",6.692
"April 18, 2019",6.681
"April 17, 2019",6.681
"April 15, 2019",6.681
"April 12, 2019",6.668
"April 11, 2019",6.666
"April 10, 2019",6.638
"April 9, 2019",6.624
"April 8, 2019",6.655
"April 5, 2019",6.658
"April 4, 2019",6.654
"April 3, 2019",6.647
"April 2, 2019",6.648
"April 1, 2019",6.472
"March 29, 2019",6.495
"March 28, 2019",6.505
"March 18, 2019",6.508
"March 11, 2019",6.504
"March 10, 2019",6.502
"March 8, 2019",6.503
"March 7, 2019",6.502
"March 6, 2019",6.526
"March 5, 2019",6.535
"March 4, 2019",6.531
"March 1, 2019",6.537
"Feb. 27, 2019",6.537
"Feb. 22, 2019",6.541
"Feb. 13, 2019",6.553
"Jan. 28, 2019",6.562
"Jan. 24, 2019",6.568
"Jan. 18, 2019",6.568
"Jan. 16, 2019",6.568
"Jan. 15, 2019",6.649
"Jan. 14, 2019",6.644
"Jan. 12, 2019",6.645
"Jan. 11, 2019",6.652
"Jan. 10, 2019",6.674
"Jan. 9, 2019",6.649
"Jan. 8, 2019",6.657
"Jan. 7, 2019",6.661
"Jan. 4, 2019",6.661
"Jan. 3, 2019",6.678
"Jan. 2, 2019",6.644
"Dec. 31, 2018",5.561
"Dec. 21, 2018",5.591
"Dec. 19, 2018",5.590
"Dec. 17, 2018",5.590
"Dec. 14, 2018",5.588
"Dec. 13, 2018",5.594
"Dec. 12, 2018",5.592
"Dec. 10, 2018",5.593
"Dec. 8, 2018",5.604
"Dec. 7, 2018",5.610
"Dec. 6, 2018",5.614
"Dec. 5, 2018",5.628
"Dec. 4, 2018",5.562
"Nov. 30, 2018",5.542
"Nov. 28, 2018",5.533
"Nov. 27, 2018",5.527
"Nov. 19, 2018",5.529
"Nov. 15, 2018",5.529
"Nov. 12, 2018",5.527
"Oct. 30, 2018",5.528
"Oct. 15, 2018",5.522
"Oct. 12, 2018",5.523
"Oct. 11, 2018",5.493
"Oct. 10, 2018",5.507
"Oct. 9, 2018",5.526
"Oct. 8, 2018",5.526
"Oct. 5, 2018",5.534
"Oct. 4, 2018",5.535
"Oct. 3, 2018",5.556
"Oct. 2, 2018",5.564
"Oct. 1, 2018",5.589
"Sept. 27, 2018",5.598
"Sept. 26, 2018",5.594
"Sept. 24, 2018",5.589
"Sept. 10, 2018",5.589
"Sept. 7, 2018",5.589
"Sept. 6, 2018",5.584
"Sept. 4, 2018",5.581
"Aug. 1, 2018",5.576
"July 31, 2018",5.576
"July 30, 2018",5.567
"July 25, 2018",5.567
"July 17, 2018",5.572
"July 16, 2018",5.559
"July 13, 2018",5.540
"July 12, 2018",5.534
"July 11, 2018",5.686
"July 10, 2018",5.698
"July 6, 2018",5.746
"July 5, 2018",5.740
"July 4, 2018",5.748
"July 3, 2018",5.759
"June 20, 2018",5.785
"June 15, 2018",5.849
"June 11, 2018",5.841
"June 8, 2018",5.865
"June 7, 2018",5.932
"June 6, 2018",5.885
"June 5, 2018",6.116
"June 4, 2018",6.116
"June 1, 2018",6.124
"May 21, 2018",6.132
"May 16, 2018",6.130
"May 14, 2018",6.157
"May 11, 2018",6.175
"May 9, 2018",6.195
"May 8, 2018",6.219
"May 4, 2018",6.221
"May 3, 2018",6.221
"May 2, 2018",6.228
"April 30, 2018",6.225
"April 24, 2018",6.252
"April 20, 2018",6.257
"April 19, 2018",6.249
"April 16, 2018",6.249
"April 13, 2018",6.211
"April 12, 2018",6.147
"April 11, 2018",6.215
"April 10, 2018",6.262
"April 9, 2018",6.273
"April 6, 2018",6.271
"April 5, 2018",6.267
"April 4, 2018",6.276
"April 3, 2018",6.286
"March 30, 2018",6.310
"March 29, 2018",6.309
"March 28, 2018",6.312
"March 23, 2018",6.337
"March 21, 2018",6.333
"March 19, 2018",6.333
"March 15, 2018",6.333
"March 13, 2018",6.325
"March 12, 2018",6.324
"March 9, 2018",6.296
"Feb. 23, 2018",6.317
"Feb. 16, 2018",6.302
"Feb. 15, 2018",6.302
"Jan. 30, 2018",6.258
"Jan. 23, 2018",6.233
"Jan. 22, 2018",6.224
"Jan. 17, 2018",6.224
"Jan. 16, 2018",6.206
"Jan. 13, 2018",6.234
"Jan. 12, 2018",6.212
"Jan. 11, 2018",6.096
"Jan. 10, 2018",5.955
"Jan. 9, 2018",5.910
"Jan. 8, 2018",5.773
"Jan. 5, 2018",5.679
"Jan. 4, 2018",5.690
"Jan. 3, 2018",5.648
"Jan. 2, 2018",5.590
