date,asset_utilization
"Dec. 31, 2019",0.7524
"Sept. 30, 2019",0.7646
"June 30, 2019",0.7735
"March 31, 2019",0.783
"Dec. 31, 2018",0.7969
"Sept. 30, 2018",0.812
"June 30, 2018",0.805
"March 31, 2018",0.7987
"Dec. 31, 2017",0.7907
"Sept. 30, 2017",0.7804
"June 30, 2017",0.7701
"March 31, 2017",0.7597
"Dec. 31, 2016",0.7577
"Sept. 30, 2016",0.7553
"June 30, 2016",0.7618
"March 31, 2016",0.7607
"Dec. 31, 2015",0.7613
"Sept. 30, 2015",0.7675
"June 30, 2015",0.773
"March 31, 2015",0.7732
"Dec. 31, 2014",0.7686
"Sept. 30, 2014",0.7816
"June 30, 2014",0.7872
"March 31, 2014",0.7915
"Dec. 31, 2013",0.8084
"Sept. 30, 2013",0.8262
"June 30, 2013",0.8182
"March 31, 2013",0.8246
"Dec. 31, 2012",0.8285
"Sept. 30, 2012",0.8296
"June 30, 2012",0.8289
"March 31, 2012",0.8189
"Dec. 31, 2011",0.8073
"Sept. 30, 2011",0.7945
"June 30, 2011",0.7719
"March 31, 2011",0.7477
"Dec. 31, 2010",0.7274
"Sept. 30, 2010",0.6995
"June 30, 2010",0.6642
"March 31, 2010",0.6362
"Dec. 31, 2009",0.6303
"Sept. 30, 2009",0.6842
"June 30, 2009",0.6975
"March 31, 2009",0.7262
"Dec. 31, 2008",0.7205
"Sept. 30, 2008",0.7117
"June 30, 2008",0.6579
"March 31, 2008",0.6763
"Dec. 31, 2007",0.6922
"Sept. 30, 2007",0.7391
"June 30, 2007",0.796
"March 31, 2007",0.8865
"Dec. 31, 2006",0.8588
"Sept. 30, 2006",0.8524
"June 30, 2006",0.8236
"March 31, 2006",0.7921
"Dec. 31, 2005",0.7821
"Sept. 30, 2005",0.7413
"June 30, 2005",0.6959
"March 31, 2005",0.6563
"Dec. 31, 2004",0.6264
"Sept. 30, 2004",0.6049
"June 30, 2004",0.5869
"March 31, 2004",0.5674
"Dec. 31, 2003",0.5591
"Sept. 30, 2003",0.5692
"June 30, 2003",0.5674
"March 31, 2003",0.5752
"Dec. 31, 2002",0.5771
"Sept. 30, 2002",0.5368
"June 30, 2002",0.5411
"March 31, 2002",0.5631
"Dec. 31, 2001",0.6047
"Sept. 30, 2001",0.668
"June 30, 2001",0.691
"March 31, 2001",0.7197
"Sept. 30, 2000",0.747
"June 30, 2000",0.7825
"March 31, 2000",0.8488
"Dec. 31, 1999",0.8765
"Sept. 30, 1999",0.9198
"June 30, 1999",0.9518
"March 31, 1999",0.9833
"Dec. 31, 1998",1.017
"Sept. 30, 1998",1.034
"June 30, 1998",1.041
"March 31, 1998",1.058
"Dec. 31, 1997",1.091
"Sept. 30, 1997",1.090
"June 30, 1997",1.103
"March 31, 1997",1.099
"Dec. 31, 1996",1.070
"Sept. 30, 1996",1.045
"June 30, 1996",1.025
"March 31, 1996",1.025
"Dec. 31, 1995",1.033
"Sept. 30, 1995",1.032
"June 30, 1995",1.036
"March 31, 1995",1.034
"Dec. 31, 1994",1.030
"Sept. 30, 1994",1.027
"June 30, 1994",1.034
"March 31, 1994",1.068
"Dec. 31, 1993",1.102
"Sept. 30, 1993",1.125
"June 30, 1993",1.144
"March 31, 1993",1.163
"Dec. 31, 1992",1.176
"Sept. 30, 1992",1.191
"June 30, 1992",1.182
"March 31, 1992",1.212
"Dec. 31, 1991",1.220
"Sept. 30, 1991",1.214
"June 30, 1991",1.207
"March 31, 1991",1.214
"Dec. 31, 1990",1.231
"Sept. 30, 1990",1.243
"June 30, 1990",1.264
"March 31, 1990",1.295
"Dec. 31, 1989",1.306
