date,one_month_return
"Dec. 6, 2019",-2.50%
"Dec. 5, 2019",-2.83%
"Dec. 4, 2019",-1.44%
"Dec. 3, 2019",-0.71%
"Dec. 2, 2019",1.30%
"Nov. 29, 2019",3.48%
"Nov. 27, 2019",4.52%
"Nov. 26, 2019",5.24%
"Nov. 25, 2019",3.21%
"Nov. 22, 2019",2.67%
"Nov. 21, 2019",1.34%
"Nov. 20, 2019",3.42%
"Nov. 19, 2019",6.02%
"Nov. 18, 2019",6.04%
"Nov. 15, 2019",5.98%
"Nov. 14, 2019",6.72%
"Nov. 13, 2019",6.70%
"Nov. 12, 2019",8.06%
"Nov. 11, 2019",8.05%
"Nov. 8, 2019",8.23%
"Nov. 7, 2019",8.06%
"Nov. 6, 2019",7.01%
"Nov. 5, 2019",6.88%
"Nov. 4, 2019",5.71%
"Nov. 1, 2019",-1.74%
"Oct. 31, 2019",-4.38%
"Oct. 30, 2019",-3.96%
"Oct. 29, 2019",-4.98%
"Oct. 28, 2019",-5.34%
"Oct. 25, 2019",-6.36%
"Oct. 24, 2019",-7.26%
"Oct. 23, 2019",-7.26%
"Oct. 22, 2019",-6.79%
"Oct. 21, 2019",-6.91%
"Oct. 18, 2019",-9.24%
"Oct. 17, 2019",-10.11%
"Oct. 16, 2019",-9.99%
"Oct. 15, 2019",-10.61%
"Oct. 14, 2019",-11.70%
"Oct. 11, 2019",-9.92%
"Oct. 10, 2019",-9.45%
"Oct. 9, 2019",-7.21%
"Oct. 8, 2019",-8.24%
"Oct. 7, 2019",-7.97%
"Oct. 4, 2019",-5.98%
"Oct. 3, 2019",-7.78%
"Oct. 2, 2019",-6.07%
"Oct. 1, 2019",-1.47%
"Sept. 30, 2019",-0.45%
"Sept. 27, 2019",3.81%
"Sept. 26, 2019",4.44%
"Sept. 25, 2019",3.75%
"Sept. 24, 2019",3.20%
"Sept. 23, 2019",3.24%
"Sept. 20, 2019",1.65%
"Sept. 19, 2019",0.86%
"Sept. 18, 2019",2.19%
"Sept. 17, 2019",2.29%
"Sept. 16, 2019",1.77%
"Sept. 13, 2019",1.99%
"Sept. 12, 2019",1.33%
"Sept. 11, 2019",-1.26%
"Sept. 10, 2019",-1.50%
"Sept. 9, 2019",-2.39%
"Sept. 6, 2019",-1.38%
"Sept. 5, 2019",0.64%
"Sept. 4, 2019",-4.82%
"Sept. 3, 2019",-4.72%
"Aug. 30, 2019",-7.62%
"Aug. 29, 2019",-7.33%
"Aug. 28, 2019",-8.82%
"Aug. 27, 2019",-9.68%
"Aug. 26, 2019",-9.46%
"Aug. 23, 2019",-10.92%
"Aug. 22, 2019",-5.43%
"Aug. 21, 2019",-4.76%
"Aug. 20, 2019",-5.30%
"Aug. 19, 2019",-4.47%
"Aug. 16, 2019",-8.11%
"Aug. 15, 2019",-7.44%
"Aug. 14, 2019",-7.17%
"Aug. 13, 2019",-4.56%
"Aug. 12, 2019",-4.85%
"Aug. 9, 2019",0.97%
"Aug. 8, 2019",1.11%
"Aug. 7, 2019",0.92%
"Aug. 6, 2019",0.15%
"Aug. 5, 2019",-1.50%
"Aug. 2, 2019",2.72%
"Aug. 1, 2019",4.38%
"July 31, 2019",7.56%
"July 30, 2019",10.36%
"July 29, 2019",10.06%
"July 26, 2019",10.25%
"July 25, 2019",11.28%
"July 24, 2019",12.64%
"July 23, 2019",12.68%
"July 22, 2019",9.47%
"July 19, 2019",8.07%
"July 18, 2019",11.83%
"July 17, 2019",11.82%
"July 16, 2019",12.81%
"July 15, 2019",10.20%
"July 12, 2019",11.18%
"July 11, 2019",9.62%
"July 10, 2019",8.66%
"July 9, 2019",7.06%
"July 8, 2019",7.81%
"July 5, 2019",6.84%
"July 3, 2019",13.53%
"July 2, 2019",13.67%
"July 1, 2019",12.21%
"June 28, 2019",5.33%
"June 27, 2019",4.99%
"June 26, 2019",4.18%
"June 25, 2019",3.33%
"June 24, 2019",3.60%
"June 21, 2019",2.12%
"June 20, 2019",3.11%
"June 19, 2019",2.68%
"June 18, 2019",2.08%
"June 17, 2019",1.42%
"June 14, 2019",1.34%
"June 13, 2019",3.14%
"June 12, 2019",-2.07%
"June 11, 2019",-3.07%
"June 10, 2019",-3.34%
"June 7, 2019",-3.67%
"June 6, 2019",-5.27%
"June 5, 2019",-4.95%
"June 4, 2019",-6.04%
"June 3, 2019",-9.86%
"May 31, 2019",-11.65%
"May 30, 2019",-9.02%
"May 29, 2019",-7.83%
"May 28, 2019",-5.66%
"May 24, 2019",-6.45%
"May 23, 2019",-7.28%
"May 22, 2019",-6.39%
"May 21, 2019",-5.74%
"May 20, 2019",-6.69%
"May 17, 2019",-6.06%
"May 16, 2019",-4.70%
"May 15, 2019",-4.18%
"May 14, 2019",-4.82%
"May 13, 2019",-5.60%
"May 10, 2019",-2.14%
"May 9, 2019",-0.63%
"May 8, 2019",-2.18%
"May 7, 2019",-0.97%
"May 6, 2019",0.00%
"May 3, 2019",1.40%
"May 2, 2019",4.21%
"May 1, 2019",9.58%
"April 30, 2019",12.86%
"April 29, 2019",11.77%
"April 26, 2019",16.34%
"April 25, 2019",15.66%
"April 24, 2019",16.26%
"April 23, 2019",17.04%
"April 22, 2019",16.06%
"April 18, 2019",14.64%
"April 17, 2019",14.14%
"April 16, 2019",13.52%
"April 15, 2019",12.23%
"April 12, 2019",14.56%
"April 11, 2019",14.22%
"April 10, 2019",16.68%
"April 9, 2019",14.84%
"April 8, 2019",16.37%
"April 5, 2019",16.11%
"April 4, 2019",17.28%
"April 3, 2019",16.42%
"April 2, 2019",13.01%
"April 1, 2019",6.58%
"March 29, 2019",4.18%
"March 28, 2019",1.49%
"March 27, 2019",-0.91%
"March 26, 2019",-3.97%
"March 25, 2019",-4.63%
"March 22, 2019",-3.42%
"March 21, 2019",-2.29%
"March 20, 2019",-2.67%
"March 19, 2019",-1.66%
"March 18, 2019",-0.67%
"March 15, 2019",0.22%
"March 14, 2019",0.91%
"March 13, 2019",1.21%
"March 12, 2019",1.56%
"March 11, 2019",1.01%
"March 8, 2019",-1.74%
"March 7, 2019",-1.63%
"March 6, 2019",-1.60%
"March 5, 2019",-1.62%
"March 4, 2019",-3.08%
"March 1, 2019",-1.92%
"Feb. 28, 2019",3.27%
"Feb. 27, 2019",5.75%
"Feb. 26, 2019",7.19%
"Feb. 25, 2019",7.80%
"Feb. 22, 2019",9.38%
"Feb. 21, 2019",7.00%
"Feb. 20, 2019",6.51%
"Feb. 19, 2019",7.71%
"Feb. 15, 2019",6.79%
"Feb. 14, 2019",5.72%
"Feb. 13, 2019",3.81%
"Feb. 12, 2019",2.74%
"Feb. 11, 2019",4.22%
"Feb. 8, 2019",6.32%
"Feb. 7, 2019",5.35%
"Feb. 6, 2019",5.71%
"Feb. 5, 2019",5.75%
"Feb. 4, 2019",5.34%
"Feb. 1, 2019",0.04%
"Jan. 31, 2019",-0.94%
"Jan. 30, 2019",0.18%
"Jan. 29, 2019",-3.91%
"Jan. 28, 2019",-4.32%
"Jan. 25, 2019",-0.56%
"Jan. 24, 2019",-0.92%
"Jan. 23, 2019",-4.35%
"Jan. 22, 2019",-4.75%
"Jan. 18, 2019",-9.14%
"Jan. 17, 2019",-7.96%
"Jan. 16, 2019",-11.23%
"Jan. 15, 2019",-10.61%
"Jan. 14, 2019",-10.76%
"Jan. 11, 2019",-13.12%
"Jan. 10, 2019",-13.48%
"Jan. 9, 2019",-13.55%
"Jan. 8, 2019",-15.34%
"Jan. 7, 2019",-14.66%
"Jan. 4, 2019",-16.07%
"Jan. 3, 2019",-24.14%
"Jan. 2, 2019",-17.49%
"Dec. 31, 2018",-17.81%
"Dec. 28, 2018",-14.76%
"Dec. 27, 2018",-13.39%
"Dec. 26, 2018",-11.11%
"Dec. 24, 2018",-16.10%
"Dec. 21, 2018",-11.65%
"Dec. 20, 2018",-8.12%
"Dec. 19, 2018",-7.58%
"Dec. 18, 2018",-5.28%
"Dec. 17, 2018",-6.28%
"Dec. 14, 2018",-5.17%
"Dec. 13, 2018",-5.76%
"Dec. 12, 2018",-0.76%
"Dec. 11, 2018",-1.34%
"Dec. 10, 2018",-0.58%
"Dec. 7, 2018",-1.27%
"Dec. 6, 2018",4.71%
"Dec. 4, 2018",1.46%
"Dec. 3, 2018",7.13%
"Nov. 30, 2018",10.14%
"Nov. 29, 2018",10.18%
"Nov. 28, 2018",10.49%
"Nov. 27, 2018",9.44%
"Nov. 26, 2018",6.44%
"Nov. 23, 2018",6.94%
"Nov. 21, 2018",4.83%
"Nov. 20, 2018",3.78%
"Nov. 19, 2018",5.24%
"Nov. 16, 2018",5.25%
"Nov. 15, 2018",8.22%
"Nov. 14, 2018",8.42%
"Nov. 13, 2018",9.16%
"Nov. 12, 2018",8.93%
"Nov. 9, 2018",11.38%
"Nov. 8, 2018",8.80%
"Nov. 7, 2018",7.76%
"Nov. 6, 2018",5.26%
"Nov. 5, 2018",6.36%
"Nov. 2, 2018",2.61%
"Nov. 1, 2018",-0.99%
"Oct. 31, 2018",-5.36%
"Oct. 30, 2018",-4.69%
"Oct. 29, 2018",-7.63%
"Oct. 26, 2018",-7.36%
"Oct. 25, 2018",-5.94%
"Oct. 24, 2018",-10.28%
"Oct. 23, 2018",-10.33%
"Oct. 22, 2018",-9.01%
"Oct. 19, 2018",-7.79%
"Oct. 18, 2018",-8.13%
"Oct. 17, 2018",-6.31%
"Oct. 16, 2018",-8.32%
"Oct. 15, 2018",-10.51%
"Oct. 12, 2018",-9.30%
"Oct. 11, 2018",-11.65%
"Oct. 10, 2018",-13.64%
"Oct. 9, 2018",-10.55%
"Oct. 8, 2018",-8.30%
"Oct. 5, 2018",-7.88%
"Oct. 4, 2018",-9.04%
"Oct. 3, 2018",-7.11%
"Oct. 2, 2018",-6.48%
"Oct. 1, 2018",-3.21%
"Sept. 28, 2018",-1.63%
"Sept. 27, 2018",0.43%
"Sept. 26, 2018",0.58%
"Sept. 25, 2018",-0.14%
"Sept. 24, 2018",0.40%
"Sept. 21, 2018",3.49%
"Sept. 20, 2018",1.24%
"Sept. 19, 2018",4.04%
"Sept. 18, 2018",3.92%
"Sept. 17, 2018",4.15%
"Sept. 14, 2018",5.79%
"Sept. 13, 2018",6.64%
"Sept. 12, 2018",4.90%
"Sept. 11, 2018",6.51%
"Sept. 10, 2018",5.21%
"Sept. 7, 2018",3.95%
"Sept. 6, 2018",3.71%
"Sept. 5, 2018",5.44%
"Sept. 4, 2018",8.51%
"Aug. 31, 2018",7.46%
"Aug. 30, 2018",8.64%
"Aug. 29, 2018",7.46%
"Aug. 28, 2018",7.95%
"Aug. 27, 2018",6.04%
"Aug. 24, 2018",10.64%
"Aug. 23, 2018",9.00%
"Aug. 22, 2018",9.46%
"Aug. 21, 2018",10.79%
"Aug. 20, 2018",10.44%
"Aug. 17, 2018",8.82%
"Aug. 16, 2018",9.43%
"Aug. 15, 2018",8.78%
"Aug. 14, 2018",7.86%
"Aug. 13, 2018",6.80%
"Aug. 10, 2018",8.12%
"Aug. 9, 2018",9.56%
"Aug. 8, 2018",11.40%
"Aug. 7, 2018",10.33%
"Aug. 6, 2018",9.76%
"Aug. 3, 2018",11.23%
"Aug. 2, 2018",7.99%
"Aug. 1, 2018",8.18%
"July 31, 2018",9.85%
"July 30, 2018",8.58%
"July 27, 2018",9.16%
"July 26, 2018",5.70%
"July 25, 2018",0.68%
"July 24, 2018",-1.97%
"July 23, 2018",-0.91%
"July 20, 2018",-3.44%
"July 19, 2018",-1.45%
"July 18, 2018",-3.65%
"July 17, 2018",-7.32%
"July 16, 2018",-8.17%
"July 13, 2018",-7.10%
"July 12, 2018",-7.00%
"July 11, 2018",-9.20%
"July 10, 2018",-6.45%
"July 9, 2018",-6.62%
"July 6, 2018",-8.47%
"July 5, 2018",-9.90%
"July 3, 2018",-10.36%
"July 2, 2018",-8.27%
"June 29, 2018",-8.65%
"June 28, 2018",-10.86%
"June 27, 2018",-10.70%
"June 26, 2018",-8.59%
"June 25, 2018",-8.16%
"June 22, 2018",-1.49%
"June 21, 2018",-0.46%
"June 20, 2018",1.68%
"June 19, 2018",1.57%
"June 18, 2018",3.49%
"June 15, 2018",5.37%
"June 14, 2018",5.39%
"June 13, 2018",3.31%
"June 12, 2018",3.12%
"June 11, 2018",3.76%
"June 8, 2018",3.28%
"June 7, 2018",3.01%
"June 6, 2018",3.50%
"June 5, 2018",4.45%
"June 4, 2018",5.45%
"June 1, 2018",3.19%
"May 31, 2018",3.50%
"May 30, 2018",4.00%
"May 29, 2018",1.36%
"May 25, 2018",2.23%
"May 24, 2018",1.10%
"May 23, 2018",-2.22%
"May 22, 2018",-3.39%
"May 21, 2018",-2.56%
"May 18, 2018",-4.09%
"May 17, 2018",-2.66%
"May 16, 2018",-1.51%
"May 15, 2018",-1.04%
"May 14, 2018",-1.57%
"May 11, 2018",2.78%
"May 10, 2018",-0.57%
"May 9, 2018",-1.79%
"May 8, 2018",-1.28%
"May 7, 2018",-2.17%
"May 4, 2018",-2.82%
"May 3, 2018",-3.59%
"May 2, 2018",0.79%
"May 1, 2018",-3.78%
"April 30, 2018",-4.73%
"April 27, 2018",-1.40%
"April 26, 2018",-3.51%
"April 25, 2018",1.39%
"April 24, 2018",-0.17%
"April 23, 2018",1.32%
"April 20, 2018",-1.95%
"April 19, 2018",-1.59%
"April 18, 2018",-2.61%
"April 17, 2018",-3.77%
"April 16, 2018",-4.22%
"April 13, 2018",-6.49%
"April 12, 2018",-5.66%
"April 11, 2018",-8.24%
"April 10, 2018",-6.65%
"April 9, 2018",-6.29%
"April 6, 2018",-1.47%
"April 5, 2018",0.78%
"April 4, 2018",1.13%
"April 3, 2018",0.86%
"April 2, 2018",-2.46%
"March 29, 2018",1.69%
"March 28, 2018",0.06%
"March 27, 2018",1.19%
"March 26, 2018",0.68%
"March 23, 2018",0.82%
"March 22, 2018",4.03%
"March 21, 2018",5.25%
"March 20, 2018",7.68%
"March 19, 2018",5.88%
"March 16, 2018",7.27%
"March 15, 2018",6.40%
"March 14, 2018",7.57%
"March 13, 2018",8.47%
"March 12, 2018",7.90%
"March 9, 2018",11.16%
"March 8, 2018",6.66%
"March 7, 2018",-0.59%
"March 6, 2018",1.39%
"March 5, 2018",2.42%
"March 2, 2018",-2.49%
"March 1, 2018",-5.44%
"Feb. 28, 2018",-2.46%
"Feb. 27, 2018",-2.97%
"Feb. 26, 2018",-1.03%
"Feb. 23, 2018",-10.80%
"Feb. 22, 2018",-12.61%
"Feb. 21, 2018",-11.41%
"Feb. 20, 2018",-12.56%
"Feb. 16, 2018",-10.95%
"Feb. 15, 2018",-11.50%
"Feb. 14, 2018",-12.75%
"Feb. 13, 2018",-12.80%
"Feb. 12, 2018",-13.00%
"Feb. 9, 2018",-6.85%
"Feb. 8, 2018",-6.31%
"Feb. 7, 2018",-3.79%
"Feb. 6, 2018",-5.13%
"Feb. 5, 2018",-6.16%
"Feb. 2, 2018",-3.74%
"Feb. 1, 2018",0.75%
"Jan. 31, 2018",1.38%
"Jan. 30, 2018",0.21%
"Jan. 29, 2018",-0.43%
"Jan. 26, 2018",-2.07%
"Jan. 25, 2018",-2.18%
"Jan. 24, 2018",1.37%
"Jan. 23, 2018",6.96%
"Jan. 22, 2018",7.32%
"Jan. 19, 2018",7.64%
"Jan. 18, 2018",6.03%
"Jan. 17, 2018",6.45%
"Jan. 16, 2018",5.79%
"Jan. 12, 2018",11.58%
"Jan. 11, 2018",7.63%
"Jan. 10, 2018",4.49%
"Jan. 9, 2018",1.33%
"Jan. 8, 2018",2.28%
"Jan. 5, 2018",6.83%
"Jan. 4, 2018",5.25%
"Jan. 3, 2018",6.97%
"Jan. 2, 2018",8.99%
"Dec. 29, 2017",7.49%
"Dec. 28, 2017",11.41%
"Dec. 27, 2017",13.17%
"Dec. 26, 2017",12.61%
"Dec. 22, 2017",11.15%
"Dec. 21, 2017",10.58%
"Dec. 20, 2017",12.91%
"Dec. 19, 2017",11.90%
"Dec. 18, 2017",12.55%
"Dec. 15, 2017",13.72%
"Dec. 14, 2017",12.99%
"Dec. 13, 2017",9.76%
"Dec. 12, 2017",9.67%
"Dec. 11, 2017",11.21%
"Dec. 8, 2017",6.79%
"Dec. 7, 2017",7.01%
"Dec. 6, 2017",3.42%
"Dec. 5, 2017",3.95%
"Dec. 4, 2017",4.98%
"Dec. 1, 2017",3.40%
"Nov. 30, 2017",5.15%
"Nov. 29, 2017",3.05%
"Nov. 28, 2017",0.04%
"Nov. 27, 2017",-1.92%
"Nov. 24, 2017",-5.77%
"Nov. 22, 2017",-5.37%
"Nov. 21, 2017",-4.88%
"Nov. 20, 2017",-6.53%
"Nov. 17, 2017",-5.57%
"Nov. 16, 2017",-5.91%
"Nov. 15, 2017",-8.58%
"Nov. 14, 2017",-9.38%
"Nov. 13, 2017",-9.45%
"Nov. 10, 2017",-7.23%
"Nov. 9, 2017",-4.93%
"Nov. 8, 2017",-3.75%
"Nov. 7, 2017",-4.04%
"Nov. 6, 2017",-2.77%
"Nov. 3, 2017",-1.66%
"Nov. 2, 2017",4.72%
"Nov. 1, 2017",4.42%
"Oct. 31, 2017",3.75%
"Oct. 30, 2017",4.38%
"Oct. 27, 2017",5.95%
"Oct. 26, 2017",5.01%
"Oct. 25, 2017",8.11%
"Oct. 24, 2017",9.72%
"Oct. 23, 2017",7.86%
"Oct. 20, 2017",10.89%
"Oct. 19, 2017",9.12%
"Oct. 18, 2017",10.22%
"Oct. 17, 2017",9.35%
"Oct. 16, 2017",11.13%
"Oct. 13, 2017",10.17%
"Oct. 12, 2017",8.30%
"Oct. 11, 2017",8.71%
"Oct. 10, 2017",11.06%
"Oct. 9, 2017",9.04%
"Oct. 6, 2017",9.75%
"Oct. 5, 2017",12.74%
"Oct. 4, 2017",8.50%
"Oct. 3, 2017",7.85%
"Oct. 2, 2017",1.16%
"Sept. 29, 2017",3.43%
"Sept. 28, 2017",2.90%
"Sept. 27, 2017",2.23%
"Sept. 26, 2017",3.90%
"Sept. 25, 2017",3.51%
"Sept. 22, 2017",2.80%
"Sept. 21, 2017",0.73%
"Sept. 20, 2017",1.07%
"Sept. 19, 2017",0.78%
"Sept. 18, 2017",0.90%
"Sept. 15, 2017",-3.35%
"Sept. 14, 2017",-3.60%
"Sept. 13, 2017",-1.01%
"Sept. 12, 2017",-0.89%
"Sept. 11, 2017",-1.33%
"Sept. 8, 2017",-5.68%
"Sept. 7, 2017",-7.15%
"Sept. 6, 2017",-6.36%
"Sept. 5, 2017",-9.42%
"Sept. 1, 2017",-5.09%
"Aug. 31, 2017",-4.40%
"Aug. 30, 2017",-6.95%
"Aug. 29, 2017",-7.37%
"Aug. 28, 2017",-6.72%
"Aug. 25, 2017",-8.72%
"Aug. 24, 2017",-12.26%
"Aug. 23, 2017",-11.63%
"Aug. 22, 2017",-9.78%
"Aug. 21, 2017",-8.52%
"Aug. 18, 2017",-11.92%
"Aug. 17, 2017",-13.01%
"Aug. 16, 2017",-9.07%
"Aug. 15, 2017",-9.45%
"Aug. 14, 2017",-9.18%
"Aug. 11, 2017",-8.84%
"Aug. 10, 2017",-10.53%
"Aug. 9, 2017",-10.44%
"Aug. 8, 2017",-9.29%
"Aug. 7, 2017",-8.49%
"Aug. 4, 2017",-6.38%
"Aug. 3, 2017",-6.46%
"Aug. 2, 2017",-6.94%
"Aug. 1, 2017",-6.83%
"July 31, 2017",-8.15%
"July 28, 2017",-6.52%
"July 27, 2017",-5.22%
"July 26, 2017",-3.29%
"July 25, 2017",-3.36%
"July 24, 2017",-2.63%
"July 21, 2017",-0.02%
"July 20, 2017",2.07%
"July 19, 2017",2.44%
"July 18, 2017",3.77%
"July 17, 2017",5.08%
"July 14, 2017",6.20%
"July 13, 2017",5.07%
"July 12, 2017",6.18%
"July 11, 2017",2.40%
"July 10, 2017",3.40%
"July 7, 2017",6.10%
"July 6, 2017",6.13%
"July 5, 2017",5.72%
"July 3, 2017",5.61%
"June 30, 2017",9.54%
"June 29, 2017",6.04%
"June 28, 2017",5.98%
"June 27, 2017",4.02%
"June 26, 2017",4.07%
"June 23, 2017",8.91%
"June 22, 2017",8.91%
"June 21, 2017",8.44%
"June 20, 2017",7.39%
"June 19, 2017",8.94%
"June 16, 2017",5.03%
"June 15, 2017",4.14%
"June 14, 2017",5.96%
"June 13, 2017",5.88%
"June 12, 2017",6.65%
"June 9, 2017",6.96%
"June 8, 2017",8.90%
"June 7, 2017",7.33%
"June 6, 2017",5.20%
"June 5, 2017",5.52%
"June 2, 2017",7.02%
"June 1, 2017",9.80%
"May 31, 2017",8.12%
"May 30, 2017",7.97%
"May 26, 2017",9.55%
"May 25, 2017",7.85%
"May 24, 2017",4.40%
"May 23, 2017",6.72%
"May 22, 2017",6.50%
"May 19, 2017",6.92%
"May 18, 2017",7.32%
"May 17, 2017",7.64%
"May 16, 2017",12.45%
"May 15, 2017",12.45%
"May 12, 2017",8.75%
"May 11, 2017",9.72%
"May 10, 2017",11.12%
"May 9, 2017",9.72%
"May 8, 2017",7.42%
"May 5, 2017",8.03%
"May 4, 2017",7.83%
"May 3, 2017",4.30%
"May 2, 2017",4.07%
"May 1, 2017",-1.22%
"April 28, 2017",-2.34%
"April 27, 2017",-0.78%
"April 26, 2017",0.80%
"April 25, 2017",1.59%
"April 24, 2017",1.76%
"April 21, 2017",0.02%
"April 20, 2017",-1.96%
"April 19, 2017",-3.07%
"April 18, 2017",-4.52%
"April 17, 2017",-4.64%
"April 13, 2017",-7.01%
"April 12, 2017",-5.97%
"April 11, 2017",-5.47%
"April 10, 2017",-6.14%
"April 7, 2017",-5.18%
"April 6, 2017",-7.35%
"April 5, 2017",-10.07%
"April 4, 2017",-10.01%
"April 3, 2017",-7.60%
"March 31, 2017",-7.95%
"March 30, 2017",-7.33%
"March 29, 2017",-7.97%
"March 28, 2017",-6.81%
"March 27, 2017",-8.60%
"March 24, 2017",-8.84%
"March 23, 2017",-9.03%
"March 22, 2017",-10.19%
"March 21, 2017",-11.11%
"March 20, 2017",-8.55%
"March 17, 2017",-9.21%
"March 16, 2017",-6.73%
"March 15, 2017",-7.78%
"March 14, 2017",-7.18%
"March 13, 2017",-5.41%
"March 10, 2017",-2.74%
"March 9, 2017",-4.22%
"March 8, 2017",-0.89%
"March 7, 2017",-1.06%
"March 6, 2017",1.22%
"March 3, 2017",4.85%
"March 2, 2017",5.45%
"March 1, 2017",7.98%
"Feb. 28, 2017",0.46%
"Feb. 27, 2017",1.49%
"Feb. 24, 2017",2.06%
"Feb. 23, 2017",3.51%
"Feb. 22, 2017",0.85%
"Feb. 21, 2017",1.41%
"Feb. 17, 2017",1.79%
"Feb. 16, 2017",-0.78%
"Feb. 15, 2017",-0.12%
"Feb. 14, 2017",-2.67%
"Feb. 13, 2017",-2.28%
"Feb. 10, 2017",-3.28%
"Feb. 9, 2017",-0.72%
"Feb. 8, 2017",-3.18%
"Feb. 7, 2017",-3.08%
"Feb. 6, 2017",-2.86%
"Feb. 3, 2017",-3.38%
"Feb. 2, 2017",-3.68%
"Feb. 1, 2017",-3.92%
"Jan. 31, 2017",-3.96%
"Jan. 30, 2017",-3.09%
"Jan. 27, 2017",-1.31%
"Jan. 26, 2017",2.02%
"Jan. 25, 2017",0.60%
"Jan. 24, 2017",-0.90%
"Jan. 23, 2017",-2.24%
"Jan. 20, 2017",-0.51%
"Jan. 19, 2017",-1.43%
"Jan. 18, 2017",0.28%
"Jan. 17, 2017",0.34%
"Jan. 13, 2017",3.16%
"Jan. 12, 2017",1.84%
"Jan. 11, 2017",-0.66%
"Jan. 10, 2017",-1.64%
"Jan. 9, 2017",-4.04%
"Jan. 6, 2017",0.51%
"Jan. 5, 2017",3.99%
"Jan. 4, 2017",4.95%
"Jan. 3, 2017",2.42%
"Dec. 30, 2016",2.10%
"Dec. 29, 2016",1.48%
"Dec. 28, 2016",2.10%
"Dec. 27, 2016",2.27%
"Dec. 23, 2016",1.38%
"Dec. 22, 2016",1.84%
"Dec. 21, 2016",4.75%
"Dec. 20, 2016",3.80%
"Dec. 19, 2016",3.11%
"Dec. 16, 2016",5.87%
"Dec. 15, 2016",5.98%
"Dec. 14, 2016",4.95%
"Dec. 13, 2016",7.07%
"Dec. 12, 2016",7.74%
"Dec. 9, 2016",14.43%
"Dec. 8, 2016",15.32%
"Dec. 7, 2016",15.58%
"Dec. 6, 2016",15.28%
"Dec. 5, 2016",11.52%
"Dec. 2, 2016",15.22%
"Dec. 1, 2016",14.06%
"Nov. 30, 2016",16.55%
"Nov. 29, 2016",17.54%
"Nov. 28, 2016",17.30%
"Nov. 25, 2016",19.49%
"Nov. 23, 2016",19.53%
"Nov. 22, 2016",18.78%
"Nov. 21, 2016",18.07%
"Nov. 18, 2016",23.92%
"Nov. 17, 2016",23.28%
"Nov. 16, 2016",18.33%
"Nov. 15, 2016",19.01%
"Nov. 14, 2016",18.56%
"Nov. 11, 2016",19.11%
"Nov. 10, 2016",15.54%
"Nov. 9, 2016",16.17%
"Nov. 8, 2016",14.33%
"Nov. 7, 2016",13.50%
"Nov. 4, 2016",6.80%
"Nov. 3, 2016",4.85%
"Nov. 2, 2016",6.53%
"Nov. 1, 2016",6.40%
"Oct. 31, 2016",6.12%
"Oct. 28, 2016",5.38%
"Oct. 27, 2016",5.76%
"Oct. 26, 2016",8.83%
"Oct. 25, 2016",6.27%
"Oct. 24, 2016",6.68%
"Oct. 21, 2016",8.20%
"Oct. 20, 2016",10.18%
