date,year_low
"March 19, 2020",19.10
"March 18, 2020",19.10
"March 17, 2020",30.60
"March 16, 2020",31.23
"March 13, 2020",33.46
"March 12, 2020",33.46
"March 11, 2020",41.46
"March 10, 2020",41.46
"March 9, 2020",42.42
"March 6, 2020",42.87
"March 5, 2020",44.33
"March 4, 2020",44.33
"March 3, 2020",44.33
"March 2, 2020",44.33
"Feb. 28, 2020",45.03
"Feb. 27, 2020",45.03
"Feb. 26, 2020",48.22
"Feb. 25, 2020",48.22
"Feb. 24, 2020",48.22
"Feb. 21, 2020",48.22
"Feb. 20, 2020",48.22
"Feb. 19, 2020",48.22
"Feb. 18, 2020",48.22
"Feb. 14, 2020",48.22
"Feb. 13, 2020",48.22
"Feb. 12, 2020",48.22
"Feb. 11, 2020",48.22
"Feb. 10, 2020",48.22
"Feb. 7, 2020",48.22
"Feb. 6, 2020",48.22
"Feb. 5, 2020",48.22
"Feb. 4, 2020",48.22
"Feb. 3, 2020",48.22
"Jan. 31, 2020",48.22
"Jan. 30, 2020",48.22
"Jan. 29, 2020",48.22
"Jan. 28, 2020",47.87
"Jan. 27, 2020",47.33
"Jan. 24, 2020",46.90
"Jan. 23, 2020",46.90
"Jan. 22, 2020",46.90
"Jan. 21, 2020",46.84
"Jan. 17, 2020",46.84
"Jan. 16, 2020",46.84
"Jan. 15, 2020",46.84
"Jan. 14, 2020",46.84
"Jan. 13, 2020",46.40
"Jan. 10, 2020",46.40
"Jan. 9, 2020",45.82
"Jan. 8, 2020",45.82
"Jan. 7, 2020",45.82
"Jan. 6, 2020",45.82
"Jan. 3, 2020",45.82
"Jan. 2, 2020",45.08
"Dec. 31, 2019",45.08
"Dec. 30, 2019",45.08
"Dec. 27, 2019",45.08
"Dec. 26, 2019",45.08
"Dec. 24, 2019",45.08
"Dec. 23, 2019",45.08
"Dec. 20, 2019",45.08
"Dec. 19, 2019",45.08
"Dec. 18, 2019",45.08
"Dec. 17, 2019",45.08
"Dec. 16, 2019",45.08
"Dec. 13, 2019",45.08
"Dec. 12, 2019",45.08
"Dec. 11, 2019",45.08
"Dec. 10, 2019",45.08
"Dec. 9, 2019",45.08
"Dec. 6, 2019",45.08
"Dec. 5, 2019",45.08
"Dec. 4, 2019",45.08
"Dec. 3, 2019",45.08
"Dec. 2, 2019",45.08
"Nov. 29, 2019",45.08
"Nov. 27, 2019",45.08
"Nov. 26, 2019",45.08
"Nov. 25, 2019",45.08
"Nov. 22, 2019",45.08
"Nov. 21, 2019",45.08
"Nov. 20, 2019",45.08
"Nov. 19, 2019",45.08
"Nov. 18, 2019",45.08
"Nov. 15, 2019",45.08
"Nov. 14, 2019",45.08
"Nov. 13, 2019",45.08
"Nov. 12, 2019",45.08
"Nov. 11, 2019",45.08
"Nov. 8, 2019",45.08
"Nov. 7, 2019",45.08
"Nov. 6, 2019",45.08
"Nov. 5, 2019",45.08
"Nov. 4, 2019",45.08
"Nov. 1, 2019",45.08
"Oct. 31, 2019",45.08
"Oct. 30, 2019",45.08
"Oct. 29, 2019",45.08
"Oct. 28, 2019",45.08
"Oct. 25, 2019",45.08
"Oct. 24, 2019",45.08
"Oct. 23, 2019",45.08
"Oct. 22, 2019",45.08
"Oct. 21, 2019",45.08
"Oct. 18, 2019",45.08
"Oct. 17, 2019",45.08
"Oct. 16, 2019",45.08
"Oct. 15, 2019",45.08
"Oct. 14, 2019",45.08
"Oct. 11, 2019",45.08
"Oct. 10, 2019",45.08
"Oct. 9, 2019",45.08
"Oct. 8, 2019",45.08
"Oct. 7, 2019",45.08
"Oct. 4, 2019",45.08
"Oct. 3, 2019",45.08
"Oct. 2, 2019",45.08
"Oct. 1, 2019",45.08
"Sept. 30, 2019",45.08
"Sept. 27, 2019",45.08
"Sept. 26, 2019",45.08
"Sept. 25, 2019",45.08
"Sept. 24, 2019",45.08
"Sept. 23, 2019",45.08
"Sept. 20, 2019",45.08
"Sept. 19, 2019",45.08
"Sept. 18, 2019",45.08
"Sept. 17, 2019",45.08
"Sept. 16, 2019",45.08
"Sept. 13, 2019",45.08
"Sept. 12, 2019",45.08
"Sept. 11, 2019",45.08
"Sept. 10, 2019",45.08
"Sept. 9, 2019",45.08
"Sept. 6, 2019",45.08
"Sept. 5, 2019",45.08
"Sept. 4, 2019",45.08
"Sept. 3, 2019",45.08
"Aug. 30, 2019",45.08
"Aug. 29, 2019",45.08
"Aug. 28, 2019",45.08
"Aug. 27, 2019",45.08
"Aug. 26, 2019",45.08
"Aug. 23, 2019",45.08
"Aug. 22, 2019",45.08
"Aug. 21, 2019",45.08
"Aug. 20, 2019",45.08
"Aug. 19, 2019",45.08
"Aug. 16, 2019",45.08
"Aug. 15, 2019",45.08
"Aug. 14, 2019",45.08
"Aug. 13, 2019",45.08
"Aug. 12, 2019",45.08
"Aug. 9, 2019",45.08
"Aug. 8, 2019",45.08
"Aug. 7, 2019",45.08
"Aug. 6, 2019",45.08
"Aug. 5, 2019",45.08
"Aug. 2, 2019",45.08
"Aug. 1, 2019",45.08
"July 31, 2019",45.08
"July 30, 2019",45.08
"July 29, 2019",45.08
"July 26, 2019",45.08
"July 25, 2019",45.08
"July 24, 2019",45.08
"July 23, 2019",45.08
"July 22, 2019",45.08
"July 19, 2019",45.08
"July 18, 2019",45.08
"July 17, 2019",45.08
"July 16, 2019",45.08
"July 15, 2019",45.08
"July 12, 2019",45.08
"July 11, 2019",45.08
"July 10, 2019",45.08
"July 9, 2019",45.08
"July 8, 2019",45.08
"July 5, 2019",45.08
"July 3, 2019",45.08
"July 2, 2019",45.08
"July 1, 2019",45.08
"June 28, 2019",45.08
"June 27, 2019",45.08
"June 26, 2019",45.08
"June 25, 2019",45.08
"June 24, 2019",45.08
"June 21, 2019",45.08
"June 20, 2019",45.08
"June 19, 2019",45.08
"June 18, 2019",45.08
"June 17, 2019",45.08
"June 14, 2019",45.08
"June 13, 2019",45.08
"June 12, 2019",45.08
"June 11, 2019",45.08
"June 10, 2019",45.08
"June 7, 2019",45.08
"June 6, 2019",45.08
"June 5, 2019",45.08
"June 4, 2019",45.08
"June 3, 2019",45.08
"May 31, 2019",45.08
"May 30, 2019",45.08
