date,forward_pe_ratio_1y
"March 19, 2020",3.124
"March 18, 2020",3.411
"March 17, 2020",4.609
"March 16, 2020",5.200
"March 13, 2020",5.571
"March 12, 2020",4.895
"March 11, 2020",6.197
"March 10, 2020",6.603
"March 9, 2020",6.320
"March 6, 2020",6.664
"March 5, 2020",6.536
"March 4, 2020",7.043
"March 3, 2020",6.706
"March 2, 2020",6.849
"Feb. 28, 2020",6.699
"Feb. 27, 2020",6.998
"Feb. 26, 2020",7.202
"Feb. 25, 2020",7.390
"Feb. 24, 2020",7.875
"Feb. 21, 2020",8.404
"Feb. 20, 2020",8.478
"Feb. 19, 2020",8.497
"Feb. 18, 2020",8.527
"Feb. 14, 2020",8.554
"Feb. 13, 2020",8.587
"Feb. 12, 2020",8.636
"Feb. 11, 2020",8.519
"Feb. 10, 2020",8.381
"Feb. 7, 2020",8.411
"Feb. 6, 2020",8.449
"Feb. 5, 2020",8.552
"Feb. 4, 2020",8.413
"Feb. 3, 2020",8.138
"Jan. 31, 2020",8.095
"Jan. 30, 2020",8.292
"Jan. 29, 2020",8.227
"Jan. 28, 2020",8.347
"Jan. 27, 2020",8.253
"Jan. 24, 2020",8.540
"Jan. 23, 2020",8.752
"Jan. 22, 2020",8.661
"Jan. 21, 2020",8.763
"Jan. 17, 2020",9.008
"Jan. 16, 2020",8.986
"Jan. 15, 2020",8.949
"Jan. 14, 2020",8.924
"Jan. 13, 2020",8.639
"Jan. 10, 2020",8.603
"Jan. 9, 2020",8.562
"Jan. 8, 2020",8.546
"Jan. 7, 2020",8.366
"Jan. 6, 2020",8.374
"Jan. 3, 2020",8.432
"Jan. 2, 2020",8.574
"Dec. 31, 2019",8.493
"Dec. 30, 2019",13.75
"Dec. 27, 2019",13.85
"Dec. 26, 2019",13.96
"Dec. 24, 2019",13.92
"Dec. 23, 2019",13.94
"Dec. 20, 2019",13.83
"Dec. 19, 2019",13.87
"Dec. 18, 2019",13.73
"Dec. 17, 2019",13.76
"Dec. 16, 2019",13.70
"Dec. 13, 2019",13.30
"Dec. 12, 2019",13.29
"Dec. 11, 2019",12.91
"Dec. 10, 2019",13.02
"Dec. 9, 2019",13.08
"Dec. 6, 2019",13.16
"Dec. 5, 2019",13.10
"Dec. 4, 2019",13.14
"Dec. 3, 2019",13.04
"Dec. 2, 2019",13.31
"Nov. 29, 2019",13.44
"Nov. 27, 2019",13.38
"Nov. 26, 2019",13.47
"Nov. 25, 2019",13.21
"Nov. 22, 2019",13.16
"Nov. 21, 2019",12.97
"Nov. 20, 2019",13.05
"Nov. 19, 2019",13.38
"Nov. 18, 2019",13.38
"Nov. 15, 2019",13.33
"Nov. 14, 2019",13.26
"Nov. 13, 2019",13.25
"Nov. 12, 2019",13.42
"Nov. 11, 2019",13.41
"Nov. 8, 2019",13.50
"Nov. 7, 2019",13.52
"Nov. 6, 2019",13.50
"Nov. 5, 2019",13.48
"Nov. 4, 2019",13.34
"Nov. 1, 2019",13.13
"Oct. 31, 2019",12.91
"Oct. 30, 2019",12.97
"Oct. 29, 2019",12.98
"Oct. 28, 2019",12.94
"Oct. 25, 2019",12.80
"Oct. 24, 2019",12.61
"Oct. 23, 2019",12.62
"Oct. 22, 2019",12.81
"Oct. 21, 2019",12.80
"Oct. 18, 2019",12.62
"Oct. 17, 2019",12.51
"Oct. 16, 2019",12.47
"Oct. 15, 2019",12.58
"Oct. 14, 2019",12.42
"Oct. 11, 2019",12.41
"Oct. 10, 2019",12.45
"Oct. 9, 2019",12.64
"Oct. 8, 2019",12.47
"Oct. 7, 2019",12.51
"Oct. 4, 2019",12.62
"Oct. 3, 2019",12.39
"Oct. 2, 2019",12.74
"Oct. 1, 2019",13.37
"Sept. 30, 2019",13.50
"Sept. 27, 2019",13.66
"Sept. 26, 2019",13.78
"Sept. 25, 2019",13.67
"Sept. 24, 2019",13.60
"Sept. 23, 2019",13.60
"Sept. 20, 2019",13.75
"Sept. 19, 2019",13.76
"Sept. 18, 2019",13.91
"Sept. 17, 2019",13.92
"Sept. 16, 2019",13.85
"Sept. 13, 2019",14.07
"Sept. 12, 2019",13.94
"Sept. 11, 2019",13.78
"Sept. 10, 2019",13.75
"Sept. 9, 2019",13.62
"Sept. 6, 2019",13.59
"Sept. 5, 2019",13.64
"Sept. 4, 2019",13.42
"Sept. 3, 2019",13.43
"Aug. 30, 2019",13.57
"Aug. 29, 2019",13.57
"Aug. 28, 2019",13.29
"Aug. 27, 2019",13.16
"Aug. 26, 2019",13.20
"Aug. 23, 2019",13.18
"Aug. 22, 2019",13.59
"Aug. 21, 2019",13.60
"Aug. 20, 2019",13.52
"Aug. 19, 2019",13.64
"Aug. 16, 2019",13.61
"Aug. 15, 2019",13.39
"Aug. 14, 2019",13.42
"Aug. 13, 2019",13.80
"Aug. 12, 2019",13.75
"Aug. 9, 2019",13.96
"Aug. 8, 2019",14.07
"Aug. 7, 2019",13.89
"Aug. 6, 2019",13.78
"Aug. 5, 2019",13.56
"Aug. 2, 2019",14.10
"Aug. 1, 2019",14.14
"July 31, 2019",14.31
"July 30, 2019",14.68
"July 29, 2019",14.64
"July 26, 2019",14.57
"July 25, 2019",14.59
"July 24, 2019",14.81
"July 23, 2019",14.79
"July 22, 2019",14.37
"July 19, 2019",14.28
"July 18, 2019",14.69
"July 17, 2019",14.59
"July 16, 2019",14.81
"July 15, 2019",14.47
"July 12, 2019",14.45
"July 11, 2019",14.10
"July 10, 2019",13.94
"July 9, 2019",13.82
"July 8, 2019",13.92
"July 5, 2019",13.76
"July 3, 2019",13.87
"July 2, 2019",13.73
"July 1, 2019",13.55
"June 30, 2019",
"June 28, 2019",13.31
"June 27, 2019",13.32
"June 26, 2019",13.22
"June 25, 2019",13.11
"June 24, 2019",13.15
"June 21, 2019",13.13
"June 20, 2019",13.12
"June 19, 2019",13.21
"June 18, 2019",13.14
"June 17, 2019",13.05
"June 14, 2019",13.13
"June 13, 2019",13.25
"June 12, 2019",13.00
"June 11, 2019",12.87
"June 10, 2019",12.83
"June 7, 2019",12.91
"June 6, 2019",12.82
"June 5, 2019",12.88
"June 4, 2019",12.73
"June 3, 2019",12.22
"May 31, 2019",12.07
"May 30, 2019",12.43
"May 29, 2019",12.48
"May 28, 2019",12.63
"May 24, 2019",12.69
"May 23, 2019",12.66
"May 22, 2019",12.67
"May 21, 2019",12.86
"May 20, 2019",12.73
"May 17, 2019",12.87
"May 16, 2019",12.98
"May 15, 2019",12.91
"May 14, 2019",12.95
"May 13, 2019",12.85
"May 10, 2019",13.27
"May 9, 2019",13.27
"May 8, 2019",13.24
"May 7, 2019",13.40
"May 6, 2019",13.54
"May 3, 2019",13.55
"May 2, 2019",13.52
"May 1, 2019",13.41
"April 30, 2019",13.67
"April 29, 2019",13.54
"April 26, 2019",13.39
"April 25, 2019",13.30
"April 24, 2019",13.56
"April 23, 2019",13.65
"April 22, 2019",13.54
"April 18, 2019",13.64
"April 17, 2019",13.70
"April 16, 2019",13.62
"April 15, 2019",13.47
"April 12, 2019",13.61
"April 11, 2019",13.69
"April 10, 2019",13.57
"April 9, 2019",13.35
"April 8, 2019",13.53
"April 5, 2019",13.54
"April 4, 2019",13.42
