date,operating_pe_ratio
"March 19, 2020",2.122
"March 18, 2020",2.317
"March 17, 2020",3.131
"March 16, 2020",3.532
"March 13, 2020",3.784
"March 12, 2020",3.325
"March 11, 2020",4.209
"March 10, 2020",4.485
"March 9, 2020",4.292
"March 6, 2020",4.526
"March 5, 2020",4.439
"March 4, 2020",4.784
"March 3, 2020",4.555
"March 2, 2020",4.652
"Feb. 28, 2020",4.550
"Feb. 27, 2020",4.753
"Feb. 26, 2020",4.891
"Feb. 25, 2020",5.019
"Feb. 24, 2020",5.349
"Feb. 21, 2020",5.708
"Feb. 20, 2020",5.758
"Feb. 19, 2020",5.771
"Feb. 18, 2020",5.792
"Feb. 14, 2020",5.810
"Feb. 13, 2020",5.832
"Feb. 12, 2020",5.866
"Feb. 11, 2020",5.786
"Feb. 10, 2020",5.692
"Feb. 7, 2020",5.713
"Feb. 6, 2020",5.738
"Feb. 5, 2020",5.808
"Feb. 4, 2020",5.714
"Feb. 3, 2020",5.527
"Jan. 31, 2020",5.498
"Jan. 30, 2020",5.632
"Jan. 29, 2020",5.588
"Jan. 28, 2020",5.669
"Jan. 27, 2020",5.605
"Jan. 24, 2020",5.801
"Jan. 23, 2020",5.945
"Jan. 22, 2020",5.882
"Jan. 21, 2020",5.952
"Jan. 17, 2020",6.118
"Jan. 16, 2020",6.103
"Jan. 15, 2020",6.078
"Jan. 14, 2020",6.061
"Jan. 13, 2020",5.868
"Jan. 10, 2020",5.843
"Jan. 9, 2020",5.815
"Jan. 8, 2020",5.804
"Jan. 7, 2020",5.682
"Jan. 6, 2020",5.687
"Jan. 3, 2020",5.727
"Jan. 2, 2020",5.823
"Dec. 31, 2019",5.768
"Dec. 30, 2019",6.164
"Dec. 27, 2019",6.208
"Dec. 26, 2019",6.258
"Dec. 24, 2019",6.240
"Dec. 23, 2019",6.245
"Dec. 20, 2019",6.196
"Dec. 19, 2019",6.214
"Dec. 18, 2019",6.155
"Dec. 17, 2019",6.167
"Dec. 16, 2019",6.138
"Dec. 13, 2019",5.961
"Dec. 12, 2019",5.956
"Dec. 11, 2019",5.787
"Dec. 10, 2019",5.835
"Dec. 9, 2019",5.863
"Dec. 6, 2019",5.899
"Dec. 5, 2019",5.871
"Dec. 4, 2019",5.890
"Dec. 3, 2019",5.844
"Dec. 2, 2019",5.963
"Nov. 29, 2019",6.022
"Nov. 27, 2019",5.996
"Nov. 26, 2019",6.037
"Nov. 25, 2019",5.921
"Nov. 22, 2019",5.896
"Nov. 21, 2019",5.812
"Nov. 20, 2019",5.849
"Nov. 19, 2019",5.996
"Nov. 18, 2019",5.998
"Nov. 15, 2019",5.973
"Nov. 14, 2019",5.942
"Nov. 13, 2019",5.936
"Nov. 12, 2019",6.012
"Nov. 11, 2019",6.011
"Nov. 8, 2019",6.05
"Nov. 7, 2019",6.058
"Nov. 6, 2019",6.05
"Nov. 5, 2019",6.043
"Nov. 4, 2019",5.976
"Nov. 1, 2019",5.886
"Oct. 31, 2019",5.787
"Oct. 30, 2019",5.812
"Oct. 29, 2019",5.819
"Oct. 28, 2019",5.797
"Oct. 25, 2019",5.737
"Oct. 24, 2019",5.652
"Oct. 23, 2019",5.654
"Oct. 22, 2019",5.742
"Oct. 21, 2019",5.735
"Oct. 18, 2019",5.656
"Oct. 17, 2019",5.608
"Oct. 16, 2019",5.587
"Oct. 15, 2019",5.636
"Oct. 14, 2019",5.568
"Oct. 11, 2019",5.564
"Oct. 10, 2019",5.579
"Oct. 9, 2019",5.665
"Oct. 8, 2019",5.590
"Oct. 7, 2019",5.607
"Oct. 4, 2019",5.654
"Oct. 3, 2019",5.551
"Oct. 2, 2019",5.711
"Oct. 1, 2019",5.990
"Sept. 30, 2019",6.052
"Sept. 27, 2019",6.666
"Sept. 26, 2019",6.723
"Sept. 25, 2019",6.669
"Sept. 24, 2019",6.634
"Sept. 23, 2019",6.636
"Sept. 20, 2019",6.706
"Sept. 19, 2019",6.713
"Sept. 18, 2019",6.784
"Sept. 17, 2019",6.791
"Sept. 16, 2019",6.756
"Sept. 13, 2019",6.864
"Sept. 12, 2019",6.799
"Sept. 11, 2019",6.723
"Sept. 10, 2019",6.707
"Sept. 9, 2019",6.646
"Sept. 6, 2019",6.632
"Sept. 5, 2019",6.656
"Sept. 4, 2019",6.546
"Sept. 3, 2019",6.553
"Aug. 30, 2019",6.618
"Aug. 29, 2019",6.620
"Aug. 28, 2019",6.483
"Aug. 27, 2019",6.421
"Aug. 26, 2019",6.437
"Aug. 23, 2019",6.428
"Aug. 22, 2019",6.629
"Aug. 21, 2019",6.635
"Aug. 20, 2019",6.597
"Aug. 19, 2019",6.656
