date,forward_ps_ratio_1y
"March 19, 2020",0.2831
"March 18, 2020",0.3092
"March 17, 2020",0.4178
"March 16, 2020",0.4714
"March 13, 2020",0.5049
"March 12, 2020",0.4437
"March 11, 2020",0.5617
"March 10, 2020",0.5985
"March 9, 2020",0.5728
"March 6, 2020",0.604
"March 5, 2020",0.5925
"March 4, 2020",0.6384
"March 3, 2020",0.6079
"March 2, 2020",0.6208
"Feb. 28, 2020",0.6072
"Feb. 27, 2020",0.6343
"Feb. 26, 2020",0.6527
"Feb. 25, 2020",0.6698
"Feb. 24, 2020",0.7138
"Feb. 21, 2020",0.7617
"Feb. 20, 2020",0.7684
"Feb. 19, 2020",0.7701
"Feb. 18, 2020",0.7729
"Feb. 14, 2020",0.7753
"Feb. 13, 2020",0.7783
"Feb. 12, 2020",0.7828
"Feb. 11, 2020",0.7721
"Feb. 10, 2020",0.7596
"Feb. 7, 2020",0.7624
"Feb. 6, 2020",0.7658
"Feb. 5, 2020",0.7752
"Feb. 4, 2020",0.7625
"Feb. 3, 2020",0.7376
"Jan. 31, 2020",0.7337
"Jan. 30, 2020",0.7547
"Jan. 29, 2020",0.7488
"Jan. 28, 2020",0.7598
"Jan. 27, 2020",0.7512
"Jan. 24, 2020",0.7773
"Jan. 23, 2020",0.7966
"Jan. 22, 2020",0.7883
"Jan. 21, 2020",0.7976
"Jan. 17, 2020",0.8199
"Jan. 16, 2020",0.8179
"Jan. 15, 2020",0.8145
"Jan. 14, 2020",0.8122
"Jan. 13, 2020",0.7863
"Jan. 10, 2020",0.783
"Jan. 9, 2020",0.7793
"Jan. 8, 2020",0.7779
"Jan. 7, 2020",0.7615
"Jan. 6, 2020",0.7621
"Jan. 3, 2020",0.7674
"Jan. 2, 2020",0.7804
"Dec. 31, 2019",0.773
"Dec. 30, 2019",0.8561
"Dec. 27, 2019",0.8622
"Dec. 26, 2019",0.8692
"Dec. 24, 2019",0.8667
"Dec. 23, 2019",0.8674
"Dec. 20, 2019",0.8606
"Dec. 19, 2019",0.8631
"Dec. 18, 2019",0.8549
"Dec. 17, 2019",0.8565
"Dec. 16, 2019",0.8526
"Dec. 13, 2019",0.8279
"Dec. 12, 2019",0.8273
"Dec. 11, 2019",0.8038
"Dec. 10, 2019",0.8104
"Dec. 9, 2019",0.8143
"Dec. 6, 2019",0.8193
"Dec. 5, 2019",0.8155
"Dec. 4, 2019",0.8181
"Dec. 3, 2019",0.8117
"Dec. 2, 2019",0.8282
"Nov. 29, 2019",0.8364
"Nov. 27, 2019",0.8329
"Nov. 26, 2019",0.8386
"Nov. 25, 2019",0.8224
"Nov. 22, 2019",0.8189
"Nov. 21, 2019",0.8072
"Nov. 20, 2019",0.8124
"Nov. 19, 2019",0.8329
"Nov. 18, 2019",0.833
"Nov. 15, 2019",0.8297
"Nov. 14, 2019",0.8253
"Nov. 13, 2019",0.8245
"Nov. 12, 2019",0.8351
"Nov. 11, 2019",0.8349
"Nov. 8, 2019",0.8403
"Nov. 7, 2019",0.8415
"Nov. 6, 2019",0.8403
"Nov. 5, 2019",0.8393
"Nov. 4, 2019",0.8301
"Nov. 1, 2019",0.8175
"Oct. 31, 2019",0.8038
"Oct. 30, 2019",0.8073
"Oct. 29, 2019",0.8082
"Oct. 28, 2019",0.8051
"Oct. 25, 2019",0.7968
"Oct. 24, 2019",0.785
"Oct. 23, 2019",0.7853
"Oct. 22, 2019",0.7975
"Oct. 21, 2019",0.7965
"Oct. 18, 2019",0.7856
"Oct. 17, 2019",0.7789
"Oct. 16, 2019",0.7759
"Oct. 15, 2019",0.7828
"Oct. 14, 2019",0.7733
"Oct. 11, 2019",0.7727
"Oct. 10, 2019",0.7749
"Oct. 9, 2019",0.7869
"Oct. 8, 2019",0.7764
"Oct. 7, 2019",0.7787
"Oct. 4, 2019",0.7853
"Oct. 3, 2019",0.771
"Oct. 2, 2019",0.7932
"Oct. 1, 2019",0.832
"Sept. 30, 2019",0.8406
"Sept. 27, 2019",0.8551
"Sept. 26, 2019",0.8624
"Sept. 25, 2019",0.8555
"Sept. 24, 2019",0.851
"Sept. 23, 2019",0.8513
"Sept. 20, 2019",0.8602
"Sept. 19, 2019",0.8611
"Sept. 18, 2019",0.8702
"Sept. 17, 2019",0.8711
"Sept. 16, 2019",0.8667
"Sept. 13, 2019",0.8804
"Sept. 12, 2019",0.8721
"Sept. 11, 2019",0.8624
"Sept. 10, 2019",0.8603
"Sept. 9, 2019",0.8526
"Sept. 6, 2019",0.8507
"Sept. 5, 2019",0.8537
"Sept. 4, 2019",0.8397
"Sept. 3, 2019",0.8405
"Aug. 30, 2019",0.8489
"Aug. 29, 2019",0.8492
"Aug. 28, 2019",0.8316
"Aug. 27, 2019",0.8237
"Aug. 26, 2019",0.8257
"Aug. 23, 2019",0.8246
"Aug. 22, 2019",0.8504
"Aug. 21, 2019",0.8511
"Aug. 20, 2019",0.8463
"Aug. 19, 2019",0.8537
"Aug. 16, 2019",0.8515
"Aug. 15, 2019",0.8379
"Aug. 14, 2019",0.8397
"Aug. 13, 2019",0.8633
"Aug. 12, 2019",0.8606
"Aug. 9, 2019",0.8734
"Aug. 8, 2019",0.8807
"Aug. 7, 2019",0.8692
"Aug. 6, 2019",0.8626
"Aug. 5, 2019",0.8483
"Aug. 2, 2019",0.8822
"Aug. 1, 2019",0.885
"July 31, 2019",0.8956
"July 30, 2019",0.9189
"July 29, 2019",0.9164
"July 26, 2019",0.912
"July 25, 2019",0.913
"July 24, 2019",0.9267
