date,ytd_return
"Nov. 19, 2018",0.34%
"Nov. 16, 2018",-0.18%
"Nov. 15, 2018",0.18%
"Nov. 14, 2018",0.77%
"Nov. 13, 2018",1.46%
"Nov. 12, 2018",1.25%
"Nov. 9, 2018",1.16%
"Nov. 8, 2018",1.30%
"Nov. 7, 2018",1.41%
"Nov. 6, 2018",-0.95%
"Nov. 5, 2018",0.09%
"Nov. 2, 2018",0.21%
"Nov. 1, 2018",0.07%
"Oct. 31, 2018",-2.27%
"Oct. 30, 2018",-1.57%
"Oct. 29, 2018",-4.61%
"Oct. 26, 2018",-4.86%
"Oct. 25, 2018",-4.09%
"Oct. 24, 2018",-8.02%
"Oct. 23, 2018",-4.55%
"Oct. 22, 2018",-3.14%
"Oct. 19, 2018",-4.66%
"Oct. 18, 2018",-5.12%
"Oct. 17, 2018",-3.04%
"Oct. 16, 2018",-5.16%
"Oct. 15, 2018",-7.43%
"Oct. 12, 2018",-7.05%
"Oct. 11, 2018",-8.07%
"Oct. 10, 2018",-11.23%
"Oct. 9, 2018",-9.18%
"Oct. 8, 2018",-6.89%
"Oct. 5, 2018",-5.89%
"Oct. 4, 2018",-4.36%
"Oct. 3, 2018",-3.00%
"Oct. 2, 2018",-2.34%
"Oct. 1, 2018",1.07%
"Sept. 28, 2018",3.27%
"Sept. 27, 2018",3.57%
"Sept. 26, 2018",2.70%
"Sept. 25, 2018",1.96%
"Sept. 24, 2018",2.52%
"Sept. 21, 2018",6.45%
"Sept. 20, 2018",3.80%
"Sept. 19, 2018",3.39%
"Sept. 18, 2018",3.27%
"Sept. 17, 2018",3.50%
"Sept. 14, 2018",3.45%
"Sept. 13, 2018",3.25%
"Sept. 12, 2018",2.48%
"Sept. 11, 2018",4.05%
"Sept. 10, 2018",2.79%
"Sept. 7, 2018",1.54%
"Sept. 6, 2018",0.79%
"Sept. 5, 2018",2.16%
"Sept. 4, 2018",5.14%
"Aug. 31, 2018",4.43%
"Aug. 30, 2018",4.36%
"Aug. 29, 2018",4.50%
"Aug. 28, 2018",4.98%
"Aug. 27, 2018",3.12%
"Aug. 24, 2018",2.11%
"Aug. 23, 2018",1.68%
"Aug. 22, 2018",1.62%
"Aug. 21, 2018",2.86%
"Aug. 20, 2018",2.54%
"Aug. 17, 2018",-0.62%
"Aug. 16, 2018",-0.98%
"Aug. 15, 2018",-1.38%
"Aug. 14, 2018",-2.21%
"Aug. 13, 2018",-3.18%
"Aug. 10, 2018",-2.30%
"Aug. 9, 2018",-1.18%
"Aug. 8, 2018",-1.38%
"Aug. 7, 2018",-2.32%
"Aug. 6, 2018",-2.82%
"Aug. 3, 2018",-3.11%
"Aug. 2, 2018",-3.73%
"Aug. 1, 2018",-4.30%
"July 31, 2018",-2.82%
"July 30, 2018",-3.95%
"July 27, 2018",-2.75%
"July 26, 2018",-3.61%
"July 25, 2018",-7.75%
"July 24, 2018",-7.71%
"July 23, 2018",-6.71%
"July 20, 2018",-7.16%
"July 19, 2018",-5.36%
"July 18, 2018",-5.71%
"July 17, 2018",-8.68%
"July 16, 2018",-9.52%
"July 13, 2018",-9.34%
"July 12, 2018",-9.41%
"July 11, 2018",-11.00%
"July 10, 2018",-9.64%
"July 9, 2018",-9.80%
"July 6, 2018",-11.46%
"July 5, 2018",-12.04%
"July 3, 2018",-12.89%
"July 2, 2018",-10.86%
"June 29, 2018",-11.54%
"June 28, 2018",-11.07%
"June 27, 2018",-10.91%
"June 26, 2018",-8.80%
"June 25, 2018",-8.38%
"June 22, 2018",-5.86%
"June 21, 2018",-4.05%
"June 20, 2018",-3.86%
"June 19, 2018",-3.96%
"June 18, 2018",-2.14%
"June 15, 2018",-1.46%
"June 14, 2018",-1.96%
"June 13, 2018",-2.41%
"June 12, 2018",-2.59%
"June 11, 2018",-1.98%
"June 8, 2018",-3.41%
"June 7, 2018",-4.54%
"June 6, 2018",-3.27%
"June 5, 2018",-2.38%
"June 4, 2018",-1.45%
"June 1, 2018",-2.82%
"May 31, 2018",-3.48%
"May 30, 2018",-3.02%
"May 29, 2018",-3.16%
"May 25, 2018",-0.23%
"May 24, 2018",-2.86%
"May 23, 2018",-4.64%
"May 22, 2018",-4.43%
"May 21, 2018",-3.61%
"May 18, 2018",-5.45%
"May 17, 2018",-5.18%
"May 16, 2018",-4.50%
"May 15, 2018",-6.48%
"May 14, 2018",-6.98%
"May 11, 2018",-5.54%
"May 10, 2018",-7.04%
"May 9, 2018",-7.82%
"May 8, 2018",-6.48%
"May 7, 2018",-7.32%
"May 4, 2018",-6.54%
"May 3, 2018",-7.52%
"May 2, 2018",-6.50%
"May 1, 2018",-5.82%
"April 30, 2018",-6.75%
"April 27, 2018",-4.46%
"April 26, 2018",-5.12%
"April 25, 2018",-2.41%
"April 24, 2018",-3.91%
"April 23, 2018",-2.48%
"April 20, 2018",-1.07%
"April 19, 2018",-1.66%
"April 18, 2018",-1.41%
"April 17, 2018",-2.59%
"April 16, 2018",-3.04%
"April 13, 2018",-5.50%
"April 12, 2018",-5.39%
"April 11, 2018",-8.09%
"April 10, 2018",-6.50%
"April 9, 2018",-6.14%
"April 6, 2018",-5.27%
"April 5, 2018",-3.20%
"April 4, 2018",-3.82%
"April 3, 2018",-4.07%
"April 2, 2018",-7.23%
"March 29, 2018",-2.12%
"March 28, 2018",-3.70%
"March 27, 2018",-3.11%
"March 26, 2018",-1.68%
"March 23, 2018",-3.75%
"March 22, 2018",-2.38%
"March 21, 2018",-0.09%
"March 20, 2018",0.89%
"March 19, 2018",-0.07%
"March 16, 2018",1.23%
"March 15, 2018",0.61%
"March 14, 2018",0.27%
"March 13, 2018",1.05%
"March 12, 2018",0.29%
"March 9, 2018",0.16%
"March 8, 2018",-2.43%
"March 7, 2018",-4.41%
"March 6, 2018",-3.86%
"March 5, 2018",-3.95%
"March 2, 2018",-4.89%
"March 1, 2018",-4.73%
"Feb. 28, 2018",-3.75%
"Feb. 27, 2018",-4.25%
"Feb. 26, 2018",-2.34%
"Feb. 23, 2018",-4.54%
"Feb. 22, 2018",-6.16%
"Feb. 21, 2018",-5.07%
"Feb. 20, 2018",-6.30%
"Feb. 16, 2018",-5.62%
"Feb. 15, 2018",-5.45%
"Feb. 14, 2018",-6.79%
"Feb. 13, 2018",-6.84%
"Feb. 12, 2018",-7.05%
"Feb. 9, 2018",-9.89%
"Feb. 8, 2018",-8.52%
"Feb. 7, 2018",-3.84%
"Feb. 6, 2018",-5.18%
"Feb. 5, 2018",-6.21%
"Feb. 2, 2018",-2.46%
"Feb. 1, 2018",0.75%
"Jan. 31, 2018",1.38%
"Jan. 30, 2018",0.21%
"Jan. 29, 2018",-0.43%
"Jan. 26, 2018",-1.32%
"Jan. 25, 2018",-2.12%
"Jan. 24, 2018",1.43%
"Jan. 23, 2018",7.02%
"Jan. 22, 2018",7.38%
"Jan. 19, 2018",7.16%
"Jan. 18, 2018",6.16%
"Jan. 17, 2018",6.64%
"Jan. 16, 2018",5.98%
"Jan. 12, 2018",6.84%
"Jan. 11, 2018",4.50%
"Jan. 10, 2018",-0.25%
"Jan. 9, 2018",-3.27%
"Jan. 8, 2018",-2.36%
"Jan. 5, 2018",-0.05%
"Jan. 4, 2018",-0.55%
"Jan. 3, 2018",-0.55%
"Jan. 2, 2018",1.32%
"Dec. 29, 2017",13.84%
"Dec. 28, 2017",14.56%
"Dec. 27, 2017",14.09%
"Dec. 26, 2017",14.72%
"Dec. 22, 2017",13.91%
"Dec. 21, 2017",13.91%
"Dec. 20, 2017",14.29%
"Dec. 19, 2017",13.34%
"Dec. 18, 2017",13.99%
"Dec. 15, 2017",14.05%
"Dec. 14, 2017",12.32%
"Dec. 13, 2017",9.03%
"Dec. 12, 2017",9.01%
"Dec. 11, 2017",10.53%
"Dec. 8, 2017",8.68%
"Dec. 7, 2017",8.58%
"Dec. 6, 2017",6.32%
"Dec. 5, 2017",6.51%
"Dec. 4, 2017",7.56%
"Dec. 1, 2017",5.83%
"Nov. 30, 2017",7.58%
"Nov. 29, 2017",5.92%
"Nov. 28, 2017",2.83%
"Nov. 27, 2017",0.81%
"Nov. 24, 2017",1.87%
"Nov. 22, 2017",2.48%
"Nov. 21, 2017",3.01%
"Nov. 20, 2017",1.22%
"Nov. 17, 2017",1.28%
"Nov. 16, 2017",2.56%
"Nov. 15, 2017",0.28%
"Nov. 14, 2017",-0.59%
"Nov. 13, 2017",-0.67%
"Nov. 10, 2017",-0.61%
"Nov. 9, 2017",0.00%
"Nov. 8, 2017",1.77%
"Nov. 7, 2017",1.46%
"Nov. 6, 2017",2.81%
"Nov. 3, 2017",2.46%
"Nov. 2, 2017",2.34%
"Nov. 1, 2017",2.36%
"Oct. 31, 2017",1.71%
"Oct. 30, 2017",2.32%
"Oct. 27, 2017",2.79%
"Oct. 26, 2017",3.54%
"Oct. 25, 2017",6.20%
"Oct. 24, 2017",8.11%
"Oct. 23, 2017",6.28%
"Oct. 20, 2017",8.29%
"Oct. 19, 2017",6.26%
"Oct. 18, 2017",7.46%
"Oct. 17, 2017",7.26%
"Oct. 16, 2017",9.01%
"Oct. 13, 2017",9.70%
"Oct. 12, 2017",7.97%
"Oct. 11, 2017",7.89%
"Oct. 10, 2017",7.14%
"Oct. 9, 2017",5.18%
"Oct. 6, 2017",5.73%
"Oct. 5, 2017",5.06%
"Oct. 4, 2017",4.82%
"Oct. 3, 2017",4.19%
"Oct. 2, 2017",-2.28%
"Sept. 29, 2017",-1.97%
"Sept. 28, 2017",-1.79%
"Sept. 27, 2017",-2.99%
"Sept. 26, 2017",-1.40%
"Sept. 25, 2017",-1.77%
"Sept. 22, 2017",-1.46%
"Sept. 21, 2017",-2.09%
"Sept. 20, 2017",-2.34%
"Sept. 19, 2017",-2.62%
"Sept. 18, 2017",-2.50%
"Sept. 15, 2017",-1.91%
"Sept. 14, 2017",-1.87%
"Sept. 13, 2017",-0.43%
"Sept. 12, 2017",-0.30%
"Sept. 11, 2017",-0.75%
"Sept. 8, 2017",-3.54%
"Sept. 7, 2017",-4.21%
"Sept. 6, 2017",-3.66%
"Sept. 5, 2017",-6.81%
"Sept. 1, 2017",-3.40%
"Aug. 31, 2017",-4.07%
"Aug. 30, 2017",-4.80%
"Aug. 29, 2017",-5.22%
"Aug. 28, 2017",-4.55%
"Aug. 25, 2017",-5.10%
"Aug. 24, 2017",-8.09%
"Aug. 23, 2017",-6.12%
"Aug. 22, 2017",-4.15%
"Aug. 21, 2017",-2.81%
"Aug. 18, 2017",-3.37%
"Aug. 17, 2017",-3.37%
"Aug. 16, 2017",1.91%
"Aug. 15, 2017",1.48%
"Aug. 14, 2017",1.79%
"Aug. 11, 2017",0.59%
"Aug. 10, 2017",-0.30%
"Aug. 9, 2017",0.98%
"Aug. 8, 2017",2.28%
"Aug. 7, 2017",3.17%
"Aug. 4, 2017",2.89%
"Aug. 3, 2017",2.81%
"Aug. 2, 2017",1.67%
"Aug. 1, 2017",1.79%
"July 31, 2017",0.35%
"July 28, 2017",2.32%
"July 27, 2017",1.81%
"July 26, 2017",3.94%
"July 25, 2017",3.96%
"July 24, 2017",4.76%
"July 21, 2017",6.24%
"July 20, 2017",7.40%
"July 19, 2017",9.35%
"July 18, 2017",9.70%
"July 17, 2017",11.08%
"July 14, 2017",12.08%
"July 13, 2017",10.79%
"July 12, 2017",12.79%
"July 11, 2017",10.35%
"July 10, 2017",11.43%
"July 7, 2017",12.75%
"July 6, 2017",10.53%
"July 5, 2017",10.45%
"July 3, 2017",9.90%
"June 30, 2017",9.25%
"June 29, 2017",9.51%
"June 28, 2017",9.45%
"June 27, 2017",7.42%
"June 26, 2017",7.48%
"June 23, 2017",7.58%
"June 22, 2017",7.36%
"June 21, 2017",6.26%
"June 20, 2017",5.22%
"June 19, 2017",6.75%
"June 16, 2017",5.71%
"June 15, 2017",4.82%
"June 14, 2017",5.53%
"June 13, 2017",5.45%
"June 12, 2017",6.22%
"June 9, 2017",7.77%
"June 8, 2017",7.42%
"June 7, 2017",6.26%
"June 6, 2017",4.15%
"June 5, 2017",4.47%
"June 2, 2017",4.07%
"June 1, 2017",1.34%
"May 31, 2017",-0.12%
"May 30, 2017",-0.26%
"May 26, 2017",3.27%
"May 25, 2017",2.46%
"May 24, 2017",-0.65%
"May 23, 2017",-1.22%
"May 22, 2017",-1.42%
"May 19, 2017",-2.01%
"May 18, 2017",-3.11%
"May 17, 2017",-2.95%
"May 16, 2017",0.65%
"May 15, 2017",0.65%
"May 12, 2017",-0.41%
"May 11, 2017",1.02%
"May 10, 2017",1.59%
"May 9, 2017",0.75%
"May 8, 2017",-1.36%
"May 5, 2017",-1.00%
"May 4, 2017",-1.12%
"May 3, 2017",-1.79%
"May 2, 2017",-2.76%
"May 1, 2017",-7.70%
"April 28, 2017",-7.62%
"April 27, 2017",-7.01%
"April 26, 2017",-5.73%
"April 25, 2017",-5.00%
"April 24, 2017",-4.84%
"April 21, 2017",-7.44%
"April 20, 2017",-6.63%
"April 19, 2017",-8.36%
"April 18, 2017",-9.72%
"April 17, 2017",-9.84%
"April 13, 2017",-10.49%
"April 12, 2017",-8.42%
"April 11, 2017",-7.93%
"April 10, 2017",-8.58%
"April 7, 2017",-8.17%
"April 6, 2017",-7.99%
"April 5, 2017",-8.36%
"April 4, 2017",-8.29%
"April 3, 2017",-5.83%
"March 31, 2017",-6.57%
"March 30, 2017",-5.94%
"March 29, 2017",-6.59%
"March 28, 2017",-5.41%
"March 27, 2017",-6.28%
"March 24, 2017",-6.49%
"March 23, 2017",-6.65%
"March 22, 2017",-7.01%
"March 21, 2017",-7.46%
"March 20, 2017",-4.76%
"March 17, 2017",-5.45%
"March 16, 2017",-3.62%
"March 15, 2017",-4.07%
"March 14, 2017",-5.92%
"March 13, 2017",-3.74%
"March 10, 2017",-2.60%
"March 9, 2017",-3.94%
"March 8, 2017",-3.09%
"March 7, 2017",-3.15%
"March 6, 2017",-0.69%
"March 3, 2017",1.91%
"March 2, 2017",1.57%
"March 1, 2017",3.74%
"Feb. 28, 2017",1.50%
"Feb. 27, 2017",2.54%
"Feb. 24, 2017",2.58%
"Feb. 23, 2017",2.62%
"Feb. 22, 2017",3.54%
"Feb. 21, 2017",4.11%
"Feb. 17, 2017",4.15%
"Feb. 16, 2017",3.33%
"Feb. 15, 2017",4.03%
"Feb. 14, 2017",1.36%
"Feb. 13, 2017",1.77%
"Feb. 10, 2017",0.14%
"Feb. 9, 2017",0.28%
"Feb. 8, 2017",-2.22%
"Feb. 7, 2017",-2.11%
"Feb. 6, 2017",-1.89%
"Feb. 3, 2017",-2.81%
"Feb. 2, 2017",-3.68%
"Feb. 1, 2017",-3.92%
"Jan. 31, 2017",-3.96%
"Jan. 30, 2017",-3.09%
"Jan. 27, 2017",1.04%
"Jan. 26, 2017",3.48%
"Jan. 25, 2017",2.03%
"Jan. 24, 2017",0.51%
"Jan. 23, 2017",-0.85%
"Jan. 20, 2017",2.66%
"Jan. 19, 2017",1.04%
"Jan. 18, 2017",2.26%
"Jan. 17, 2017",2.32%
"Jan. 13, 2017",4.15%
"Jan. 12, 2017",3.46%
"Jan. 11, 2017",4.57%
"Jan. 10, 2017",3.54%
"Jan. 9, 2017",1.02%
"Jan. 6, 2017",1.00%
"Jan. 5, 2017",1.10%
"Jan. 4, 2017",3.07%
"Jan. 3, 2017",0.59%
"Dec. 30, 2016",-2.96%
"Dec. 29, 2016",-2.72%
"Dec. 28, 2016",-2.33%
"Dec. 27, 2016",-0.65%
"Dec. 23, 2016",-1.58%
"Dec. 22, 2016",-1.76%
"Dec. 21, 2016",0.45%
"Dec. 20, 2016",0.14%
"Dec. 19, 2016",-0.53%
"Dec. 16, 2016",-1.05%
"Dec. 15, 2016",-0.37%
"Dec. 14, 2016",-1.72%
"Dec. 13, 2016",-2.03%
"Dec. 12, 2016",-1.42%
"Dec. 9, 2016",2.15%
"Dec. 8, 2016",1.30%
"Dec. 7, 2016",0.81%
"Dec. 6, 2016",-2.49%
"Dec. 5, 2016",-5.66%
"Dec. 2, 2016",-4.70%
"Dec. 1, 2016",-5.76%
"Nov. 30, 2016",-4.95%
"Nov. 29, 2016",-4.14%
"Nov. 28, 2016",-4.34%
"Nov. 25, 2016",-2.86%
"Nov. 23, 2016",-2.92%
"Nov. 22, 2016",-3.53%
"Nov. 21, 2016",-4.10%
"Nov. 18, 2016",-3.53%
"Nov. 17, 2016",-4.30%
"Nov. 16, 2016",-6.53%
"Nov. 15, 2016",-6.00%
"Nov. 14, 2016",-6.35%
"Nov. 11, 2016",-8.50%
"Nov. 10, 2016",-9.35%
"Nov. 9, 2016",-10.73%
"Nov. 8, 2016",-12.15%
"Nov. 7, 2016",-12.78%
"Nov. 4, 2016",-15.41%
"Nov. 3, 2016",-17.30%
"Nov. 2, 2016",-17.28%
"Nov. 1, 2016",-17.38%
"Oct. 31, 2016",-17.60%
"Oct. 28, 2016",-18.45%
"Oct. 27, 2016",-18.19%
"Oct. 26, 2016",-18.33%
"Oct. 25, 2016",-18.70%
"Oct. 24, 2016",-18.39%
"Oct. 21, 2016",-18.78%
"Oct. 20, 2016",-18.21%
