date,forward_ps_ratio
"March 19, 2020",0.3107
"March 18, 2020",0.3393
"March 17, 2020",0.4584
"March 16, 2020",0.5172
"March 13, 2020",0.5541
"March 12, 2020",0.4869
"March 11, 2020",0.6163
"March 10, 2020",0.6568
"March 9, 2020",0.6286
"March 6, 2020",0.6628
"March 5, 2020",0.6501
"March 4, 2020",0.7005
"March 3, 2020",0.667
"March 2, 2020",0.6812
"Feb. 28, 2020",0.6663
"Feb. 27, 2020",0.696
"Feb. 26, 2020",0.7163
"Feb. 25, 2020",0.735
"Feb. 24, 2020",0.7833
"Feb. 21, 2020",0.8359
"Feb. 20, 2020",0.8432
"Feb. 19, 2020",0.8451
"Feb. 18, 2020",0.8481
"Feb. 14, 2020",0.8507
"Feb. 13, 2020",0.8541
"Feb. 12, 2020",0.859
"Feb. 11, 2020",0.8473
"Feb. 10, 2020",0.8335
"Feb. 7, 2020",0.8366
"Feb. 6, 2020",0.8403
"Feb. 5, 2020",0.8506
"Feb. 4, 2020",0.8367
"Feb. 3, 2020",0.8094
"Jan. 31, 2020",0.8051
"Jan. 30, 2020",0.8282
"Jan. 29, 2020",0.8217
"Jan. 28, 2020",0.8337
"Jan. 27, 2020",0.8243
"Jan. 24, 2020",0.853
"Jan. 23, 2020",0.8742
"Jan. 22, 2020",0.865
"Jan. 21, 2020",0.8752
"Jan. 17, 2020",0.8997
"Jan. 16, 2020",0.8975
"Jan. 15, 2020",0.8937
"Jan. 14, 2020",0.8913
"Jan. 13, 2020",0.8628
"Jan. 10, 2020",0.8592
"Jan. 9, 2020",0.8552
"Jan. 8, 2020",0.8536
"Jan. 7, 2020",0.8356
"Jan. 6, 2020",0.8363
"Jan. 3, 2020",0.8421
"Jan. 2, 2020",0.8563
"Dec. 31, 2019",0.8482
"Dec. 30, 2019",0.8083
"Dec. 27, 2019",0.8141
"Dec. 26, 2019",0.8207
"Dec. 24, 2019",0.8184
"Dec. 23, 2019",0.8191
"Dec. 20, 2019",0.8126
"Dec. 19, 2019",0.8149
"Dec. 18, 2019",0.8072
"Dec. 17, 2019",0.8087
"Dec. 16, 2019",0.805
"Dec. 13, 2019",0.7817
"Dec. 12, 2019",0.7812
"Dec. 11, 2019",0.759
"Dec. 10, 2019",0.7652
"Dec. 9, 2019",0.7689
"Dec. 6, 2019",0.7736
"Dec. 5, 2019",0.77
"Dec. 4, 2019",0.7725
"Dec. 3, 2019",0.7664
"Dec. 2, 2019",0.782
"Nov. 29, 2019",0.7897
"Nov. 27, 2019",0.7864
"Nov. 26, 2019",0.7918
"Nov. 25, 2019",0.7765
"Nov. 22, 2019",0.7732
"Nov. 21, 2019",0.7622
"Nov. 20, 2019",0.7671
"Nov. 19, 2019",0.7864
"Nov. 18, 2019",0.7866
"Nov. 15, 2019",0.7834
"Nov. 14, 2019",0.7793
"Nov. 13, 2019",0.7786
"Nov. 12, 2019",0.7885
"Nov. 11, 2019",0.7883
"Nov. 8, 2019",0.7934
"Nov. 7, 2019",0.7946
"Nov. 6, 2019",0.7934
"Nov. 5, 2019",0.7925
"Nov. 4, 2019",0.7838
"Nov. 1, 2019",0.772
"Oct. 31, 2019",0.759
"Oct. 30, 2019",0.7623
"Oct. 29, 2019",0.7631
"Oct. 28, 2019",0.7602
"Oct. 25, 2019",0.7524
"Oct. 24, 2019",0.7412
"Oct. 23, 2019",0.7415
"Oct. 22, 2019",0.7531
"Oct. 21, 2019",0.7521
"Oct. 18, 2019",0.7418
"Oct. 17, 2019",0.7354
"Oct. 16, 2019",0.7327
"Oct. 15, 2019",0.7392
"Oct. 14, 2019",0.7302
"Oct. 11, 2019",0.7296
"Oct. 10, 2019",0.7317
"Oct. 9, 2019",0.743
"Oct. 8, 2019",0.7331
"Oct. 7, 2019",0.7353
"Oct. 4, 2019",0.7415
"Oct. 3, 2019",0.728
"Oct. 2, 2019",0.7489
"Oct. 1, 2019",0.7856
"Sept. 30, 2019",0.7937
"Sept. 27, 2019",0.8074
"Sept. 26, 2019",0.8143
"Sept. 25, 2019",0.8078
"Sept. 24, 2019",0.8035
"Sept. 23, 2019",0.8038
"Sept. 20, 2019",0.8122
"Sept. 19, 2019",0.8131
"Sept. 18, 2019",0.8217
"Sept. 17, 2019",0.8225
"Sept. 16, 2019",0.8183
"Sept. 13, 2019",0.8314
"Sept. 12, 2019",0.8235
"Sept. 11, 2019",0.8143
"Sept. 10, 2019",0.8124
"Sept. 9, 2019",0.805
"Sept. 6, 2019",0.8032
"Sept. 5, 2019",0.8061
"Sept. 4, 2019",0.7928
"Sept. 3, 2019",0.7937
