date,eps_est_0y
"Feb. 11, 2020",-0.5781
"Nov. 8, 2019",-0.9563
"Aug. 17, 2019",-0.4556
"Aug. 16, 2019",-1.381
"May 17, 2019",0.4308
"May 13, 2019",0.372
"March 31, 2019",-0.0075
"March 8, 2019",0.0074
"Feb. 12, 2019",-0.0113
"Feb. 8, 2019",-0.01
"Nov. 12, 2018",0.0328
"Nov. 9, 2018",0.0533
"Sept. 17, 2018",0.2223
"Sept. 14, 2018",0.2614
"Aug. 10, 2018",0.2683
"May 18, 2018",0.5258
"April 9, 2018",0.571
"March 31, 2018",1.103
"Feb. 12, 2018",1.152
"Feb. 9, 2018",1.064
"Nov. 15, 2017",0.3689
"Nov. 10, 2017",0.2366
"Aug. 11, 2017",0.7847
"Aug. 10, 2017",0.8899
"June 13, 2017",0.3944
"May 19, 2017",0.3724
"May 18, 2017",0.522
"May 5, 2017",0.4403
