date,historical_daily_var_1_all
"Feb. 29, 2020",8.81%
"Jan. 31, 2020",8.77%
"Dec. 31, 2019",8.58%
"Nov. 30, 2019",8.03%
"Oct. 31, 2019",7.98%
"Sept. 30, 2019",7.59%
"Aug. 31, 2019",6.98%
"July 31, 2019",6.46%
"June 30, 2019",6.38%
"May 31, 2019",6.41%
"April 30, 2019",6.29%
"March 31, 2019",6.32%
"Feb. 28, 2019",6.36%
"Jan. 31, 2019",6.16%
"Dec. 31, 2018",6.24%
"Nov. 30, 2018",5.98%
"Oct. 31, 2018",6.05%
"Sept. 30, 2018",6.13%
"Aug. 31, 2018",6.20%
"July 31, 2018",5.84%
"June 30, 2018",5.87%
"May 31, 2018",5.89%
"April 30, 2018",5.81%
"March 31, 2018",5.83%
"Feb. 28, 2018",5.85%
"Jan. 31, 2018",5.87%
"Dec. 31, 2017",5.90%
"Nov. 30, 2017",5.92%
"Oct. 31, 2017",5.75%
"Sept. 30, 2017",5.77%
"Aug. 31, 2017",5.79%
"July 31, 2017",5.81%
"June 30, 2017",5.83%
"May 31, 2017",5.85%
"April 30, 2017",5.78%
"March 31, 2017",5.80%
"Feb. 28, 2017",5.82%
"Jan. 31, 2017",5.84%
"Dec. 31, 2016",5.86%
"Nov. 30, 2016",5.88%
"Oct. 31, 2016",5.90%
"Sept. 30, 2016",5.93%
"Aug. 31, 2016",5.94%
"July 31, 2016",5.79%
"June 30, 2016",5.83%
"May 31, 2016",5.88%
"April 30, 2016",5.92%
"March 31, 2016",5.96%
"Feb. 29, 2016",6.04%
"Jan. 31, 2016",5.85%
"Dec. 31, 2015",5.89%
"Nov. 30, 2015",5.94%
"Oct. 31, 2015",5.78%
"Sept. 30, 2015",5.82%
"Aug. 31, 2015",5.87%
"July 31, 2015",5.74%
"June 30, 2015",5.69%
"May 31, 2015",5.74%
"April 30, 2015",5.68%
"March 31, 2015",5.68%
"Feb. 28, 2015",5.68%
"Jan. 31, 2015",5.67%
"Dec. 31, 2014",5.67%
"Nov. 30, 2014",5.68%
"Oct. 31, 2014",5.60%
"Sept. 30, 2014",5.65%
"Aug. 31, 2014",5.47%
"July 31, 2014",5.52%
"June 30, 2014",5.57%
"May 31, 2014",5.43%
"April 30, 2014",5.21%
"March 31, 2014",5.25%
"Feb. 28, 2014",5.29%
"Jan. 31, 2014",5.33%
"Dec. 31, 2013",5.20%
"Nov. 30, 2013",5.23%
"Oct. 31, 2013",5.17%
"Sept. 30, 2013",5.18%
"Aug. 31, 2013",5.15%
"July 31, 2013",5.16%
"June 30, 2013",5.17%
"May 31, 2013",5.13%
"April 30, 2013",5.14%
"March 31, 2013",5.09%
"Feb. 28, 2013",4.99%
"Jan. 31, 2013",4.88%
"Dec. 31, 2012",4.89%
"Nov. 30, 2012",4.90%
"Oct. 31, 2012",4.30%
"Sept. 30, 2012",4.41%
"Aug. 31, 2012",4.52%
"July 31, 2012",4.65%
"June 30, 2012",4.27%
"May 31, 2012",4.33%
"April 30, 2012",4.13%
"March 31, 2012",4.18%
"Feb. 29, 2012",4.24%
"Jan. 31, 2012",4.29%
"Dec. 31, 2011",4.38%
"Nov. 30, 2011",4.50%
"Oct. 31, 2011",4.20%
"Sept. 30, 2011",3.91%
"Aug. 31, 2011",3.37%
"July 31, 2011",2.84%
"June 30, 2011",2.91%
"May 31, 2011",2.99%
"April 30, 2011",3.06%
"March 31, 2011",2.81%
"Feb. 28, 2011",2.95%
"Jan. 31, 2011",2.05%
"Dec. 31, 2010",2.11%
"Nov. 30, 2010",0.57%
"Oct. 31, 2010",0.93%
"Sept. 30, 2010",1.36%
"Aug. 31, 2010",1.80%
"July 31, 2010",2.25%
"June 30, 2010",0.75%
"May 31, 2010",1.76%
"April 30, 2010",2.73%
"March 31, 2010",3.74%
"Feb. 28, 2010",4.79%
"Jan. 31, 2010",5.71%
"Dec. 31, 2009",6.68%
"Nov. 30, 2009",8.07%
"Oct. 31, 2009",0.00%
