date,ev_revenues
"March 19, 2020",0.2766
"March 18, 2020",0.2731
"March 17, 2020",0.2785
"March 16, 2020",0.2773
"March 13, 2020",0.2819
"March 12, 2020",0.28
"March 11, 2020",0.2857
"March 10, 2020",0.2881
"March 9, 2020",0.2901
"March 6, 2020",0.2981
"March 5, 2020",0.3012
"March 4, 2020",0.3011
"March 3, 2020",0.2997
"March 2, 2020",0.3051
"Feb. 28, 2020",0.2975
"Feb. 27, 2020",0.2953
"Feb. 26, 2020",0.296
"Feb. 25, 2020",0.2986
"Feb. 24, 2020",0.3002
"Feb. 21, 2020",0.3003
"Feb. 20, 2020",0.3047
"Feb. 19, 2020",0.3062
"Feb. 18, 2020",0.3073
"Feb. 14, 2020",0.309
"Feb. 13, 2020",0.3095
"Feb. 12, 2020",0.3123
"Feb. 11, 2020",0.3117
"Feb. 10, 2020",0.3139
"Feb. 7, 2020",0.3331
"Feb. 6, 2020",0.338
"Feb. 5, 2020",0.338
"Feb. 4, 2020",0.3347
"Feb. 3, 2020",0.3364
"Jan. 31, 2020",0.3271
"Jan. 30, 2020",0.3353
"Jan. 29, 2020",0.3375
"Jan. 28, 2020",0.3364
"Jan. 27, 2020",0.338
"Jan. 24, 2020",0.3386
"Jan. 23, 2020",0.3397
"Jan. 22, 2020",0.3375
"Jan. 21, 2020",0.3358
"Jan. 17, 2020",0.3386
"Jan. 16, 2020",0.3375
"Jan. 15, 2020",0.3375
"Jan. 14, 2020",0.338
"Jan. 13, 2020",0.3391
"Jan. 10, 2020",0.3375
"Jan. 9, 2020",0.3386
"Jan. 8, 2020",0.3386
"Jan. 7, 2020",0.3424
"Jan. 6, 2020",0.3413
"Jan. 3, 2020",0.3512
"Jan. 2, 2020",0.349
"Dec. 31, 2019",0.3424
"Dec. 30, 2019",0.3083
"Dec. 27, 2019",0.3083
"Dec. 26, 2019",0.3121
"Dec. 24, 2019",0.3142
"Dec. 23, 2019",0.3142
"Dec. 20, 2019",0.3126
"Dec. 19, 2019",0.3131
"Dec. 18, 2019",0.3153
"Dec. 17, 2019",0.3196
"Dec. 16, 2019",0.3212
"Dec. 13, 2019",0.3217
"Dec. 12, 2019",0.326
"Dec. 11, 2019",0.333
"Dec. 10, 2019",0.3357
"Dec. 9, 2019",0.34
"Dec. 6, 2019",0.3384
"Dec. 5, 2019",0.3368
"Dec. 4, 2019",0.3384
"Dec. 3, 2019",0.3303
"Dec. 2, 2019",0.3475
"Nov. 29, 2019",0.3717
"Nov. 27, 2019",0.3717
"Nov. 26, 2019",0.3711
"Nov. 25, 2019",0.3695
"Nov. 22, 2019",0.3636
"Nov. 21, 2019",0.3577
"Nov. 20, 2019",0.3545
"Nov. 19, 2019",0.3507
"Nov. 18, 2019",0.3518
"Nov. 15, 2019",0.3545
"Nov. 14, 2019",0.3577
"Nov. 13, 2019",0.354
"Nov. 12, 2019",0.3502
"Nov. 11, 2019",0.354
"Nov. 8, 2019",0.348
"Nov. 7, 2019",0.3475
"Nov. 6, 2019",0.3298
"Nov. 5, 2019",0.3346
"Nov. 4, 2019",0.3362
"Nov. 1, 2019",0.3497
"Oct. 31, 2019",0.3491
"Oct. 30, 2019",0.3566
"Oct. 29, 2019",0.3577
"Oct. 28, 2019",0.3566
"Oct. 25, 2019",0.3572
"Oct. 24, 2019",0.3566
"Oct. 23, 2019",0.3529
"Oct. 22, 2019",0.355
"Oct. 21, 2019",0.3545
"Oct. 18, 2019",0.3529
"Oct. 17, 2019",0.3507
"Oct. 16, 2019",0.3486
"Oct. 15, 2019",0.3491
"Oct. 14, 2019",0.355
"Oct. 11, 2019",0.3448
"Oct. 10, 2019",0.3416
