date,ev_ebit
"March 29, 2019",4.493
"March 28, 2019",4.506
"March 27, 2019",4.519
"March 26, 2019",4.519
"March 25, 2019",4.513
"March 22, 2019",4.500
"March 21, 2019",4.526
"March 20, 2019",4.526
"March 19, 2019",4.552
"March 18, 2019",4.578
"March 15, 2019",4.585
"March 14, 2019",4.598
"March 13, 2019",4.729
"March 12, 2019",4.709
"March 11, 2019",4.644
"March 8, 2019",4.618
"March 7, 2019",4.631
"March 6, 2019",4.598
"March 5, 2019",4.637
"March 4, 2019",4.637
"March 1, 2019",4.631
"Feb. 28, 2019",4.637
"Feb. 27, 2019",4.618
"Feb. 26, 2019",4.591
"Feb. 25, 2019",4.644
"Feb. 22, 2019",4.618
"Feb. 21, 2019",4.591
"Feb. 20, 2019",4.618
"Feb. 19, 2019",4.519
"Feb. 15, 2019",4.506
"Feb. 14, 2019",4.532
"Feb. 13, 2019",4.585
"Feb. 12, 2019",4.526
"Feb. 11, 2019",4.546
"Feb. 8, 2019",4.565
"Feb. 7, 2019",4.434
"Feb. 6, 2019",4.716
"Feb. 5, 2019",4.709
"Feb. 4, 2019",4.709
"Feb. 1, 2019",4.663
"Jan. 31, 2019",4.676
"Jan. 30, 2019",4.683
"Jan. 29, 2019",4.716
"Jan. 28, 2019",4.696
"Jan. 25, 2019",4.696
"Jan. 24, 2019",4.617
"Jan. 23, 2019",4.604
"Jan. 22, 2019",4.637
"Jan. 18, 2019",4.716
"Jan. 17, 2019",4.696
"Jan. 16, 2019",4.657
"Jan. 15, 2019",4.696
"Jan. 14, 2019",4.709
"Jan. 11, 2019",4.702
"Jan. 10, 2019",4.663
"Jan. 9, 2019",4.578
"Jan. 8, 2019",4.578
"Jan. 7, 2019",4.558
"Jan. 4, 2019",4.539
"Jan. 3, 2019",4.513
"Jan. 2, 2019",4.519
"Dec. 31, 2018",4.428
"Dec. 28, 2018",2.765
"Dec. 27, 2018",2.765
"Dec. 26, 2018",2.724
"Dec. 24, 2018",2.707
"Dec. 21, 2018",2.744
"Dec. 20, 2018",2.811
"Dec. 19, 2018",2.816
"Dec. 18, 2018",2.811
"Dec. 17, 2018",2.841
"Dec. 14, 2018",2.862
"Dec. 13, 2018",2.937
"Dec. 12, 2018",2.908
"Dec. 11, 2018",3.092
"Dec. 10, 2018",3.088
"Dec. 7, 2018",3.146
"Dec. 6, 2018",3.125
"Dec. 4, 2018",3.150
"Dec. 3, 2018",3.205
"Nov. 30, 2018",3.188
"Nov. 29, 2018",3.180
"Nov. 28, 2018",3.167
"Nov. 27, 2018",3.117
"Nov. 26, 2018",3.121
"Nov. 23, 2018",3.117
"Nov. 21, 2018",3.079
"Nov. 20, 2018",3.046
"Nov. 19, 2018",3.058
"Nov. 16, 2018",3.042
"Nov. 15, 2018",3.029
"Nov. 14, 2018",3.042
"Nov. 13, 2018",3.054
"Nov. 12, 2018",3.004
"Nov. 9, 2018",2.979
"Nov. 8, 2018",2.975
"Nov. 7, 2018",2.824
"Nov. 6, 2018",2.816
"Nov. 5, 2018",2.833
"Nov. 2, 2018",2.799
"Nov. 1, 2018",2.791
"Oct. 31, 2018",2.749
"Oct. 30, 2018",2.720
"Oct. 29, 2018",2.728
"Oct. 26, 2018",2.699
"Oct. 25, 2018",2.707
"Oct. 24, 2018",2.690
"Oct. 23, 2018",2.695
"Oct. 22, 2018",2.682
"Oct. 19, 2018",2.682
"Oct. 18, 2018",2.670
"Oct. 17, 2018",2.686
"Oct. 16, 2018",2.699
"Oct. 15, 2018",2.686
"Oct. 12, 2018",2.703
"Oct. 11, 2018",2.686
"Oct. 10, 2018",2.695
"Oct. 9, 2018",2.757
"Oct. 8, 2018",2.711
"Oct. 5, 2018",2.703
"Oct. 4, 2018",2.728
"Oct. 3, 2018",2.757
"Oct. 2, 2018",2.816
"Oct. 1, 2018",2.724
"Sept. 30, 2018",2.695
"Sept. 28, 2018",2.554
"Sept. 27, 2018",2.549
"Sept. 26, 2018",2.545
"Sept. 25, 2018",2.540
"Sept. 24, 2018",2.532
"Sept. 21, 2018",2.532
"Sept. 20, 2018",2.536
"Sept. 19, 2018",2.536
"Sept. 18, 2018",2.536
"Sept. 17, 2018",2.514
"Sept. 14, 2018",2.479
"Sept. 13, 2018",2.510
"Sept. 12, 2018",2.549
"Sept. 11, 2018",2.532
"Sept. 10, 2018",2.536
