date,operating_earning_yield
"May 28, 2019",29.32%
"May 24, 2019",29.68%
"May 23, 2019",29.68%
"May 22, 2019",28.62%
"May 21, 2019",28.54%
"May 20, 2019",29.87%
"May 17, 2019",30.73%
"May 16, 2019",29.50%
"May 15, 2019",26.41%
"May 14, 2019",27.08%
"May 13, 2019",27.24%
"May 10, 2019",26.20%
"May 9, 2019",26.27%
"May 8, 2019",26.34%
"May 7, 2019",26.41%
"May 6, 2019",26.12%
"May 3, 2019",26.34%
"May 2, 2019",26.49%
"May 1, 2019",26.20%
"April 30, 2019",26.27%
"April 29, 2019",26.27%
"April 26, 2019",27.01%
"April 25, 2019",27.47%
"April 24, 2019",27.55%
"April 23, 2019",27.79%
"April 22, 2019",27.32%
"April 18, 2019",27.63%
"April 17, 2019",27.71%
"April 16, 2019",27.87%
"April 15, 2019",27.79%
"April 12, 2019",27.47%
"April 11, 2019",27.16%
"April 10, 2019",27.71%
"April 9, 2019",27.79%
"April 8, 2019",27.95%
"April 5, 2019",28.12%
"April 4, 2019",28.12%
"April 3, 2019",28.20%
"April 2, 2019",27.95%
"April 1, 2019",27.71%
"March 31, 2019",
"March 29, 2019",24.44%
"March 28, 2019",24.29%
"March 27, 2019",24.15%
"March 26, 2019",24.15%
"March 25, 2019",24.22%
"March 22, 2019",24.36%
"March 21, 2019",24.08%
"March 20, 2019",24.08%
"March 19, 2019",23.80%
"March 18, 2019",23.54%
"March 15, 2019",23.47%
"March 14, 2019",23.34%
"March 13, 2019",22.10%
"March 12, 2019",22.27%
"March 11, 2019",22.89%
"March 8, 2019",23.14%
"March 7, 2019",23.01%
"March 6, 2019",23.34%
"March 5, 2019",22.95%
"March 4, 2019",22.95%
"March 1, 2019",23.01%
"Feb. 28, 2019",22.95%
"Feb. 27, 2019",23.14%
"Feb. 26, 2019",23.40%
"Feb. 25, 2019",22.89%
"Feb. 22, 2019",23.14%
"Feb. 21, 2019",23.40%
"Feb. 20, 2019",23.14%
"Feb. 19, 2019",24.15%
"Feb. 15, 2019",24.29%
"Feb. 14, 2019",24.01%
"Feb. 13, 2019",23.47%
"Feb. 12, 2019",24.08%
"Feb. 11, 2019",23.87%
"Feb. 8, 2019",23.67%
"Feb. 7, 2019",25.10%
"Feb. 6, 2019",22.21%
"Feb. 5, 2019",22.27%
"Feb. 4, 2019",22.27%
"Feb. 1, 2019",22.70%
"Jan. 31, 2019",22.58%
"Jan. 30, 2019",22.51%
"Jan. 29, 2019",22.21%
"Jan. 28, 2019",22.39%
"Jan. 25, 2019",22.39%
"Jan. 24, 2019",23.14%
"Jan. 23, 2019",23.27%
"Jan. 22, 2019",22.95%
"Jan. 18, 2019",22.21%
"Jan. 17, 2019",22.39%
"Jan. 16, 2019",22.76%
"Jan. 15, 2019",22.39%
"Jan. 14, 2019",22.27%
"Jan. 11, 2019",22.33%
"Jan. 10, 2019",22.70%
"Jan. 9, 2019",23.54%
"Jan. 8, 2019",23.54%
"Jan. 7, 2019",23.74%
"Jan. 4, 2019",23.94%
"Jan. 3, 2019",24.22%
"Jan. 2, 2019",24.15%
"Dec. 31, 2018",25.18%
"Dec. 28, 2018",24.95%
"Dec. 27, 2018",24.95%
"Dec. 26, 2018",25.74%
"Dec. 24, 2018",26.06%
"Dec. 21, 2018",25.34%
"Dec. 20, 2018",24.14%
"Dec. 19, 2018",24.07%
"Dec. 18, 2018",24.14%
"Dec. 17, 2018",23.65%
"Dec. 14, 2018",23.31%
"Dec. 13, 2018",22.17%
"Dec. 12, 2018",22.60%
"Dec. 11, 2018",20.14%
"Dec. 10, 2018",20.19%
"Dec. 7, 2018",19.52%
"Dec. 6, 2018",19.75%
"Dec. 4, 2018",19.47%
"Dec. 3, 2018",18.88%
"Nov. 30, 2018",19.06%
"Nov. 29, 2018",19.15%
"Nov. 28, 2018",19.29%
"Nov. 27, 2018",19.85%
"Nov. 26, 2018",19.80%
"Nov. 23, 2018",19.85%
"Nov. 21, 2018",20.29%
"Nov. 20, 2018",20.71%
"Nov. 19, 2018",20.55%
"Nov. 16, 2018",20.76%
"Nov. 15, 2018",20.92%
"Nov. 14, 2018",20.76%
"Nov. 13, 2018",20.60%
"Nov. 12, 2018",21.24%
"Nov. 9, 2018",21.58%
"Nov. 8, 2018",21.64%
"Nov. 7, 2018",23.92%
"Nov. 6, 2018",24.07%
"Nov. 5, 2018",23.78%
"Nov. 2, 2018",24.35%
"Nov. 1, 2018",24.50%
"Oct. 31, 2018",25.26%
"Oct. 30, 2018",25.82%
"Oct. 29, 2018",25.65%
"Oct. 26, 2018",26.23%
"Oct. 25, 2018",26.06%
"Oct. 24, 2018",26.40%
"Oct. 23, 2018",26.32%
"Oct. 22, 2018",26.57%
"Oct. 19, 2018",26.57%
"Oct. 18, 2018",26.84%
"Oct. 17, 2018",26.49%
"Oct. 16, 2018",26.23%
"Oct. 15, 2018",26.49%
"Oct. 12, 2018",26.15%
"Oct. 11, 2018",26.49%
"Oct. 10, 2018",26.32%
"Oct. 9, 2018",25.10%
"Oct. 8, 2018",25.98%
"Oct. 5, 2018",26.15%
"Oct. 4, 2018",25.65%
"Oct. 3, 2018",25.10%
"Oct. 2, 2018",24.07%
"Oct. 1, 2018",25.74%
"Sept. 30, 2018",
"Sept. 28, 2018",20.75%
"Sept. 27, 2018",20.82%
"Sept. 26, 2018",20.88%
"Sept. 25, 2018",20.95%
"Sept. 24, 2018",21.09%
"Sept. 21, 2018",21.09%
"Sept. 20, 2018",21.02%
"Sept. 19, 2018",21.02%
"Sept. 18, 2018",21.02%
"Sept. 17, 2018",21.37%
"Sept. 14, 2018",21.95%
"Sept. 13, 2018",21.44%
"Sept. 12, 2018",20.82%
"Sept. 11, 2018",21.09%
"Sept. 10, 2018",21.02%
"Sept. 7, 2018",21.37%
"Sept. 6, 2018",21.30%
"Sept. 5, 2018",21.44%
"Sept. 4, 2018",21.73%
"Aug. 31, 2018",21.51%
"Aug. 30, 2018",21.23%
"Aug. 29, 2018",21.16%
"Aug. 28, 2018",21.16%
"Aug. 27, 2018",21.16%
"Aug. 24, 2018",21.23%
"Aug. 23, 2018",22.97%
"Aug. 22, 2018",21.95%
"Aug. 21, 2018",21.51%
"Aug. 20, 2018",21.16%
"Aug. 17, 2018",20.88%
"Aug. 16, 2018",20.95%
"Aug. 15, 2018",20.55%
"Aug. 14, 2018",20.23%
"Aug. 13, 2018",19.55%
"Aug. 10, 2018",19.49%
"Aug. 9, 2018",18.02%
"Aug. 8, 2018",16.58%
"Aug. 7, 2018",16.45%
"Aug. 6, 2018",16.79%
"Aug. 3, 2018",16.71%
"Aug. 2, 2018",17.11%
"Aug. 1, 2018",17.02%
"July 31, 2018",16.93%
"July 30, 2018",16.93%
"July 27, 2018",16.88%
"July 26, 2018",16.58%
"July 25, 2018",17.02%
"July 24, 2018",17.15%
"July 23, 2018",17.34%
"July 20, 2018",17.48%
"July 19, 2018",17.48%
"July 18, 2018",17.53%
"July 17, 2018",17.62%
"July 16, 2018",17.53%
"July 13, 2018",17.62%
"July 12, 2018",17.48%
"July 11, 2018",17.57%
"July 10, 2018",17.53%
"July 9, 2018",17.67%
"July 6, 2018",17.62%
"July 5, 2018",17.87%
"July 3, 2018",17.67%
"July 2, 2018",17.72%
"June 30, 2018",
"June 29, 2018",16.62%
"June 28, 2018",17.14%
"June 27, 2018",16.48%
"June 26, 2018",16.48%
"June 25, 2018",16.30%
"June 22, 2018",16.26%
"June 21, 2018",16.53%
"June 20, 2018",16.57%
"June 19, 2018",16.35%
"June 18, 2018",16.80%
"June 15, 2018",16.57%
"June 14, 2018",16.43%
"June 13, 2018",15.79%
"June 12, 2018",15.79%
"June 11, 2018",15.83%
"June 8, 2018",15.91%
"June 7, 2018",16.30%
"June 6, 2018",16.43%
"June 5, 2018",16.26%
"June 4, 2018",16.00%
"June 1, 2018",16.17%
"May 31, 2018",16.21%
"May 30, 2018",16.21%
"May 29, 2018",16.17%
"May 25, 2018",16.71%
"May 24, 2018",16.39%
"May 23, 2018",16.53%
"May 22, 2018",16.30%
"May 21, 2018",16.53%
"May 18, 2018",16.71%
"May 17, 2018",16.21%
"May 16, 2018",15.11%
"May 15, 2018",15.19%
"May 14, 2018",14.82%
"May 11, 2018",14.82%
"May 10, 2018",14.74%
"May 9, 2018",14.85%
"May 8, 2018",14.85%
"May 7, 2018",14.53%
"May 4, 2018",14.56%
"May 3, 2018",14.71%
"May 2, 2018",14.67%
"May 1, 2018",14.56%
"April 30, 2018",14.42%
"April 27, 2018",14.53%
"April 26, 2018",14.82%
"April 25, 2018",14.89%
"April 24, 2018",14.89%
"April 23, 2018",14.60%
"April 20, 2018",14.22%
"April 19, 2018",13.83%
"April 18, 2018",13.73%
"April 17, 2018",13.46%
"April 16, 2018",13.43%
"April 13, 2018",13.61%
"April 12, 2018",13.67%
"April 11, 2018",13.58%
"April 10, 2018",13.55%
"April 9, 2018",13.64%
"April 6, 2018",13.40%
"April 5, 2018",13.28%
"April 4, 2018",13.40%
"April 3, 2018",13.52%
"April 2, 2018",13.92%
"March 31, 2018",
"March 29, 2018",15.59%
"March 28, 2018",15.70%
"March 27, 2018",15.77%
"March 26, 2018",15.77%
"March 23, 2018",15.52%
"March 22, 2018",15.28%
"March 21, 2018",14.94%
"March 20, 2018",14.81%
"March 19, 2018",14.98%
"March 16, 2018",14.75%
"March 15, 2018",14.72%
"March 14, 2018",14.72%
"March 13, 2018",14.47%
"March 12, 2018",14.32%
"March 9, 2018",14.41%
"March 8, 2018",14.26%
"March 7, 2018",14.32%
"March 6, 2018",14.35%
"March 5, 2018",14.29%
"March 2, 2018",14.38%
"March 1, 2018",14.29%
"Feb. 28, 2018",14.23%
"Feb. 27, 2018",14.03%
"Feb. 26, 2018",13.97%
"Feb. 23, 2018",14.11%
"Feb. 22, 2018",14.00%
"Feb. 21, 2018",13.75%
"Feb. 20, 2018",13.83%
"Feb. 16, 2018",13.69%
"Feb. 15, 2018",13.86%
"Feb. 14, 2018",13.91%
"Feb. 13, 2018",13.58%
"Feb. 12, 2018",14.06%
"Feb. 9, 2018",15.17%
"Feb. 8, 2018",14.98%
"Feb. 7, 2018",16.98%
"Feb. 6, 2018",16.77%
"Feb. 5, 2018",17.32%
"Feb. 2, 2018",16.89%
"Feb. 1, 2018",16.53%
"Jan. 31, 2018",16.10%
"Jan. 30, 2018",16.10%
"Jan. 29, 2018",15.91%
"Jan. 26, 2018",15.80%
"Jan. 25, 2018",15.80%
"Jan. 24, 2018",15.99%
"Jan. 23, 2018",16.03%
"Jan. 22, 2018",15.84%
"Jan. 19, 2018",16.22%
"Jan. 18, 2018",16.53%
"Jan. 17, 2018",16.49%
"Jan. 16, 2018",16.65%
"Jan. 12, 2018",16.65%
"Jan. 11, 2018",16.65%
"Jan. 10, 2018",17.06%
"Jan. 9, 2018",16.73%
"Jan. 8, 2018",16.37%
"Jan. 5, 2018",16.10%
"Jan. 4, 2018",15.73%
"Jan. 3, 2018",15.66%
"Jan. 2, 2018",15.59%
"Dec. 31, 2017",
"Dec. 29, 2017",16.47%
"Dec. 28, 2017",16.40%
"Dec. 27, 2017",16.36%
"Dec. 26, 2017",16.25%
"Dec. 22, 2017",16.36%
"Dec. 21, 2017",16.14%
"Dec. 20, 2017",16.28%
"Dec. 19, 2017",16.14%
"Dec. 18, 2017",15.74%
"Dec. 15, 2017",16.51%
"Dec. 14, 2017",17.15%
"Dec. 13, 2017",16.95%
"Dec. 12, 2017",16.91%
"Dec. 11, 2017",16.99%
"Dec. 8, 2017",16.59%
"Dec. 7, 2017",16.91%
"Dec. 6, 2017",17.15%
"Dec. 5, 2017",17.11%
"Dec. 4, 2017",16.59%
"Dec. 1, 2017",16.21%
"Nov. 30, 2017",16.36%
"Nov. 29, 2017",16.87%
"Nov. 28, 2017",16.91%
"Nov. 27, 2017",17.03%
"Nov. 24, 2017",16.21%
"Nov. 22, 2017",15.92%
"Nov. 21, 2017",15.95%
"Nov. 20, 2017",15.78%
"Nov. 17, 2017",15.60%
"Nov. 16, 2017",15.67%
"Nov. 15, 2017",15.70%
"Nov. 14, 2017",15.92%
"Nov. 13, 2017",15.46%
"Nov. 10, 2017",15.10%
"Nov. 9, 2017",14.11%
"Nov. 8, 2017",12.83%
"Nov. 7, 2017",12.85%
"Nov. 6, 2017",12.71%
"Nov. 3, 2017",12.71%
"Nov. 2, 2017",12.67%
"Nov. 1, 2017",12.67%
"Oct. 31, 2017",12.71%
"Oct. 30, 2017",12.58%
"Oct. 27, 2017",12.67%
"Oct. 26, 2017",12.71%
"Oct. 25, 2017",12.64%
"Oct. 24, 2017",12.31%
"Oct. 23, 2017",12.16%
"Oct. 20, 2017",12.02%
"Oct. 19, 2017",12.04%
"Oct. 18, 2017",12.02%
"Oct. 17, 2017",12.21%
"Oct. 16, 2017",12.18%
"Oct. 13, 2017",12.08%
"Oct. 12, 2017",12.02%
"Oct. 11, 2017",12.08%
"Oct. 10, 2017",12.21%
"Oct. 9, 2017",12.83%
"Oct. 6, 2017",12.42%
"Oct. 5, 2017",12.38%
"Oct. 4, 2017",12.33%
"Oct. 3, 2017",12.16%
"Oct. 2, 2017",12.25%
"Sept. 30, 2017",
"Sept. 29, 2017",17.32%
"Sept. 28, 2017",17.35%
"Sept. 27, 2017",17.84%
"Sept. 26, 2017",17.44%
"Sept. 25, 2017",17.81%
"Sept. 22, 2017",18.17%
"Sept. 21, 2017",18.07%
"Sept. 20, 2017",18.07%
"Sept. 19, 2017",17.97%
"Sept. 18, 2017",18.20%
"Sept. 15, 2017",17.44%
"Sept. 14, 2017",17.38%
"Sept. 13, 2017",17.17%
"Sept. 12, 2017",17.32%
"Sept. 11, 2017",17.32%
"Sept. 8, 2017",17.32%
"Sept. 7, 2017",17.23%
"Sept. 6, 2017",17.38%
"Sept. 5, 2017",17.47%
"Sept. 1, 2017",17.29%
"Aug. 31, 2017",17.41%
"Aug. 30, 2017",17.91%
"Aug. 29, 2017",17.47%
"Aug. 28, 2017",17.69%
"Aug. 25, 2017",17.69%
"Aug. 24, 2017",17.72%
"Aug. 23, 2017",17.69%
"Aug. 22, 2017",17.63%
"Aug. 21, 2017",17.53%
"Aug. 18, 2017",17.97%
"Aug. 17, 2017",18.27%
"Aug. 16, 2017",18.30%
"Aug. 15, 2017",18.43%
"Aug. 14, 2017",19.21%
"Aug. 11, 2017",19.58%
"Aug. 10, 2017",19.47%
"Aug. 9, 2017",19.21%
"Aug. 8, 2017",19.10%
"Aug. 7, 2017",19.47%
"Aug. 4, 2017",19.47%
"Aug. 3, 2017",19.13%
"Aug. 2, 2017",19.13%
"Aug. 1, 2017",19.17%
"July 31, 2017",18.81%
"July 28, 2017",18.50%
"July 27, 2017",18.88%
"July 26, 2017",18.43%
"July 25, 2017",18.57%
"July 24, 2017",18.95%
"July 21, 2017",18.99%
"July 20, 2017",18.64%
"July 19, 2017",18.60%
"July 18, 2017",18.43%
"July 17, 2017",18.54%
"July 14, 2017",18.85%
"July 13, 2017",19.54%
"July 12, 2017",19.73%
"July 11, 2017",19.97%
"July 10, 2017",20.17%
"July 7, 2017",20.41%
"July 6, 2017",20.33%
"July 5, 2017",19.81%
"July 3, 2017",19.24%
"June 30, 2017",19.21%
"June 29, 2017",21.12%
"June 28, 2017",20.54%
"June 27, 2017",20.84%
"June 26, 2017",20.92%
"June 23, 2017",20.77%
"June 22, 2017",20.92%
"June 21, 2017",21.00%
"June 20, 2017",20.80%
"June 19, 2017",20.88%
"June 16, 2017",21.12%
"June 15, 2017",21.24%
"June 14, 2017",21.79%
"June 13, 2017",21.66%
"June 12, 2017",21.49%
"June 9, 2017",21.66%
"June 8, 2017",21.33%
"June 7, 2017",21.24%
"June 6, 2017",21.28%
"June 5, 2017",21.16%
"June 2, 2017",20.80%
"June 1, 2017",21.20%
"May 31, 2017",21.20%
"May 30, 2017",20.84%
"May 26, 2017",20.92%
"May 25, 2017",21.16%
"May 24, 2017",20.96%
"May 23, 2017",21.08%
"May 22, 2017",21.16%
"May 19, 2017",20.69%
"May 18, 2017",20.88%
"May 17, 2017",18.24%
"May 16, 2017",18.06%
"May 15, 2017",18.27%
"May 12, 2017",17.94%
"May 11, 2017",17.71%
"May 10, 2017",17.83%
"May 9, 2017",18.06%
"May 8, 2017",18.24%
"May 5, 2017",18.24%
"May 4, 2017",18.61%
"May 3, 2017",18.36%
"May 2, 2017",18.21%
"May 1, 2017",18.18%
"April 28, 2017",18.15%
"April 27, 2017",18.21%
"April 26, 2017",18.27%
"April 25, 2017",18.09%
"April 24, 2017",18.03%
"April 21, 2017",18.03%
"April 20, 2017",18.03%
"April 19, 2017",18.12%
"April 18, 2017",17.97%
"April 17, 2017",17.91%
"April 13, 2017",17.80%
"April 12, 2017",17.63%
"April 11, 2017",17.74%
"April 10, 2017",17.63%
"April 7, 2017",18.15%
"April 6, 2017",17.57%
"April 5, 2017",17.77%
"April 4, 2017",17.66%
"April 3, 2017",17.69%
"March 31, 2017",17.71%
"March 30, 2017",17.46%
"March 29, 2017",17.57%
"March 28, 2017",17.83%
"March 27, 2017",17.77%
"March 24, 2017",17.92%
"March 23, 2017",17.98%
"March 22, 2017",18.30%
"March 21, 2017",18.37%
"March 20, 2017",18.43%
"March 17, 2017",18.46%
"March 16, 2017",18.43%
"March 15, 2017",18.18%
"March 14, 2017",19.00%
"March 13, 2017",18.77%
"March 10, 2017",18.61%
"March 9, 2017",18.94%
"March 8, 2017",18.61%
"March 7, 2017",18.49%
"March 6, 2017",19.00%
"March 3, 2017",18.84%
"March 2, 2017",19.03%
"March 1, 2017",19.00%
"Feb. 28, 2017",19.23%
"Feb. 27, 2017",18.97%
"Feb. 24, 2017",18.87%
"Feb. 23, 2017",18.50%
"Feb. 22, 2017",18.71%
"Feb. 21, 2017",18.77%
"Feb. 17, 2017",18.81%
"Feb. 16, 2017",18.84%
"Feb. 15, 2017",18.71%
"Feb. 14, 2017",18.90%
"Feb. 13, 2017",18.97%
"Feb. 10, 2017",18.81%
"Feb. 9, 2017",19.30%
"Feb. 8, 2017",18.27%
"Feb. 7, 2017",18.61%
"Feb. 6, 2017",18.30%
"Feb. 3, 2017",18.55%
"Feb. 2, 2017",18.74%
"Feb. 1, 2017",18.68%
"Jan. 31, 2017",18.52%
"Jan. 30, 2017",18.94%
"Jan. 27, 2017",18.81%
"Jan. 26, 2017",18.81%
"Jan. 25, 2017",18.87%
"Jan. 24, 2017",19.17%
"Jan. 23, 2017",19.68%
"Jan. 20, 2017",19.82%
"Jan. 19, 2017",19.97%
"Jan. 18, 2017",20.11%
"Jan. 17, 2017",20.00%
"Jan. 13, 2017",20.04%
"Jan. 12, 2017",20.08%
"Jan. 11, 2017",20.26%
"Jan. 10, 2017",20.34%
"Jan. 9, 2017",20.34%
"Jan. 6, 2017",20.22%
"Jan. 5, 2017",20.26%
"Jan. 4, 2017",19.86%
"Jan. 3, 2017",20.22%
"Dec. 31, 2016",
"Dec. 30, 2016",19.97%
"Dec. 29, 2016",20.01%
"Dec. 28, 2016",20.42%
"Dec. 27, 2016",20.57%
"Dec. 23, 2016",20.61%
"Dec. 22, 2016",20.57%
"Dec. 21, 2016",20.27%
"Dec. 20, 2016",20.69%
"Dec. 19, 2016",20.42%
"Dec. 16, 2016",20.30%
"Dec. 15, 2016",20.42%
"Dec. 14, 2016",20.73%
"Dec. 13, 2016",19.90%
"Dec. 12, 2016",19.33%
"Dec. 9, 2016",19.26%
"Dec. 8, 2016",19.37%
"Dec. 7, 2016",19.65%
"Dec. 6, 2016",19.54%
"Dec. 5, 2016",19.50%
"Dec. 2, 2016",19.50%
"Dec. 1, 2016",19.26%
"Nov. 30, 2016",19.97%
"Nov. 29, 2016",19.86%
"Nov. 28, 2016",19.79%
"Nov. 25, 2016",19.86%
"Nov. 23, 2016",20.19%
"Nov. 22, 2016",20.38%
"Nov. 21, 2016",20.12%
"Nov. 18, 2016",20.30%
"Nov. 17, 2016",20.53%
"Nov. 16, 2016",20.97%
"Nov. 15, 2016",21.30%
"Nov. 14, 2016",21.89%
"Nov. 11, 2016",22.34%
"Nov. 10, 2016",21.68%
"Nov. 9, 2016",22.16%
"Nov. 8, 2016",21.55%
"Nov. 7, 2016",21.38%
"Nov. 4, 2016",21.21%
"Nov. 3, 2016",21.51%
"Nov. 2, 2016",21.30%
"Nov. 1, 2016",20.89%
"Oct. 31, 2016",20.81%
"Oct. 28, 2016",20.49%
"Oct. 27, 2016",20.30%
"Oct. 26, 2016",20.30%
"Oct. 25, 2016",20.34%
"Oct. 24, 2016",20.42%
"Oct. 21, 2016",20.27%
"Oct. 20, 2016",20.12%
"Oct. 19, 2016",19.97%
"Oct. 18, 2016",20.23%
"Oct. 17, 2016",20.30%
"Oct. 14, 2016",20.42%
"Oct. 13, 2016",20.65%
"Oct. 12, 2016",20.81%
"Oct. 11, 2016",22.34%
"Oct. 10, 2016",21.89%
"Oct. 7, 2016",22.21%
"Oct. 6, 2016",21.89%
"Oct. 5, 2016",21.89%
"Oct. 4, 2016",21.76%
"Oct. 3, 2016",21.68%
"Sept. 30, 2016",21.51%
"Sept. 29, 2016",20.39%
"Sept. 28, 2016",19.92%
"Sept. 27, 2016",20.35%
