date,ps_ratio
"March 19, 2020",0.0331
"March 18, 2020",0.0287
"March 17, 2020",0.0355
"March 16, 2020",0.034
"March 13, 2020",0.0398
"March 12, 2020",0.0374
"March 11, 2020",0.0446
"March 10, 2020",0.0476
"March 9, 2020",0.05
"March 6, 2020",0.0602
"March 5, 2020",0.0641
"March 4, 2020",0.0639
"March 3, 2020",0.0621
"March 2, 2020",0.069
"Feb. 28, 2020",0.0593
"Feb. 27, 2020",0.0566
"Feb. 26, 2020",0.0575
"Feb. 25, 2020",0.0608
"Feb. 24, 2020",0.0628
"Feb. 21, 2020",0.0629
"Feb. 20, 2020",0.0685
"Feb. 19, 2020",0.0704
"Feb. 18, 2020",0.0718
"Feb. 14, 2020",0.0738
"Feb. 13, 2020",0.0745
"Feb. 12, 2020",0.078
"Feb. 11, 2020",0.0773
"Feb. 10, 2020",0.08
"Feb. 7, 2020",0.1042
"Feb. 6, 2020",0.1104
"Feb. 5, 2020",0.1104
"Feb. 4, 2020",0.1063
"Feb. 3, 2020",0.1083
"Jan. 31, 2020",0.0966
"Jan. 30, 2020",0.107
"Jan. 29, 2020",0.1097
"Jan. 28, 2020",0.1083
"Jan. 27, 2020",0.1104
"Jan. 24, 2020",0.1111
"Jan. 23, 2020",0.1125
"Jan. 22, 2020",0.1097
"Jan. 21, 2020",0.1076
"Jan. 17, 2020",0.1111
"Jan. 16, 2020",0.1097
"Jan. 15, 2020",0.1097
"Jan. 14, 2020",0.1104
"Jan. 13, 2020",0.1118
"Jan. 10, 2020",0.1097
"Jan. 9, 2020",0.1111
"Jan. 8, 2020",0.1111
"Jan. 7, 2020",0.1159
"Jan. 6, 2020",0.1146
"Jan. 3, 2020",0.127
"Jan. 2, 2020",0.1242
"Dec. 31, 2019",0.1159
"Dec. 30, 2019",0.1023
"Dec. 27, 2019",0.1023
"Dec. 26, 2019",0.1069
"Dec. 24, 2019",0.1096
"Dec. 23, 2019",0.1096
"Dec. 20, 2019",0.1076
"Dec. 19, 2019",0.1083
"Dec. 18, 2019",0.1109
"Dec. 17, 2019",0.1162
"Dec. 16, 2019",0.1182
"Dec. 13, 2019",0.1189
"Dec. 12, 2019",0.1242
"Dec. 11, 2019",0.1328
"Dec. 10, 2019",0.1362
"Dec. 9, 2019",0.1415
"Dec. 6, 2019",0.1395
"Dec. 5, 2019",0.1375
"Dec. 4, 2019",0.1395
"Dec. 3, 2019",0.1295
"Dec. 2, 2019",0.1508
"Nov. 29, 2019",0.1807
"Nov. 27, 2019",0.1807
"Nov. 26, 2019",0.18
"Nov. 25, 2019",0.178
"Nov. 22, 2019",0.1707
"Nov. 21, 2019",0.1634
"Nov. 20, 2019",0.1594
"Nov. 19, 2019",0.1548
"Nov. 18, 2019",0.1561
"Nov. 15, 2019",0.1594
"Nov. 14, 2019",0.1634
"Nov. 13, 2019",0.1587
"Nov. 12, 2019",0.1541
"Nov. 11, 2019",0.1587
"Nov. 8, 2019",0.1514
"Nov. 7, 2019",0.1508
"Nov. 6, 2019",0.1289
"Nov. 5, 2019",0.1348
"Nov. 4, 2019",0.1368
"Nov. 1, 2019",0.1534
"Oct. 31, 2019",0.1528
"Oct. 30, 2019",0.1621
"Oct. 29, 2019",0.1634
"Oct. 28, 2019",0.1621
"Oct. 25, 2019",0.1627
"Oct. 24, 2019",0.1621
"Oct. 23, 2019",0.1574
"Oct. 22, 2019",0.1601
"Oct. 21, 2019",0.1594
"Oct. 18, 2019",0.1574
"Oct. 17, 2019",0.1548
"Oct. 16, 2019",0.1521
"Oct. 15, 2019",0.1528
"Oct. 14, 2019",0.1601
"Oct. 11, 2019",0.1475
"Oct. 10, 2019",0.1435
"Oct. 9, 2019",0.1335
"Oct. 8, 2019",0.1395
