date,ncavps
"Dec. 31, 2019",-4.362
"Sept. 30, 2019",-5.660
"June 30, 2019",-6.179
"March 31, 2019",-3.471
"Dec. 31, 2018",-2.463
"Sept. 30, 2018",-2.104
"June 30, 2018",-2.097
"March 31, 2018",-1.746
"Dec. 31, 2017",-2.801
"Sept. 30, 2017",-3.858
"June 30, 2017",-2.644
"March 31, 2017",-2.91
"Dec. 31, 2016",-3.121
"Sept. 30, 2016",-4.034
"June 30, 2016",-3.140
"March 31, 2016",-5.618
"Dec. 31, 2015",-5.402
"Sept. 30, 2015",-5.411
"June 30, 2015",-5.074
"March 31, 2015",-5.753
"Dec. 31, 2014",-5.641
"Sept. 30, 2014",-4.474
"June 30, 2014",-3.786
"March 31, 2014",-5.052
"Dec. 31, 2013",-6.579
"Sept. 30, 2013",-7.748
"June 30, 2013",-6.896
"March 31, 2013",-6.784
"Dec. 31, 2012",-8.460
"Sept. 30, 2012",
"June 30, 2012",
"March 31, 2012",-10.70
