date,pe_ratio
"March 29, 2019",6.643
"March 28, 2019",6.682
"March 27, 2019",6.721
"March 26, 2019",6.721
"March 25, 2019",6.702
"March 22, 2019",6.663
"March 21, 2019",6.741
"March 20, 2019",6.741
"March 19, 2019",6.819
"March 18, 2019",6.897
"March 15, 2019",6.917
"March 14, 2019",6.956
"March 13, 2019",7.346
"March 12, 2019",7.288
"March 11, 2019",7.092
"March 8, 2019",7.014
"March 7, 2019",7.054
"March 6, 2019",6.956
"March 5, 2019",7.073
"March 4, 2019",7.073
"March 1, 2019",7.054
"Feb. 28, 2019",7.073
"Feb. 27, 2019",7.014
"Feb. 26, 2019",6.936
"Feb. 25, 2019",7.092
"Feb. 22, 2019",7.014
"Feb. 21, 2019",6.936
"Feb. 20, 2019",7.014
"Feb. 19, 2019",6.721
"Feb. 15, 2019",6.682
"Feb. 14, 2019",6.760
"Feb. 13, 2019",6.917
"Feb. 12, 2019",6.741
"Feb. 11, 2019",6.800
"Feb. 8, 2019",6.858
"Feb. 7, 2019",6.467
"Feb. 6, 2019",7.308
"Feb. 5, 2019",7.288
"Feb. 4, 2019",7.288
"Feb. 1, 2019",7.151
"Jan. 31, 2019",7.190
"Jan. 30, 2019",7.210
"Jan. 29, 2019",7.308
"Jan. 28, 2019",7.249
"Jan. 25, 2019",7.249
"Jan. 24, 2019",7.014
"Jan. 23, 2019",6.975
"Jan. 22, 2019",7.073
"Jan. 18, 2019",7.308
"Jan. 17, 2019",7.249
"Jan. 16, 2019",7.132
"Jan. 15, 2019",7.249
"Jan. 14, 2019",7.288
"Jan. 11, 2019",7.268
"Jan. 10, 2019",7.151
"Jan. 9, 2019",6.897
"Jan. 8, 2019",6.897
"Jan. 7, 2019",6.838
"Jan. 4, 2019",6.780
"Jan. 3, 2019",6.702
"Jan. 2, 2019",6.721
"Dec. 31, 2018",6.448
"Dec. 28, 2018",2.050
"Dec. 27, 2018",2.050
"Dec. 26, 2018",1.988
"Dec. 24, 2018",1.963
"Dec. 21, 2018",2.019
"Dec. 20, 2018",2.119
"Dec. 19, 2018",2.126
"Dec. 18, 2018",2.119
"Dec. 17, 2018",2.163
"Dec. 14, 2018",2.195
"Dec. 13, 2018",2.308
"Dec. 12, 2018",2.264
"Dec. 11, 2018",2.540
"Dec. 10, 2018",2.533
"Dec. 7, 2018",2.621
"Dec. 6, 2018",2.590
"Dec. 4, 2018",2.627
"Dec. 3, 2018",2.709
"Nov. 30, 2018",2.684
"Nov. 29, 2018",2.671
"Nov. 28, 2018",2.652
"Nov. 27, 2018",2.577
"Nov. 26, 2018",2.584
"Nov. 23, 2018",2.577
"Nov. 21, 2018",2.521
"Nov. 20, 2018",2.471
"Nov. 19, 2018",2.489
"Nov. 16, 2018",2.464
"Nov. 15, 2018",2.446
"Nov. 14, 2018",2.464
"Nov. 13, 2018",2.483
"Nov. 12, 2018",2.408
"Nov. 9, 2018",2.370
"Nov. 8, 2018",2.364
"Nov. 7, 2018",2.138
"Nov. 6, 2018",2.126
"Nov. 5, 2018",2.151
"Nov. 2, 2018",2.101
"Nov. 1, 2018",2.088
"Oct. 31, 2018",2.025
"Oct. 30, 2018",1.982
"Oct. 29, 2018",1.994
"Oct. 26, 2018",1.950
"Oct. 25, 2018",1.963
"Oct. 24, 2018",1.938
"Oct. 23, 2018",1.944
"Oct. 22, 2018",1.925
"Oct. 19, 2018",1.925
"Oct. 18, 2018",1.906
"Oct. 17, 2018",1.931
"Oct. 16, 2018",1.950
"Oct. 15, 2018",1.931
"Oct. 12, 2018",1.956
"Oct. 11, 2018",1.931
"Oct. 10, 2018",1.944
"Oct. 9, 2018",2.038
"Oct. 8, 2018",1.969
"Oct. 5, 2018",1.956
"Oct. 4, 2018",1.994
"Oct. 3, 2018",2.038
"Oct. 2, 2018",2.126
"Oct. 1, 2018",1.988
"Sept. 30, 2018",1.944
"Sept. 28, 2018",2.323
"Sept. 27, 2018",2.316
"Sept. 26, 2018",2.308
"Sept. 25, 2018",2.301
"Sept. 24, 2018",2.286
"Sept. 21, 2018",2.286
"Sept. 20, 2018",2.294
"Sept. 19, 2018",2.294
"Sept. 18, 2018",2.294
"Sept. 17, 2018",2.256
"Sept. 14, 2018",2.196
"Sept. 13, 2018",2.248
"Sept. 12, 2018",2.316
"Sept. 11, 2018",2.286
"Sept. 10, 2018",2.294
"Sept. 7, 2018",2.256
"Sept. 6, 2018",2.264
"Sept. 5, 2018",2.248
"Sept. 4, 2018",2.218
"Aug. 31, 2018",2.241
"Aug. 30, 2018",2.271
"Aug. 29, 2018",2.278
"Aug. 28, 2018",2.278
"Aug. 27, 2018",2.278
"Aug. 24, 2018",2.271
"Aug. 23, 2018",2.099
"Aug. 22, 2018",2.196
"Aug. 21, 2018",2.241
"Aug. 20, 2018",2.278
"Aug. 17, 2018",2.308
"Aug. 16, 2018",2.301
"Aug. 15, 2018",2.346
"Aug. 14, 2018",2.383
"Aug. 13, 2018",2.466
"Aug. 10, 2018",2.473
"Aug. 9, 2018",2.676
"Aug. 8, 2018",2.908
"Aug. 7, 2018",2.930
"Aug. 6, 2018",2.871
"Aug. 3, 2018",2.886
"Aug. 2, 2018",2.818
"Aug. 1, 2018",2.833
"July 31, 2018",2.848
"July 30, 2018",2.848
"July 27, 2018",2.856
"July 26, 2018",2.908
"July 25, 2018",2.833
"July 24, 2018",2.811
"July 23, 2018",2.781
"July 20, 2018",2.758
"July 19, 2018",2.758
"July 18, 2018",2.751
"July 17, 2018",2.736
"July 16, 2018",2.751
"July 13, 2018",2.736
"July 12, 2018",2.758
"July 11, 2018",2.743
"July 10, 2018",2.751
"July 9, 2018",2.728
"July 6, 2018",2.736
"July 5, 2018",2.698
"July 3, 2018",2.728
"July 2, 2018",2.721
"June 30, 2018",2.713
"June 29, 2018",1.861
"June 28, 2018",1.804
"June 27, 2018",1.876
"June 26, 2018",1.876
"June 25, 2018",1.897
"June 22, 2018",1.902
"June 21, 2018",1.871
"June 20, 2018",1.866
"June 19, 2018",1.892
"June 18, 2018",1.840
"June 15, 2018",1.866
"June 14, 2018",1.881
"June 13, 2018",1.958
"June 12, 2018",1.958
"June 11, 2018",1.953
"June 8, 2018",1.943
"June 7, 2018",1.897
"June 6, 2018",1.881
"June 5, 2018",1.902
"June 4, 2018",1.933
"June 1, 2018",1.912
"May 31, 2018",1.907
"May 30, 2018",1.907
"May 29, 2018",1.912
"May 25, 2018",1.850
