date,earning_yield
"April 22, 2019",-36.28%
"April 18, 2019",-36.70%
"April 17, 2019",-36.80%
"April 16, 2019",-37.02%
"April 15, 2019",-36.91%
"April 12, 2019",-36.49%
"April 11, 2019",-36.07%
"April 10, 2019",-36.80%
"April 9, 2019",-36.91%
"April 8, 2019",-37.12%
"April 5, 2019",-37.34%
"April 4, 2019",-37.34%
"April 3, 2019",-37.45%
"April 2, 2019",-37.12%
"April 1, 2019",-36.80%
"March 31, 2019",-37.45%
"March 29, 2019",15.05%
"March 28, 2019",14.97%
"March 27, 2019",14.88%
"March 26, 2019",14.88%
"March 25, 2019",14.92%
"March 22, 2019",15.01%
"March 21, 2019",14.83%
"March 20, 2019",14.83%
"March 19, 2019",14.66%
"March 18, 2019",14.50%
"March 15, 2019",14.46%
"March 14, 2019",14.38%
"March 13, 2019",13.61%
"March 12, 2019",13.72%
"March 11, 2019",14.10%
"March 8, 2019",14.26%
"March 7, 2019",14.18%
"March 6, 2019",14.38%
"March 5, 2019",14.14%
"March 4, 2019",14.14%
"March 1, 2019",14.18%
"Feb. 28, 2019",14.14%
"Feb. 27, 2019",14.26%
"Feb. 26, 2019",14.42%
"Feb. 25, 2019",14.10%
"Feb. 22, 2019",14.26%
"Feb. 21, 2019",14.42%
"Feb. 20, 2019",14.26%
"Feb. 19, 2019",14.88%
"Feb. 15, 2019",14.97%
"Feb. 14, 2019",14.79%
"Feb. 13, 2019",14.46%
"Feb. 12, 2019",14.83%
"Feb. 11, 2019",14.71%
"Feb. 8, 2019",14.58%
"Feb. 7, 2019",15.46%
"Feb. 6, 2019",13.68%
"Feb. 5, 2019",13.72%
"Feb. 4, 2019",13.72%
"Feb. 1, 2019",13.98%
"Jan. 31, 2019",13.91%
"Jan. 30, 2019",13.87%
"Jan. 29, 2019",13.68%
"Jan. 28, 2019",13.80%
"Jan. 25, 2019",13.80%
"Jan. 24, 2019",14.26%
"Jan. 23, 2019",14.34%
"Jan. 22, 2019",14.14%
"Jan. 18, 2019",13.68%
"Jan. 17, 2019",13.80%
"Jan. 16, 2019",14.02%
"Jan. 15, 2019",13.80%
"Jan. 14, 2019",13.72%
"Jan. 11, 2019",13.76%
"Jan. 10, 2019",13.98%
"Jan. 9, 2019",14.50%
"Jan. 8, 2019",14.50%
"Jan. 7, 2019",14.62%
"Jan. 4, 2019",14.75%
"Jan. 3, 2019",14.92%
"Jan. 2, 2019",14.88%
"Dec. 31, 2018",15.51%
"Dec. 28, 2018",48.77%
"Dec. 27, 2018",48.77%
"Dec. 26, 2018",50.31%
"Dec. 24, 2018",50.95%
"Dec. 21, 2018",49.53%
"Dec. 20, 2018",47.18%
"Dec. 19, 2018",47.04%
"Dec. 18, 2018",47.18%
"Dec. 17, 2018",46.22%
"Dec. 14, 2018",45.56%
"Dec. 13, 2018",43.34%
"Dec. 12, 2018",44.18%
"Dec. 11, 2018",39.38%
"Dec. 10, 2018",39.47%
"Dec. 7, 2018",38.15%
"Dec. 6, 2018",38.61%
"Dec. 4, 2018",38.06%
"Dec. 3, 2018",36.92%
"Nov. 30, 2018",37.26%
"Nov. 29, 2018",37.44%
"Nov. 28, 2018",37.70%
"Nov. 27, 2018",38.80%
"Nov. 26, 2018",38.71%
"Nov. 23, 2018",38.80%
"Nov. 21, 2018",39.67%
"Nov. 20, 2018",40.48%
"Nov. 19, 2018",40.17%
"Nov. 16, 2018",40.58%
"Nov. 15, 2018",40.89%
"Nov. 14, 2018",40.58%
"Nov. 13, 2018",40.27%
"Nov. 12, 2018",41.53%
"Nov. 9, 2018",42.19%
"Nov. 8, 2018",42.30%
"Nov. 7, 2018",46.77%
"Nov. 6, 2018",47.04%
"Nov. 5, 2018",46.49%
"Nov. 2, 2018",47.60%
"Nov. 1, 2018",47.89%
"Oct. 31, 2018",49.37%
"Oct. 30, 2018",50.47%
"Oct. 29, 2018",50.15%
"Oct. 26, 2018",51.28%
"Oct. 25, 2018",50.95%
"Oct. 24, 2018",51.61%
"Oct. 23, 2018",51.44%
"Oct. 22, 2018",51.95%
"Oct. 19, 2018",51.95%
"Oct. 18, 2018",52.46%
"Oct. 17, 2018",51.78%
"Oct. 16, 2018",51.28%
"Oct. 15, 2018",51.78%
"Oct. 12, 2018",51.11%
"Oct. 11, 2018",51.78%
"Oct. 10, 2018",51.44%
"Oct. 9, 2018",49.07%
"Oct. 8, 2018",50.79%
"Oct. 5, 2018",51.11%
"Oct. 4, 2018",50.15%
"Oct. 3, 2018",49.07%
"Oct. 2, 2018",47.04%
"Oct. 1, 2018",50.31%
"Sept. 30, 2018",51.44%
"Sept. 28, 2018",43.04%
"Sept. 27, 2018",43.18%
"Sept. 26, 2018",43.32%
"Sept. 25, 2018",43.46%
"Sept. 24, 2018",43.75%
"Sept. 21, 2018",43.75%
"Sept. 20, 2018",43.60%
"Sept. 19, 2018",43.60%
"Sept. 18, 2018",43.60%
"Sept. 17, 2018",44.33%
"Sept. 14, 2018",45.54%
"Sept. 13, 2018",44.47%
"Sept. 12, 2018",43.18%
"Sept. 11, 2018",43.75%
"Sept. 10, 2018",43.60%
"Sept. 7, 2018",44.33%
"Sept. 6, 2018",44.18%
"Sept. 5, 2018",44.47%
"Sept. 4, 2018",45.08%
"Aug. 31, 2018",44.62%
"Aug. 30, 2018",44.03%
"Aug. 29, 2018",43.89%
"Aug. 28, 2018",43.89%
"Aug. 27, 2018",43.89%
"Aug. 24, 2018",44.03%
"Aug. 23, 2018",47.65%
"Aug. 22, 2018",45.54%
"Aug. 21, 2018",44.62%
"Aug. 20, 2018",43.89%
"Aug. 17, 2018",43.32%
"Aug. 16, 2018",43.46%
"Aug. 15, 2018",42.63%
"Aug. 14, 2018",41.96%
"Aug. 13, 2018",40.55%
"Aug. 10, 2018",40.43%
"Aug. 9, 2018",37.37%
"Aug. 8, 2018",34.39%
"Aug. 7, 2018",34.12%
"Aug. 6, 2018",34.84%
"Aug. 3, 2018",34.66%
"Aug. 2, 2018",35.48%
"Aug. 1, 2018",35.30%
"July 31, 2018",35.11%
"July 30, 2018",35.11%
"July 27, 2018",35.02%
"July 26, 2018",34.39%
"July 25, 2018",35.30%
"July 24, 2018",35.58%
"July 23, 2018",35.96%
"July 20, 2018",36.26%
"July 19, 2018",36.26%
"July 18, 2018",36.35%
"July 17, 2018",36.55%
"July 16, 2018",36.35%
"July 13, 2018",36.55%
"July 12, 2018",36.26%
"July 11, 2018",36.45%
"July 10, 2018",36.35%
"July 9, 2018",36.65%
"July 6, 2018",36.55%
"July 5, 2018",37.06%
"July 3, 2018",36.65%
"July 2, 2018",36.76%
"June 30, 2018",36.86%
"June 29, 2018",53.74%
"June 28, 2018",55.43%
"June 27, 2018",53.30%
"June 26, 2018",53.30%
"June 25, 2018",52.72%
"June 22, 2018",52.58%
"June 21, 2018",53.45%
"June 20, 2018",53.59%
"June 19, 2018",52.87%
"June 18, 2018",54.34%
"June 15, 2018",53.59%
"June 14, 2018",53.16%
"June 13, 2018",51.06%
"June 12, 2018",51.06%
"June 11, 2018",51.20%
"June 8, 2018",51.47%
"June 7, 2018",52.72%
"June 6, 2018",53.16%
"June 5, 2018",52.58%
"June 4, 2018",51.74%
"June 1, 2018",52.30%
"May 31, 2018",52.44%
"May 30, 2018",52.44%
"May 29, 2018",52.30%
"May 25, 2018",54.04%
"May 24, 2018",53.01%
"May 23, 2018",53.45%
"May 22, 2018",52.72%
"May 21, 2018",53.45%
"May 18, 2018",54.04%
"May 17, 2018",52.44%
"May 16, 2018",48.88%
"May 15, 2018",49.13%
"May 14, 2018",47.92%
"May 11, 2018",47.92%
"May 10, 2018",47.68%
"May 9, 2018",48.04%
"May 8, 2018",48.04%
"May 7, 2018",46.99%
"May 4, 2018",47.11%
"May 3, 2018",47.57%
"May 2, 2018",47.45%
"May 1, 2018",47.11%
"April 30, 2018",46.65%
"April 27, 2018",46.99%
"April 26, 2018",47.92%
"April 25, 2018",48.16%
"April 24, 2018",48.16%
"April 23, 2018",47.22%
"April 20, 2018",45.99%
"April 19, 2018",44.72%
"April 18, 2018",44.42%
"April 17, 2018",43.52%
"April 16, 2018",43.43%
"April 13, 2018",44.02%
"April 12, 2018",44.22%
"April 11, 2018",43.92%
"April 10, 2018",43.82%
"April 9, 2018",44.12%
"April 6, 2018",43.33%
"April 5, 2018",42.95%
"April 4, 2018",43.33%
"April 3, 2018",43.72%
"April 2, 2018",45.03%
"March 31, 2018",44.22%
"March 29, 2018",13.87%
"March 28, 2018",13.97%
"March 27, 2018",14.03%
"March 26, 2018",14.03%
"March 23, 2018",13.81%
"March 22, 2018",13.60%
"March 21, 2018",13.30%
"March 20, 2018",13.18%
"March 19, 2018",13.33%
"March 16, 2018",13.13%
"March 15, 2018",13.10%
"March 14, 2018",13.10%
"March 13, 2018",12.88%
"March 12, 2018",12.74%
"March 9, 2018",12.82%
"March 8, 2018",12.69%
"March 7, 2018",12.74%
"March 6, 2018",12.77%
"March 5, 2018",12.72%
"March 2, 2018",12.80%
"March 1, 2018",12.72%
"Feb. 28, 2018",12.67%
"Feb. 27, 2018",12.48%
"Feb. 26, 2018",12.43%
"Feb. 23, 2018",12.56%
"Feb. 22, 2018",12.46%
"Feb. 21, 2018",12.23%
"Feb. 20, 2018",12.31%
"Feb. 16, 2018",12.18%
"Feb. 15, 2018",12.33%
"Feb. 14, 2018",12.38%
"Feb. 13, 2018",12.09%
"Feb. 12, 2018",12.51%
"Feb. 9, 2018",13.51%
"Feb. 8, 2018",13.33%
"Feb. 7, 2018",15.11%
"Feb. 6, 2018",14.93%
"Feb. 5, 2018",15.42%
"Feb. 2, 2018",15.04%
"Feb. 1, 2018",14.71%
"Jan. 31, 2018",14.33%
"Jan. 30, 2018",14.33%
"Jan. 29, 2018",14.16%
"Jan. 26, 2018",14.07%
"Jan. 25, 2018",14.07%
"Jan. 24, 2018",14.23%
"Jan. 23, 2018",14.26%
"Jan. 22, 2018",14.10%
"Jan. 19, 2018",14.43%
"Jan. 18, 2018",14.71%
"Jan. 17, 2018",14.67%
"Jan. 16, 2018",14.82%
"Jan. 12, 2018",14.82%
"Jan. 11, 2018",14.82%
"Jan. 10, 2018",15.19%
"Jan. 9, 2018",14.89%
"Jan. 8, 2018",14.57%
"Jan. 5, 2018",14.33%
"Jan. 4, 2018",14.00%
"Jan. 3, 2018",13.94%
"Jan. 2, 2018",13.87%
"Dec. 31, 2017",14.23%
"Dec. 29, 2017",11.92%
"Dec. 28, 2017",11.86%
"Dec. 27, 2017",11.84%
"Dec. 26, 2017",11.76%
"Dec. 22, 2017",11.84%
"Dec. 21, 2017",11.68%
"Dec. 20, 2017",11.78%
"Dec. 19, 2017",11.68%
"Dec. 18, 2017",11.39%
"Dec. 15, 2017",11.95%
"Dec. 14, 2017",12.41%
"Dec. 13, 2017",12.26%
"Dec. 12, 2017",12.23%
"Dec. 11, 2017",12.29%
"Dec. 8, 2017",12.00%
"Dec. 7, 2017",12.23%
"Dec. 6, 2017",12.41%
"Dec. 5, 2017",12.38%
"Dec. 4, 2017",12.00%
"Dec. 1, 2017",11.73%
"Nov. 30, 2017",11.84%
"Nov. 29, 2017",12.20%
"Nov. 28, 2017",12.23%
"Nov. 27, 2017",12.32%
"Nov. 24, 2017",11.73%
"Nov. 22, 2017",11.52%
"Nov. 21, 2017",11.54%
"Nov. 20, 2017",11.41%
"Nov. 17, 2017",11.29%
"Nov. 16, 2017",11.34%
"Nov. 15, 2017",11.36%
"Nov. 14, 2017",11.52%
"Nov. 13, 2017",11.19%
"Nov. 10, 2017",10.93%
"Nov. 9, 2017",10.21%
"Nov. 8, 2017",9.28%
"Nov. 7, 2017",9.30%
"Nov. 6, 2017",9.20%
"Nov. 3, 2017",9.20%
"Nov. 2, 2017",9.16%
"Nov. 1, 2017",9.16%
"Oct. 31, 2017",9.20%
"Oct. 30, 2017",9.10%
"Oct. 27, 2017",9.16%
"Oct. 26, 2017",9.20%
"Oct. 25, 2017",9.15%
"Oct. 24, 2017",8.91%
"Oct. 23, 2017",8.80%
"Oct. 20, 2017",8.70%
"Oct. 19, 2017",8.71%
"Oct. 18, 2017",8.70%
"Oct. 17, 2017",8.83%
"Oct. 16, 2017",8.82%
"Oct. 13, 2017",8.74%
"Oct. 12, 2017",8.70%
"Oct. 11, 2017",8.74%
"Oct. 10, 2017",8.83%
"Oct. 9, 2017",9.28%
"Oct. 6, 2017",8.99%
"Oct. 5, 2017",8.96%
"Oct. 4, 2017",8.92%
"Oct. 3, 2017",8.80%
"Oct. 2, 2017",8.86%
"Sept. 30, 2017",8.80%
"Sept. 29, 2017",0.48%
"Sept. 28, 2017",0.48%
"Sept. 27, 2017",0.50%
"Sept. 26, 2017",0.48%
"Sept. 25, 2017",0.49%
"Sept. 22, 2017",0.50%
"Sept. 21, 2017",0.50%
"Sept. 20, 2017",0.50%
"Sept. 19, 2017",0.50%
"Sept. 18, 2017",0.50%
"Sept. 15, 2017",0.48%
"Sept. 14, 2017",0.48%
"Sept. 13, 2017",0.48%
"Sept. 12, 2017",0.48%
"Sept. 11, 2017",0.48%
"Sept. 8, 2017",0.48%
"Sept. 7, 2017",0.48%
"Sept. 6, 2017",0.48%
"Sept. 5, 2017",0.48%
"Sept. 1, 2017",0.48%
"Aug. 31, 2017",0.48%
"Aug. 30, 2017",0.50%
"Aug. 29, 2017",0.48%
"Aug. 28, 2017",0.49%
"Aug. 25, 2017",0.49%
"Aug. 24, 2017",0.49%
"Aug. 23, 2017",0.49%
"Aug. 22, 2017",0.49%
"Aug. 21, 2017",0.49%
"Aug. 18, 2017",0.50%
"Aug. 17, 2017",0.51%
"Aug. 16, 2017",0.51%
"Aug. 15, 2017",0.51%
"Aug. 14, 2017",0.53%
"Aug. 11, 2017",0.54%
"Aug. 10, 2017",0.54%
"Aug. 9, 2017",0.53%
"Aug. 8, 2017",0.53%
"Aug. 7, 2017",0.54%
"Aug. 4, 2017",0.54%
"Aug. 3, 2017",0.53%
"Aug. 2, 2017",0.53%
"Aug. 1, 2017",0.53%
"July 31, 2017",0.52%
"July 28, 2017",0.51%
"July 27, 2017",0.52%
"July 26, 2017",0.51%
"July 25, 2017",0.52%
"July 24, 2017",0.53%
"July 21, 2017",0.53%
"July 20, 2017",0.52%
"July 19, 2017",0.52%
"July 18, 2017",0.51%
"July 17, 2017",0.51%
"July 14, 2017",0.52%
"July 13, 2017",0.54%
"July 12, 2017",0.55%
"July 11, 2017",0.55%
"July 10, 2017",0.56%
"July 7, 2017",0.57%
"July 6, 2017",0.56%
"July 5, 2017",0.55%
"July 3, 2017",0.53%
"June 30, 2017",0.53%
"June 29, 2017",30.27%
"June 28, 2017",29.43%
"June 27, 2017",29.87%
"June 26, 2017",29.98%
"June 23, 2017",29.76%
"June 22, 2017",29.98%
"June 21, 2017",30.10%
"June 20, 2017",29.81%
"June 19, 2017",29.93%
"June 16, 2017",30.27%
"June 15, 2017",30.44%
"June 14, 2017",31.22%
"June 13, 2017",31.04%
"June 12, 2017",30.80%
"June 9, 2017",31.04%
"June 8, 2017",30.56%
"June 7, 2017",30.44%
"June 6, 2017",30.50%
"June 5, 2017",30.33%
"June 2, 2017",29.81%
"June 1, 2017",30.38%
"May 31, 2017",30.38%
"May 30, 2017",29.87%
"May 26, 2017",29.98%
"May 25, 2017",30.33%
"May 24, 2017",30.04%
"May 23, 2017",30.21%
"May 22, 2017",30.33%
"May 19, 2017",29.65%
"May 18, 2017",29.93%
"May 17, 2017",26.14%
"May 16, 2017",25.88%
"May 15, 2017",26.18%
"May 12, 2017",25.71%
"May 11, 2017",25.39%
"May 10, 2017",25.55%
"May 9, 2017",25.88%
"May 8, 2017",26.14%
"May 5, 2017",26.14%
"May 4, 2017",26.66%
"May 3, 2017",26.31%
"May 2, 2017",26.09%
"May 1, 2017",26.05%
"April 28, 2017",26.01%
"April 27, 2017",26.09%
"April 26, 2017",26.18%
"April 25, 2017",25.92%
"April 24, 2017",25.84%
"April 21, 2017",25.84%
"April 20, 2017",25.84%
"April 19, 2017",25.97%
"April 18, 2017",25.76%
"April 17, 2017",25.67%
"April 13, 2017",25.51%
"April 12, 2017",25.26%
"April 11, 2017",25.43%
"April 10, 2017",25.26%
"April 7, 2017",26.01%
"April 6, 2017",25.18%
"April 5, 2017",25.47%
"April 4, 2017",25.30%
"April 3, 2017",25.34%
"March 31, 2017",25.39%
"March 30, 2017",30.67%
"March 29, 2017",30.87%
"March 28, 2017",31.32%
"March 27, 2017",31.22%
"March 24, 2017",31.47%
"March 23, 2017",31.57%
"March 22, 2017",32.15%
"March 21, 2017",32.26%
"March 20, 2017",32.37%
"March 17, 2017",32.42%
"March 16, 2017",32.37%
"March 15, 2017",31.94%
"March 14, 2017",33.37%
"March 13, 2017",32.97%
"March 10, 2017",32.69%
"March 9, 2017",33.26%
"March 8, 2017",32.69%
"March 7, 2017",32.47%
"March 6, 2017",33.37%
"March 3, 2017",33.09%
"March 2, 2017",33.43%
"March 1, 2017",33.37%
"Feb. 28, 2017",33.78%
"Feb. 27, 2017",33.31%
"Feb. 24, 2017",33.14%
"Feb. 23, 2017",32.50%
"Feb. 22, 2017",32.86%
"Feb. 21, 2017",32.97%
"Feb. 17, 2017",33.03%
"Feb. 16, 2017",33.09%
"Feb. 15, 2017",32.86%
"Feb. 14, 2017",33.20%
"Feb. 13, 2017",33.31%
"Feb. 10, 2017",33.03%
"Feb. 9, 2017",33.90%
"Feb. 8, 2017",32.10%
"Feb. 7, 2017",32.69%
"Feb. 6, 2017",32.15%
"Feb. 3, 2017",32.58%
"Feb. 2, 2017",32.92%
"Feb. 1, 2017",32.81%
"Jan. 31, 2017",32.53%
"Jan. 30, 2017",33.26%
"Jan. 27, 2017",33.03%
"Jan. 26, 2017",33.03%
"Jan. 25, 2017",33.14%
"Jan. 24, 2017",33.66%
"Jan. 23, 2017",34.57%
"Jan. 20, 2017",34.82%
"Jan. 19, 2017",35.07%
"Jan. 18, 2017",35.32%
"Jan. 17, 2017",35.13%
"Jan. 13, 2017",35.20%
"Jan. 12, 2017",35.26%
"Jan. 11, 2017",35.58%
"Jan. 10, 2017",35.72%
"Jan. 9, 2017",35.72%
"Jan. 6, 2017",35.52%
"Jan. 5, 2017",35.58%
"Jan. 4, 2017",34.88%
"Jan. 3, 2017",35.52%
"Dec. 31, 2016",35.39%
"Dec. 30, 2016",22.49%
"Dec. 29, 2016",22.53%
"Dec. 28, 2016",22.99%
"Dec. 27, 2016",23.17%
"Dec. 23, 2016",23.21%
"Dec. 22, 2016",23.17%
"Dec. 21, 2016",22.82%
"Dec. 20, 2016",23.30%
"Dec. 19, 2016",22.99%
"Dec. 16, 2016",22.87%
"Dec. 15, 2016",22.99%
"Dec. 14, 2016",23.34%
"Dec. 13, 2016",22.41%
"Dec. 12, 2016",21.77%
"Dec. 9, 2016",21.69%
"Dec. 8, 2016",21.81%
"Dec. 7, 2016",22.12%
"Dec. 6, 2016",22.00%
"Dec. 5, 2016",21.97%
"Dec. 2, 2016",21.97%
"Dec. 1, 2016",21.69%
"Nov. 30, 2016",22.49%
"Nov. 29, 2016",22.37%
"Nov. 28, 2016",22.28%
"Nov. 25, 2016",22.37%
"Nov. 23, 2016",22.74%
"Nov. 22, 2016",22.95%
"Nov. 21, 2016",22.65%
"Nov. 18, 2016",22.87%
"Nov. 17, 2016",23.12%
"Nov. 16, 2016",23.61%
"Nov. 15, 2016",23.98%
"Nov. 14, 2016",24.66%
"Nov. 11, 2016",25.16%
"Nov. 10, 2016",24.41%
"Nov. 9, 2016",24.96%
"Nov. 8, 2016",24.27%
"Nov. 7, 2016",24.08%
"Nov. 4, 2016",23.89%
"Nov. 3, 2016",24.22%
"Nov. 2, 2016",23.98%
"Nov. 1, 2016",23.52%
"Oct. 31, 2016",23.43%
"Oct. 28, 2016",23.08%
"Oct. 27, 2016",22.87%
"Oct. 26, 2016",22.87%
"Oct. 25, 2016",22.91%
"Oct. 24, 2016",22.99%
"Oct. 21, 2016",22.82%
"Oct. 20, 2016",22.65%
"Oct. 19, 2016",22.49%
