date,ni_per_employee_annual
"March 31, 2019",-116937.3
"March 31, 2018",213729.3
"March 31, 2017",189114.3
"March 31, 2016",36942.14
"March 31, 2015",-289495.3
"March 31, 2014",86093.47
"March 31, 2013",392366.3
"March 31, 2012",-113035.4
"March 31, 2011",356972.0
"March 31, 2010",265937.2
"March 31, 2009",-1.743M
"March 31, 2008",340877.1
"March 31, 2007",189668.2
"March 31, 2006",117586.7
