date,total_employee_number
"March 31, 2019",1581
"March 31, 2018",1576
"March 31, 2017",2146
"March 31, 2016",1450
"March 31, 2015",1220
"March 31, 2014",1500
"March 31, 2013",1500
"March 31, 2012",1200
"March 31, 2011",1055
"March 31, 2010",898
"March 31, 2009",702
"March 31, 2008",435
"March 31, 2007",435
"March 31, 2006",435
"March 31, 2005",300
"March 31, 2004",49
"March 31, 2003",49
"March 31, 2002",49
