date,ca_score
"Dec. 31, 2019",-2.880
"Sept. 30, 2019",-2.615
"June 30, 2019",-2.738
"March 31, 2019",-1.852
"Dec. 31, 2018",-0.7919
"Sept. 30, 2018",-0.3933
"June 30, 2018",-0.4369
"March 31, 2018",0.0556
"Dec. 31, 2017",-1.288
"Sept. 30, 2017",-1.496
"June 30, 2017",-1.674
"March 31, 2017",-0.62
"Dec. 31, 2016",-0.7049
"Sept. 30, 2016",-1.717
"June 30, 2016",-1.605
"March 31, 2016",-3.182
"Dec. 31, 2015",-3.385
"Sept. 30, 2015",-4.585
"June 30, 2015",-4.250
"March 31, 2015",-4.447
"Dec. 31, 2014",-3.364
"Sept. 30, 2014",-1.638
"June 30, 2014",-1.625
"March 31, 2014",-1.631
"Dec. 31, 2013",-1.550
"Sept. 30, 2013",-1.964
"June 30, 2013",-1.460
"March 31, 2013",-0.6512
