date,forward_ps_ratio
"March 19, 2020",0.0336
"March 18, 2020",0.0292
"March 17, 2020",0.036
"March 16, 2020",0.0345
"March 13, 2020",0.0404
"March 12, 2020",0.0379
"March 11, 2020",0.0452
"March 10, 2020",0.0483
"March 9, 2020",0.0508
"March 6, 2020",0.0611
"March 5, 2020",0.065
"March 4, 2020",0.0648
"March 3, 2020",0.063
"March 2, 2020",0.07
"Feb. 28, 2020",0.0602
"Feb. 27, 2020",0.0574
"Feb. 26, 2020",0.0583
"Feb. 25, 2020",0.0617
"Feb. 24, 2020",0.0637
"Feb. 21, 2020",0.0638
"Feb. 20, 2020",0.0695
"Feb. 19, 2020",0.0714
"Feb. 18, 2020",0.0728
"Feb. 14, 2020",0.0749
"Feb. 13, 2020",0.0756
"Feb. 12, 2020",0.0791
"Feb. 11, 2020",0.0784
"Feb. 10, 2020",0.0812
"Feb. 7, 2020",0.1057
"Feb. 6, 2020",0.112
"Feb. 5, 2020",0.112
"Feb. 4, 2020",0.1078
"Feb. 3, 2020",0.1099
"Jan. 31, 2020",0.098
"Jan. 30, 2020",0.1085
"Jan. 29, 2020",0.1113
"Jan. 28, 2020",0.1099
"Jan. 27, 2020",0.112
"Jan. 24, 2020",0.1127
"Jan. 23, 2020",0.1141
"Jan. 22, 2020",0.1113
"Jan. 21, 2020",0.1092
"Jan. 17, 2020",0.1127
"Jan. 16, 2020",0.1113
"Jan. 15, 2020",0.1113
"Jan. 14, 2020",0.112
"Jan. 13, 2020",0.1134
"Jan. 10, 2020",0.1113
"Jan. 9, 2020",0.1127
"Jan. 8, 2020",0.1127
"Jan. 7, 2020",0.1176
"Jan. 6, 2020",0.1162
"Jan. 3, 2020",0.1288
"Jan. 2, 2020",0.126
"Dec. 31, 2019",0.1176
"Dec. 30, 2019",0.1077
"Dec. 27, 2019",0.1077
"Dec. 26, 2019",0.1126
"Dec. 24, 2019",0.1154
"Dec. 23, 2019",0.1154
"Dec. 20, 2019",0.1133
"Dec. 19, 2019",0.114
"Dec. 18, 2019",0.1168
"Dec. 17, 2019",0.1224
"Dec. 16, 2019",0.1245
"Dec. 13, 2019",0.1252
"Dec. 12, 2019",0.1308
"Dec. 11, 2019",0.1399
"Dec. 10, 2019",0.1434
"Dec. 9, 2019",0.149
"Dec. 6, 2019",0.1469
"Dec. 5, 2019",0.1448
