date,ev_ebitda
"March 29, 2019",4.167
"March 28, 2019",4.179
"March 27, 2019",4.191
"March 26, 2019",4.191
"March 25, 2019",4.185
"March 22, 2019",4.173
"March 21, 2019",4.197
"March 20, 2019",4.197
"March 19, 2019",4.221
"March 18, 2019",4.245
"March 15, 2019",4.252
"March 14, 2019",4.264
"March 13, 2019",4.385
"March 12, 2019",4.367
"March 11, 2019",4.306
"March 8, 2019",4.282
"March 7, 2019",4.294
"March 6, 2019",4.264
"March 5, 2019",4.30
"March 4, 2019",4.30
"March 1, 2019",4.294
"Feb. 28, 2019",4.30
"Feb. 27, 2019",4.282
"Feb. 26, 2019",4.258
"Feb. 25, 2019",4.306
"Feb. 22, 2019",4.282
"Feb. 21, 2019",4.258
"Feb. 20, 2019",4.282
"Feb. 19, 2019",4.191
"Feb. 15, 2019",4.179
"Feb. 14, 2019",4.203
"Feb. 13, 2019",4.252
"Feb. 12, 2019",4.197
"Feb. 11, 2019",4.215
"Feb. 8, 2019",4.233
"Feb. 7, 2019",4.112
"Feb. 6, 2019",4.373
"Feb. 5, 2019",4.367
"Feb. 4, 2019",4.367
"Feb. 1, 2019",4.324
"Jan. 31, 2019",4.336
"Jan. 30, 2019",4.342
"Jan. 29, 2019",4.373
"Jan. 28, 2019",4.354
"Jan. 25, 2019",4.354
"Jan. 24, 2019",4.282
"Jan. 23, 2019",4.270
"Jan. 22, 2019",4.300
"Jan. 18, 2019",4.373
"Jan. 17, 2019",4.354
"Jan. 16, 2019",4.318
"Jan. 15, 2019",4.354
"Jan. 14, 2019",4.367
"Jan. 11, 2019",4.361
"Jan. 10, 2019",4.324
"Jan. 9, 2019",4.245
"Jan. 8, 2019",4.245
"Jan. 7, 2019",4.227
"Jan. 4, 2019",4.209
"Jan. 3, 2019",4.185
"Jan. 2, 2019",4.191
"Dec. 31, 2018",4.106
"Dec. 28, 2018",2.641
"Dec. 27, 2018",2.641
"Dec. 26, 2018",2.601
"Dec. 24, 2018",2.585
"Dec. 21, 2018",2.621
"Dec. 20, 2018",2.685
"Dec. 19, 2018",2.689
"Dec. 18, 2018",2.685
"Dec. 17, 2018",2.713
"Dec. 14, 2018",2.733
"Dec. 13, 2018",2.805
"Dec. 12, 2018",2.777
"Dec. 11, 2018",2.953
"Dec. 10, 2018",2.949
"Dec. 7, 2018",3.005
"Dec. 6, 2018",2.985
"Dec. 4, 2018",3.009
"Dec. 3, 2018",3.061
"Nov. 30, 2018",3.045
"Nov. 29, 2018",3.037
"Nov. 28, 2018",3.025
"Nov. 27, 2018",2.977
"Nov. 26, 2018",2.981
"Nov. 23, 2018",2.977
"Nov. 21, 2018",2.941
"Nov. 20, 2018",2.909
"Nov. 19, 2018",2.921
"Nov. 16, 2018",2.905
"Nov. 15, 2018",2.893
"Nov. 14, 2018",2.905
"Nov. 13, 2018",2.917
"Nov. 12, 2018",2.869
"Nov. 9, 2018",2.845
"Nov. 8, 2018",2.841
"Nov. 7, 2018",2.697
"Nov. 6, 2018",2.690
"Nov. 5, 2018",2.706
"Nov. 2, 2018",2.674
"Nov. 1, 2018",2.666
"Oct. 31, 2018",2.626
"Oct. 30, 2018",2.598
"Oct. 29, 2018",2.606
"Oct. 26, 2018",2.578
"Oct. 25, 2018",2.586
"Oct. 24, 2018",2.570
"Oct. 23, 2018",2.574
"Oct. 22, 2018",2.562
"Oct. 19, 2018",2.562
"Oct. 18, 2018",2.550
"Oct. 17, 2018",2.566
"Oct. 16, 2018",2.578
"Oct. 15, 2018",2.566
"Oct. 12, 2018",2.582
"Oct. 11, 2018",2.566
"Oct. 10, 2018",2.574
"Oct. 9, 2018",2.634
"Oct. 8, 2018",2.590
"Oct. 5, 2018",2.582
"Oct. 4, 2018",2.606
"Oct. 3, 2018",2.634
"Oct. 2, 2018",2.690
"Oct. 1, 2018",2.602
"Sept. 30, 2018",2.574
"Sept. 28, 2018",2.434
"Sept. 27, 2018",2.430
"Sept. 26, 2018",2.426
"Sept. 25, 2018",2.422
"Sept. 24, 2018",2.413
"Sept. 21, 2018",2.413
"Sept. 20, 2018",2.418
"Sept. 19, 2018",2.418
"Sept. 18, 2018",2.418
"Sept. 17, 2018",2.397
"Sept. 14, 2018",2.363
"Sept. 13, 2018",2.392
"Sept. 12, 2018",2.430
"Sept. 11, 2018",2.413
"Sept. 10, 2018",2.418
"Sept. 7, 2018",2.397
"Sept. 6, 2018",2.401
"Sept. 5, 2018",2.392
"Sept. 4, 2018",2.376
"Aug. 31, 2018",2.388
"Aug. 30, 2018",2.405
"Aug. 29, 2018",2.409
"Aug. 28, 2018",2.409
"Aug. 27, 2018",2.409
"Aug. 24, 2018",2.405
"Aug. 23, 2018",2.309
"Aug. 22, 2018",2.363
"Aug. 21, 2018",2.388
"Aug. 20, 2018",2.409
"Aug. 17, 2018",2.426
"Aug. 16, 2018",2.422
"Aug. 15, 2018",2.447
"Aug. 14, 2018",2.468
"Aug. 13, 2018",2.514
"Aug. 10, 2018",2.518
"Aug. 9, 2018",2.631
"Aug. 8, 2018",2.761
"Aug. 7, 2018",2.771
"Aug. 6, 2018",2.738
"Aug. 3, 2018",2.746
"Aug. 2, 2018",2.708
"Aug. 1, 2018",2.717
"July 31, 2018",2.725
"July 30, 2018",2.725
"July 27, 2018",2.729
"July 26, 2018",2.759
"July 25, 2018",2.717
"July 24, 2018",2.704
"July 23, 2018",2.688
"July 20, 2018",2.675
"July 19, 2018",2.675
"July 18, 2018",2.671
"July 17, 2018",2.662
"July 16, 2018",2.671
"July 13, 2018",2.662
"July 12, 2018",2.675
"July 11, 2018",2.667
"July 10, 2018",2.671
"July 9, 2018",2.658
"July 6, 2018",2.662
"July 5, 2018",2.642
"July 3, 2018",2.658
"July 2, 2018",2.654
"June 30, 2018",2.650
"June 29, 2018",1.899
"June 28, 2018",1.866
"June 27, 2018",1.909
"June 26, 2018",1.909
"June 25, 2018",1.921
"June 22, 2018",1.924
"June 21, 2018",1.906
"June 20, 2018",1.902
"June 19, 2018",1.918
"June 18, 2018",1.887
"June 15, 2018",1.902
"June 14, 2018",1.912
"June 13, 2018",1.958
"June 12, 2018",1.958
"June 11, 2018",1.955
"June 8, 2018",1.948
"June 7, 2018",1.921
"June 6, 2018",1.912
"June 5, 2018",1.924
"June 4, 2018",1.942
"June 1, 2018",1.930
"May 31, 2018",1.927
"May 30, 2018",1.927
"May 29, 2018",1.930
"May 25, 2018",1.893
"May 24, 2018",1.915
"May 23, 2018",1.906
"May 22, 2018",1.921
"May 21, 2018",1.906
"May 18, 2018",1.893
"May 17, 2018",1.927
"May 16, 2018",2.010
"May 15, 2018",2.004
"May 14, 2018",2.034
"May 11, 2018",2.034
"May 10, 2018",2.040
"May 9, 2018",2.031
"May 8, 2018",2.031
"May 7, 2018",2.059
"May 4, 2018",2.056
"May 3, 2018",2.043
"May 2, 2018",2.046
"May 1, 2018",2.056
"April 30, 2018",2.068
"April 27, 2018",2.059
"April 26, 2018",2.034
"April 25, 2018",2.028
"April 24, 2018",2.028
"April 23, 2018",2.053
"April 20, 2018",2.086
"April 19, 2018",2.123
"April 18, 2018",2.132
"April 17, 2018",2.160
"April 16, 2018",2.163
"April 13, 2018",2.144
"April 12, 2018",2.138
"April 11, 2018",2.148
"April 10, 2018",2.151
"April 9, 2018",2.142
"April 6, 2018",2.166
"April 5, 2018",2.178
"April 4, 2018",2.166
"April 3, 2018",2.154
"April 2, 2018",2.114
"March 31, 2018",2.138
"March 29, 2018",4.501
"March 28, 2018",4.481
"March 27, 2018",4.468
"March 26, 2018",4.468
"March 23, 2018",4.514
"March 22, 2018",4.560
"March 21, 2018",4.625
"March 20, 2018",4.651
"March 19, 2018",4.618
"March 16, 2018",4.664
"March 15, 2018",4.671
"March 14, 2018",4.671
"March 13, 2018",4.723
"March 12, 2018",4.755
"March 9, 2018",4.736
"March 8, 2018",4.768
"March 7, 2018",4.755
"March 6, 2018",4.749
"March 5, 2018",4.762
"March 2, 2018",4.742
"March 1, 2018",4.762
"Feb. 28, 2018",4.775
"Feb. 27, 2018",4.790
"Feb. 26, 2018",4.802
"Feb. 23, 2018",4.770
"Feb. 22, 2018",4.796
"Feb. 21, 2018",4.854
"Feb. 20, 2018",4.835
"Feb. 16, 2018",4.867
"Feb. 15, 2018",4.828
"Feb. 14, 2018",4.815
"Feb. 13, 2018",4.893
"Feb. 12, 2018",4.783
"Feb. 9, 2018",4.550
"Feb. 8, 2018",4.589
"Feb. 7, 2018",4.240
"Feb. 6, 2018",4.273
"Feb. 5, 2018",4.189
"Feb. 2, 2018",4.253
"Feb. 1, 2018",4.311
"Jan. 31, 2018",4.382
"Jan. 30, 2018",4.382
"Jan. 29, 2018",4.415
"Jan. 26, 2018",4.434
"Jan. 25, 2018",4.434
"Jan. 24, 2018",4.402
"Jan. 23, 2018",4.395
"Jan. 22, 2018",4.428
"Jan. 19, 2018",4.363
"Jan. 18, 2018",4.311
"Jan. 17, 2018",4.318
"Jan. 16, 2018",4.292
"Jan. 12, 2018",4.292
"Jan. 11, 2018",4.292
"Jan. 10, 2018",4.227
"Jan. 9, 2018",4.279
"Jan. 8, 2018",4.337
"Jan. 5, 2018",4.382
"Jan. 4, 2018",4.447
"Jan. 3, 2018",4.46
"Jan. 2, 2018",4.473
"Dec. 31, 2017",4.402
"Dec. 29, 2017",4.471
"Dec. 28, 2017",4.484
"Dec. 27, 2017",4.490
"Dec. 26, 2017",4.51
"Dec. 22, 2017",4.490
"Dec. 21, 2017",4.530
"Dec. 20, 2017",4.504
"Dec. 19, 2017",4.530
"Dec. 18, 2017",4.602
"Dec. 15, 2017",4.464
"Dec. 14, 2017",4.359
"Dec. 13, 2017",4.392
"Dec. 12, 2017",4.398
"Dec. 11, 2017",4.385
"Dec. 8, 2017",4.451
"Dec. 7, 2017",4.398
"Dec. 6, 2017",4.359
"Dec. 5, 2017",4.366
"Dec. 4, 2017",4.451
"Dec. 1, 2017",4.517
"Nov. 30, 2017",4.490
"Nov. 29, 2017",4.405
"Nov. 28, 2017",4.398
"Nov. 27, 2017",4.379
"Nov. 24, 2017",4.517
"Nov. 22, 2017",4.569
"Nov. 21, 2017",4.563
"Nov. 20, 2017",4.595
"Nov. 17, 2017",4.628
"Nov. 16, 2017",4.615
"Nov. 15, 2017",4.609
"Nov. 14, 2017",4.569
"Nov. 13, 2017",4.655
"Nov. 10, 2017",4.727
"Nov. 9, 2017",4.944
"Nov. 8, 2017",5.272
"Nov. 7, 2017",5.266
"Nov. 6, 2017",5.305
"Nov. 3, 2017",5.305
"Nov. 2, 2017",5.318
