date,operating_pe_ratio
"March 19, 2020",9.645
"March 18, 2020",9.824
"March 17, 2020",10.54
"March 16, 2020",9.913
"March 13, 2020",11.68
"March 12, 2020",10.76
"March 11, 2020",12.22
"March 10, 2020",13.17
"March 9, 2020",12.22
"March 6, 2020",13.99
"March 5, 2020",15.00
"March 4, 2020",16.30
"March 3, 2020",16.19
"March 2, 2020",16.69
"Feb. 28, 2020",16.19
"Feb. 27, 2020",15.46
"Feb. 26, 2020",16.30
"Feb. 25, 2020",16.85
"Feb. 24, 2020",17.65
"Feb. 21, 2020",18.23
"Feb. 20, 2020",18.65
"Feb. 19, 2020",18.77
"Feb. 18, 2020",18.98
"Feb. 14, 2020",19.10
"Feb. 13, 2020",19.26
"Feb. 12, 2020",19.59
"Feb. 11, 2020",19.13
"Feb. 10, 2020",19.22
"Feb. 7, 2020",19.10
"Feb. 6, 2020",19.28
"Feb. 5, 2020",19.14
"Feb. 4, 2020",18.72
"Feb. 3, 2020",18.25
"Jan. 31, 2020",18.53
"Jan. 30, 2020",18.95
"Jan. 29, 2020",19.26
"Jan. 28, 2020",17.46
"Jan. 27, 2020",17.03
"Jan. 24, 2020",17.43
"Jan. 23, 2020",17.52
"Jan. 22, 2020",16.92
"Jan. 21, 2020",17.36
"Jan. 17, 2020",17.58
"Jan. 16, 2020",17.62
"Jan. 15, 2020",17.67
"Jan. 14, 2020",17.91
"Jan. 13, 2020",18.04
"Jan. 10, 2020",17.37
"Jan. 9, 2020",17.73
"Jan. 8, 2020",17.77
"Jan. 7, 2020",17.94
"Jan. 6, 2020",18.07
"Jan. 3, 2020",17.82
"Jan. 2, 2020",17.76
"Dec. 31, 2019",16.61
"Dec. 30, 2019",23.12
"Dec. 27, 2019",23.33
"Dec. 26, 2019",23.43
"Dec. 24, 2019",23.35
"Dec. 23, 2019",23.29
"Dec. 20, 2019",23.01
"Dec. 19, 2019",23.04
"Dec. 18, 2019",22.87
"Dec. 17, 2019",23.16
"Dec. 16, 2019",23.31
"Dec. 13, 2019",23.66
"Dec. 12, 2019",23.87
"Dec. 11, 2019",22.89
"Dec. 10, 2019",22.97
"Dec. 9, 2019",22.93
"Dec. 6, 2019",23.16
"Dec. 5, 2019",22.51
"Dec. 4, 2019",22.74
"Dec. 3, 2019",22.93
"Dec. 2, 2019",23.29
"Nov. 29, 2019",23.51
"Nov. 27, 2019",23.56
"Nov. 26, 2019",23.68
"Nov. 25, 2019",24.16
"Nov. 22, 2019",24.10
"Nov. 21, 2019",24.06
"Nov. 20, 2019",23.77
"Nov. 19, 2019",23.99
"Nov. 18, 2019",23.87
"Nov. 15, 2019",24.04
"Nov. 14, 2019",23.56
"Nov. 13, 2019",23.56
"Nov. 12, 2019",23.83
"Nov. 11, 2019",23.68
"Nov. 8, 2019",24.04
"Nov. 7, 2019",23.56
"Nov. 6, 2019",22.99
"Nov. 5, 2019",22.89
"Nov. 4, 2019",22.81
"Nov. 1, 2019",21.66
"Oct. 31, 2019",20.82
"Oct. 30, 2019",21.09
"Oct. 29, 2019",18.92
"Oct. 28, 2019",18.92
"Oct. 25, 2019",18.78
"Oct. 24, 2019",18.67
"Oct. 23, 2019",19.07
"Oct. 22, 2019",18.90
"Oct. 21, 2019",18.34
"Oct. 18, 2019",18.70
"Oct. 17, 2019",18.86
"Oct. 16, 2019",18.57
"Oct. 15, 2019",18.55
"Oct. 14, 2019",18.19
"Oct. 11, 2019",18.36
"Oct. 10, 2019",17.63
"Oct. 9, 2019",17.42
"Oct. 8, 2019",17.28
