date,market_cap
"July 18, 2019",87.79B
"July 17, 2019",87.10B
"July 16, 2019",90.59B
"July 15, 2019",89.63B
"July 12, 2019",90.50B
"July 11, 2019",88.23B
"July 10, 2019",89.02B
"July 9, 2019",89.45B
"July 8, 2019",89.02B
"July 5, 2019",91.63B
"July 3, 2019",92.59B
"July 2, 2019",92.68B
"July 1, 2019",92.77B
"June 28, 2019",91.57B
"June 27, 2019",90.70B
"June 26, 2019",89.56B
"June 25, 2019",89.13B
"June 24, 2019",89.65B
"June 21, 2019",91.39B
"June 20, 2019",92.70B
"June 19, 2019",90.17B
"June 18, 2019",90.87B
"June 17, 2019",87.64B
"June 14, 2019",89.21B
"June 13, 2019",89.91B
"June 12, 2019",89.65B
"June 11, 2019",88.25B
"June 10, 2019",87.64B
"June 7, 2019",87.03B
"June 6, 2019",86.51B
"June 5, 2019",86.25B
"June 4, 2019",87.21B
"June 3, 2019",83.11B
"May 31, 2019",82.32B
"May 30, 2019",82.59B
"May 29, 2019",81.71B
"May 28, 2019",81.63B
"May 24, 2019",82.41B
"May 23, 2019",83.37B
"May 22, 2019",86.34B
"May 21, 2019",86.86B
"May 20, 2019",86.16B
"May 17, 2019",87.21B
"May 16, 2019",88.34B
"May 15, 2019",89.48B
"May 14, 2019",90.00B
"May 13, 2019",86.07B
"May 10, 2019",88.34B
"May 9, 2019",87.56B
"May 8, 2019",88.60B
"May 7, 2019",88.17B
"May 6, 2019",90.96B
"May 3, 2019",91.57B
"May 2, 2019",89.39B
"May 1, 2019",88.08B
"April 30, 2019",88.69B
"April 29, 2019",84.85B
"April 26, 2019",83.46B
"April 25, 2019",79.53B
"April 24, 2019",81.28B
"April 23, 2019",81.37B
"April 22, 2019",81.28B
"April 18, 2019",81.54B
"April 17, 2019",79.53B
"April 16, 2019",79.71B
"April 15, 2019",78.31B
"April 12, 2019",78.49B
"April 11, 2019",79.53B
"April 10, 2019",79.88B
"April 9, 2019",80.41B
"April 8, 2019",82.76B
"April 5, 2019",87.30B
"April 4, 2019",87.47B
"April 3, 2019",88.08B
"April 2, 2019",89.30B
"April 1, 2019",88.08B
"March 29, 2019",87.01B
"March 28, 2019",86.14B
"March 27, 2019",86.75B
"March 26, 2019",87.97B
"March 25, 2019",86.05B
"March 22, 2019",86.92B
"March 21, 2019",89.45B
"March 20, 2019",89.01B
"March 19, 2019",88.75B
"March 18, 2019",88.84B
"March 15, 2019",86.75B
"March 14, 2019",89.71B
"March 13, 2019",87.27B
"March 12, 2019",85.01B
"March 11, 2019",86.23B
"March 8, 2019",83.39B
"March 7, 2019",82.26B
"March 6, 2019",79.30B
"March 5, 2019",86.09B
"March 4, 2019",90.36B
"March 1, 2019",89.40B
"Feb. 28, 2019",90.45B
"Feb. 27, 2019",94.71B
"Feb. 26, 2019",92.80B
"Feb. 25, 2019",90.54B
"Feb. 22, 2019",85.10B
"Feb. 21, 2019",83.93B
"Feb. 20, 2019",84.51B
"Feb. 19, 2019",84.77B
"Feb. 15, 2019",84.43B
"Feb. 14, 2019",84.01B
"Feb. 13, 2019",86.77B
"Feb. 12, 2019",83.51B
"Feb. 11, 2019",83.93B
"Feb. 8, 2019",82.09B
"Feb. 7, 2019",84.18B
"Feb. 6, 2019",87.61B
"Feb. 5, 2019",88.95B
"Feb. 4, 2019",85.43B
"Feb. 1, 2019",85.27B
"Jan. 31, 2019",85.02B
"Jan. 30, 2019",76.12B
"Jan. 29, 2019",74.45B
"Jan. 28, 2019",74.70B
"Jan. 25, 2019",76.62B
"Jan. 24, 2019",73.44B
"Jan. 23, 2019",73.03B
"Jan. 22, 2019",72.44B
"Jan. 18, 2019",75.79B
"Jan. 17, 2019",76.46B
"Jan. 16, 2019",75.12B
"Jan. 15, 2019",73.03B
"Jan. 14, 2019",74.45B
"Jan. 11, 2019",74.78B
"Jan. 10, 2019",74.78B
"Jan. 9, 2019",71.10B
"Jan. 8, 2019",71.60B
"Jan. 7, 2019",73.11B
"Jan. 4, 2019",68.84B
"Jan. 3, 2019",67.42B
"Jan. 2, 2019",67.34B
"Dec. 31, 2018",63.32B
"Dec. 28, 2018",62.79B
"Dec. 27, 2018",60.78B
"Dec. 26, 2018",61.79B
"Dec. 24, 2018",57.86B
"Dec. 21, 2018",59.78B
"Dec. 20, 2018",62.21B
"Dec. 19, 2018",64.05B
"Dec. 18, 2018",60.87B
"Dec. 17, 2018",59.78B
"Dec. 14, 2018",59.36B
"Dec. 13, 2018",60.20B
"Dec. 12, 2018",56.10B
"Dec. 11, 2018",56.52B
"Dec. 10, 2018",57.94B
"Dec. 7, 2018",58.61B
"Dec. 6, 2018",61.45B
"Dec. 4, 2018",60.87B
"Dec. 3, 2018",65.30B
"Nov. 30, 2018",62.71B
"Nov. 29, 2018",66.39B
"Nov. 28, 2018",64.71B
"Nov. 27, 2018",62.21B
"Nov. 26, 2018",63.38B
"Nov. 23, 2018",63.29B
"Nov. 21, 2018",65.30B
"Nov. 20, 2018",63.96B
"Nov. 19, 2018",65.55B
"Nov. 16, 2018",67.06B
"Nov. 15, 2018",68.31B
"Nov. 14, 2018",69.56B
"Nov. 13, 2018",71.99B
"Nov. 12, 2018",66.80B
"Nov. 9, 2018",71.74B
"Nov. 8, 2018",76.09B
"Nov. 7, 2018",76.92B
"Nov. 6, 2018",78.76B
"Nov. 5, 2018",77.59B
"Nov. 2, 2018",77.67B
"Nov. 1, 2018",80.10B
"Oct. 31, 2018",84.45B
"Oct. 30, 2018",85.12B
"Oct. 29, 2018",93.31B
"Oct. 26, 2018",94.48B
"Oct. 25, 2018",98.66B
"Oct. 24, 2018",101.75B
"Oct. 23, 2018",106.10B
"Oct. 22, 2018",103.51B
"Oct. 19, 2018",105.02B
"Oct. 18, 2018",103.51B
"Oct. 17, 2018",101.92B
"Oct. 16, 2018",101.17B
"Oct. 15, 2018",101.59B
"Oct. 12, 2018",103.01B
"Oct. 11, 2018",106.35B
"Oct. 10, 2018",111.04B
"Oct. 9, 2018",113.29B
"Oct. 8, 2018",113.79B
"Oct. 5, 2018",110.20B
"Oct. 4, 2018",105.85B
"Oct. 3, 2018",104.35B
"Oct. 2, 2018",103.01B
"Oct. 1, 2018",101.09B
"Sept. 28, 2018",94.32B
"Sept. 27, 2018",96.33B
"Sept. 26, 2018",95.16B
"Sept. 25, 2018",94.15B
"Sept. 24, 2018",98.08B
"Sept. 21, 2018",101.67B
"Sept. 20, 2018",104.09B
"Sept. 19, 2018",107.44B
"Sept. 18, 2018",105.77B
"Sept. 17, 2018",106.10B
"Sept. 14, 2018",105.93B
"Sept. 13, 2018",106.18B
"Sept. 12, 2018",105.35B
"Sept. 11, 2018",103.01B
"Sept. 10, 2018",104.51B
"Sept. 7, 2018",103.59B
"Sept. 6, 2018",104.51B
"Sept. 5, 2018",104.93B
"Sept. 4, 2018",105.85B
"Aug. 31, 2018",108.10B
"Aug. 30, 2018",106.68B
"Aug. 29, 2018",108.36B
"Aug. 28, 2018",106.60B
"Aug. 27, 2018",106.68B
"Aug. 24, 2018",104.43B
"Aug. 23, 2018",104.76B
"Aug. 22, 2018",104.18B
"Aug. 21, 2018",105.51B
"Aug. 20, 2018",102.76B
"Aug. 17, 2018",102.76B
"Aug. 16, 2018",102.76B
"Aug. 15, 2018",102.09B
"Aug. 14, 2018",103.18B
"Aug. 13, 2018",104.01B
"Aug. 10, 2018",106.68B
"Aug. 9, 2018",108.10B
"Aug. 8, 2018",109.02B
"Aug. 7, 2018",109.94B
"Aug. 6, 2018",109.44B
"Aug. 3, 2018",109.78B
"Aug. 2, 2018",110.03B
"Aug. 1, 2018",110.61B
"July 31, 2018",113.87B
"July 30, 2018",109.94B
"July 27, 2018",109.11B
"July 26, 2018",109.86B
"July 25, 2018",109.53B
"July 24, 2018",109.61B
"July 23, 2018",108.52B
"July 20, 2018",109.61B
"July 19, 2018",114.70B
"July 18, 2018",114.87B
"July 17, 2018",114.37B
"July 16, 2018",116.12B
"July 13, 2018",116.04B
"July 12, 2018",116.88B
"July 11, 2018",116.88B
"July 10, 2018",118.38B
"July 9, 2018",116.54B
"July 6, 2018",115.71B
"July 5, 2018",112.20B
"July 3, 2018",111.70B
"July 2, 2018",111.70B
"June 29, 2018",113.63B
"June 28, 2018",115.46B
"June 27, 2018",116.55B
"June 26, 2018",114.71B
"June 25, 2018",106.45B
"June 22, 2018",108.95B
"June 21, 2018",106.53B
"June 20, 2018",107.53B
"June 19, 2018",108.12B
"June 18, 2018",110.20B
"June 15, 2018",111.04B
"June 14, 2018",113.88B
"June 13, 2018",115.96B
"June 12, 2018",116.72B
"June 11, 2018",116.72B
"June 8, 2018",116.30B
"June 7, 2018",115.05B
"June 6, 2018",113.88B
"June 5, 2018",115.21B
"June 4, 2018",114.46B
"June 1, 2018",117.72B
"May 31, 2018",117.55B
"May 30, 2018",118.30B
"May 29, 2018",118.39B
"May 25, 2018",122.14B
"May 24, 2018",121.89B
"May 23, 2018",118.39B
"May 22, 2018",127.65B
"May 21, 2018",127.40B
"May 18, 2018",124.98B
"May 17, 2018",125.48B
"May 16, 2018",125.48B
"May 15, 2018",122.81B
"May 14, 2018",122.81B
"May 11, 2018",121.89B
"May 10, 2018",122.64B
"May 9, 2018",122.06B
"May 8, 2018",119.14B
"May 7, 2018",117.47B
"May 4, 2018",117.72B
"May 3, 2018",116.30B
"May 2, 2018",118.39B
"May 1, 2018",117.30B
"April 30, 2018",117.47B
"April 27, 2018",120.06B
"April 26, 2018",120.06B
"April 25, 2018",117.30B
"April 24, 2018",122.56B
"April 23, 2018",121.22B
"April 20, 2018",121.39B
"April 19, 2018",116.80B
"April 18, 2018",114.04B
"April 17, 2018",115.13B
"April 16, 2018",111.29B
"April 13, 2018",112.63B
"April 12, 2018",110.04B
"April 11, 2018",108.28B
"April 10, 2018",108.95B
"April 9, 2018",107.11B
"April 6, 2018",109.04B
"April 5, 2018",112.12B
"April 4, 2018",110.87B
"April 3, 2018",109.62B
"April 2, 2018",109.54B
"March 29, 2018",112.52B
"March 28, 2018",114.19B
"March 27, 2018",112.18B
"March 26, 2018",107.59B
"March 23, 2018",109.10B
"March 22, 2018",111.43B
"March 21, 2018",115.86B
"March 20, 2018",113.85B
"March 19, 2018",117.44B
"March 16, 2018",119.45B
"March 15, 2018",119.86B
"March 14, 2018",119.11B
"March 13, 2018",120.45B
"March 12, 2018",126.04B
"March 9, 2018",124.70B
"March 8, 2018",121.20B
"March 7, 2018",121.12B
"March 6, 2018",122.20B
"March 5, 2018",120.36B
"March 2, 2018",117.86B
"March 1, 2018",117.03B
"Feb. 28, 2018",117.78B
"Feb. 27, 2018",121.03B
"Feb. 26, 2018",122.28B
"Feb. 23, 2018",120.94B
"Feb. 22, 2018",122.02B
"Feb. 21, 2018",120.94B
"Feb. 20, 2018",123.02B
"Feb. 16, 2018",125.61B
"Feb. 15, 2018",123.94B
"Feb. 14, 2018",124.36B
"Feb. 13, 2018",122.44B
"Feb. 12, 2018",123.69B
"Feb. 9, 2018",124.69B
"Feb. 8, 2018",120.60B
"Feb. 7, 2018",127.28B
"Feb. 6, 2018",127.45B
"Feb. 5, 2018",124.44B
"Feb. 2, 2018",130.53B
"Feb. 1, 2018",133.71B
"Jan. 31, 2018",134.96B
"Jan. 30, 2018",133.09B
"Jan. 29, 2018",135.84B
"Jan. 26, 2018",134.59B
"Jan. 25, 2018",135.01B
"Jan. 24, 2018",137.18B
"Jan. 23, 2018",140.93B
"Jan. 22, 2018",134.93B
"Jan. 19, 2018",135.68B
"Jan. 18, 2018",139.93B
"Jan. 17, 2018",144.77B
"Jan. 16, 2018",151.95B
"Jan. 12, 2018",156.54B
"Jan. 11, 2018",158.71B
"Jan. 10, 2018",157.95B
"Jan. 9, 2018",154.87B
"Jan. 8, 2018",152.53B
"Jan. 5, 2018",154.70B
"Jan. 4, 2018",154.62B
"Jan. 3, 2018",151.45B
"Jan. 2, 2018",150.03B
"Dec. 29, 2017",145.46B
"Dec. 28, 2017",144.71B
"Dec. 27, 2017",144.88B
"Dec. 26, 2017",145.30B
"Dec. 22, 2017",145.88B
"Dec. 21, 2017",145.63B
"Dec. 20, 2017",145.46B
"Dec. 19, 2017",146.63B
"Dec. 18, 2017",148.05B
"Dec. 15, 2017",148.55B
"Dec. 14, 2017",147.05B
"Dec. 13, 2017",148.05B
"Dec. 12, 2017",149.30B
"Dec. 11, 2017",147.13B
"Dec. 8, 2017",147.63B
"Dec. 7, 2017",147.63B
"Dec. 6, 2017",147.21B
"Dec. 5, 2017",148.05B
"Dec. 4, 2017",149.63B
"Dec. 1, 2017",149.05B
"Nov. 30, 2017",152.47B
"Nov. 29, 2017",154.05B
"Nov. 28, 2017",153.47B
"Nov. 27, 2017",151.05B
"Nov. 24, 2017",151.63B
"Nov. 22, 2017",151.30B
"Nov. 21, 2017",148.63B
"Nov. 20, 2017",149.88B
"Nov. 17, 2017",151.80B
"Nov. 16, 2017",152.13B
"Nov. 15, 2017",152.22B
"Nov. 14, 2017",149.22B
"Nov. 13, 2017",158.55B
"Nov. 10, 2017",170.81B
"Nov. 9, 2017",166.64B
"Nov. 8, 2017",167.72B
"Nov. 7, 2017",168.47B
"Nov. 6, 2017",167.80B
"Nov. 3, 2017",167.89B
"Nov. 2, 2017",166.22B
"Nov. 1, 2017",166.89B
"Oct. 31, 2017",168.05B
"Oct. 30, 2017",170.14B
"Oct. 27, 2017",173.31B
"Oct. 26, 2017",177.72B
"Oct. 25, 2017",179.23B
"Oct. 24, 2017",182.48B
"Oct. 23, 2017",186.06B
"Oct. 20, 2017",198.65B
"Oct. 19, 2017",196.56B
"Oct. 18, 2017",192.73B
"Oct. 17, 2017",193.31B
"Oct. 16, 2017",194.73B
"Oct. 13, 2017",191.56B
"Oct. 12, 2017",192.15B
"Oct. 11, 2017",192.31B
"Oct. 10, 2017",194.73B
"Oct. 9, 2017",195.31B
"Oct. 6, 2017",203.32B
"Oct. 5, 2017",204.57B
"Oct. 4, 2017",204.07B
"Oct. 3, 2017",206.73B
"Oct. 2, 2017",204.82B
"Sept. 29, 2017",201.24B
"Sept. 28, 2017",201.74B
"Sept. 27, 2017",202.82B
"Sept. 26, 2017",207.48B
"Sept. 25, 2017",208.98B
"Sept. 22, 2017",206.98B
"Sept. 21, 2017",205.98B
"Sept. 20, 2017",202.40B
"Sept. 19, 2017",201.40B
"Sept. 18, 2017",203.57B
"Sept. 15, 2017",199.16B
"Sept. 14, 2017",201.90B
"Sept. 13, 2017",200.65B
"Sept. 12, 2017",198.99B
"Sept. 11, 2017",197.41B
"Sept. 8, 2017",198.24B
"Sept. 7, 2017",199.91B
"Sept. 6, 2017",207.40B
"Sept. 5, 2017",206.06B
"Sept. 1, 2017",209.23B
"Aug. 31, 2017",204.32B
"Aug. 30, 2017",202.07B
"Aug. 29, 2017",203.40B
"Aug. 28, 2017",203.65B
"Aug. 25, 2017",203.82B
"Aug. 24, 2017",202.24B
"Aug. 23, 2017",202.98B
"Aug. 22, 2017",204.73B
"Aug. 21, 2017",203.82B
"Aug. 18, 2017",204.32B
"Aug. 17, 2017",205.98B
"Aug. 16, 2017",208.89B
"Aug. 15, 2017",209.23B
"Aug. 14, 2017",211.06B
"Aug. 11, 2017",209.73B
"Aug. 10, 2017",210.56B
"Aug. 9, 2017",213.97B
"Aug. 8, 2017",212.72B
"Aug. 7, 2017",213.30B
"Aug. 4, 2017",214.55B
"Aug. 3, 2017",214.39B
"Aug. 2, 2017",212.39B
"Aug. 1, 2017",211.72B
"July 31, 2017",213.14B
"July 28, 2017",212.47B
"July 27, 2017",214.64B
"July 26, 2017",212.97B
"July 25, 2017",211.72B
"July 24, 2017",211.64B
"July 21, 2017",215.63B
"July 20, 2017",222.13B
"July 19, 2017",224.21B
"July 18, 2017",223.79B
"July 17, 2017",223.21B
"July 14, 2017",222.88B
"July 13, 2017",222.96B
"July 12, 2017",221.21B
"July 11, 2017",219.55B
"July 10, 2017",216.72B
"July 7, 2017",217.63B
"July 6, 2017",218.96B
"July 5, 2017",227.62B
"July 3, 2017",228.45B
"June 30, 2017",224.79B
"June 29, 2017",225.55B
"June 28, 2017",226.05B
"June 27, 2017",227.13B
"June 26, 2017",230.47B
"June 23, 2017",230.14B
"June 22, 2017",229.97B
"June 21, 2017",231.89B
"June 20, 2017",234.81B
"June 19, 2017",240.41B
"June 16, 2017",242.08B
"June 15, 2017",241.58B
"June 14, 2017",239.49B
"June 13, 2017",237.49B
"June 12, 2017",241.58B
"June 9, 2017",233.23B
"June 8, 2017",230.31B
"June 7, 2017",231.06B
"June 6, 2017",233.14B
"June 5, 2017",233.56B
"June 2, 2017",232.73B
"June 1, 2017",231.39B
"May 31, 2017",228.55B
"May 30, 2017",228.39B
"May 26, 2017",229.14B
"May 25, 2017",229.47B
"May 24, 2017",232.31B
"May 23, 2017",236.07B
"May 22, 2017",235.23B
"May 19, 2017",234.15B
"May 18, 2017",229.39B
"May 17, 2017",228.80B
"May 16, 2017",234.06B
"May 15, 2017",235.23B
"May 12, 2017",235.98B
"May 11, 2017",240.99B
"May 10, 2017",239.57B
"May 9, 2017",241.49B
"May 8, 2017",242.66B
"May 5, 2017",243.91B
"May 4, 2017",243.75B
"May 3, 2017",244.00B
"May 2, 2017",241.99B
"May 1, 2017",241.58B
"April 28, 2017",241.99B
"April 27, 2017",242.74B
"April 26, 2017",244.25B
"April 25, 2017",245.83B
"April 24, 2017",246.67B
"April 21, 2017",246.67B
"April 20, 2017",252.68B
"April 19, 2017",250.42B
"April 18, 2017",249.09B
"April 17, 2017",247.42B
"April 13, 2017",246.75B
"April 12, 2017",248.50B
"April 11, 2017",250.76B
"April 10, 2017",250.51B
"April 7, 2017",250.34B
"April 6, 2017",249.84B
"April 5, 2017",250.17B
"April 4, 2017",250.59B
"April 3, 2017",249.42B
"March 31, 2017",248.75B
"March 30, 2017",250.05B
"March 29, 2017",248.46B
"March 28, 2017",247.96B
"March 27, 2017",246.45B
"March 24, 2017",248.79B
"March 23, 2017",247.96B
"March 22, 2017",247.20B
"March 21, 2017",246.03B
"March 20, 2017",248.96B
"March 17, 2017",250.13B
"March 16, 2017",249.04B
"March 15, 2017",249.13B
"March 14, 2017",247.29B
"March 13, 2017",249.97B
"March 10, 2017",253.48B
"March 9, 2017",248.29B
"March 8, 2017",249.46B
"March 7, 2017",249.97B
"March 6, 2017",251.14B
"March 3, 2017",252.14B
"March 2, 2017",252.73B
"March 1, 2017",252.73B
"Feb. 28, 2017",249.55B
"Feb. 27, 2017",250.64B
"Feb. 24, 2017",253.19B
"Feb. 23, 2017",251.77B
"Feb. 22, 2017",254.37B
"Feb. 21, 2017",255.96B
"Feb. 17, 2017",254.70B
"Feb. 16, 2017",255.38B
"Feb. 15, 2017",254.54B
"Feb. 14, 2017",253.95B
"Feb. 13, 2017",251.94B
"Feb. 10, 2017",249.25B
"Feb. 9, 2017",248.16B
"Feb. 8, 2017",246.82B
"Feb. 7, 2017",247.91B
"Feb. 6, 2017",248.75B
"Feb. 3, 2017",249.09B
"Feb. 2, 2017",248.92B
"Feb. 1, 2017",249.00B
"Jan. 31, 2017",249.09B
"Jan. 30, 2017",251.78B
"Jan. 27, 2017",252.20B
"Jan. 26, 2017",254.80B
"Jan. 25, 2017",255.22B
"Jan. 24, 2017",252.12B
"Jan. 23, 2017",250.01B
"Jan. 20, 2017",256.57B
"Jan. 19, 2017",262.28B
"Jan. 18, 2017",262.45B
"Jan. 17, 2017",262.79B
"Jan. 13, 2017",263.54B
"Jan. 12, 2017",263.80B
"Jan. 11, 2017",264.47B
"Jan. 10, 2017",263.63B
"Jan. 9, 2017",264.39B
"Jan. 6, 2017",265.65B
"Jan. 5, 2017",264.89B
"Jan. 4, 2017",266.40B
"Jan. 3, 2017",266.32B
"Dec. 30, 2016",268.71B
"Dec. 29, 2016",269.65B
"Dec. 28, 2016",269.56B
"Dec. 27, 2016",271.26B
"Dec. 23, 2016",271.09B
"Dec. 22, 2016",270.58B
"Dec. 21, 2016",273.22B
"Dec. 20, 2016",274.24B
"Dec. 19, 2016",271.43B
"Dec. 16, 2016",269.99B
"Dec. 15, 2016",265.82B
"Dec. 14, 2016",267.86B
"Dec. 13, 2016",269.90B
"Dec. 12, 2016",270.92B
"Dec. 9, 2016",270.24B
"Dec. 8, 2016",268.12B
"Dec. 7, 2016",268.71B
"Dec. 6, 2016",265.06B
"Dec. 5, 2016",264.55B
"Dec. 2, 2016",266.50B
"Dec. 1, 2016",266.93B
"Nov. 30, 2016",261.57B
"Nov. 29, 2016",264.04B
"Nov. 28, 2016",265.74B
"Nov. 25, 2016",267.35B
"Nov. 23, 2016",266.50B
"Nov. 22, 2016",265.14B
"Nov. 21, 2016",262.51B
"Nov. 18, 2016",260.81B
"Nov. 17, 2016",261.83B
"Nov. 16, 2016",261.40B
"Nov. 15, 2016",261.49B
"Nov. 14, 2016",259.44B
"Nov. 11, 2016",261.15B
"Nov. 10, 2016",258.59B
"Nov. 9, 2016",251.96B
"Nov. 8, 2016",250.18B
"Nov. 7, 2016",249.24B
"Nov. 4, 2016",241.84B
"Nov. 3, 2016",240.48B
"Nov. 2, 2016",242.27B
"Nov. 1, 2016",245.58B
"Oct. 31, 2016",247.45B
"Oct. 28, 2016",248.48B
"Oct. 27, 2016",243.46B
"Oct. 26, 2016",245.50B
"Oct. 25, 2016",243.63B
"Oct. 24, 2016",245.92B
"Oct. 21, 2016",246.43B
"Oct. 20, 2016",247.20B
"Oct. 19, 2016",247.11B
"Oct. 18, 2016",246.43B
"Oct. 17, 2016",245.33B
"Oct. 14, 2016",245.67B
"Oct. 13, 2016",244.65B
"Oct. 12, 2016",245.75B
"Oct. 11, 2016",245.92B
"Oct. 10, 2016",245.41B
"Oct. 7, 2016",247.28B
"Oct. 6, 2016",248.90B
"Oct. 5, 2016",250.86B
"Oct. 4, 2016",250.86B
"Oct. 3, 2016",252.05B
"Sept. 30, 2016",251.88B
"Sept. 29, 2016",254.37B
"Sept. 28, 2016",257.56B
"Sept. 27, 2016",257.39B
"Sept. 26, 2016",254.46B
"Sept. 23, 2016",257.47B
"Sept. 22, 2016",258.76B
"Sept. 21, 2016",257.13B
"Sept. 20, 2016",255.58B
"Sept. 19, 2016",253.51B
