date,eps_est_0q
"March 19, 2020",0.1022
"March 18, 2020",0.1023
"March 17, 2020",0.1045
"March 16, 2020",0.1037
"March 6, 2020",0.1035
"March 5, 2020",0.1052
"March 4, 2020",0.1258
"March 2, 2020",0.1268
"Feb. 26, 2020",0.1289
"Feb. 24, 2020",0.129
"Feb. 18, 2020",0.1318
"Feb. 14, 2020",0.1304
"Feb. 7, 2020",0.1297
"Feb. 3, 2020",0.1297
"Jan. 31, 2020",0.1312
"Jan. 30, 2020",0.132
"Jan. 29, 2020",0.1497
"Jan. 23, 2020",0.148
"Jan. 14, 2020",0.1442
"Jan. 13, 2020",0.144
"Jan. 7, 2020",0.1442
"Dec. 31, 2019",0.1773
"Dec. 23, 2019",0.1775
"Dec. 20, 2019",0.1782
"Dec. 12, 2019",0.1775
"Dec. 9, 2019",0.1785
"Dec. 6, 2019",0.1788
"Dec. 4, 2019",0.178
"Dec. 3, 2019",0.1781
"Nov. 26, 2019",0.1779
"Nov. 25, 2019",0.1781
"Nov. 21, 2019",0.1779
"Nov. 8, 2019",0.1787
"Nov. 6, 2019",0.1825
"Nov. 5, 2019",0.1817
"Nov. 4, 2019",0.1827
"Nov. 1, 2019",0.1739
"Oct. 31, 2019",0.1745
"Oct. 30, 2019",0.1787
"Oct. 16, 2019",0.1639
"Oct. 15, 2019",0.1627
"Oct. 11, 2019",0.1616
"Oct. 10, 2019",0.1591
"Oct. 9, 2019",0.1733
"Oct. 3, 2019",0.175
"Sept. 30, 2019",0.114
"Sept. 13, 2019",0.1278
"Sept. 9, 2019",0.1286
"Sept. 4, 2019",0.1286
"Aug. 31, 2019",0.1297
"Aug. 30, 2019",0.1313
"Aug. 23, 2019",0.1297
"Aug. 20, 2019",0.1316
"Aug. 12, 2019",0.1315
"Aug. 8, 2019",0.1351
"Aug. 2, 2019",0.1371
"Aug. 1, 2019",0.1389
"July 31, 2019",0.1411
"July 16, 2019",0.1444
"July 15, 2019",0.1457
"July 14, 2019",0.1458
"July 10, 2019",0.1461
"July 8, 2019",0.1448
"June 30, 2019",0.1183
"June 20, 2019",0.1186
"June 4, 2019",0.1186
"May 23, 2019",0.1178
"May 20, 2019",0.1186
"May 17, 2019",0.1188
"May 6, 2019",0.1193
"May 2, 2019",0.1186
"May 1, 2019",0.1214
"April 30, 2019",0.1265
"April 22, 2019",0.1285
"April 15, 2019",0.1272
"March 31, 2019",0.0907
"March 26, 2019",0.0893
"March 19, 2019",0.0893
"March 18, 2019",0.0877
"March 16, 2019",0.0875
"March 15, 2019",0.0887
"March 14, 2019",0.1144
"March 11, 2019",0.1338
"March 5, 2019",0.1335
"March 4, 2019",0.1318
"March 2, 2019",0.1319
"March 1, 2019",0.1323
"Feb. 28, 2019",0.1323
"Feb. 27, 2019",0.1343
"Feb. 26, 2019",0.1343
"Feb. 25, 2019",0.1339
"Feb. 7, 2019",0.1339
"Feb. 4, 2019",0.1343
"Feb. 2, 2019",0.1348
"Feb. 1, 2019",0.1371
"Jan. 31, 2019",0.1567
"Jan. 23, 2019",0.1619
"Jan. 15, 2019",0.1626
"Jan. 11, 2019",0.1626
"Jan. 3, 2019",0.164
"Dec. 31, 2018",0.2239
"Dec. 14, 2018",0.2224
"Dec. 13, 2018",0.2211
"Nov. 30, 2018",0.2211
"Nov. 27, 2018",0.224
"Nov. 21, 2018",0.2227
"Nov. 16, 2018",0.2234
"Nov. 13, 2018",0.2294
"Nov. 9, 2018",0.2307
"Nov. 3, 2018",0.2361
"Nov. 2, 2018",0.2417
"Nov. 1, 2018",0.2372
"Oct. 31, 2018",0.2352
"Oct. 30, 2018",0.2737
"Oct. 29, 2018",0.3174
"Oct. 26, 2018",0.312
"Oct. 25, 2018",0.3174
"Oct. 15, 2018",0.3171
"Oct. 12, 2018",0.3255
"Oct. 11, 2018",0.329
"Oct. 10, 2018",0.3298
"Oct. 9, 2018",0.3323
"Oct. 8, 2018",0.3385
"Oct. 2, 2018",0.3485
"Oct. 1, 2018",0.3551
"Sept. 30, 2018",0.2013
"Sept. 28, 2018",0.2178
"Sept. 20, 2018",0.2163
"Sept. 5, 2018",0.2163
"Aug. 31, 2018",0.2171
"Aug. 6, 2018",0.2212
"July 30, 2018",0.2171
"July 27, 2018",0.2169
"July 26, 2018",0.2211
"July 25, 2018",0.2219
"July 24, 2018",0.2228
"July 23, 2018",0.2333
"July 22, 2018",0.2358
"July 20, 2018",0.2433
"July 16, 2018",0.2538
"July 13, 2018",0.2546
"July 12, 2018",0.2527
"July 11, 2018",0.2529
"July 10, 2018",0.2526
"June 30, 2018",0.1749
"June 27, 2018",0.1729
"May 23, 2018",0.1722
"May 22, 2018",0.1734
"May 17, 2018",0.1774
"May 7, 2018",0.1778
"April 27, 2018",0.1774
"April 26, 2018",0.1808
"April 24, 2018",0.1868
"April 23, 2018",0.1991
"April 20, 2018",0.2221
"April 17, 2018",0.2241
"April 16, 2018",0.2235
"April 13, 2018",0.2195
"April 12, 2018",0.2185
"April 10, 2018",0.2184
"April 9, 2018",0.2194
"April 3, 2018",0.2204
"March 31, 2018",0.1137
"March 29, 2018",0.1233
"March 13, 2018",0.1247
"Feb. 14, 2018",0.1247
"Feb. 12, 2018",0.126
"Feb. 8, 2018",0.126
"Feb. 2, 2018",0.1247
"Jan. 30, 2018",0.1327
"Jan. 26, 2018",0.1341
"Jan. 25, 2018",0.1457
"Jan. 24, 2018",0.1625
"Jan. 23, 2018",0.1799
"Jan. 22, 2018",0.1793
"Jan. 17, 2018",0.1891
