date,zmijewski_score
"Dec. 31, 2019",0.7893
"Sept. 30, 2019",0.7952
"June 30, 2019",0.5882
"March 31, 2019",0.5901
"Dec. 31, 2018",0.7083
"Sept. 30, 2018",0.9133
"June 30, 2018",0.2843
"March 31, 2018",0.3083
"Dec. 31, 2017",0.3251
"Sept. 30, 2017",-0.1197
"June 30, 2017",0.0751
"March 31, 2017",0.038
"Dec. 31, 2016",0.0654
"Sept. 30, 2016",0.0159
"June 30, 2016",0.0186
"March 31, 2016",0.1474
"Dec. 31, 2015",0.2429
"Sept. 30, 2015",0.2312
"June 30, 2015",0.2943
"March 31, 2015",0.2802
"Dec. 31, 2014",0.0572
"Sept. 30, 2014",0.0067
"June 30, 2014",0.0428
"March 31, 2014",0.0646
"Dec. 31, 2013",0.0806
"Sept. 30, 2013",0.1516
"June 30, 2013",0.1514
"March 31, 2013",0.1673
"Dec. 31, 2012",0.1986
"Sept. 30, 2012",0.2269
"June 30, 2012",0.2557
"March 31, 2012",0.2901
"Dec. 31, 2011",0.3296
"Sept. 30, 2011",0.2849
"June 30, 2011",0.2667
"March 31, 2011",0.2926
"Dec. 31, 2010",0.3405
"Sept. 30, 2010",0.3896
"June 30, 2010",0.3793
"March 31, 2010",0.398
"Dec. 31, 2009",0.38
"Sept. 30, 2009",0.3787
"June 30, 2009",0.3965
"March 31, 2009",0.4459
"Dec. 31, 2008",0.4477
"Sept. 30, 2008",0.4068
"June 30, 2008",0.3758
"March 31, 2008",0.3764
"Dec. 31, 2007",0.3339
"Sept. 30, 2007",0.3161
"June 30, 2007",0.2583
"March 31, 2007",0.2435
"Dec. 31, 2006",0.243
"Sept. 30, 2006",0.236
"June 30, 2006",0.2318
"March 31, 2006",0.2668
"Dec. 31, 2005",0.2547
"Sept. 30, 2005",0.183
"June 30, 2005",0.2435
"March 31, 2005",0.2478
"Dec. 31, 2004",0.305
"Sept. 30, 2004",0.2922
"June 30, 2004",0.3065
"March 31, 2004",0.4442
"Dec. 31, 2003",0.4906
"Sept. 30, 2003",0.54
"June 30, 2003",0.5267
"March 31, 2003",0.5331
"Dec. 31, 2002",0.5491
"Sept. 30, 2002",0.5274
"June 30, 2002",0.548
"March 31, 2002",0.534
"Dec. 31, 2001",0.5254
"Sept. 30, 2001",0.4928
"June 30, 2001",0.4846
"March 31, 2001",0.4931
"Dec. 31, 2000",0.4947
"Sept. 30, 2000",0.5232
"June 30, 2000",0.5372
"March 31, 2000",0.5554
"Dec. 31, 1999",0.551
"Sept. 30, 1999",0.5463
"June 30, 1999",0.5315
"March 31, 1999",0.539
"Dec. 31, 1998",0.5321
"Sept. 30, 1998",0.5183
"June 30, 1998",0.5143
"March 31, 1998",0.5121
"Dec. 31, 1997",0.5068
"Sept. 30, 1997",0.4862
"June 30, 1997",0.5105
"March 31, 1997",0.5114
"Dec. 31, 1996",0.5046
"Sept. 30, 1996",0.46
"June 30, 1996",0.4552
"March 31, 1996",0.4146
"Dec. 31, 1995",0.3974
"Sept. 30, 1995",0.4204
"June 30, 1995",0.3917
"March 31, 1995",0.4132
"Dec. 31, 1994",0.439
"Sept. 30, 1994",0.6099
"June 30, 1994",0.6387
"March 31, 1994",0.6788
"Dec. 31, 1993",0.6234
"Sept. 30, 1993",0.6127
"June 30, 1993",0.6087
"March 31, 1993",0.5788
"Dec. 31, 1992",0.5036
"Sept. 30, 1992",0.5988
"June 30, 1992",0.575
"March 31, 1992",0.573
"Dec. 31, 1991",0.5035
"Sept. 30, 1991",0.4808
"June 30, 1991",0.371
"March 31, 1991",0.3817
"Dec. 31, 1990",0.3632
"Sept. 30, 1990",0.3368
"June 30, 1990",0.2778
"March 31, 1990",0.2408
"Dec. 31, 1989",0.2327
"Sept. 30, 1989",0.2397
