date,eps_est_0y
"March 19, 2020",0.5328
"March 18, 2020",0.5384
"March 17, 2020",0.5486
"March 16, 2020",0.5558
"March 12, 2020",0.5614
"March 11, 2020",0.5658
"March 7, 2020",0.5647
"March 6, 2020",0.5664
"March 5, 2020",0.5719
"March 4, 2020",0.5915
"March 2, 2020",0.5886
"Feb. 26, 2020",0.5959
"Feb. 18, 2020",0.5958
"Feb. 14, 2020",0.5946
"Feb. 7, 2020",0.5964
"Feb. 3, 2020",0.6024
"Jan. 31, 2020",0.613
"Jan. 30, 2020",0.6205
"Jan. 29, 2020",0.6573
"Jan. 23, 2020",0.6647
"Jan. 22, 2020",0.67
"Jan. 17, 2020",0.6681
"Jan. 14, 2020",0.6612
"Jan. 13, 2020",0.6613
"Jan. 9, 2020",0.663
"Jan. 7, 2020",0.6636
"Dec. 31, 2019",0.6117
"Dec. 23, 2019",0.6124
"Dec. 20, 2019",0.611
"Dec. 12, 2019",0.611
"Dec. 9, 2019",0.6111
"Dec. 6, 2019",0.6112
"Dec. 4, 2019",0.6105
"Dec. 3, 2019",0.6105
"Nov. 26, 2019",0.6115
"Nov. 25, 2019",0.6112
"Nov. 6, 2019",0.6115
"Nov. 5, 2019",0.6108
"Nov. 4, 2019",0.6119
"Nov. 1, 2019",0.6091
"Oct. 31, 2019",0.6069
"Oct. 30, 2019",0.6057
"Oct. 21, 2019",0.6019
"Oct. 16, 2019",0.5768
"Oct. 15, 2019",0.5722
"Oct. 11, 2019",0.5718
"Oct. 10, 2019",0.5693
"Oct. 9, 2019",0.59
"Oct. 3, 2019",0.605
"Oct. 1, 2019",0.6244
"Sept. 23, 2019",0.6224
"Sept. 13, 2019",0.6191
"Sept. 4, 2019",0.6194
"Sept. 2, 2019",0.6211
"Aug. 31, 2019",0.6232
"Aug. 30, 2019",0.6248
"Aug. 27, 2019",0.6232
"Aug. 23, 2019",0.6205
"Aug. 20, 2019",0.6193
"Aug. 12, 2019",0.619
"Aug. 8, 2019",0.619
"Aug. 5, 2019",0.6168
