date,market_beta_60_month
"Feb. 29, 2020",1.136
"Jan. 31, 2020",1.149
"Dec. 31, 2019",1.170
"Nov. 30, 2019",1.181
"Oct. 31, 2019",1.143
"Sept. 30, 2019",1.123
"Aug. 31, 2019",1.101
"July 31, 2019",1.044
"June 30, 2019",1.047
"May 31, 2019",0.9914
"April 30, 2019",1.002
"March 31, 2019",1.002
"Feb. 28, 2019",1.008
"Jan. 31, 2019",0.9868
"Dec. 31, 2018",0.675
"Nov. 30, 2018",0.8837
"Oct. 31, 2018",0.9463
"Sept. 30, 2018",0.9645
"Aug. 31, 2018",0.9631
"July 31, 2018",0.9991
"June 30, 2018",1.024
"May 31, 2018",1.006
"April 30, 2018",1.018
"March 31, 2018",1.019
"Feb. 28, 2018",1.002
"Jan. 31, 2018",0.9287
"Dec. 31, 2017",1.066
"Nov. 30, 2017",1.064
"Oct. 31, 2017",1.111
"Sept. 30, 2017",1.187
"Aug. 31, 2017",1.218
"July 31, 2017",1.205
"June 30, 2017",1.218
"May 31, 2017",1.253
"April 30, 2017",1.179
"March 31, 2017",1.183
"Feb. 28, 2017",1.190
"Jan. 31, 2017",1.195
"Dec. 31, 2016",1.202
"Nov. 30, 2016",1.196
"Oct. 31, 2016",1.202
"Sept. 30, 2016",1.151
"Aug. 31, 2016",1.115
"July 31, 2016",1.143
"June 30, 2016",1.175
"May 31, 2016",1.184
"April 30, 2016",1.196
"March 31, 2016",1.189
"Feb. 29, 2016",1.186
"Jan. 31, 2016",1.190
"Dec. 31, 2015",1.198
"Nov. 30, 2015",1.291
"Oct. 31, 2015",1.297
"Sept. 30, 2015",1.228
"Aug. 31, 2015",1.284
"July 31, 2015",1.354
"June 30, 2015",1.380
"May 31, 2015",1.418
"April 30, 2015",1.434
"March 31, 2015",1.437
"Feb. 28, 2015",1.462
"Jan. 31, 2015",1.443
"Dec. 31, 2014",1.370
"Nov. 30, 2014",1.359
"Oct. 31, 2014",1.385
"Sept. 30, 2014",1.425
"Aug. 31, 2014",1.471
"July 31, 2014",1.474
"June 30, 2014",1.493
"May 31, 2014",1.514
"April 30, 2014",1.510
"March 31, 2014",1.605
"Feb. 28, 2014",1.642
"Jan. 31, 2014",1.756
"Dec. 31, 2013",1.818
"Nov. 30, 2013",1.818
"Oct. 31, 2013",1.807
"Sept. 30, 2013",1.716
"Aug. 31, 2013",1.671
"July 31, 2013",1.671
"June 30, 2013",1.670
"May 31, 2013",1.661
"April 30, 2013",1.656
"March 31, 2013",1.615
"Feb. 28, 2013",1.618
"Jan. 31, 2013",1.615
"Dec. 31, 2012",1.600
"Nov. 30, 2012",1.600
"Oct. 31, 2012",1.600
"Sept. 30, 2012",1.594
"Aug. 31, 2012",1.588
"July 31, 2012",1.590
"June 30, 2012",1.580
"May 31, 2012",1.566
"April 30, 2012",1.585
"March 31, 2012",1.579
"Feb. 29, 2012",1.578
"Jan. 31, 2012",1.585
"Dec. 31, 2011",1.586
"Nov. 30, 2011",1.583
"Oct. 31, 2011",1.581
"Sept. 30, 2011",1.616
"Aug. 31, 2011",1.645
"July 31, 2011",1.649
"June 30, 2011",1.647
"May 31, 2011",1.648
"April 30, 2011",1.637
"March 31, 2011",1.640
"Feb. 28, 2011",1.641
"Jan. 31, 2011",1.642
"Dec. 31, 2010",1.618
"Nov. 30, 2010",1.591
"Oct. 31, 2010",1.591
"Sept. 30, 2010",1.602
"Aug. 31, 2010",1.606
"July 31, 2010",1.598
"June 30, 2010",1.577
"May 31, 2010",1.568
"April 30, 2010",1.560
"March 31, 2010",1.552
"Feb. 28, 2010",1.521
"Jan. 31, 2010",1.522
"Dec. 31, 2009",1.552
"Nov. 30, 2009",1.561
"Oct. 31, 2009",1.537
"Sept. 30, 2009",1.522
"Aug. 31, 2009",1.483
"July 31, 2009",1.485
"June 30, 2009",1.438
"May 31, 2009",1.446
"April 30, 2009",1.453
"March 31, 2009",1.343
"Feb. 28, 2009",1.272
"Jan. 31, 2009",1.111
"Dec. 31, 2008",0.9769
"Nov. 30, 2008",1.009
"Oct. 31, 2008",0.9669
"Sept. 30, 2008",0.6627
"Aug. 31, 2008",0.613
"July 31, 2008",0.626
"June 30, 2008",0.6433
"May 31, 2008",0.4748
"April 30, 2008",0.4226
"March 31, 2008",0.7638
"Feb. 29, 2008",0.8037
"Jan. 31, 2008",0.7366
"Dec. 31, 2007",0.7606
"Nov. 30, 2007",0.8391
"Oct. 31, 2007",0.8193
"Sept. 30, 2007",0.7393
"Aug. 31, 2007",0.9161
"July 31, 2007",0.9207
"June 30, 2007",0.7062
"May 31, 2007",0.7329
"April 30, 2007",0.7373
"March 31, 2007",0.834
"Feb. 28, 2007",0.8099
"Jan. 31, 2007",0.788
"Dec. 31, 2006",0.8093
"Nov. 30, 2006",0.8046
"Oct. 31, 2006",0.8139
"Sept. 30, 2006",0.8181
"Aug. 31, 2006",0.8313
"July 31, 2006",0.8277
"June 30, 2006",0.841
"May 31, 2006",0.8348
"April 30, 2006",0.8416
"March 31, 2006",0.918
"Feb. 28, 2006",0.9367
"Jan. 31, 2006",0.8515
"Dec. 31, 2005",0.8499
"Nov. 30, 2005",0.8489
"Oct. 31, 2005",0.8587
"Sept. 30, 2005",0.8638
"Aug. 31, 2005",0.8467
"July 31, 2005",0.8904
"June 30, 2005",0.8975
"May 31, 2005",0.8875
"April 30, 2005",0.889
"March 31, 2005",0.8831
"Feb. 28, 2005",0.9591
"Jan. 31, 2005",0.9649
"Dec. 31, 2004",0.9997
"Nov. 30, 2004",1.058
"Oct. 31, 2004",1.050
"Sept. 30, 2004",1.086
"Aug. 31, 2004",1.067
"July 31, 2004",1.067
"June 30, 2004",1.079
"May 31, 2004",1.095
"April 30, 2004",1.095
"March 31, 2004",1.069
"Feb. 29, 2004",1.081
"Jan. 31, 2004",1.088
"Dec. 31, 2003",1.075
"Nov. 30, 2003",1.091
"Oct. 31, 2003",1.078
"Sept. 30, 2003",1.115
"Aug. 31, 2003",1.086
"July 31, 2003",1.044
"June 30, 2003",1.048
"May 31, 2003",1.058
"April 30, 2003",1.085
"March 31, 2003",1.053
"Feb. 28, 2003",1.067
"Jan. 31, 2003",1.040
"Dec. 31, 2002",1.039
"Nov. 30, 2002",1.024
"Oct. 31, 2002",1.044
"Sept. 30, 2002",1.088
"Aug. 31, 2002",1.050
"July 31, 2002",1.073
"June 30, 2002",1.161
"May 31, 2002",1.174
"April 30, 2002",1.181
"March 31, 2002",1.154
"Feb. 28, 2002",1.165
"Jan. 31, 2002",1.175
"Dec. 31, 2001",1.154
"Nov. 30, 2001",1.160
"Oct. 31, 2001",1.163
"Sept. 30, 2001",1.169
"Aug. 31, 2001",1.175
"July 31, 2001",1.178
"June 30, 2001",1.164
"May 31, 2001",1.165
"April 30, 2001",1.167
"March 31, 2001",1.140
"Feb. 28, 2001",1.121
"Jan. 31, 2001",1.208
"Dec. 31, 2000",1.225
"Nov. 30, 2000",1.223
"Oct. 31, 2000",1.215
"Sept. 30, 2000",1.207
"Aug. 31, 2000",1.238
"July 31, 2000",1.221
"June 30, 2000",1.228
"May 31, 2000",1.230
"April 30, 2000",1.233
"March 31, 2000",1.251
"Feb. 29, 2000",1.208
"Jan. 31, 2000",1.212
"Dec. 31, 1999",1.150
"Nov. 30, 1999",1.098
"Oct. 31, 1999",1.114
"Sept. 30, 1999",1.085
"Aug. 31, 1999",1.128
"July 31, 1999",1.122
"June 30, 1999",1.125
"May 31, 1999",1.125
"April 30, 1999",1.117
"March 31, 1999",1.142
"Feb. 28, 1999",1.130
"Jan. 31, 1999",1.121
"Dec. 31, 1998",1.124
"Nov. 30, 1998",1.094
"Oct. 31, 1998",1.107
"Sept. 30, 1998",1.104
"Aug. 31, 1998",1.153
"July 31, 1998",1.283
"June 30, 1998",1.270
"May 31, 1998",1.249
"April 30, 1998",1.245
"March 31, 1998",1.211
"Feb. 28, 1998",1.187
"Jan. 31, 1998",1.277
"Dec. 31, 1997",1.282
"Nov. 30, 1997",1.281
"Oct. 31, 1997",1.250
"Sept. 30, 1997",1.244
"Aug. 31, 1997",1.225
"July 31, 1997",1.168
"June 30, 1997",1.161
"May 31, 1997",1.125
"April 30, 1997",1.104
"March 31, 1997",1.039
"Feb. 28, 1997",1.062
"Jan. 31, 1997",1.058
"Dec. 31, 1996",1.095
"Nov. 30, 1996",1.206
"Oct. 31, 1996",1.258
"Sept. 30, 1996",1.250
"Aug. 31, 1996",1.255
"July 31, 1996",1.256
"June 30, 1996",1.205
"May 31, 1996",1.199
"April 30, 1996",1.218
"March 31, 1996",1.218
"Feb. 29, 1996",1.217
"Jan. 31, 1996",1.193
"Dec. 31, 1995",1.220
"Nov. 30, 1995",1.220
"Oct. 31, 1995",1.189
"Sept. 30, 1995",1.202
"Aug. 31, 1995",1.244
"July 31, 1995",1.276
"June 30, 1995",1.266
"May 31, 1995",1.273
"April 30, 1995",1.230
"March 31, 1995",1.218
"Feb. 28, 1995",1.232
"Jan. 31, 1995",1.224
"Dec. 31, 1994",1.185
"Nov. 30, 1994",1.180
"Oct. 31, 1994",1.184
"Sept. 30, 1994",1.185
