date,asset_utilization
"Dec. 31, 2019",0.3602
"Sept. 30, 2019",0.3502
"June 30, 2019",0.3328
"March 31, 2019",0.3245
"Dec. 31, 2018",0.3156
"Sept. 30, 2018",0.2642
"June 30, 2018",0.2779
"March 31, 2018",0.2764
"Dec. 31, 2017",0.2728
"Sept. 30, 2017",0.3234
"June 30, 2017",0.315
"March 31, 2017",0.3011
"Dec. 31, 2016",0.2832
"Sept. 30, 2016",0.2579
"June 30, 2016",0.233
"March 31, 2016",0.2114
"Dec. 31, 2015",0.1947
"Sept. 30, 2015",0.1686
"June 30, 2015",0.1711
"March 31, 2015",0.1743
"Dec. 31, 2014",0.1833
"Sept. 30, 2014",0.1584
"June 30, 2014",0.1632
"March 31, 2014",0.1668
"Dec. 31, 2013",0.1652
"Sept. 30, 2013",0.2098
"June 30, 2013",0.2081
"March 31, 2013",0.2068
"Dec. 31, 2012",0.2057
"Sept. 30, 2012",0.1942
"June 30, 2012",0.1919
"March 31, 2012",0.1896
"Dec. 31, 2011",0.1927
"Sept. 30, 2011",0.2012
"June 30, 2011",0.2006
"March 31, 2011",0.2003
"Dec. 31, 2010",0.1947
"Sept. 30, 2010",0.1925
"June 30, 2010",0.1947
"March 31, 2010",0.1969
"Dec. 31, 2009",0.1987
"Sept. 30, 2009",0.2031
"June 30, 2009",0.2119
"March 31, 2009",0.2185
"Dec. 31, 2008",0.2212
"Sept. 30, 2008",0.2272
"June 30, 2008",0.2265
"March 31, 2008",0.2285
"Dec. 31, 2007",0.2329
"Sept. 30, 2007",0.2298
"June 30, 2007",0.2297
"March 31, 2007",0.2272
"Dec. 31, 2006",0.2282
"Sept. 30, 2006",0.2131
"June 30, 2006",0.2072
"March 31, 2006",0.2002
"Dec. 31, 2005",0.1908
"Sept. 30, 2005",0.184
"June 30, 2005",0.1849
"March 31, 2005",0.1893
"Dec. 31, 2004",0.194
"Sept. 30, 2004",0.1863
"June 30, 2004",0.1838
"March 31, 2004",0.185
"Dec. 31, 2003",0.1852
"Sept. 30, 2003",0.2245
"June 30, 2003",0.2301
"March 31, 2003",0.2395
"Dec. 31, 2002",0.2476
"Sept. 30, 2002",0.2567
"June 30, 2002",0.2617
"March 31, 2002",0.2703
"Dec. 31, 2001",0.2778
"Sept. 30, 2001",0.2869
"June 30, 2001",0.2976
"March 31, 2001",0.3029
"Dec. 31, 2000",0.3064
"Sept. 30, 2000",0.3097
"June 30, 2000",0.3074
"March 31, 2000",0.3032
"Dec. 31, 1999",0.298
"Sept. 30, 1999",0.2992
"June 30, 1999",0.3005
"March 31, 1999",0.3036
"Dec. 31, 1998",0.3095
"Sept. 30, 1998",0.3099
"June 30, 1998",0.3142
"March 31, 1998",0.3142
"Dec. 31, 1997",0.3138
"Sept. 30, 1997",0.319
"June 30, 1997",0.3221
"March 31, 1997",0.3228
"Dec. 31, 1996",0.3214
"Sept. 30, 1996",0.3231
"June 30, 1996",0.3237
"March 31, 1996",0.3311
"Dec. 31, 1995",0.3329
"Sept. 30, 1995",0.2953
"June 30, 1995",0.2776
"March 31, 1995",0.2554
"Dec. 31, 1994",0.2406
"Sept. 30, 1994",0.2512
"June 30, 1994",0.2517
"March 31, 1994",0.2551
"Dec. 31, 1993",0.2667
"Sept. 30, 1993",0.2544
"June 30, 1993",0.2675
"March 31, 1993",0.2824
"Dec. 31, 1992",0.3006
"Sept. 30, 1992",0.3344
"June 30, 1992",0.3464
"March 31, 1992",0.3562
"Dec. 31, 1991",0.368
"Sept. 30, 1991",0.377
"June 30, 1991",0.3925
"March 31, 1991",0.406
"Dec. 31, 1990",0.418
"Sept. 30, 1990",0.4289
"June 30, 1990",0.435
"March 31, 1990",0.4357
"Dec. 31, 1989",0.4468
"Sept. 30, 1989",0.4249
