date,forward_ps_ratio
"March 19, 2020",0.6252
"March 18, 2020",0.6368
"March 17, 2020",0.6831
"March 16, 2020",0.6426
"March 13, 2020",0.7574
"March 12, 2020",0.6959
"March 11, 2020",0.7903
"March 10, 2020",0.8519
"March 9, 2020",0.7903
"March 6, 2020",0.909
"March 5, 2020",0.9747
"March 4, 2020",1.059
"March 3, 2020",1.052
"March 2, 2020",1.084
"Feb. 28, 2020",1.052
"Feb. 27, 2020",1.005
"Feb. 26, 2020",1.059
"Feb. 25, 2020",1.095
"Feb. 24, 2020",1.147
"Feb. 21, 2020",1.185
"Feb. 20, 2020",1.212
"Feb. 19, 2020",1.219
"Feb. 18, 2020",1.233
"Feb. 14, 2020",1.241
"Feb. 13, 2020",1.251
"Feb. 12, 2020",1.273
"Feb. 11, 2020",1.243
"Feb. 10, 2020",1.248
"Feb. 7, 2020",1.241
"Feb. 6, 2020",1.252
"Feb. 5, 2020",1.244
"Feb. 4, 2020",1.216
"Feb. 3, 2020",1.186
"Jan. 31, 2020",1.204
"Jan. 30, 2020",1.231
"Jan. 29, 2020",1.251
"Jan. 28, 2020",1.134
"Jan. 27, 2020",1.106
"Jan. 24, 2020",1.132
"Jan. 23, 2020",1.138
"Jan. 22, 2020",1.099
"Jan. 21, 2020",1.127
"Jan. 17, 2020",1.142
"Jan. 16, 2020",1.145
"Jan. 15, 2020",1.148
"Jan. 14, 2020",1.163
"Jan. 13, 2020",1.172
"Jan. 10, 2020",1.128
"Jan. 9, 2020",1.152
"Jan. 8, 2020",1.154
"Jan. 7, 2020",1.165
"Jan. 6, 2020",1.174
"Jan. 3, 2020",1.157
"Jan. 2, 2020",1.153
"Dec. 31, 2019",1.079
"Dec. 30, 2019",1.043
"Dec. 27, 2019",1.052
"Dec. 26, 2019",1.057
"Dec. 24, 2019",1.053
"Dec. 23, 2019",1.050
"Dec. 20, 2019",1.038
"Dec. 19, 2019",1.039
"Dec. 18, 2019",1.032
"Dec. 17, 2019",1.045
"Dec. 16, 2019",1.052
"Dec. 13, 2019",1.068
"Dec. 12, 2019",1.077
"Dec. 11, 2019",1.033
"Dec. 10, 2019",1.036
"Dec. 9, 2019",1.034
