date,quality_ratio
"Dec. 31, 2019",0.0838
"Sept. 30, 2019",0.0758
"June 30, 2019",0.0704
"March 31, 2019",0.0697
"Dec. 31, 2018",0.0673
"Sept. 30, 2018",0.0547
"June 30, 2018",0.0574
"March 31, 2018",0.0573
"Dec. 31, 2017",0.0564
"Sept. 30, 2017",0.0697
"June 30, 2017",0.0718
"March 31, 2017",0.0691
"Dec. 31, 2016",0.0664
"Sept. 30, 2016",0.0653
"June 30, 2016",0.0595
"March 31, 2016",0.0547
"Dec. 31, 2015",0.051
"Sept. 30, 2015",0.0302
"June 30, 2015",0.036
"March 31, 2015",0.0418
"Dec. 31, 2014",0.0526
"Sept. 30, 2014",0.0287
"June 30, 2014",0.0343
"March 31, 2014",0.041
"Dec. 31, 2013",0.0424
"Sept. 30, 2013",0.0831
"June 30, 2013",0.0839
"March 31, 2013",0.0833
"Dec. 31, 2012",0.0831
"Sept. 30, 2012",0.0723
"June 30, 2012",0.0738
"March 31, 2012",0.075
"Dec. 31, 2011",0.081
"Sept. 30, 2011",0.0857
"June 30, 2011",0.0856
"March 31, 2011",0.0867
"Dec. 31, 2010",0.0817
"Sept. 30, 2010",0.0993
"June 30, 2010",0.0995
"March 31, 2010",0.0999
"Dec. 31, 2009",0.1016
"Sept. 30, 2009",0.1041
"June 30, 2009",0.1098
"March 31, 2009",0.1154
"Dec. 31, 2008",0.1192
"Sept. 30, 2008",0.1259
"June 30, 2008",0.1278
"March 31, 2008",0.1306
"Dec. 31, 2007",0.1342
"Sept. 30, 2007",0.1332
"June 30, 2007",0.1327
"March 31, 2007",0.1301
"Dec. 31, 2006",0.1273
"Sept. 30, 2006",0.1203
"June 30, 2006",0.1169
"March 31, 2006",0.1118
"Dec. 31, 2005",0.1073
"Sept. 30, 2005",0.0922
"June 30, 2005",0.0942
"March 31, 2005",0.0986
"Dec. 31, 2004",0.1048
"Sept. 30, 2004",0.0981
"June 30, 2004",0.0988
"March 31, 2004",0.1012
"Dec. 31, 2003",0.1012
"Sept. 30, 2003",0.1393
"June 30, 2003",0.1423
"March 31, 2003",0.1456
"Dec. 31, 2002",0.1485
"Sept. 30, 2002",0.1562
"June 30, 2002",0.1576
"March 31, 2002",0.1641
"Dec. 31, 2001",0.1699
"Sept. 30, 2001",0.174
"June 30, 2001",0.1797
"March 31, 2001",0.1826
"Dec. 31, 2000",0.1841
"Sept. 30, 2000",0.1832
"June 30, 2000",0.1816
"March 31, 2000",0.1786
"Dec. 31, 1999",0.1752
"Sept. 30, 1999",0.1681
"June 30, 1999",0.1714
"March 31, 1999",0.1744
"Dec. 31, 1998",0.1803
"Sept. 30, 1998",0.1866
"June 30, 1998",0.1883
"March 31, 1998",0.1876
"Dec. 31, 1997",0.1862
"Sept. 30, 1997",0.1977
"June 30, 1997",0.2003
"March 31, 1997",0.2025
"Dec. 31, 1996",0.2024
"Sept. 30, 1996",0.2004
"June 30, 1996",0.2007
"March 31, 1996",0.2029
"Dec. 31, 1995",0.2014
"Sept. 30, 1995",0.1677
"June 30, 1995",0.1566
"March 31, 1995",0.1437
"Dec. 31, 1994",0.1361
"Sept. 30, 1994",0.1343
"June 30, 1994",0.1201
"March 31, 1994",0.1161
"Dec. 31, 1993",0.1184
"Sept. 30, 1993",0.1322
"June 30, 1993",0.1491
"March 31, 1993",0.1572
"Dec. 31, 1992",0.164
"Sept. 30, 1992",0.1673
"June 30, 1992",0.1723
"March 31, 1992",0.1771
"Dec. 31, 1991",0.1837
"Sept. 30, 1991",0.192
"June 30, 1991",0.20
"March 31, 1991",0.2062
"Dec. 31, 1990",0.2086
"Sept. 30, 1990",0.2147
"June 30, 1990",0.2158
"March 31, 1990",0.2113
