date,pe_10
"March 19, 2020",18.54
"March 18, 2020",18.88
"March 17, 2020",20.26
"March 16, 2020",19.06
"March 13, 2020",22.46
"March 12, 2020",20.69
"March 11, 2020",23.49
"March 10, 2020",25.32
"March 9, 2020",23.49
"March 6, 2020",26.90
"March 5, 2020",28.84
"March 4, 2020",31.33
"March 3, 2020",31.13
"March 2, 2020",32.07
"Feb. 28, 2020",31.13
"Feb. 27, 2020",29.73
"Feb. 26, 2020",31.33
"Feb. 25, 2020",32.39
"Feb. 24, 2020",33.93
"Feb. 21, 2020",35.05
"Feb. 20, 2020",35.85
"Feb. 19, 2020",36.08
"Feb. 18, 2020",36.48
"Feb. 14, 2020",36.71
"Feb. 13, 2020",37.02
"Feb. 12, 2020",37.65
"Feb. 11, 2020",36.77
"Feb. 10, 2020",36.94
"Feb. 7, 2020",36.71
"Feb. 6, 2020",37.05
"Feb. 5, 2020",36.80
"Feb. 4, 2020",35.99
"Feb. 3, 2020",35.08
"Jan. 31, 2020",35.62
"Jan. 30, 2020",36.42
"Jan. 29, 2020",37.02
"Jan. 28, 2020",33.56
"Jan. 27, 2020",32.73
"Jan. 24, 2020",33.50
"Jan. 23, 2020",33.68
"Jan. 22, 2020",32.53
"Jan. 21, 2020",33.36
"Jan. 17, 2020",33.79
"Jan. 16, 2020",33.88
"Jan. 15, 2020",33.96
"Jan. 14, 2020",34.42
"Jan. 13, 2020",34.68
"Jan. 10, 2020",33.39
"Jan. 9, 2020",34.08
"Jan. 8, 2020",34.16
"Jan. 7, 2020",34.48
"Jan. 6, 2020",34.74
"Jan. 3, 2020",34.25
"Jan. 2, 2020",34.13
"Dec. 31, 2019",31.93
"Dec. 30, 2019",28.36
"Dec. 27, 2019",28.61
"Dec. 26, 2019",28.74
"Dec. 24, 2019",28.64
"Dec. 23, 2019",28.56
"Dec. 20, 2019",28.23
"Dec. 19, 2019",28.25
"Dec. 18, 2019",28.05
"Dec. 17, 2019",28.41
"Dec. 16, 2019",28.59
"Dec. 13, 2019",29.02
"Dec. 12, 2019",29.28
"Dec. 11, 2019",28.07
"Dec. 10, 2019",28.18
"Dec. 9, 2019",28.13
"Dec. 6, 2019",28.41
"Dec. 5, 2019",27.61
"Dec. 4, 2019",27.90
"Dec. 3, 2019",28.13
"Dec. 2, 2019",28.56
"Nov. 29, 2019",28.84
"Nov. 27, 2019",28.89
"Nov. 26, 2019",29.05
"Nov. 25, 2019",29.64
"Nov. 22, 2019",29.56
"Nov. 21, 2019",29.51
"Nov. 20, 2019",29.15
"Nov. 19, 2019",29.43
"Nov. 18, 2019",29.28
"Nov. 15, 2019",29.48
"Nov. 14, 2019",28.89
"Nov. 13, 2019",28.89
"Nov. 12, 2019",29.23
"Nov. 11, 2019",29.05
"Nov. 8, 2019",29.48
"Nov. 7, 2019",28.89
"Nov. 6, 2019",28.20
"Nov. 5, 2019",28.07
"Nov. 4, 2019",27.97
"Nov. 1, 2019",26.56
"Oct. 31, 2019",25.54
"Oct. 30, 2019",25.87
"Oct. 29, 2019",23.21
"Oct. 28, 2019",23.21
"Oct. 25, 2019",23.03
"Oct. 24, 2019",22.90
"Oct. 23, 2019",23.39
"Oct. 22, 2019",23.19
"Oct. 21, 2019",22.50
"Oct. 18, 2019",22.93
"Oct. 17, 2019",23.14
"Oct. 16, 2019",22.78
"Oct. 15, 2019",22.75
"Oct. 14, 2019",22.32
"Oct. 11, 2019",22.52
"Oct. 10, 2019",21.63
"Oct. 9, 2019",21.37
"Oct. 8, 2019",21.19
"Oct. 7, 2019",21.91
"Oct. 4, 2019",21.93
"Oct. 3, 2019",22.29
"Oct. 2, 2019",21.78
"Oct. 1, 2019",22.03
"Sept. 30, 2019",22.88
"Sept. 27, 2019",20.85
"Sept. 26, 2019",20.81
"Sept. 25, 2019",21.13
"Sept. 24, 2019",20.69
"Sept. 23, 2019",21.55
"Sept. 20, 2019",21.61
"Sept. 19, 2019",21.73
"Sept. 18, 2019",21.64
"Sept. 17, 2019",21.59
"Sept. 16, 2019",21.64
"Sept. 13, 2019",21.55
"Sept. 12, 2019",21.36
"Sept. 11, 2019",21.59
"Sept. 10, 2019",21.08
"Sept. 9, 2019",20.67
"Sept. 6, 2019",20.09
"Sept. 5, 2019",20.32
"Sept. 4, 2019",20.30
"Sept. 3, 2019",19.22
"Aug. 30, 2019",19.03
"Aug. 29, 2019",18.71
"Aug. 28, 2019",18.32
"Aug. 27, 2019",18.29
"Aug. 26, 2019",18.57
"Aug. 23, 2019",18.39
"Aug. 22, 2019",18.89
"Aug. 21, 2019",18.82
"Aug. 20, 2019",19.33
"Aug. 19, 2019",20.00
"Aug. 16, 2019",20.28
"Aug. 15, 2019",18.48
"Aug. 14, 2019",20.83
"Aug. 13, 2019",21.57
