date,forward_pe_ratio
"March 19, 2020",12.16
"March 18, 2020",12.39
"March 17, 2020",13.29
"March 16, 2020",12.50
"March 13, 2020",14.73
"March 12, 2020",13.05
"March 11, 2020",14.82
"March 10, 2020",15.98
"March 9, 2020",14.82
"March 6, 2020",16.97
"March 5, 2020",18.20
"March 4, 2020",19.77
"March 3, 2020",19.64
"March 2, 2020",20.24
"Feb. 28, 2020",19.64
"Feb. 27, 2020",18.76
"Feb. 26, 2020",19.77
"Feb. 25, 2020",20.44
"Feb. 24, 2020",21.41
"Feb. 21, 2020",22.12
"Feb. 20, 2020",22.62
"Feb. 19, 2020",22.76
"Feb. 18, 2020",23.02
"Feb. 14, 2020",23.16
"Feb. 13, 2020",23.36
"Feb. 12, 2020",23.76
"Feb. 11, 2020",23.20
"Feb. 10, 2020",23.31
"Feb. 7, 2020",23.16
"Feb. 6, 2020",23.38
"Feb. 5, 2020",23.22
"Feb. 4, 2020",22.71
"Feb. 3, 2020",22.13
"Jan. 31, 2020",22.48
"Jan. 30, 2020",22.98
"Jan. 29, 2020",23.36
"Jan. 28, 2020",21.18
"Jan. 27, 2020",20.65
"Jan. 24, 2020",21.14
"Jan. 23, 2020",21.25
"Jan. 22, 2020",20.53
"Jan. 21, 2020",21.05
"Jan. 17, 2020",21.32
"Jan. 16, 2020",21.37
"Jan. 15, 2020",21.43
"Jan. 14, 2020",21.72
"Jan. 13, 2020",21.88
"Jan. 10, 2020",21.07
"Jan. 9, 2020",21.50
"Jan. 8, 2020",21.56
"Jan. 7, 2020",21.75
"Jan. 6, 2020",21.92
"Jan. 3, 2020",21.61
"Jan. 2, 2020",21.54
"Dec. 31, 2019",20.15
"Dec. 30, 2019",18.11
"Dec. 27, 2019",18.28
"Dec. 26, 2019",18.36
"Dec. 24, 2019",18.29
"Dec. 23, 2019",18.24
"Dec. 20, 2019",18.03
"Dec. 19, 2019",18.05
"Dec. 18, 2019",17.92
"Dec. 17, 2019",18.14
"Dec. 16, 2019",18.26
"Dec. 13, 2019",18.54
"Dec. 12, 2019",18.70
"Dec. 11, 2019",17.93
"Dec. 10, 2019",18.00
"Dec. 9, 2019",17.97
"Dec. 6, 2019",18.14
"Dec. 5, 2019",17.64
"Dec. 4, 2019",17.82
"Dec. 3, 2019",17.97
"Dec. 2, 2019",18.24
"Nov. 29, 2019",18.42
"Nov. 27, 2019",18.46
"Nov. 26, 2019",18.55
"Nov. 25, 2019",18.93
"Nov. 22, 2019",18.88
"Nov. 21, 2019",18.85
"Nov. 20, 2019",18.62
"Nov. 19, 2019",18.80
"Nov. 18, 2019",18.70
"Nov. 15, 2019",18.83
"Nov. 14, 2019",18.46
"Nov. 13, 2019",18.46
"Nov. 12, 2019",18.67
"Nov. 11, 2019",18.55
"Nov. 8, 2019",18.83
"Nov. 7, 2019",18.46
"Nov. 6, 2019",18.01
"Nov. 5, 2019",17.93
"Nov. 4, 2019",17.87
"Nov. 1, 2019",16.97
"Oct. 31, 2019",16.31
"Oct. 30, 2019",16.53
"Oct. 29, 2019",14.83
"Oct. 28, 2019",14.83
"Oct. 25, 2019",14.71
"Oct. 24, 2019",14.63
"Oct. 23, 2019",14.94
"Oct. 22, 2019",14.81
"Oct. 21, 2019",14.37
"Oct. 18, 2019",14.65
"Oct. 17, 2019",14.78
"Oct. 16, 2019",14.55
"Oct. 15, 2019",14.53
"Oct. 14, 2019",14.25
"Oct. 11, 2019",14.39
"Oct. 10, 2019",13.81
"Oct. 9, 2019",13.65
"Oct. 8, 2019",13.54
"Oct. 7, 2019",13.99
"Oct. 4, 2019",14.01
"Oct. 3, 2019",14.24
"Oct. 2, 2019",13.91
"Oct. 1, 2019",14.07
"Sept. 30, 2019",14.61
"Sept. 27, 2019",14.78
"Sept. 26, 2019",14.74
"Sept. 25, 2019",14.97
"Sept. 24, 2019",14.66
"Sept. 23, 2019",15.27
"Sept. 20, 2019",15.32
"Sept. 19, 2019",15.40
"Sept. 18, 2019",15.33
"Sept. 17, 2019",15.30
"Sept. 16, 2019",15.33
"Sept. 13, 2019",15.27
"Sept. 12, 2019",15.14
"Sept. 11, 2019",15.30
"Sept. 10, 2019",14.94
"Sept. 9, 2019",14.65
"Sept. 6, 2019",14.24
"Sept. 5, 2019",14.40
"Sept. 4, 2019",14.39
"Sept. 3, 2019",13.62
"Aug. 30, 2019",13.49
"Aug. 29, 2019",13.26
"Aug. 28, 2019",12.98
"Aug. 27, 2019",12.96
"Aug. 26, 2019",13.16
"Aug. 23, 2019",13.03
"Aug. 22, 2019",13.39
"Aug. 21, 2019",13.34
"Aug. 20, 2019",13.70
"Aug. 19, 2019",14.17
"Aug. 16, 2019",14.37
"Aug. 15, 2019",13.09
"Aug. 14, 2019",14.76
"Aug. 13, 2019",15.28
"Aug. 12, 2019",14.79
"Aug. 9, 2019",14.96
"Aug. 8, 2019",15.51
"Aug. 7, 2019",15.46
"Aug. 6, 2019",15.64
"Aug. 5, 2019",15.79
"Aug. 2, 2019",16.35
"Aug. 1, 2019",16.48
"July 31, 2019",17.08
"July 30, 2019",17.20
"July 29, 2019",16.97
"July 26, 2019",17.18
"July 25, 2019",17.05
"July 24, 2019",17.46
"July 23, 2019",17.41
"July 22, 2019",16.69
"July 19, 2019",16.41
"July 18, 2019",16.44
"July 17, 2019",16.31
"July 16, 2019",16.97
"July 15, 2019",16.79
"July 12, 2019",16.95
"July 11, 2019",16.53
"July 10, 2019",16.67
"July 9, 2019",16.76
"July 8, 2019",16.67
"July 5, 2019",17.16
"July 3, 2019",17.34
"July 2, 2019",17.36
"July 1, 2019",17.38
"June 30, 2019",
"June 28, 2019",17.16
"June 27, 2019",17.00
"June 26, 2019",16.79
"June 25, 2019",16.71
"June 24, 2019",16.80
"June 21, 2019",17.13
"June 20, 2019",17.38
"June 19, 2019",16.90
"June 18, 2019",17.03
"June 17, 2019",16.43
"June 14, 2019",16.72
"June 13, 2019",16.85
"June 12, 2019",16.80
"June 11, 2019",16.54
"June 10, 2019",16.43
"June 7, 2019",16.31
"June 6, 2019",16.22
"June 5, 2019",16.17
"June 4, 2019",16.35
"June 3, 2019",15.58
"May 31, 2019",15.43
"May 30, 2019",15.48
"May 29, 2019",15.32
"May 28, 2019",15.30
"May 24, 2019",15.45
"May 23, 2019",15.63
"May 22, 2019",16.18
"May 21, 2019",16.28
"May 20, 2019",16.15
"May 17, 2019",16.35
"May 16, 2019",16.56
"May 15, 2019",16.77
"May 14, 2019",16.87
"May 13, 2019",16.13
"May 10, 2019",16.56
"May 9, 2019",16.41
"May 8, 2019",16.61
"May 7, 2019",16.53
"May 6, 2019",17.05
"May 3, 2019",17.16
"May 2, 2019",16.76
"May 1, 2019",16.51
"April 30, 2019",16.62
"April 29, 2019",15.91
"April 26, 2019",15.64
"April 25, 2019",14.91
"April 24, 2019",15.24
"April 23, 2019",15.25
"April 22, 2019",15.24
"April 18, 2019",15.28
"April 17, 2019",14.91
"April 16, 2019",14.94
"April 15, 2019",14.68
"April 12, 2019",14.71
"April 11, 2019",14.91
"April 10, 2019",14.97
"April 9, 2019",15.07
"April 8, 2019",15.51
"April 5, 2019",16.36
"April 4, 2019",16.40
"April 3, 2019",16.51
"April 2, 2019",16.74
"April 1, 2019",16.51
"March 31, 2019",
"March 29, 2019",16.33
"March 28, 2019",16.17
"March 27, 2019",16.28
"March 26, 2019",16.51
"March 25, 2019",16.15
"March 22, 2019",16.31
"March 21, 2019",16.79
"March 20, 2019",16.71
"March 19, 2019",16.66
"March 18, 2019",16.67
