date,forward_pe_ratio
"March 19, 2020",11.56
"March 18, 2020",10.32
"March 17, 2020",9.832
"March 16, 2020",9.369
"March 13, 2020",11.04
"March 12, 2020",10.04
"March 11, 2020",11.49
"March 10, 2020",12.49
"March 9, 2020",11.98
"March 6, 2020",13.22
"March 5, 2020",13.45
"March 4, 2020",14.12
"March 3, 2020",13.78
"March 2, 2020",14.47
"Feb. 29, 2020",
"Feb. 28, 2020",14.61
"Feb. 27, 2020",14.36
"Feb. 26, 2020",14.96
"Feb. 25, 2020",15.07
"Feb. 24, 2020",16.03
"Feb. 21, 2020",16.90
"Feb. 20, 2020",17.07
"Feb. 19, 2020",16.68
"Feb. 18, 2020",16.41
"Feb. 14, 2020",16.42
"Feb. 13, 2020",16.71
"Feb. 12, 2020",16.41
"Feb. 11, 2020",16.35
"Feb. 10, 2020",16.23
"Feb. 7, 2020",16.11
"Feb. 6, 2020",15.38
"Feb. 5, 2020",15.52
"Feb. 4, 2020",15.27
"Feb. 3, 2020",14.89
"Jan. 31, 2020",14.97
"Jan. 30, 2020",15.35
"Jan. 29, 2020",15.33
"Jan. 28, 2020",15.36
"Jan. 27, 2020",15.37
"Jan. 24, 2020",15.95
"Jan. 23, 2020",16.03
"Jan. 22, 2020",16.10
"Jan. 21, 2020",16.31
"Jan. 17, 2020",16.56
"Jan. 16, 2020",16.51
"Jan. 15, 2020",16.47
"Jan. 14, 2020",16.78
"Jan. 13, 2020",16.49
"Jan. 10, 2020",16.21
"Jan. 9, 2020",16.36
"Jan. 8, 2020",16.26
"Jan. 7, 2020",16.02
"Jan. 6, 2020",15.87
"Jan. 3, 2020",15.86
"Jan. 2, 2020",16.05
"Dec. 31, 2019",15.65
"Dec. 30, 2019",15.54
"Dec. 27, 2019",15.79
"Dec. 26, 2019",15.78
"Dec. 24, 2019",15.61
"Dec. 23, 2019",15.70
"Dec. 20, 2019",15.33
"Dec. 19, 2019",15.22
"Dec. 18, 2019",15.20
"Dec. 17, 2019",16.90
"Dec. 16, 2019",16.99
