date,forward_pe_ratio_1y
"March 19, 2020",9.932
"March 18, 2020",8.865
"March 17, 2020",8.445
"March 16, 2020",8.048
"March 13, 2020",9.483
"March 12, 2020",8.594
"March 11, 2020",9.836
"March 10, 2020",10.69
"March 9, 2020",10.25
"March 6, 2020",11.31
"March 5, 2020",11.51
"March 4, 2020",12.09
"March 3, 2020",11.79
"March 2, 2020",12.38
"Feb. 29, 2020",
"Feb. 28, 2020",12.51
"Feb. 27, 2020",12.29
"Feb. 26, 2020",12.81
"Feb. 25, 2020",12.90
"Feb. 24, 2020",13.72
"Feb. 21, 2020",14.46
"Feb. 20, 2020",14.61
"Feb. 19, 2020",14.28
"Feb. 18, 2020",14.05
"Feb. 14, 2020",14.05
"Feb. 13, 2020",14.31
"Feb. 12, 2020",14.04
"Feb. 11, 2020",14.00
"Feb. 10, 2020",13.89
"Feb. 7, 2020",13.79
"Feb. 6, 2020",13.17
"Feb. 5, 2020",13.29
"Feb. 4, 2020",13.07
"Feb. 3, 2020",12.74
"Jan. 31, 2020",12.82
"Jan. 30, 2020",13.14
"Jan. 29, 2020",13.12
"Jan. 28, 2020",13.15
"Jan. 27, 2020",13.16
"Jan. 24, 2020",13.65
"Jan. 23, 2020",13.72
"Jan. 22, 2020",13.78
"Jan. 21, 2020",13.96
"Jan. 17, 2020",14.17
"Jan. 16, 2020",14.14
"Jan. 15, 2020",14.10
"Jan. 14, 2020",14.36
"Jan. 13, 2020",14.11
"Jan. 10, 2020",13.88
"Jan. 9, 2020",14.00
"Jan. 8, 2020",13.92
"Jan. 7, 2020",13.72
"Jan. 6, 2020",13.58
"Jan. 3, 2020",13.57
"Jan. 2, 2020",13.74
"Dec. 31, 2019",13.40
"Dec. 30, 2019",13.30
"Dec. 27, 2019",13.51
"Dec. 26, 2019",13.51
"Dec. 24, 2019",13.36
"Dec. 23, 2019",13.44
"Dec. 20, 2019",13.12
"Dec. 19, 2019",13.03
"Dec. 18, 2019",13.01
"Dec. 17, 2019",14.46
"Dec. 16, 2019",14.54
"Dec. 13, 2019",14.68
"Dec. 12, 2019",14.61
"Dec. 11, 2019",14.09
"Dec. 10, 2019",13.91
"Dec. 9, 2019",13.87
"Dec. 6, 2019",13.88
"Dec. 5, 2019",13.64
"Dec. 4, 2019",13.63
"Dec. 3, 2019",13.39
"Dec. 2, 2019",14.00
"Nov. 30, 2019",
"Nov. 29, 2019",14.18
"Nov. 27, 2019",14.31
