date,eps_est_0y
"March 19, 2020",9.658
"March 18, 2020",9.670
"March 17, 2020",9.884
"March 16, 2020",9.956
"March 15, 2020",9.952
"March 14, 2020",9.924
"March 13, 2020",9.925
"March 12, 2020",10.74
"March 11, 2020",10.74
"March 10, 2020",10.74
"March 9, 2020",10.75
"March 5, 2020",10.74
"March 4, 2020",10.74
"March 3, 2020",10.74
"Feb. 29, 2020",10.75
"Feb. 27, 2020",10.72
"Feb. 18, 2020",10.73
"Feb. 10, 2020",10.73
"Feb. 7, 2020",10.73
"Feb. 4, 2020",10.73
"Jan. 22, 2020",10.74
"Jan. 14, 2020",10.75
"Jan. 9, 2020",10.75
"Jan. 6, 2020",10.75
"Dec. 24, 2019",10.80
"Dec. 23, 2019",10.80
"Dec. 20, 2019",10.85
"Dec. 19, 2019",10.84
"Dec. 18, 2019",10.84
"Dec. 17, 2019",12.00
"Dec. 16, 2019",11.98
"Dec. 15, 2019",12.04
"Dec. 13, 2019",12.05
"Dec. 12, 2019",12.07
"Dec. 10, 2019",12.10
"Dec. 9, 2019",12.12
"Dec. 6, 2019",12.13
"Dec. 5, 2019",12.15
"Dec. 3, 2019",12.18
"Oct. 28, 2019",12.20
"Oct. 21, 2019",12.20
"Oct. 11, 2019",12.24
"Oct. 10, 2019",12.24
"Oct. 9, 2019",12.24
"Oct. 4, 2019",12.33
"Sept. 30, 2019",12.33
"Sept. 24, 2019",12.34
"Sept. 23, 2019",12.34
"Sept. 19, 2019",12.45
"Sept. 18, 2019",12.43
"Sept. 17, 2019",14.62
"Sept. 16, 2019",14.62
"Sept. 13, 2019",14.63
"Sept. 3, 2019",14.65
"Aug. 23, 2019",14.66
"Aug. 13, 2019",14.67
"July 15, 2019",14.69
"July 10, 2019",14.69
"July 2, 2019",14.72
"June 28, 2019",14.72
"June 27, 2019",14.72
"June 26, 2019",14.72
"June 25, 2019",15.41
"June 21, 2019",16.10
"June 20, 2019",16.15
"June 17, 2019",16.24
"June 13, 2019",16.30
"June 12, 2019",16.33
"June 11, 2019",16.43
"June 3, 2019",16.55
"May 31, 2019",15.34
"May 30, 2019",15.41
"May 22, 2019",15.41
"May 10, 2019",15.41
"April 26, 2019",15.41
"April 17, 2019",15.42
"April 8, 2019",15.42
"April 1, 2019",15.40
"March 29, 2019",15.38
"March 28, 2019",15.40
"March 21, 2019",15.40
"March 20, 2019",15.46
"March 19, 2019",15.90
"March 18, 2019",15.91
"March 15, 2019",15.93
"March 14, 2019",15.92
"March 12, 2019",15.93
"March 8, 2019",15.94
"Feb. 15, 2019",15.94
"Jan. 25, 2019",15.95
"Jan. 8, 2019",15.96
"Jan. 7, 2019",16.00
"Dec. 21, 2018",15.98
"Dec. 20, 2018",15.97
"Dec. 19, 2018",16.03
"Dec. 18, 2018",17.34
"Dec. 17, 2018",17.33
"Dec. 14, 2018",17.36
"Dec. 13, 2018",17.37
"Dec. 12, 2018",17.37
"Dec. 11, 2018",17.39
"Dec. 10, 2018",17.39
"Dec. 6, 2018",17.41
"Dec. 3, 2018",17.41
"Dec. 2, 2018",17.41
"Nov. 2, 2018",17.40
"Oct. 19, 2018",17.42
"Oct. 15, 2018",17.41
"Oct. 12, 2018",17.41
"Oct. 9, 2018",17.41
"Oct. 1, 2018",17.41
"Sept. 21, 2018",17.41
"Sept. 18, 2018",17.39
"Sept. 17, 2018",17.38
"Sept. 13, 2018",17.38
"Sept. 11, 2018",17.38
"Sept. 4, 2018",17.38
"Aug. 23, 2018",17.38
"Aug. 6, 2018",17.38
"Aug. 3, 2018",17.36
"July 23, 2018",17.37
"July 12, 2018",17.36
"July 9, 2018",17.36
"July 7, 2018",17.36
"July 2, 2018",17.36
"June 25, 2018",17.38
"June 22, 2018",17.38
"June 21, 2018",17.40
"June 20, 2018",17.44
"June 19, 2018",17.47
"June 18, 2018",17.47
"June 14, 2018",17.43
"June 12, 2018",17.42
"June 8, 2018",17.42
"June 6, 2018",17.42
"May 31, 2018",15.10
"May 30, 2018",15.08
"May 18, 2018",15.08
"May 16, 2018",15.02
"May 3, 2018",14.97
"April 23, 2018",14.97
"April 4, 2018",14.94
"March 22, 2018",14.95
"March 21, 2018",14.92
"March 20, 2018",13.64
"March 16, 2018",13.64
