date,ev_revenues
"March 19, 2020",0.6706
"March 18, 2020",0.6256
"March 17, 2020",0.6079
"March 16, 2020",0.5911
"March 13, 2020",0.6517
"March 12, 2020",0.6156
"March 11, 2020",0.6681
"March 10, 2020",0.7043
"March 9, 2020",0.6857
"March 6, 2020",0.7306
"March 5, 2020",0.739
"March 4, 2020",0.7633
"March 3, 2020",0.7509
"March 2, 2020",0.7759
"Feb. 29, 2020",0.7812
"Feb. 28, 2020",0.7744
"Feb. 27, 2020",0.7653
"Feb. 26, 2020",0.7871
"Feb. 25, 2020",0.7911
"Feb. 24, 2020",0.826
"Feb. 21, 2020",0.8577
"Feb. 20, 2020",0.864
"Feb. 19, 2020",0.8498
"Feb. 18, 2020",0.8401
"Feb. 14, 2020",0.8403
"Feb. 13, 2020",0.851
"Feb. 12, 2020",0.8398
"Feb. 11, 2020",0.8379
"Feb. 10, 2020",0.8333
"Feb. 7, 2020",0.8291
"Feb. 6, 2020",0.8026
"Feb. 5, 2020",0.8075
"Feb. 4, 2020",0.7983
"Feb. 3, 2020",0.7845
"Jan. 31, 2020",0.7875
"Jan. 30, 2020",0.8012
"Jan. 29, 2020",0.8004
"Jan. 28, 2020",0.8017
"Jan. 27, 2020",0.802
"Jan. 24, 2020",0.8231
"Jan. 23, 2020",0.8261
"Jan. 22, 2020",0.8286
"Jan. 21, 2020",0.8361
"Jan. 17, 2020",0.8454
"Jan. 16, 2020",0.8437
"Jan. 15, 2020",0.8423
"Jan. 14, 2020",0.8535
"Jan. 13, 2020",0.8428
"Jan. 10, 2020",0.8327
"Jan. 9, 2020",0.8381
"Jan. 8, 2020",0.8346
"Jan. 7, 2020",0.8258
"Jan. 6, 2020",0.8202
"Jan. 3, 2020",0.8197
"Jan. 2, 2020",0.827
"Dec. 31, 2019",0.8123
"Dec. 30, 2019",0.8083
"Dec. 27, 2019",0.8173
"Dec. 26, 2019",0.8171
"Dec. 24, 2019",0.8107
"Dec. 23, 2019",0.8141
"Dec. 20, 2019",0.8006
"Dec. 19, 2019",0.7965
"Dec. 18, 2019",0.7959
"Dec. 17, 2019",0.8577
"Dec. 16, 2019",0.8609
"Dec. 13, 2019",0.8669
"Dec. 12, 2019",0.8639
"Dec. 11, 2019",0.842
"Dec. 10, 2019",0.8341
"Dec. 9, 2019",0.8323
"Dec. 6, 2019",0.8327
"Dec. 5, 2019",0.8226
"Dec. 4, 2019",0.8223
"Dec. 3, 2019",0.812
"Dec. 2, 2019",0.838
"Nov. 30, 2019",0.8457
"Nov. 29, 2019",0.8323
"Nov. 27, 2019",0.8378
"Nov. 26, 2019",0.8377
"Nov. 25, 2019",0.8304
"Nov. 22, 2019",0.8192
"Nov. 21, 2019",0.8025
"Nov. 20, 2019",0.8032
"Nov. 19, 2019",0.8153
"Nov. 18, 2019",0.8229
"Nov. 15, 2019",0.8259
"Nov. 14, 2019",0.8197
"Nov. 13, 2019",0.818
"Nov. 12, 2019",0.8367
"Nov. 11, 2019",0.8403
"Nov. 8, 2019",0.8442
"Nov. 7, 2019",0.8468
"Nov. 6, 2019",0.844
"Nov. 5, 2019",0.8503
"Nov. 4, 2019",0.8502
"Nov. 1, 2019",0.8191
"Oct. 31, 2019",0.8046
"Oct. 30, 2019",0.8165
"Oct. 29, 2019",0.8247
"Oct. 28, 2019",0.8261
"Oct. 25, 2019",0.825
"Oct. 24, 2019",0.8098
"Oct. 23, 2019",0.8171
"Oct. 22, 2019",0.812
"Oct. 21, 2019",0.8023
"Oct. 18, 2019",0.7943
"Oct. 17, 2019",0.7973
"Oct. 16, 2019",0.7976
"Oct. 15, 2019",0.7945
"Oct. 14, 2019",0.7826
"Oct. 11, 2019",0.778
"Oct. 10, 2019",0.7623
"Oct. 9, 2019",0.7544
"Oct. 8, 2019",0.7512
"Oct. 7, 2019",0.7651
"Oct. 4, 2019",0.7685
"Oct. 3, 2019",0.7636
"Oct. 2, 2019",0.7601
"Oct. 1, 2019",0.7634
"Sept. 30, 2019",0.7781
"Sept. 27, 2019",0.7758
"Sept. 26, 2019",0.7765
"Sept. 25, 2019",0.7836
"Sept. 24, 2019",0.7694
"Sept. 23, 2019",0.7785
"Sept. 20, 2019",0.7901
"Sept. 19, 2019",0.8038
"Sept. 18, 2019",0.7981
"Sept. 17, 2019",0.8819
"Sept. 16, 2019",0.8829
"Sept. 13, 2019",0.8849
"Sept. 12, 2019",0.8827
"Sept. 11, 2019",0.8844
"Sept. 10, 2019",0.878
"Sept. 9, 2019",0.8599
"Sept. 6, 2019",0.8391
"Sept. 5, 2019",0.8485
"Sept. 4, 2019",0.8286
"Sept. 3, 2019",0.8148
"Aug. 31, 2019",0.8269
"Aug. 30, 2019",0.8127
"Aug. 29, 2019",0.8083
"Aug. 28, 2019",0.7924
"Aug. 27, 2019",0.7787
"Aug. 26, 2019",0.7898
"Aug. 23, 2019",0.7878
"Aug. 22, 2019",0.8108
"Aug. 21, 2019",0.8111
"Aug. 20, 2019",0.8023
"Aug. 19, 2019",0.8116
"Aug. 16, 2019",0.8029
"Aug. 15, 2019",0.791
"Aug. 14, 2019",0.7994
"Aug. 13, 2019",0.8198
"Aug. 12, 2019",0.8135
