date,enterprise_value
"Nov. 6, 2018",74.33B
"Nov. 5, 2018",73.24B
"Nov. 2, 2018",72.99B
"Nov. 1, 2018",73.61B
"Oct. 31, 2018",72.64B
"Oct. 30, 2018",71.63B
"Oct. 29, 2018",70.19B
"Oct. 26, 2018",70.05B
"Oct. 25, 2018",70.91B
"Oct. 24, 2018",69.70B
"Oct. 23, 2018",72.12B
"Oct. 22, 2018",72.13B
"Oct. 19, 2018",72.50B
"Oct. 18, 2018",71.83B
"Oct. 17, 2018",73.46B
"Oct. 16, 2018",74.18B
"Oct. 15, 2018",72.82B
"Oct. 12, 2018",72.81B
"Oct. 11, 2018",71.87B
"Oct. 10, 2018",72.93B
"Oct. 9, 2018",75.12B
"Oct. 8, 2018",76.50B
"Oct. 5, 2018",76.78B
"Oct. 4, 2018",77.57B
"Oct. 3, 2018",78.07B
"Oct. 2, 2018",77.56B
"Oct. 1, 2018",77.80B
"Sept. 28, 2018",78.03B
"Sept. 27, 2018",78.00B
"Sept. 26, 2018",78.11B
"Sept. 25, 2018",77.61B
"Sept. 24, 2018",78.83B
"Sept. 21, 2018",79.75B
"Sept. 20, 2018",79.61B
"Sept. 19, 2018",78.58B
"Sept. 18, 2018",78.24B
"Sept. 17, 2018",81.96B
"Sept. 14, 2018",81.89B
"Sept. 13, 2018",81.29B
"Sept. 12, 2018",81.24B
"Sept. 11, 2018",80.29B
"Sept. 10, 2018",80.31B
"Sept. 7, 2018",79.39B
"Sept. 6, 2018",79.45B
"Sept. 5, 2018",79.07B
"Sept. 4, 2018",78.16B
"Aug. 31, 2018",78.86B
"Aug. 30, 2018",78.57B
"Aug. 29, 2018",78.80B
"Aug. 28, 2018",78.80B
"Aug. 27, 2018",79.14B
"Aug. 24, 2018",78.11B
"Aug. 23, 2018",77.97B
"Aug. 22, 2018",78.62B
"Aug. 21, 2018",79.72B
"Aug. 20, 2018",79.11B
"Aug. 17, 2018",78.62B
"Aug. 16, 2018",78.44B
"Aug. 15, 2018",77.71B
"Aug. 14, 2018",77.76B
"Aug. 13, 2018",77.05B
"Aug. 10, 2018",77.25B
"Aug. 9, 2018",78.05B
"Aug. 8, 2018",78.24B
"Aug. 7, 2018",78.86B
"Aug. 6, 2018",78.14B
"Aug. 3, 2018",77.66B
"Aug. 2, 2018",77.08B
"Aug. 1, 2018",77.08B
"July 31, 2018",78.34B
"July 30, 2018",76.90B
"July 27, 2018",77.01B
"July 26, 2018",77.11B
"July 25, 2018",77.21B
"July 24, 2018",76.30B
"July 23, 2018",76.18B
"July 20, 2018",75.79B
"July 19, 2018",76.22B
"July 18, 2018",76.13B
"July 17, 2018",74.79B
"July 16, 2018",74.53B
"July 13, 2018",75.48B
"July 12, 2018",75.20B
"July 11, 2018",74.54B
"July 10, 2018",75.99B
"July 9, 2018",75.80B
"July 6, 2018",74.02B
"July 5, 2018",74.11B
"July 3, 2018",73.85B
"July 2, 2018",74.32B
"June 29, 2018",73.70B
"June 28, 2018",73.60B
"June 27, 2018",74.42B
"June 26, 2018",76.30B
"June 25, 2018",75.69B
"June 22, 2018",77.61B
"June 21, 2018",78.93B
"June 20, 2018",80.18B
"June 19, 2018",82.03B
"June 18, 2018",83.44B
"June 15, 2018",83.67B
"June 14, 2018",83.39B
"June 13, 2018",83.24B
"June 12, 2018",83.93B
"June 11, 2018",82.98B
"June 8, 2018",82.50B
"June 7, 2018",81.73B
"June 6, 2018",81.54B
"June 5, 2018",80.33B
"June 4, 2018",80.30B
"June 1, 2018",80.76B
"May 31, 2018",79.57B
"May 30, 2018",82.42B
"May 29, 2018",80.96B
"May 25, 2018",82.00B
"May 24, 2018",82.06B
"May 23, 2018",81.72B
"May 22, 2018",82.29B
"May 21, 2018",82.84B
"May 18, 2018",81.45B
"May 17, 2018",81.18B
"May 16, 2018",80.83B
"May 15, 2018",80.88B
"May 14, 2018",81.96B
"May 11, 2018",81.84B
"May 10, 2018",80.98B
"May 9, 2018",80.04B
"May 8, 2018",79.44B
"May 7, 2018",79.76B
"May 4, 2018",80.24B
"May 3, 2018",79.50B
"May 2, 2018",79.08B
"May 1, 2018",80.17B
"April 30, 2018",80.85B
"April 27, 2018",81.68B
"April 26, 2018",80.77B
"April 25, 2018",80.77B
"April 24, 2018",80.41B
"April 23, 2018",81.28B
"April 20, 2018",80.83B
"April 19, 2018",82.02B
"April 18, 2018",83.07B
"April 17, 2018",82.13B
"April 16, 2018",81.60B
"April 13, 2018",80.12B
"April 12, 2018",79.43B
"April 11, 2018",78.39B
"April 10, 2018",78.39B
"April 9, 2018",77.40B
"April 6, 2018",77.40B
"April 5, 2018",79.21B
"April 4, 2018",78.59B
"April 3, 2018",79.20B
"April 2, 2018",78.52B
"March 29, 2018",78.95B
"March 28, 2018",77.53B
"March 27, 2018",77.49B
"March 26, 2018",78.88B
"March 23, 2018",76.11B
"March 22, 2018",77.93B
"March 21, 2018",81.33B
"March 20, 2018",82.13B
"March 19, 2018",81.49B
"March 16, 2018",82.14B
"March 15, 2018",80.90B
"March 14, 2018",80.77B
"March 13, 2018",81.80B
"March 12, 2018",80.67B
"March 9, 2018",80.83B
"March 8, 2018",79.05B
"March 7, 2018",79.37B
"March 6, 2018",79.73B
"March 5, 2018",79.44B
"March 2, 2018",79.27B
"March 1, 2018",79.91B
"Feb. 28, 2018",80.64B
"Feb. 27, 2018",79.31B
"Feb. 26, 2018",80.85B
"Feb. 23, 2018",80.24B
"Feb. 22, 2018",78.42B
"Feb. 21, 2018",77.85B
"Feb. 20, 2018",77.23B
"Feb. 16, 2018",78.09B
"Feb. 15, 2018",78.31B
"Feb. 14, 2018",77.19B
"Feb. 13, 2018",77.05B
"Feb. 12, 2018",76.95B
"Feb. 9, 2018",75.71B
"Feb. 8, 2018",76.77B
"Feb. 7, 2018",79.95B
"Feb. 6, 2018",79.69B
"Feb. 5, 2018",79.24B
"Feb. 2, 2018",81.22B
"Feb. 1, 2018",82.81B
"Jan. 31, 2018",82.99B
"Jan. 30, 2018",82.72B
"Jan. 29, 2018",84.38B
"Jan. 26, 2018",84.70B
"Jan. 25, 2018",84.48B
"Jan. 24, 2018",85.11B
"Jan. 23, 2018",85.54B
"Jan. 22, 2018",86.05B
"Jan. 19, 2018",86.16B
"Jan. 18, 2018",85.59B
"Jan. 17, 2018",85.40B
"Jan. 16, 2018",84.89B
"Jan. 12, 2018",85.50B
"Jan. 11, 2018",85.32B
"Jan. 10, 2018",84.47B
"Jan. 9, 2018",84.40B
"Jan. 8, 2018",84.64B
"Jan. 5, 2018",83.91B
"Jan. 4, 2018",83.63B
"Jan. 3, 2018",82.54B
"Jan. 2, 2018",81.68B
"Dec. 29, 2017",79.52B
"Dec. 28, 2017",79.20B
"Dec. 27, 2017",79.65B
"Dec. 26, 2017",79.55B
"Dec. 22, 2017",79.65B
"Dec. 21, 2017",79.69B
"Dec. 20, 2017",79.93B
"Dec. 19, 2017",77.65B
"Dec. 18, 2017",77.48B
"Dec. 15, 2017",76.98B
"Dec. 14, 2017",76.56B
"Dec. 13, 2017",77.51B
"Dec. 12, 2017",76.83B
"Dec. 11, 2017",76.59B
"Dec. 8, 2017",77.16B
"Dec. 7, 2017",76.78B
"Dec. 6, 2017",76.00B
"Dec. 5, 2017",75.73B
"Dec. 4, 2017",76.71B
"Dec. 1, 2017",74.51B
"Nov. 30, 2017",74.68B
"Nov. 29, 2017",72.24B
"Nov. 28, 2017",70.25B
"Nov. 27, 2017",70.07B
"Nov. 24, 2017",69.84B
"Nov. 22, 2017",70.06B
"Nov. 21, 2017",69.93B
"Nov. 20, 2017",69.91B
"Nov. 17, 2017",69.57B
"Nov. 16, 2017",70.09B
"Nov. 15, 2017",69.16B
"Nov. 14, 2017",70.63B
"Nov. 13, 2017",71.03B
"Nov. 10, 2017",70.15B
"Nov. 9, 2017",69.96B
"Nov. 8, 2017",70.78B
"Nov. 7, 2017",70.96B
"Nov. 6, 2017",70.90B
"Nov. 3, 2017",71.78B
"Nov. 2, 2017",72.07B
"Nov. 1, 2017",72.11B
"Oct. 31, 2017",72.20B
"Oct. 30, 2017",72.72B
"Oct. 27, 2017",73.45B
"Oct. 26, 2017",73.07B
"Oct. 25, 2017",72.12B
"Oct. 24, 2017",72.21B
"Oct. 23, 2017",72.08B
"Oct. 20, 2017",72.01B
"Oct. 19, 2017",71.71B
"Oct. 18, 2017",71.26B
"Oct. 17, 2017",70.67B
"Oct. 16, 2017",71.01B
"Oct. 13, 2017",71.24B
"Oct. 12, 2017",72.00B
"Oct. 11, 2017",71.36B
"Oct. 10, 2017",70.85B
"Oct. 9, 2017",70.82B
"Oct. 6, 2017",70.86B
"Oct. 5, 2017",71.08B
"Oct. 4, 2017",71.00B
"Oct. 3, 2017",71.45B
"Oct. 2, 2017",72.34B
"Sept. 29, 2017",72.14B
"Sept. 28, 2017",71.79B
"Sept. 27, 2017",70.65B
"Sept. 26, 2017",70.59B
"Sept. 25, 2017",70.43B
"Sept. 22, 2017",70.65B
"Sept. 21, 2017",70.33B
"Sept. 20, 2017",70.78B
"Sept. 19, 2017",69.57B
"Sept. 18, 2017",69.33B
"Sept. 15, 2017",69.26B
"Sept. 14, 2017",69.18B
"Sept. 13, 2017",69.30B
"Sept. 12, 2017",69.45B
"Sept. 11, 2017",68.61B
"Sept. 8, 2017",68.09B
"Sept. 7, 2017",68.95B
"Sept. 6, 2017",68.48B
"Sept. 5, 2017",68.84B
"Sept. 1, 2017",69.32B
"Aug. 31, 2017",69.14B
"Aug. 30, 2017",68.31B
"Aug. 29, 2017",67.65B
"Aug. 28, 2017",66.99B
"Aug. 25, 2017",66.70B
"Aug. 24, 2017",66.40B
"Aug. 23, 2017",66.51B
"Aug. 22, 2017",67.10B
"Aug. 21, 2017",66.31B
"Aug. 18, 2017",66.22B
"Aug. 17, 2017",66.05B
"Aug. 16, 2017",67.20B
"Aug. 15, 2017",67.05B
"Aug. 14, 2017",66.72B
"Aug. 11, 2017",65.92B
"Aug. 10, 2017",65.57B
"Aug. 9, 2017",66.27B
"Aug. 8, 2017",66.49B
"Aug. 7, 2017",66.86B
"Aug. 4, 2017",67.11B
"Aug. 3, 2017",67.12B
"Aug. 2, 2017",67.16B
"Aug. 1, 2017",66.41B
"July 31, 2017",66.77B
"July 28, 2017",66.77B
"July 27, 2017",66.64B
"July 26, 2017",68.27B
"July 25, 2017",68.47B
"July 24, 2017",68.01B
"July 21, 2017",67.97B
"July 20, 2017",67.80B
"July 19, 2017",68.07B
"July 18, 2017",67.58B
"July 17, 2017",68.77B
"July 14, 2017",69.73B
"July 13, 2017",69.43B
"July 12, 2017",69.53B
"July 11, 2017",69.32B
"July 10, 2017",69.68B
"July 7, 2017",69.58B
"July 6, 2017",68.65B
"July 5, 2017",69.53B
"July 3, 2017",69.28B
"June 30, 2017",69.26B
"June 29, 2017",68.70B
"June 28, 2017",69.21B
"June 27, 2017",68.46B
"June 26, 2017",68.73B
"June 23, 2017",68.73B
"June 22, 2017",67.73B
"June 21, 2017",67.91B
"June 20, 2017",67.01B
"June 19, 2017",67.55B
"June 16, 2017",67.43B
"June 15, 2017",67.42B
"June 14, 2017",67.00B
"June 13, 2017",67.14B
"June 12, 2017",67.06B
"June 9, 2017",66.33B
"June 8, 2017",66.18B
"June 7, 2017",66.26B
"June 6, 2017",65.46B
"June 5, 2017",65.22B
"June 2, 2017",65.45B
"June 1, 2017",64.17B
"May 31, 2017",62.96B
"May 30, 2017",63.42B
"May 26, 2017",63.53B
"May 25, 2017",63.67B
"May 24, 2017",63.26B
"May 23, 2017",63.20B
"May 22, 2017",62.83B
"May 19, 2017",62.22B
"May 18, 2017",62.05B
"May 17, 2017",61.72B
"May 16, 2017",63.49B
"May 15, 2017",63.66B
"May 12, 2017",62.83B
"May 11, 2017",62.61B
"May 10, 2017",62.32B
"May 9, 2017",62.60B
"May 8, 2017",62.68B
"May 5, 2017",63.03B
"May 4, 2017",62.70B
"May 3, 2017",62.36B
"May 2, 2017",62.13B
"May 1, 2017",61.91B
"April 28, 2017",62.31B
"April 27, 2017",62.84B
"April 26, 2017",62.27B
"April 25, 2017",62.11B
"April 24, 2017",62.00B
"April 21, 2017",61.12B
"April 20, 2017",61.45B
"April 19, 2017",60.66B
"April 18, 2017",60.68B
"April 17, 2017",61.19B
"April 13, 2017",60.71B
"April 12, 2017",61.40B
"April 11, 2017",63.19B
"April 10, 2017",63.93B
"April 7, 2017",63.90B
"April 6, 2017",63.99B
"April 5, 2017",63.95B
"April 4, 2017",64.06B
"April 3, 2017",63.82B
"March 31, 2017",63.76B
"March 30, 2017",63.50B
"March 29, 2017",62.63B
"March 28, 2017",62.36B
"March 27, 2017",61.59B
"March 24, 2017",61.88B
"March 23, 2017",62.17B
"March 22, 2017",63.97B
"March 21, 2017",62.88B
"March 20, 2017",62.99B
"March 17, 2017",63.61B
"March 16, 2017",63.22B
"March 15, 2017",63.26B
"March 14, 2017",62.76B
"March 13, 2017",63.22B
"March 10, 2017",62.96B
"March 9, 2017",62.74B
"March 8, 2017",63.17B
"March 7, 2017",63.16B
"March 6, 2017",63.44B
"March 3, 2017",63.55B
"March 2, 2017",63.65B
"March 1, 2017",64.37B
"Feb. 28, 2017",63.18B
"Feb. 27, 2017",62.34B
"Feb. 24, 2017",62.00B
"Feb. 23, 2017",61.49B
"Feb. 22, 2017",62.19B
"Feb. 21, 2017",62.60B
"Feb. 17, 2017",62.16B
"Feb. 16, 2017",62.07B
"Feb. 15, 2017",62.42B
"Feb. 14, 2017",61.83B
"Feb. 13, 2017",61.86B
"Feb. 10, 2017",61.40B
"Feb. 9, 2017",60.79B
"Feb. 8, 2017",60.63B
"Feb. 7, 2017",60.65B
"Feb. 6, 2017",60.69B
"Feb. 3, 2017",60.70B
"Feb. 2, 2017",59.74B
"Feb. 1, 2017",60.18B
"Jan. 31, 2017",60.94B
"Jan. 30, 2017",62.04B
"Jan. 27, 2017",62.75B
"Jan. 26, 2017",61.86B
"Jan. 25, 2017",61.96B
"Jan. 24, 2017",61.60B
"Jan. 23, 2017",59.96B
"Jan. 20, 2017",60.04B
"Jan. 19, 2017",60.15B
"Jan. 18, 2017",60.44B
"Jan. 17, 2017",60.12B
"Jan. 13, 2017",60.38B
"Jan. 12, 2017",60.48B
"Jan. 11, 2017",60.97B
"Jan. 10, 2017",60.75B
"Jan. 9, 2017",61.09B
"Jan. 6, 2017",61.24B
"Jan. 5, 2017",60.75B
"Jan. 4, 2017",60.83B
"Jan. 3, 2017",60.56B
"Dec. 30, 2016",60.16B
"Dec. 29, 2016",60.36B
"Dec. 28, 2016",60.76B
"Dec. 27, 2016",61.32B
"Dec. 23, 2016",61.67B
"Dec. 22, 2016",61.41B
"Dec. 21, 2016",61.74B
"Dec. 20, 2016",63.50B
"Dec. 19, 2016",63.20B
"Dec. 16, 2016",62.90B
"Dec. 15, 2016",63.28B
"Dec. 14, 2016",63.28B
"Dec. 13, 2016",64.11B
"Dec. 12, 2016",63.21B
"Dec. 9, 2016",62.93B
"Dec. 8, 2016",63.06B
"Dec. 7, 2016",62.91B
"Dec. 6, 2016",62.06B
"Dec. 5, 2016",62.37B
"Dec. 2, 2016",61.92B
"Dec. 1, 2016",61.76B
"Nov. 30, 2016",61.62B
"Nov. 29, 2016",61.37B
"Nov. 28, 2016",61.30B
"Nov. 25, 2016",61.69B
"Nov. 23, 2016",61.32B
"Nov. 22, 2016",60.78B
"Nov. 21, 2016",60.80B
"Nov. 18, 2016",60.57B
"Nov. 17, 2016",59.98B
"Nov. 16, 2016",59.64B
"Nov. 15, 2016",60.06B
"Nov. 14, 2016",60.27B
"Nov. 11, 2016",59.61B
"Nov. 10, 2016",59.58B
"Nov. 9, 2016",58.94B
"Nov. 8, 2016",58.98B
"Nov. 7, 2016",58.64B
"Nov. 4, 2016",57.25B
"Nov. 3, 2016",56.94B
"Nov. 2, 2016",56.60B
"Nov. 1, 2016",56.38B
"Oct. 31, 2016",57.12B
"Oct. 28, 2016",57.10B
"Oct. 27, 2016",57.14B
"Oct. 26, 2016",56.93B
"Oct. 25, 2016",56.49B
"Oct. 24, 2016",56.52B
"Oct. 21, 2016",56.03B
"Oct. 20, 2016",55.89B
"Oct. 19, 2016",56.09B
"Oct. 18, 2016",56.17B
"Oct. 17, 2016",56.20B
"Oct. 14, 2016",56.23B
"Oct. 13, 2016",56.22B
"Oct. 12, 2016",56.91B
"Oct. 11, 2016",57.06B
"Oct. 10, 2016",57.09B
"Oct. 7, 2016",56.77B
"Oct. 6, 2016",56.79B
"Oct. 5, 2016",57.10B
"Oct. 4, 2016",56.93B
"Oct. 3, 2016",57.11B
"Sept. 30, 2016",57.22B
"Sept. 29, 2016",57.33B
"Sept. 28, 2016",57.42B
"Sept. 27, 2016",57.91B
"Sept. 26, 2016",57.39B
"Sept. 23, 2016",57.14B
"Sept. 22, 2016",56.94B
