date,historical_monthly_var_5_all
"Feb. 29, 2020",13.23%
"Jan. 31, 2020",13.23%
"Dec. 31, 2019",13.25%
"Nov. 30, 2019",13.28%
"Oct. 31, 2019",13.30%
"Sept. 30, 2019",13.22%
"Aug. 31, 2019",13.23%
"July 31, 2019",13.23%
"June 30, 2019",13.24%
"May 31, 2019",13.22%
"April 30, 2019",13.13%
"March 31, 2019",13.14%
"Feb. 28, 2019",13.16%
"Jan. 31, 2019",13.17%
"Dec. 31, 2018",13.10%
"Nov. 30, 2018",12.93%
"Oct. 31, 2018",12.94%
"Sept. 30, 2018",12.94%
"Aug. 31, 2018",12.94%
"July 31, 2018",12.94%
"June 30, 2018",12.95%
"May 31, 2018",12.95%
"April 30, 2018",12.97%
"March 31, 2018",12.99%
"Feb. 28, 2018",13.00%
"Jan. 31, 2018",13.00%
"Dec. 31, 2017",13.03%
"Nov. 30, 2017",13.05%
"Oct. 31, 2017",13.06%
"Sept. 30, 2017",13.08%
"Aug. 31, 2017",13.09%
"July 31, 2017",13.11%
"June 30, 2017",13.12%
"May 31, 2017",13.13%
"April 30, 2017",13.14%
"March 31, 2017",13.16%
"Feb. 28, 2017",13.17%
"Jan. 31, 2017",13.19%
"Dec. 31, 2016",13.20%
"Nov. 30, 2016",13.20%
"Oct. 31, 2016",13.22%
"Sept. 30, 2016",13.22%
"Aug. 31, 2016",13.22%
"July 31, 2016",13.23%
"June 30, 2016",13.24%
"May 31, 2016",13.26%
"April 30, 2016",13.29%
"March 31, 2016",13.31%
"Feb. 29, 2016",13.32%
"Jan. 31, 2016",13.33%
"Dec. 31, 2015",13.22%
"Nov. 30, 2015",13.23%
"Oct. 31, 2015",13.24%
"Sept. 30, 2015",13.25%
"Aug. 31, 2015",13.26%
"July 31, 2015",13.29%
"June 30, 2015",13.31%
"May 31, 2015",13.32%
"April 30, 2015",13.33%
"March 31, 2015",13.33%
"Feb. 28, 2015",13.34%
"Jan. 31, 2015",13.35%
"Dec. 31, 2014",13.37%
"Nov. 30, 2014",13.39%
"Oct. 31, 2014",13.40%
"Sept. 30, 2014",13.40%
"Aug. 31, 2014",13.40%
"July 31, 2014",13.40%
"June 30, 2014",13.41%
"May 31, 2014",13.42%
"April 30, 2014",13.46%
"March 31, 2014",13.48%
"Feb. 28, 2014",13.48%
"Jan. 31, 2014",13.48%
"Dec. 31, 2013",13.50%
