date,max_drawdown_all
"Nov. 30, 2002",60.36%
"Oct. 31, 2002",60.36%
"Sept. 30, 2002",60.36%
"Aug. 31, 2002",60.36%
"July 31, 2002",60.36%
"June 30, 2002",60.36%
"May 31, 2002",60.36%
"April 30, 2002",60.36%
"March 31, 2002",60.36%
"Feb. 28, 2002",60.36%
"Jan. 31, 2002",60.36%
"Dec. 31, 2001",60.36%
"Nov. 30, 2001",60.36%
"Oct. 31, 2001",60.36%
"Sept. 30, 2001",60.36%
"Aug. 31, 2001",60.36%
"July 31, 2001",60.36%
"June 30, 2001",60.36%
"May 31, 2001",60.36%
"April 30, 2001",60.36%
"March 31, 2001",60.36%
"Feb. 28, 2001",60.36%
"Jan. 31, 2001",60.36%
"Dec. 31, 2000",60.36%
"Nov. 30, 2000",60.36%
"Oct. 31, 2000",60.36%
"Sept. 30, 2000",60.36%
"Aug. 31, 2000",60.36%
"July 31, 2000",60.36%
"June 30, 2000",60.36%
"May 31, 2000",60.36%
"April 30, 2000",60.36%
"March 31, 2000",60.36%
"Feb. 29, 2000",60.36%
"Jan. 31, 2000",60.36%
"Dec. 31, 1999",60.36%
"Nov. 30, 1999",60.36%
"Oct. 31, 1999",60.36%
"Sept. 30, 1999",60.36%
"Aug. 31, 1999",60.36%
"July 31, 1999",60.36%
"June 30, 1999",60.36%
"May 31, 1999",60.36%
"April 30, 1999",60.36%
"March 31, 1999",60.36%
"Feb. 28, 1999",60.36%
"Jan. 31, 1999",60.36%
"Dec. 31, 1998",60.36%
"Nov. 30, 1998",60.36%
"Oct. 31, 1998",60.36%
"Sept. 30, 1998",60.36%
"Aug. 31, 1998",60.36%
"July 31, 1998",60.36%
"June 30, 1998",60.36%
"May 31, 1998",60.36%
"April 30, 1998",60.36%
"March 31, 1998",60.36%
"Feb. 28, 1998",60.36%
"Jan. 31, 1998",60.36%
"Dec. 31, 1997",60.36%
"Nov. 30, 1997",60.36%
"Oct. 31, 1997",60.36%
"Sept. 30, 1997",60.36%
"Aug. 31, 1997",60.36%
"July 31, 1997",60.36%
"June 30, 1997",60.36%
"May 31, 1997",60.36%
"April 30, 1997",60.36%
"March 31, 1997",60.36%
"Feb. 28, 1997",60.36%
"Jan. 31, 1997",60.36%
"Dec. 31, 1996",60.36%
"Nov. 30, 1996",60.36%
"Oct. 31, 1996",60.36%
"Sept. 30, 1996",60.36%
"Aug. 31, 1996",60.36%
"July 31, 1996",60.36%
"June 30, 1996",60.36%
"May 31, 1996",60.36%
"April 30, 1996",60.36%
"March 31, 1996",60.36%
"Feb. 29, 1996",60.36%
"Jan. 31, 1996",60.36%
"Dec. 31, 1995",60.36%
"Nov. 30, 1995",60.36%
"Oct. 31, 1995",60.36%
"Sept. 30, 1995",60.36%
"Aug. 31, 1995",60.36%
"July 31, 1995",60.36%
"June 30, 1995",60.36%
"May 31, 1995",60.36%
"April 30, 1995",60.36%
"March 31, 1995",60.36%
"Feb. 28, 1995",60.36%
"Jan. 31, 1995",60.36%
"Dec. 31, 1994",60.36%
"Nov. 30, 1994",60.36%
"Oct. 31, 1994",60.36%
"Sept. 30, 1994",60.36%
"Aug. 31, 1994",60.36%
"July 31, 1994",60.36%
"June 30, 1994",60.36%
"May 31, 1994",60.36%
"April 30, 1994",60.36%
"March 31, 1994",60.36%
"Feb. 28, 1994",60.36%
"Jan. 31, 1994",60.36%
"Dec. 31, 1993",60.36%
"Nov. 30, 1993",60.36%
"Oct. 31, 1993",60.36%
"Sept. 30, 1993",60.36%
"Aug. 31, 1993",60.36%
"July 31, 1993",60.36%
"June 30, 1993",60.36%
"May 31, 1993",60.36%
"April 30, 1993",60.36%
"March 31, 1993",60.36%
"Feb. 28, 1993",60.36%
"Jan. 31, 1993",60.36%
"Dec. 31, 1992",60.36%
"Nov. 30, 1992",60.36%
"Oct. 31, 1992",60.36%
"Sept. 30, 1992",60.36%
"Aug. 31, 1992",60.36%
"July 31, 1992",60.36%
"June 30, 1992",60.36%
"May 31, 1992",60.36%
"April 30, 1992",60.36%
"March 31, 1992",60.36%
"Feb. 29, 1992",60.36%
"Jan. 31, 1992",60.36%
"Dec. 31, 1991",60.36%
"Nov. 30, 1991",60.36%
"Oct. 31, 1991",60.36%
"Sept. 30, 1991",60.36%
"Aug. 31, 1991",60.36%
"July 31, 1991",60.36%
"June 30, 1991",60.36%
"May 31, 1991",60.36%
"April 30, 1991",60.36%
"March 31, 1991",60.36%
"Feb. 28, 1991",60.36%
"Jan. 31, 1991",60.36%
"Dec. 31, 1990",60.36%
"Nov. 30, 1990",60.36%
"Oct. 31, 1990",56.22%
"Sept. 30, 1990",54.39%
"Aug. 31, 1990",54.39%
"July 31, 1990",52.57%
"June 30, 1990",52.57%
"May 31, 1990",52.57%
"April 30, 1990",52.57%
"March 31, 1990",52.57%
"Feb. 28, 1990",52.57%
"Jan. 31, 1990",52.57%
"Dec. 31, 1989",52.57%
"Nov. 30, 1989",52.57%
"Oct. 31, 1989",52.57%
"Sept. 30, 1989",52.57%
"Aug. 31, 1989",52.57%
"July 31, 1989",52.57%
"June 30, 1989",52.57%
"May 31, 1989",52.57%
"April 30, 1989",52.57%
"March 31, 1989",52.57%
"Feb. 28, 1989",52.57%
"Jan. 31, 1989",52.57%
"Dec. 31, 1988",52.57%
"Nov. 30, 1988",52.57%
"Oct. 31, 1988",52.57%
"Sept. 30, 1988",52.57%
"Aug. 31, 1988",52.57%
"July 31, 1988",52.57%
"June 30, 1988",52.57%
"May 31, 1988",52.57%
"April 30, 1988",52.57%
"March 31, 1988",52.57%
"Feb. 29, 1988",52.57%
"Jan. 31, 1988",52.57%
"Dec. 31, 1987",51.41%
"Nov. 30, 1987",45.98%
"Oct. 31, 1987",45.98%
"Sept. 30, 1987",45.98%
"Aug. 31, 1987",45.98%
"July 31, 1987",45.98%
"June 30, 1987",45.98%
"May 31, 1987",45.98%
"April 30, 1987",45.98%
"March 31, 1987",45.98%
"Feb. 28, 1987",45.98%
"Jan. 31, 1987",45.98%
"Dec. 31, 1986",45.98%
"Nov. 30, 1986",45.98%
"Oct. 31, 1986",45.98%
"Sept. 30, 1986",45.98%
"Aug. 31, 1986",45.98%
"July 31, 1986",45.98%
"June 30, 1986",45.98%
"May 31, 1986",45.98%
"April 30, 1986",45.98%
"March 31, 1986",45.98%
"Feb. 28, 1986",45.98%
"Jan. 31, 1986",45.98%
"Dec. 31, 1985",45.98%
"Nov. 30, 1985",45.98%
"Oct. 31, 1985",45.98%
"Sept. 30, 1985",45.98%
"Aug. 31, 1985",45.98%
"July 31, 1985",45.98%
"June 30, 1985",45.98%
"May 31, 1985",45.98%
"April 30, 1985",45.98%
"March 31, 1985",45.98%
"Feb. 28, 1985",45.98%
"Jan. 31, 1985",45.98%
"Dec. 31, 1984",45.98%
"Nov. 30, 1984",45.98%
"Oct. 31, 1984",45.98%
"Sept. 30, 1984",45.98%
"Aug. 31, 1984",45.98%
"July 31, 1984",45.98%
"June 30, 1984",45.98%
"May 31, 1984",45.98%
"April 30, 1984",45.98%
"March 31, 1984",45.98%
"Feb. 29, 1984",45.98%
"Jan. 31, 1984",45.98%
"Dec. 31, 1983",45.98%
"Nov. 30, 1983",45.98%
"Oct. 31, 1983",45.98%
"Sept. 30, 1983",45.98%
"Aug. 31, 1983",45.98%
"July 31, 1983",45.98%
"June 30, 1983",45.98%
"May 31, 1983",45.98%
"April 30, 1983",45.98%
"March 31, 1983",45.98%
"Feb. 28, 1983",45.98%
"Jan. 31, 1983",45.98%
"Dec. 31, 1982",45.98%
"Nov. 30, 1982",45.98%
"Oct. 31, 1982",45.98%
"Sept. 30, 1982",45.98%
"Aug. 31, 1982",45.98%
"July 31, 1982",45.98%
"June 30, 1982",45.98%
"May 31, 1982",45.98%
"April 30, 1982",45.98%
"March 31, 1982",45.98%
"Feb. 28, 1982",45.98%
"Jan. 31, 1982",45.98%
"Dec. 31, 1981",45.98%
"Nov. 30, 1981",45.98%
"Oct. 31, 1981",45.98%
"Sept. 30, 1981",45.98%
"Aug. 31, 1981",45.98%
"July 31, 1981",45.98%
"June 30, 1981",45.98%
"May 31, 1981",45.98%
"April 30, 1981",45.98%
"March 31, 1981",45.98%
"Feb. 28, 1981",45.98%
"Jan. 31, 1981",45.98%
"Dec. 31, 1980",45.98%
"Nov. 30, 1980",45.98%
"Oct. 31, 1980",45.98%
"Sept. 30, 1980",45.98%
"Aug. 31, 1980",45.98%
"July 31, 1980",45.98%
"June 30, 1980",45.98%
"May 31, 1980",45.98%
"April 30, 1980",45.98%
"March 31, 1980",45.98%
"Feb. 29, 1980",45.98%
"Jan. 31, 1980",45.98%
"Dec. 31, 1979",45.98%
"Nov. 30, 1979",45.98%
"Oct. 31, 1979",45.98%
"Sept. 30, 1979",45.98%
"Aug. 31, 1979",45.98%
"July 31, 1979",45.98%
"June 30, 1979",45.98%
"May 31, 1979",45.98%
"April 30, 1979",45.98%
"March 31, 1979",45.98%
"Feb. 28, 1979",45.98%
"Jan. 31, 1979",45.98%
"Dec. 31, 1978",45.98%
"Nov. 30, 1978",45.98%
"Oct. 31, 1978",45.98%
"Sept. 30, 1978",22.14%
"Aug. 31, 1978",15.51%
"July 31, 1978",15.51%
"June 30, 1978",15.51%
"May 31, 1978",14.20%
"April 30, 1978",4.44%
