date,eps_est_0q
"March 19, 2020",2.731
"March 18, 2020",2.765
"March 17, 2020",3.215
"March 16, 2020",3.274
"March 15, 2020",3.283
"March 14, 2020",3.292
"March 13, 2020",3.315
"March 12, 2020",3.342
"March 11, 2020",3.346
"March 10, 2020",3.352
"March 9, 2020",3.372
"March 5, 2020",3.399
"March 4, 2020",3.409
"Feb. 29, 2020",1.270
"Feb. 27, 2020",1.811
"Feb. 10, 2020",1.790
"Feb. 7, 2020",1.774
"Feb. 4, 2020",1.774
"Jan. 22, 2020",1.792
"Jan. 14, 2020",1.804
"Jan. 9, 2020",1.811
"Jan. 6, 2020",1.814
"Dec. 24, 2019",1.82
"Dec. 19, 2019",1.813
"Dec. 18, 2019",1.826
"Dec. 17, 2019",2.230
"Dec. 16, 2019",2.229
"Dec. 15, 2019",2.259
"Dec. 13, 2019",2.264
"Dec. 12, 2019",2.272
"Dec. 10, 2019",2.280
"Dec. 9, 2019",2.288
"Dec. 6, 2019",2.290
"Dec. 5, 2019",2.297
"Dec. 3, 2019",2.313
"Nov. 30, 2019",2.789
"Oct. 28, 2019",2.878
"Oct. 10, 2019",2.880
"Oct. 9, 2019",2.885
"Oct. 7, 2019",2.914
"Oct. 4, 2019",2.914
"Sept. 24, 2019",2.914
"Sept. 23, 2019",2.919
"Sept. 19, 2019",2.964
"Sept. 18, 2019",2.951
"Sept. 17, 2019",3.581
"Sept. 16, 2019",3.586
"Sept. 13, 2019",3.598
"Sept. 3, 2019",3.608
"Aug. 31, 2019",3.154
"Aug. 23, 2019",3.185
"Aug. 13, 2019",3.175
"July 15, 2019",3.182
"July 10, 2019",3.182
"July 2, 2019",3.184
"June 27, 2019",3.185
"June 26, 2019",3.178
"June 25, 2019",3.30
"June 21, 2019",3.489
"June 20, 2019",3.506
"June 17, 2019",3.558
"June 13, 2019",3.568
"June 12, 2019",3.595
"June 11, 2019",3.618
"June 3, 2019",3.644
"May 31, 2019",4.835
"May 28, 2019",4.922
"May 10, 2019",4.922
"April 26, 2019",4.922
"April 17, 2019",4.930
"March 29, 2019",4.93
"March 28, 2019",4.947
"March 21, 2019",4.952
"March 20, 2019",4.942
"March 19, 2019",5.350
"March 18, 2019",5.365
"March 15, 2019",5.364
"March 14, 2019",5.344
"March 8, 2019",5.323
"Feb. 28, 2019",3.096
"Feb. 15, 2019",3.169
"Jan. 25, 2019",3.174
"Jan. 16, 2019",3.196
"Jan. 10, 2019",3.198
"Jan. 8, 2019",3.201
"Dec. 21, 2018",3.235
"Dec. 20, 2018",3.229
"Dec. 19, 2018",3.238
"Dec. 18, 2018",3.826
"Dec. 17, 2018",3.823
"Dec. 14, 2018",3.831
"Dec. 12, 2018",3.834
"Dec. 11, 2018",3.837
"Dec. 10, 2018",3.835
"Dec. 6, 2018",3.847
"Dec. 3, 2018",3.845
"Dec. 2, 2018",3.853
"Nov. 30, 2018",3.926
"Nov. 2, 2018",3.997
"Oct. 12, 2018",3.991
"Oct. 9, 2018",3.991
"Oct. 1, 2018",3.992
"Sept. 18, 2018",3.998
"Sept. 17, 2018",4.098
"Sept. 13, 2018",4.109
"Sept. 11, 2018",4.110
"Sept. 4, 2018",4.110
"Aug. 31, 2018",3.805
"Aug. 6, 2018",3.840
"Aug. 3, 2018",3.838
"July 12, 2018",3.850
"July 7, 2018",3.862
"July 6, 2018",3.862
"July 2, 2018",3.871
"June 25, 2018",3.884
"June 22, 2018",3.883
"June 21, 2018",3.888
"June 20, 2018",3.897
"June 19, 2018",3.862
"June 18, 2018",3.860
"June 14, 2018",3.847
"June 12, 2018",3.846
"June 6, 2018",3.848
"May 31, 2018",5.709
"May 30, 2018",5.685
"May 18, 2018",5.683
"May 16, 2018",5.637
"May 3, 2018",5.604
"April 4, 2018",5.604
"March 21, 2018",5.607
"March 20, 2018",4.865
"March 16, 2018",4.862
"March 15, 2018",4.841
"March 14, 2018",4.838
"March 13, 2018",4.828
"March 5, 2018",4.807
