date,pe_ratio
"Feb. 28, 2020",672.24
"Feb. 27, 2020",660.76
"Feb. 26, 2020",688.24
"Feb. 25, 2020",693.33
"Feb. 24, 2020",737.38
"Feb. 21, 2020",777.38
"Feb. 20, 2020",785.29
"Feb. 19, 2020",767.33
"Feb. 18, 2020",755.10
"Feb. 14, 2020",755.33
"Feb. 13, 2020",768.90
"Feb. 12, 2020",754.81
"Feb. 11, 2020",752.38
"Feb. 10, 2020",746.57
"Feb. 7, 2020",741.24
"Feb. 6, 2020",707.76
"Feb. 5, 2020",714.05
"Feb. 4, 2020",702.43
"Feb. 3, 2020",684.95
"Jan. 31, 2020",688.76
"Jan. 30, 2020",706.00
"Jan. 29, 2020",705.05
"Jan. 28, 2020",706.67
"Jan. 27, 2020",707.10
"Jan. 24, 2020",733.67
"Jan. 23, 2020",737.52
"Jan. 22, 2020",740.67
"Jan. 21, 2020",750.14
"Jan. 17, 2020",761.81
"Jan. 16, 2020",759.71
"Jan. 15, 2020",757.86
"Jan. 14, 2020",772.05
"Jan. 13, 2020",758.48
"Jan. 10, 2020",745.86
"Jan. 9, 2020",752.62
"Jan. 8, 2020",748.24
"Jan. 7, 2020",737.14
"Jan. 6, 2020",730.00
"Jan. 3, 2020",729.43
"Jan. 2, 2020",738.57
"Dec. 31, 2019",720.05
"Dec. 30, 2019",714.95
"Dec. 27, 2019",726.33
"Dec. 26, 2019",726.14
"Dec. 24, 2019",718.00
"Dec. 23, 2019",722.33
"Dec. 20, 2019",705.33
"Dec. 19, 2019",700.10
"Dec. 18, 2019",699.33
"Dec. 17, 2019",777.29
"Dec. 16, 2019",781.43
"Dec. 13, 2019",788.90
"Dec. 12, 2019",785.19
"Dec. 11, 2019",757.52
"Dec. 10, 2019",747.62
"Dec. 9, 2019",745.29
"Dec. 6, 2019",745.76
"Dec. 5, 2019",733.05
"Dec. 4, 2019",732.71
"Dec. 3, 2019",719.71
"Dec. 2, 2019",752.52
"Nov. 30, 2019",762.14
"Nov. 29, 2019",100.66
"Nov. 27, 2019",101.58
"Nov. 26, 2019",101.57
"Nov. 25, 2019",100.34
"Nov. 22, 2019",98.46
"Nov. 21, 2019",95.65
"Nov. 20, 2019",95.77
"Nov. 19, 2019",97.81
"Nov. 18, 2019",99.09
"Nov. 15, 2019",99.58
"Nov. 14, 2019",98.54
"Nov. 13, 2019",98.26
"Nov. 12, 2019",101.40
"Nov. 11, 2019",102.00
"Nov. 8, 2019",102.65
"Nov. 7, 2019",103.09
"Nov. 6, 2019",102.62
"Nov. 5, 2019",103.68
"Nov. 4, 2019",103.67
"Nov. 1, 2019",98.44
"Oct. 31, 2019",96.01
"Oct. 30, 2019",98.01
"Oct. 29, 2019",99.38
"Oct. 28, 2019",99.62
"Oct. 25, 2019",99.43
"Oct. 24, 2019",96.89
"Oct. 23, 2019",98.10
"Oct. 22, 2019",97.25
"Oct. 21, 2019",95.62
"Oct. 18, 2019",94.28
"Oct. 17, 2019",94.78
"Oct. 16, 2019",94.82
"Oct. 15, 2019",94.31
"Oct. 14, 2019",92.31
"Oct. 11, 2019",91.53
"Oct. 10, 2019",88.91
"Oct. 9, 2019",87.58
"Oct. 8, 2019",87.04
"Oct. 7, 2019",89.36
"Oct. 4, 2019",89.94
"Oct. 3, 2019",89.13
"Oct. 2, 2019",88.54
"Oct. 1, 2019",89.08
"Sept. 30, 2019",91.55
"Sept. 27, 2019",91.17
"Sept. 26, 2019",91.30
"Sept. 25, 2019",92.48
"Sept. 24, 2019",90.09
"Sept. 23, 2019",91.62
"Sept. 20, 2019",93.57
"Sept. 19, 2019",95.88
"Sept. 18, 2019",94.91
"Sept. 17, 2019",108.99
"Sept. 16, 2019",109.16
"Sept. 13, 2019",109.50
"Sept. 12, 2019",109.13
"Sept. 11, 2019",109.41
"Sept. 10, 2019",108.34
"Sept. 9, 2019",105.30
"Sept. 6, 2019",101.80
"Sept. 5, 2019",103.38
"Sept. 4, 2019",100.04
"Sept. 3, 2019",97.72
"Aug. 31, 2019",99.75
"Aug. 30, 2019",85.74
"Aug. 29, 2019",85.11
"Aug. 28, 2019",82.80
"Aug. 27, 2019",80.83
"Aug. 26, 2019",82.43
"Aug. 23, 2019",82.15
"Aug. 22, 2019",85.46
"Aug. 21, 2019",85.50
"Aug. 20, 2019",84.24
"Aug. 19, 2019",85.57
"Aug. 16, 2019",84.32
"Aug. 15, 2019",82.61
"Aug. 14, 2019",83.82
"Aug. 13, 2019",86.77
"Aug. 12, 2019",85.86
"Aug. 9, 2019",87.64
"Aug. 8, 2019",88.77
"Aug. 7, 2019",86.84
"Aug. 6, 2019",87.13
"Aug. 5, 2019",85.01
"Aug. 2, 2019",88.50
"Aug. 1, 2019",88.28
"July 31, 2019",92.18
"July 30, 2019",93.18
"July 29, 2019",93.30
"July 26, 2019",94.56
"July 25, 2019",95.06
"July 24, 2019",95.14
"July 23, 2019",93.93
"July 22, 2019",91.65
"July 19, 2019",90.34
"July 18, 2019",89.39
"July 17, 2019",89.22
"July 16, 2019",91.78
"July 15, 2019",90.76
"July 12, 2019",90.52
"July 11, 2019",87.89
"July 10, 2019",86.48
"July 9, 2019",86.05
"July 8, 2019",86.93
"July 5, 2019",87.55
"July 3, 2019",87.25
"July 2, 2019",86.37
"July 1, 2019",88.09
"June 28, 2019",88.75
"June 27, 2019",88.28
"June 26, 2019",86.44
"June 25, 2019",84.31
"June 24, 2019",86.97
"June 21, 2019",89.38
"June 20, 2019",91.08
"June 19, 2019",90.03
"June 18, 2019",89.91
"June 17, 2019",88.50
"June 14, 2019",88.95
"June 13, 2019",89.55
"June 12, 2019",87.23
"June 11, 2019",86.18
"June 10, 2019",87.48
"June 7, 2019",85.42
"June 6, 2019",84.78
"June 5, 2019",85.72
"June 4, 2019",86.26
"June 3, 2019",82.35
"May 31, 2019",83.39
"May 30, 2019",11.65
"May 29, 2019",11.77
"May 28, 2019",11.69
"May 24, 2019",11.79
"May 23, 2019",11.84
"May 22, 2019",11.95
"May 21, 2019",12.39
"May 20, 2019",12.40
"May 17, 2019",12.53
"May 16, 2019",12.96
"May 15, 2019",12.72
"May 14, 2019",12.67
"May 13, 2019",12.71
"May 10, 2019",13.13
"May 9, 2019",13.24
"May 8, 2019",13.23
"May 7, 2019",13.32
"May 6, 2019",13.69
"May 3, 2019",13.87
"May 2, 2019",13.79
"May 1, 2019",13.69
"April 30, 2019",13.97
"April 29, 2019",13.76
"April 26, 2019",13.57
"April 25, 2019",13.93
"April 24, 2019",14.59
"April 23, 2019",14.39
"April 22, 2019",14.45
"April 18, 2019",14.61
"April 17, 2019",14.61
"April 16, 2019",14.54
"April 15, 2019",14.47
"April 12, 2019",14.52
"April 11, 2019",14.15
"April 10, 2019",14.09
"April 9, 2019",14.01
"April 8, 2019",14.11
"April 5, 2019",14.00
"April 4, 2019",13.84
"April 3, 2019",13.66
"April 2, 2019",13.57
"April 1, 2019",13.75
"March 29, 2019",13.38
"March 28, 2019",13.12
"March 27, 2019",12.99
"March 26, 2019",12.92
"March 25, 2019",12.69
"March 22, 2019",12.83
"March 21, 2019",13.20
"March 20, 2019",12.91
"March 19, 2019",13.38
"March 18, 2019",13.45
"March 15, 2019",13.13
"March 14, 2019",13.21
"March 13, 2019",13.24
"March 12, 2019",13.07
"March 11, 2019",13.01
"March 8, 2019",12.67
"March 7, 2019",12.75
"March 6, 2019",13.14
"March 5, 2019",13.28
"March 4, 2019",13.36
"March 1, 2019",13.48
"Feb. 28, 2019",13.35
"Feb. 27, 2019",9.908
"Feb. 26, 2019",9.902
"Feb. 25, 2019",9.868
"Feb. 22, 2019",9.836
"Feb. 21, 2019",9.934
"Feb. 20, 2019",9.913
"Feb. 19, 2019",9.823
"Feb. 15, 2019",9.771
"Feb. 14, 2019",10.02
"Feb. 13, 2019",10.12
"Feb. 12, 2019",10.11
"Feb. 11, 2019",9.869
"Feb. 8, 2019",9.659
"Feb. 7, 2019",9.884
"Feb. 6, 2019",10.02
"Feb. 5, 2019",10.01
"Feb. 4, 2019",9.958
"Feb. 1, 2019",9.772
"Jan. 31, 2019",9.677
"Jan. 30, 2019",9.671
"Jan. 29, 2019",9.459
"Jan. 28, 2019",9.480
"Jan. 25, 2019",9.556
"Jan. 24, 2019",9.488
"Jan. 23, 2019",9.465
"Jan. 22, 2019",9.586
"Jan. 18, 2019",9.641
"Jan. 17, 2019",9.442
"Jan. 16, 2019",9.338
"Jan. 15, 2019",9.299
"Jan. 14, 2019",9.349
"Jan. 11, 2019",9.318
"Jan. 10, 2019",9.271
"Jan. 9, 2019",9.296
"Jan. 8, 2019",9.102
"Jan. 7, 2019",9.086
"Jan. 4, 2019",8.961
"Jan. 3, 2019",8.566
"Jan. 2, 2019",8.893
"Dec. 31, 2018",8.792
"Dec. 28, 2018",8.664
"Dec. 27, 2018",8.775
"Dec. 26, 2018",8.728
"Dec. 24, 2018",8.322
"Dec. 21, 2018",8.610
"Dec. 20, 2018",8.704
"Dec. 19, 2018",8.856
"Dec. 18, 2018",10.08
"Dec. 17, 2018",9.929
"Dec. 14, 2018",10.03
"Dec. 13, 2018",10.20
"Dec. 12, 2018",10.26
"Dec. 11, 2018",10.34
"Dec. 10, 2018",10.51
"Dec. 7, 2018",10.97
"Dec. 6, 2018",11.72
"Dec. 4, 2018",11.74
"Dec. 3, 2018",12.54
"Nov. 30, 2018",12.48
"Nov. 29, 2018",12.87
"Nov. 28, 2018",13.11
"Nov. 27, 2018",12.74
"Nov. 26, 2018",12.73
"Nov. 23, 2018",12.64
"Nov. 21, 2018",12.59
"Nov. 20, 2018",12.52
"Nov. 19, 2018",12.80
"Nov. 16, 2018",12.82
"Nov. 15, 2018",12.89
"Nov. 14, 2018",12.74
"Nov. 13, 2018",12.59
"Nov. 12, 2018",12.42
"Nov. 9, 2018",12.69
"Nov. 8, 2018",12.98
"Nov. 7, 2018",13.08
"Nov. 6, 2018",12.83
"Nov. 5, 2018",12.59
"Nov. 2, 2018",12.54
"Nov. 1, 2018",12.67
"Oct. 31, 2018",12.46
"Oct. 30, 2018",12.25
"Oct. 29, 2018",11.94
"Oct. 26, 2018",11.91
"Oct. 25, 2018",12.09
"Oct. 24, 2018",11.83
"Oct. 23, 2018",12.35
"Oct. 22, 2018",12.35
"Oct. 19, 2018",12.43
"Oct. 18, 2018",12.29
"Oct. 17, 2018",12.64
"Oct. 16, 2018",12.79
"Oct. 15, 2018",12.50
"Oct. 12, 2018",12.50
"Oct. 11, 2018",12.30
"Oct. 10, 2018",12.53
"Oct. 9, 2018",12.99
"Oct. 8, 2018",13.29
"Oct. 5, 2018",13.35
"Oct. 4, 2018",13.52
"Oct. 3, 2018",13.63
"Oct. 2, 2018",13.52
"Oct. 1, 2018",13.57
"Sept. 28, 2018",13.62
"Sept. 27, 2018",13.61
"Sept. 26, 2018",13.64
"Sept. 25, 2018",13.53
"Sept. 24, 2018",13.79
"Sept. 21, 2018",13.99
"Sept. 20, 2018",13.96
"Sept. 19, 2018",13.74
"Sept. 18, 2018",13.66
"Sept. 17, 2018",14.46
"Sept. 14, 2018",14.45
"Sept. 13, 2018",14.32
"Sept. 12, 2018",14.31
"Sept. 11, 2018",14.10
"Sept. 10, 2018",14.11
"Sept. 7, 2018",13.91
"Sept. 6, 2018",13.92
"Sept. 5, 2018",13.84
"Sept. 4, 2018",13.65
"Aug. 31, 2018",13.80
"Aug. 30, 2018",14.71
"Aug. 29, 2018",14.76
"Aug. 28, 2018",14.77
"Aug. 27, 2018",14.84
"Aug. 24, 2018",14.61
"Aug. 23, 2018",14.58
"Aug. 22, 2018",14.73
"Aug. 21, 2018",14.97
"Aug. 20, 2018",14.84
"Aug. 17, 2018",14.73
"Aug. 16, 2018",14.68
"Aug. 15, 2018",14.52
"Aug. 14, 2018",14.53
"Aug. 13, 2018",14.37
"Aug. 10, 2018",14.42
"Aug. 9, 2018",14.60
"Aug. 8, 2018",14.64
"Aug. 7, 2018",14.78
"Aug. 6, 2018",14.62
"Aug. 3, 2018",14.51
"Aug. 2, 2018",14.38
"Aug. 1, 2018",14.38
"July 31, 2018",14.66
"July 30, 2018",14.34
"July 27, 2018",14.36
"July 26, 2018",14.39
"July 25, 2018",14.33
"July 24, 2018",14.12
"July 23, 2018",14.10
"July 20, 2018",14.01
"July 19, 2018",14.11
"July 18, 2018",14.08
"July 17, 2018",13.78
"July 16, 2018",13.73
"July 13, 2018",13.94
"July 12, 2018",13.88
"July 11, 2018",13.73
"July 10, 2018",14.05
"July 9, 2018",14.01
"July 6, 2018",13.61
"July 5, 2018",13.63
"July 3, 2018",13.57
"July 2, 2018",13.68
"June 29, 2018",13.54
"June 28, 2018",13.52
"June 27, 2018",13.70
"June 26, 2018",14.12
"June 25, 2018",13.99
"June 22, 2018",14.42
"June 21, 2018",14.71
"June 20, 2018",14.99
"June 19, 2018",15.41
"June 18, 2018",15.72
"June 15, 2018",15.78
"June 14, 2018",15.71
"June 13, 2018",15.68
"June 12, 2018",15.83
"June 11, 2018",15.62
"June 8, 2018",15.51
"June 7, 2018",15.34
"June 6, 2018",15.30
"June 5, 2018",15.03
"June 4, 2018",15.02
"June 1, 2018",15.12
"May 31, 2018",14.86
"May 30, 2018",15.46
"May 29, 2018",15.13
"May 25, 2018",15.36
"May 24, 2018",15.38
"May 23, 2018",15.30
"May 22, 2018",15.43
"May 21, 2018",15.56
"May 18, 2018",15.24
"May 17, 2018",15.18
"May 16, 2018",15.10
"May 15, 2018",15.11
"May 14, 2018",15.35
"May 11, 2018",15.33
"May 10, 2018",15.13
"May 9, 2018",14.92
"May 8, 2018",14.78
"May 7, 2018",14.85
"May 4, 2018",14.96
"May 3, 2018",14.79
"May 2, 2018",14.70
"May 1, 2018",14.95
"April 30, 2018",15.10
"April 27, 2018",15.29
"April 26, 2018",15.08
"April 25, 2018",15.08
"April 24, 2018",15.00
"April 23, 2018",15.20
"April 20, 2018",15.10
"April 19, 2018",15.37
"April 18, 2018",15.61
"April 17, 2018",15.39
"April 16, 2018",15.27
"April 13, 2018",14.94
"April 12, 2018",14.78
"April 11, 2018",14.54
"April 10, 2018",14.54
"April 9, 2018",14.31
"April 6, 2018",14.31
"April 5, 2018",14.73
"April 4, 2018",14.59
"April 3, 2018",14.72
"April 2, 2018",14.57
"March 29, 2018",14.67
"March 28, 2018",14.34
"March 27, 2018",14.33
"March 26, 2018",14.65
"March 23, 2018",14.02
"March 22, 2018",14.43
"March 21, 2018",15.21
"March 20, 2018",15.39
"March 19, 2018",15.25
"March 16, 2018",15.40
"March 15, 2018",15.11
"March 14, 2018",15.08
"March 13, 2018",15.32
"March 12, 2018",15.06
"March 9, 2018",15.10
"March 8, 2018",14.69
"March 7, 2018",14.76
"March 6, 2018",14.85
"March 5, 2018",14.78
"March 2, 2018",14.74
"March 1, 2018",14.89
"Feb. 28, 2018",15.05
"Feb. 27, 2018",22.93
"Feb. 26, 2018",23.46
"Feb. 23, 2018",23.25
"Feb. 22, 2018",22.62
"Feb. 21, 2018",22.42
"Feb. 20, 2018",22.21
"Feb. 16, 2018",22.51
"Feb. 15, 2018",22.58
"Feb. 14, 2018",22.20
"Feb. 13, 2018",22.15
"Feb. 12, 2018",22.11
"Feb. 9, 2018",21.69
"Feb. 8, 2018",22.05
"Feb. 7, 2018",23.15
"Feb. 6, 2018",23.06
"Feb. 5, 2018",22.90
"Feb. 2, 2018",23.58
"Feb. 1, 2018",24.13
"Jan. 31, 2018",24.19
"Jan. 30, 2018",24.10
"Jan. 29, 2018",24.67
"Jan. 26, 2018",24.78
"Jan. 25, 2018",24.70
"Jan. 24, 2018",24.92
"Jan. 23, 2018",25.07
"Jan. 22, 2018",25.24
"Jan. 19, 2018",25.28
"Jan. 18, 2018",25.09
"Jan. 17, 2018",25.02
"Jan. 16, 2018",24.85
"Jan. 12, 2018",25.06
"Jan. 11, 2018",24.99
"Jan. 10, 2018",24.70
"Jan. 9, 2018",24.68
"Jan. 8, 2018",24.76
"Jan. 5, 2018",24.51
"Jan. 4, 2018",24.41
"Jan. 3, 2018",24.04
"Jan. 2, 2018",23.74
"Dec. 29, 2017",23.00
"Dec. 28, 2017",22.89
"Dec. 27, 2017",23.04
"Dec. 26, 2017",23.01
"Dec. 22, 2017",23.04
"Dec. 21, 2017",23.06
"Dec. 20, 2017",23.14
"Dec. 19, 2017",22.35
"Dec. 18, 2017",22.30
"Dec. 15, 2017",22.12
"Dec. 14, 2017",21.98
"Dec. 13, 2017",22.31
"Dec. 12, 2017",22.07
"Dec. 11, 2017",21.99
"Dec. 8, 2017",22.19
"Dec. 7, 2017",22.06
"Dec. 6, 2017",21.79
"Dec. 5, 2017",21.70
"Dec. 4, 2017",22.03
"Dec. 1, 2017",21.28
"Nov. 30, 2017",21.33
"Nov. 29, 2017",21.31
"Nov. 28, 2017",20.61
"Nov. 27, 2017",20.55
"Nov. 24, 2017",20.47
"Nov. 22, 2017",20.55
"Nov. 21, 2017",20.50
"Nov. 20, 2017",20.50
"Nov. 17, 2017",20.38
"Nov. 16, 2017",20.56
"Nov. 15, 2017",20.23
"Nov. 14, 2017",20.75
"Nov. 13, 2017",20.89
"Nov. 10, 2017",20.58
"Nov. 9, 2017",20.51
"Nov. 8, 2017",20.80
"Nov. 7, 2017",20.86
"Nov. 6, 2017",20.84
"Nov. 3, 2017",21.15
"Nov. 2, 2017",21.25
"Nov. 1, 2017",21.27
"Oct. 31, 2017",21.30
"Oct. 30, 2017",21.48
"Oct. 27, 2017",21.74
"Oct. 26, 2017",21.61
"Oct. 25, 2017",21.27
"Oct. 24, 2017",21.31
"Oct. 23, 2017",21.26
"Oct. 20, 2017",21.23
"Oct. 19, 2017",21.13
"Oct. 18, 2017",20.97
"Oct. 17, 2017",20.76
"Oct. 16, 2017",20.88
"Oct. 13, 2017",20.96
"Oct. 12, 2017",21.23
"Oct. 11, 2017",21.01
"Oct. 10, 2017",20.83
"Oct. 9, 2017",20.82
"Oct. 6, 2017",20.83
"Oct. 5, 2017",20.91
"Oct. 4, 2017",20.88
"Oct. 3, 2017",21.04
"Oct. 2, 2017",21.35
"Sept. 29, 2017",21.28
"Sept. 28, 2017",21.16
"Sept. 27, 2017",20.75
"Sept. 26, 2017",20.74
"Sept. 25, 2017",20.68
"Sept. 22, 2017",20.75
"Sept. 21, 2017",20.64
"Sept. 20, 2017",20.80
"Sept. 19, 2017",20.38
"Sept. 18, 2017",20.29
"Sept. 15, 2017",20.27
"Sept. 14, 2017",20.24
"Sept. 13, 2017",20.28
"Sept. 12, 2017",20.33
"Sept. 11, 2017",20.04
"Sept. 8, 2017",19.86
"Sept. 7, 2017",20.16
"Sept. 6, 2017",19.99
"Sept. 5, 2017",20.12
"Sept. 1, 2017",20.29
"Aug. 31, 2017",20.22
"Aug. 30, 2017",19.33
"Aug. 29, 2017",19.10
"Aug. 28, 2017",18.88
"Aug. 25, 2017",18.78
"Aug. 24, 2017",18.69
"Aug. 23, 2017",18.72
"Aug. 22, 2017",18.92
"Aug. 21, 2017",18.66
"Aug. 18, 2017",18.63
"Aug. 17, 2017",18.57
"Aug. 16, 2017",18.95
"Aug. 15, 2017",18.90
"Aug. 14, 2017",18.79
"Aug. 11, 2017",18.52
"Aug. 10, 2017",18.40
"Aug. 9, 2017",18.64
"Aug. 8, 2017",18.72
"Aug. 7, 2017",18.84
"Aug. 4, 2017",18.93
"Aug. 3, 2017",18.93
"Aug. 2, 2017",18.94
"Aug. 1, 2017",18.69
"July 31, 2017",18.81
"July 28, 2017",18.81
"July 27, 2017",18.76
"July 26, 2017",19.32
"July 25, 2017",19.38
"July 24, 2017",19.23
"July 21, 2017",19.21
"July 20, 2017",19.16
"July 19, 2017",19.25
"July 18, 2017",19.08
"July 17, 2017",19.48
"July 14, 2017",19.81
"July 13, 2017",19.71
"July 12, 2017",19.74
"July 11, 2017",19.67
"July 10, 2017",19.79
"July 7, 2017",19.76
"July 6, 2017",19.44
"July 5, 2017",19.74
"July 3, 2017",19.65
"June 30, 2017",19.65
"June 29, 2017",19.46
"June 28, 2017",19.63
"June 27, 2017",19.38
"June 26, 2017",19.47
"June 23, 2017",19.47
"June 22, 2017",19.13
"June 21, 2017",19.20
"June 20, 2017",18.89
"June 19, 2017",19.07
"June 16, 2017",19.03
"June 15, 2017",19.03
"June 14, 2017",18.89
"June 13, 2017",18.93
"June 12, 2017",18.91
"June 9, 2017",18.66
"June 8, 2017",18.61
"June 7, 2017",18.64
"June 6, 2017",18.37
"June 5, 2017",18.29
"June 2, 2017",18.36
"June 1, 2017",17.93
"May 31, 2017",17.53
"May 30, 2017",27.51
"May 26, 2017",27.57
"May 25, 2017",27.65
"May 24, 2017",27.43
"May 23, 2017",27.40
"May 22, 2017",27.20
"May 19, 2017",26.87
"May 18, 2017",26.78
"May 17, 2017",26.61
"May 16, 2017",27.55
"May 15, 2017",27.64
"May 12, 2017",27.20
"May 11, 2017",27.08
"May 10, 2017",26.93
"May 9, 2017",27.08
"May 8, 2017",27.12
"May 5, 2017",27.31
"May 4, 2017",27.13
"May 3, 2017",26.95
"May 2, 2017",26.83
"May 1, 2017",26.71
"April 28, 2017",26.92
"April 27, 2017",27.21
"April 26, 2017",26.90
"April 25, 2017",26.82
"April 24, 2017",26.76
"April 21, 2017",26.29
"April 20, 2017",26.46
"April 19, 2017",26.05
"April 18, 2017",26.06
"April 17, 2017",26.33
"April 13, 2017",26.07
"April 12, 2017",26.44
"April 11, 2017",27.39
"April 10, 2017",27.78
"April 7, 2017",27.77
"April 6, 2017",27.81
"April 5, 2017",27.79
"April 4, 2017",27.85
"April 3, 2017",27.72
"March 31, 2017",27.70
"March 30, 2017",27.56
"March 29, 2017",27.09
"March 28, 2017",26.95
"March 27, 2017",26.54
"March 24, 2017",26.70
"March 23, 2017",26.85
"March 22, 2017",27.80
"March 21, 2017",27.23
"March 20, 2017",27.29
"March 17, 2017",27.62
"March 16, 2017",27.41
"March 15, 2017",27.43
"March 14, 2017",27.16
"March 13, 2017",27.41
"March 10, 2017",27.27
"March 9, 2017",27.15
"March 8, 2017",27.38
"March 7, 2017",27.38
"March 6, 2017",27.52
"March 3, 2017",27.58
"March 2, 2017",27.63
"March 1, 2017",28.02
"Feb. 28, 2017",27.39
"Feb. 27, 2017",28.52
"Feb. 24, 2017",28.33
"Feb. 23, 2017",28.05
"Feb. 22, 2017",28.44
"Feb. 21, 2017",28.66
"Feb. 17, 2017",28.42
"Feb. 16, 2017",28.37
"Feb. 15, 2017",28.56
"Feb. 14, 2017",28.24
"Feb. 13, 2017",28.25
"Feb. 10, 2017",28.00
"Feb. 9, 2017",27.66
"Feb. 8, 2017",27.57
"Feb. 7, 2017",27.58
"Feb. 6, 2017",27.61
"Feb. 3, 2017",27.61
"Feb. 2, 2017",27.08
