date,ohlson_score
"Feb. 29, 2020",1.384
"Nov. 30, 2019",1.127
"Aug. 31, 2019",-0.9706
"May 31, 2019",-0.1554
"Feb. 28, 2019",0.3847
"Nov. 30, 2018",0.1933
"Aug. 31, 2018",0.4665
"May 31, 2018",0.67
"Feb. 28, 2018",-0.0745
"Nov. 30, 2017",0.2852
"Aug. 31, 2017",0.7712
"May 31, 2017",0.2197
"Feb. 28, 2017",0.6623
"Nov. 30, 2016",0.6391
"Aug. 31, 2016",0.0938
"May 31, 2016",-3.563
"Feb. 29, 2016",0.4569
"Nov. 30, 2015",0.1199
"Aug. 31, 2015",-1.160
"May 31, 2015",-0.8048
"Feb. 28, 2015",-0.2341
"Nov. 30, 2014",-0.3053
"Aug. 31, 2014",-0.004
"May 31, 2014",-0.565
"Feb. 28, 2014",-0.1551
"Nov. 30, 2013",-0.7166
"Aug. 31, 2013",0.2824
"May 31, 2013",-1.068
"Feb. 28, 2013",-0.4077
"Nov. 30, 2012",-0.4216
"Aug. 31, 2012",-0.2781
"May 31, 2012",-0.3634
"Feb. 29, 2012",-0.7759
"Nov. 30, 2011",-0.6433
"Aug. 31, 2011",-0.5531
"May 31, 2011",-0.9545
"Feb. 28, 2011",-0.5099
"Nov. 30, 2010",-0.3628
"Aug. 31, 2010",-0.5159
"May 31, 2010",-0.7433
"Feb. 28, 2010",-0.3367
"Nov. 30, 2009",-0.805
"Aug. 31, 2009",-3.640
"May 31, 2009",-1.079
"Feb. 28, 2009",1.510
"Nov. 30, 2008",-0.6236
"Aug. 31, 2008",-1.354
"May 31, 2008",-1.834
"Feb. 29, 2008",-0.4389
"Nov. 30, 2007",-0.4013
"Aug. 31, 2007",-0.2385
"May 31, 2007",-0.3079
"Feb. 28, 2007",0.0236
"Nov. 30, 2006",-0.0283
"Aug. 31, 2006",0.0195
"May 31, 2006",-0.1017
"Feb. 28, 2006",0.0852
"Nov. 30, 2005",0.0953
"Aug. 31, 2005",0.4299
"May 31, 2005",0.2278
"Feb. 28, 2005",0.6682
"Nov. 30, 2004",0.606
"Aug. 31, 2004",0.7498
"May 31, 2004",0.5503
"Feb. 29, 2004",0.943
"Nov. 30, 2003",0.7146
"Aug. 31, 2003",1.014
"May 31, 2003",0.2114
"Feb. 28, 2003",0.9583
"Nov. 30, 2002",0.2769
"Aug. 31, 2002",0.7336
"May 31, 2002",0.1878
"Feb. 28, 2002",1.188
"Nov. 30, 2001",0.3358
"Aug. 31, 2001",0.7597
"May 31, 2001",0.8112
"Feb. 28, 2001",1.130
"Nov. 30, 2000",0.7198
"Aug. 31, 2000",1.107
"May 31, 2000",0.7012
"Feb. 29, 2000",1.323
"Nov. 30, 1999",0.971
"Aug. 31, 1999",0.9968
"May 31, 1999",0.5532
"Feb. 28, 1999",1.706
"Nov. 30, 1998",1.047
"Aug. 31, 1998",1.250
"May 31, 1998",0.7476
"Feb. 28, 1998",5.072
"Nov. 30, 1997",1.296
"Aug. 31, 1997",0.6131
"May 31, 1997",0.0594
"Feb. 28, 1997",1.697
"Nov. 30, 1996",1.175
"Aug. 31, 1996",1.664
"May 31, 1996",1.091
"Feb. 29, 1996",2.841
"Nov. 30, 1995",1.543
"Aug. 31, 1995",1.772
"May 31, 1995",1.515
"Feb. 28, 1995",1.783
"Nov. 30, 1994",1.484
"Aug. 31, 1994",1.929
"May 31, 1994",1.488
"Feb. 28, 1994",2.419
"Nov. 30, 1993",1.823
"Aug. 31, 1993",1.470
"May 31, 1993",0.9491
"Feb. 28, 1993",3.661
"Nov. 30, 1992",2.087
"Aug. 31, 1992",3.477
"May 31, 1992",-0.8484
"Feb. 29, 1992",1.866
"Nov. 30, 1991",2.241
"Aug. 31, 1991",2.820
"May 31, 1991",0.1455
"Feb. 28, 1991",1.694
"Nov. 30, 1990",2.340
"Aug. 31, 1990",2.282
"May 31, 1990",1.750
