date,market_beta_60_month
"Feb. 29, 2020",1.574
"Jan. 31, 2020",1.712
"Dec. 31, 2019",1.684
"Nov. 30, 2019",1.711
"Oct. 31, 2019",1.719
"Sept. 30, 2019",1.716
"Aug. 31, 2019",1.688
"July 31, 2019",1.654
"June 30, 2019",1.652
"May 31, 2019",1.691
"April 30, 2019",1.617
"March 31, 2019",1.623
"Feb. 28, 2019",1.627
"Jan. 31, 2019",1.596
"Dec. 31, 2018",1.630
"Nov. 30, 2018",1.350
"Oct. 31, 2018",1.356
"Sept. 30, 2018",1.440
"Aug. 31, 2018",1.447
"July 31, 2018",1.425
"June 30, 2018",1.410
"May 31, 2018",1.380
"April 30, 2018",1.385
"March 31, 2018",1.375
"Feb. 28, 2018",1.316
"Jan. 31, 2018",1.302
"Dec. 31, 2017",1.359
"Nov. 30, 2017",1.360
"Oct. 31, 2017",1.373
"Sept. 30, 2017",1.306
"Aug. 31, 2017",1.279
"July 31, 2017",1.270
"June 30, 2017",1.282
"May 31, 2017",1.281
"April 30, 2017",1.158
"March 31, 2017",1.169
"Feb. 28, 2017",1.164
"Jan. 31, 2017",1.137
"Dec. 31, 2016",1.165
"Nov. 30, 2016",1.173
"Oct. 31, 2016",1.142
"Sept. 30, 2016",1.281
"Aug. 31, 2016",1.352
"July 31, 2016",1.372
"June 30, 2016",1.388
"May 31, 2016",1.366
"April 30, 2016",1.370
"March 31, 2016",1.366
"Feb. 29, 2016",1.277
"Jan. 31, 2016",1.266
"Dec. 31, 2015",1.217
"Nov. 30, 2015",1.156
"Oct. 31, 2015",1.151
"Sept. 30, 2015",1.158
"Aug. 31, 2015",1.146
"July 31, 2015",1.092
"June 30, 2015",1.174
"May 31, 2015",1.264
"April 30, 2015",1.230
"March 31, 2015",1.228
"Feb. 28, 2015",1.231
"Jan. 31, 2015",1.254
"Dec. 31, 2014",1.269
"Nov. 30, 2014",1.262
"Oct. 31, 2014",1.305
"Sept. 30, 2014",1.308
"Aug. 31, 2014",1.358
"July 31, 2014",1.363
"June 30, 2014",1.442
"May 31, 2014",1.440
"April 30, 2014",1.398
"March 31, 2014",1.504
"Feb. 28, 2014",1.437
"Jan. 31, 2014",1.448
"Dec. 31, 2013",1.506
"Nov. 30, 2013",1.509
"Oct. 31, 2013",1.379
"Sept. 30, 2013",1.292
"Aug. 31, 2013",1.248
"July 31, 2013",1.26
"June 30, 2013",1.256
"May 31, 2013",1.278
"April 30, 2013",1.276
"March 31, 2013",1.274
"Feb. 28, 2013",1.292
"Jan. 31, 2013",1.294
"Dec. 31, 2012",1.239
"Nov. 30, 2012",1.243
"Oct. 31, 2012",1.243
"Sept. 30, 2012",1.253
"Aug. 31, 2012",1.244
"July 31, 2012",1.248
"June 30, 2012",1.243
"May 31, 2012",1.246
"April 30, 2012",1.279
"March 31, 2012",1.261
"Feb. 29, 2012",1.26
"Jan. 31, 2012",1.268
"Dec. 31, 2011",1.258
"Nov. 30, 2011",1.253
"Oct. 31, 2011",1.252
"Sept. 30, 2011",1.206
"Aug. 31, 2011",1.191
"July 31, 2011",1.173
"June 30, 2011",1.163
"May 31, 2011",1.166
"April 30, 2011",1.169
"March 31, 2011",1.171
"Feb. 28, 2011",1.174
"Jan. 31, 2011",1.182
"Dec. 31, 2010",1.182
"Nov. 30, 2010",1.205
"Oct. 31, 2010",1.209
"Sept. 30, 2010",1.205
"Aug. 31, 2010",1.216
"July 31, 2010",1.216
"June 30, 2010",1.169
"May 31, 2010",1.130
"April 30, 2010",1.144
"March 31, 2010",1.162
"Feb. 28, 2010",1.150
"Jan. 31, 2010",1.139
"Dec. 31, 2009",1.133
"Nov. 30, 2009",1.137
"Oct. 31, 2009",1.093
"Sept. 30, 2009",1.096
"Aug. 31, 2009",1.082
"July 31, 2009",1.090
"June 30, 2009",0.9905
"May 31, 2009",1.006
"April 30, 2009",1.040
"March 31, 2009",0.8959
"Feb. 28, 2009",0.9242
"Jan. 31, 2009",0.8633
"Dec. 31, 2008",0.7221
"Nov. 30, 2008",0.6656
"Oct. 31, 2008",0.7773
"Sept. 30, 2008",0.773
"Aug. 31, 2008",0.8343
"July 31, 2008",0.8347
"June 30, 2008",0.843
"May 31, 2008",0.6582
"April 30, 2008",0.7008
"March 31, 2008",0.7498
"Feb. 29, 2008",0.7676
"Jan. 31, 2008",0.7406
"Dec. 31, 2007",0.923
"Nov. 30, 2007",0.7439
"Oct. 31, 2007",0.6449
"Sept. 30, 2007",0.6469
"Aug. 31, 2007",0.4379
"July 31, 2007",0.445
"June 30, 2007",0.4743
"May 31, 2007",0.4557
"April 30, 2007",0.4355
"March 31, 2007",0.5453
"Feb. 28, 2007",0.5396
"Jan. 31, 2007",0.5242
"Dec. 31, 2006",0.5168
"Nov. 30, 2006",0.5303
"Oct. 31, 2006",0.5863
"Sept. 30, 2006",0.5945
"Aug. 31, 2006",0.6775
"July 31, 2006",0.659
"June 30, 2006",0.6608
"May 31, 2006",0.6606
"April 30, 2006",0.6404
"March 31, 2006",0.597
"Feb. 28, 2006",0.5679
"Jan. 31, 2006",0.6206
"Dec. 31, 2005",0.6634
"Nov. 30, 2005",0.658
"Oct. 31, 2005",0.6085
"Sept. 30, 2005",0.6142
"Aug. 31, 2005",0.5585
"July 31, 2005",0.5392
"June 30, 2005",0.5339
"May 31, 2005",0.5453
"April 30, 2005",0.5514
"March 31, 2005",0.5448
"Feb. 28, 2005",0.5721
"Jan. 31, 2005",0.5916
"Dec. 31, 2004",0.594
"Nov. 30, 2004",0.5576
"Oct. 31, 2004",0.5488
"Sept. 30, 2004",0.5727
"Aug. 31, 2004",0.5877
"July 31, 2004",0.5901
"June 30, 2004",0.6291
"May 31, 2004",0.5927
"April 30, 2004",0.5945
"March 31, 2004",0.6396
"Feb. 29, 2004",0.6325
"Jan. 31, 2004",0.5927
"Dec. 31, 2003",0.5622
"Nov. 30, 2003",0.7302
"Oct. 31, 2003",0.8017
"Sept. 30, 2003",0.8035
"Aug. 31, 2003",0.7323
"July 31, 2003",0.8036
"June 30, 2003",0.8054
"May 31, 2003",0.7935
"April 30, 2003",0.7959
"March 31, 2003",0.7877
"Feb. 28, 2003",0.8037
"Jan. 31, 2003",0.7637
"Dec. 31, 2002",0.7628
"Nov. 30, 2002",0.7751
"Oct. 31, 2002",0.7868
"Sept. 30, 2002",0.8271
"Aug. 31, 2002",0.9772
"July 31, 2002",0.9522
"June 30, 2002",0.9756
"May 31, 2002",1.012
"April 30, 2002",0.9809
"March 31, 2002",0.9423
"Feb. 28, 2002",0.9373
"Jan. 31, 2002",0.953
"Dec. 31, 2001",0.9862
"Nov. 30, 2001",0.9838
"Oct. 31, 2001",0.9769
"Sept. 30, 2001",0.9692
"Aug. 31, 2001",0.9348
"July 31, 2001",0.9672
"June 30, 2001",0.9818
"May 31, 2001",0.9841
"April 30, 2001",0.9746
"March 31, 2001",1.009
"Feb. 28, 2001",1.053
"Jan. 31, 2001",1.049
"Dec. 31, 2000",1.033
"Nov. 30, 2000",1.017
"Oct. 31, 2000",1.065
"Sept. 30, 2000",1.078
"Aug. 31, 2000",1.199
"July 31, 2000",1.211
"June 30, 2000",1.24
"May 31, 2000",1.237
"April 30, 2000",1.195
"March 31, 2000",1.197
"Feb. 29, 2000",1.194
"Jan. 31, 2000",1.165
"Dec. 31, 1999",1.185
"Nov. 30, 1999",1.220
"Oct. 31, 1999",1.230
"Sept. 30, 1999",1.212
"Aug. 31, 1999",1.231
"July 31, 1999",1.224
